Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-18-52-33.201,3, 0.815026,0.036051,6339, Foreign,
11-16-2022-18-52-34.315,3, 0.1204022,0.044267,15075, Foreign,
11-16-2022-18-52-34.416,3, 0.1698144,0.042716,15075, Foreign,
11-16-2022-18-52-34.618,3, 0.106257,0.033957,15075, Foreign,
11-16-2022-18-52-34.215,3, 0.5466961,0.034859,15075, Foreign,
11-16-2022-18-52-35.031,3, 0.1069091,0.036694,15075, Foreign,
11-16-2022-18-52-34.718,3, 0.4298131,0.031452,15075, Foreign,
11-16-2022-18-52-34.517,3, 0.6383069,0.036888,15075, Foreign,
11-16-2022-18-52-34.008,3, 0.9215895,0.035018,6339, Foreign,
11-16-2022-18-52-35.136,3, 0.1075293,0.035851,15075, Foreign,
11-16-2022-18-52-34.828,3, 0.4385518,0.036458,15075, Foreign,
11-16-2022-18-52-35.242,3, 0.1219333,0.037963,15075, Foreign,
11-16-2022-18-52-35.349,3, 0.1140572,0.038197,15075, Foreign,
11-16-2022-18-52-35.452,3, 0.1084424,0.036385,15075, Foreign,
11-16-2022-18-52-35.653,3, 0.1949412,0.037252,15075, Foreign,
11-16-2022-18-52-35.863,3, 0.1078518,0.03962,15075, Foreign,
11-16-2022-18-52-35.963,3, 0.1134918,0.03606,15075, Foreign,
11-16-2022-18-52-36.063,3, 0.1168321,0.030842,15075, Foreign,
11-16-2022-18-52-36.279,3, 0.1156998,0.035298,15075, Foreign,
11-16-2022-18-52-36.383,3, 0.09964,0.03183,15075, Foreign,
11-16-2022-18-52-36.584,3, 0.1281849,0.039795,15075, Foreign,
11-16-2022-18-52-36.482,3, 0.4042129,0.034496,15075, Foreign,
11-16-2022-18-52-36.684,3, 0.2537846,0.036992,15075, Foreign,
11-16-2022-18-52-35.763,3, 1.0940779,0.036749,6339, Foreign,
11-16-2022-18-52-37.090,3, 0.1525275,0.033859,15075, Foreign,
11-16-2022-18-52-37.192,3, 0.1272476,0.036352,15075, Foreign,
11-16-2022-18-52-36.988,3, 0.4599517,0.042069,15075, Foreign,
11-16-2022-18-52-36.785,3, 0.6635589,0.038957,15075, Foreign,
11-16-2022-18-52-37.395,3, 0.2412075,0.03385,15075, Foreign,
11-16-2022-18-52-37.292,3, 0.4797198,0.042735,15075, Foreign,
11-16-2022-18-52-37.702,3, 0.1228496,0.039095,15075, Foreign,
11-16-2022-18-52-37.600,3, 0.2578493,0.034417,15075, Foreign,
11-16-2022-18-52-36.886,3, 0.8347812,0.03724,6339, Foreign,
11-16-2022-18-52-37.903,3, 0.1322386,0.043455,15075, Foreign,
11-16-2022-18-52-38.316,3, 0.1392013,0.045963,15075, Foreign,
11-16-2022-18-52-37.498,3, 0.8145189,0.034221,6339, Foreign,
11-16-2022-18-52-38.524,3, 0.1022224,0.030485,15075, Foreign,
11-16-2022-18-52-38.215,3, 0.4639852,0.049421,15075, Foreign,
11-16-2022-18-52-38.418,3, 0.2873871,0.0423,15075, Foreign,
11-16-2022-18-52-35.552,3, 2.8996854,0.030866,1971, Foreign,
11-16-2022-18-52-38.826,3, 0.1172316,0.036735,15075, Foreign,
11-16-2022-18-52-38.725,3, 0.2354597,0.047445,15075, Foreign,
11-16-2022-18-52-38.004,3, 1.0051494,0.035479,15075, Foreign,
11-16-2022-18-52-34.932,3, 4.0767957,0.044495,15075, Foreign,
11-16-2022-18-52-37.803,3, 1.2284410000000001,0.037059,15075, Foreign,
11-16-2022-18-52-38.929,3, 0.1160507,0.038413,15075, Foreign,
11-16-2022-18-52-38.625,3, 0.4701317,0.055655,15075, Foreign,
11-16-2022-18-52-39.136,3, 0.2801407,0.039879,15075, Foreign,
11-16-2022-18-52-36.171,3, 2.9625894,0.737067,6339, Foreign,
11-16-2022-18-52-39.339,3, 0.1230767,0.032999,15075, Foreign,
11-16-2022-18-52-39.030,3, 0.4510952,0.034402,15075, Foreign,
11-16-2022-18-52-38.115,3, 1.1009632,0.033117,6339, Foreign,
11-16-2022-18-52-39.438,3, 0.1152731,0.037848,15075, Foreign,
11-16-2022-18-52-39.548,3, 0.1067983,0.035656,15075, Foreign,
11-16-2022-18-52-39.236,3, 0.5196484,0.040615,15075, Foreign,
11-16-2022-18-52-39.648,3, 0.106747,0.036829,15075, Foreign,
11-16-2022-18-52-39.749,3, 0.2492796,0.038697,15075, Foreign,
11-16-2022-18-52-39.952,3, 0.1165287,0.039884,15075, Foreign,
11-16-2022-18-52-39.849,3, 0.5275243,0.038877,15075, Foreign,
11-16-2022-18-52-40.052,3, 0.4121335,0.040996,15075, Foreign,
11-16-2022-18-52-40.458,3, 0.1107599,0.034693,15075, Foreign,
11-16-2022-18-52-40.559,3, 0.1227981,0.036514,15075, Foreign,
11-16-2022-18-52-40.353,3, 0.3884022,0.037429,15075, Foreign,
11-16-2022-18-52-40.153,3, 0.8206883,0.038292,6339, Foreign,
11-16-2022-18-52-40.873,3, 0.4690889,0.036473,15075, Foreign,
11-16-2022-18-52-41.277,3, 0.1147701,0.038461,15075, Foreign,
11-16-2022-18-52-40.973,3, 0.5370333,0.043877,15075, Foreign,
11-16-2022-18-52-41.175,3, 0.4032717,0.038168,15075, Foreign,
11-16-2022-18-52-41.378,3, 0.2390301,0.033565,15075, Foreign,
11-16-2022-18-52-40.253,3, 1.1409878,0.036118,6339, Foreign,
11-16-2022-18-52-40.659,3, 0.8136492,0.03711,6339, Foreign,
11-16-2022-18-52-41.684,3, 0.1176138,0.036404,15075, Foreign,
11-16-2022-18-52-41.075,3, 0.7593185,0.034274,15106, Foreign,
11-16-2022-18-52-40.771,3, 0.8101827,0.039722,6339, Foreign,
11-16-2022-18-52-41.784,3, 0.1132446,0.03511,15075, Foreign,
11-16-2022-18-52-41.583,3, 0.3798032,0.033524,15075, Foreign,
11-16-2022-18-52-41.886,3, 0.1127373,0.033383,15075, Foreign,
11-16-2022-18-52-42.187,3, 0.1199325,0.04138,15075, Foreign,
11-16-2022-18-52-41.986,3, 0.4312853,0.048402,15075, Foreign,
11-16-2022-18-52-42.087,3, 0.4220206,0.039563,15075, Foreign,
11-16-2022-18-52-42.395,3, 0.1331113,0.040675,15075, Foreign,
11-16-2022-18-52-42.495,3, 0.1213816,0.043875,15075, Foreign,
11-16-2022-18-52-41.483,3, 0.8337107,0.037122,6339, Foreign,
11-16-2022-18-52-42.595,3, 0.4013328,0.03746,15075, Foreign,
11-16-2022-18-52-42.897,3, 0.1163145,0.037187,15075, Foreign,
11-16-2022-18-52-42.998,3, 0.1175067,0.035087,15075, Foreign,
11-16-2022-18-52-43.098,3, 0.2884348,0.046538,15075, Foreign,
11-16-2022-18-52-42.288,3, 0.8099107,0.03754,6339, Foreign,
11-16-2022-18-52-43.299,3, 0.1660837,0.031459,15075, Foreign,
11-16-2022-18-52-43.400,3, 0.1109199,0.03468,15075, Foreign,
11-16-2022-18-52-43.601,3, 0.1294912,0.041881,15075, Foreign,
11-16-2022-18-52-42.696,3, 0.9176252,0.039447,6339, Foreign,
11-16-2022-18-52-43.701,3, 0.2233628,0.030386,15075, Foreign,
11-16-2022-18-52-43.807,3, 0.1320101,0.049877,15075, Foreign,
11-16-2022-18-52-43.500,3, 0.5238079,0.044056,15075, Foreign,
11-16-2022-18-52-42.796,3, 0.939816,0.037377,6339, Foreign,
11-16-2022-18-52-43.909,3, 0.1275924,0.039877,15075, Foreign,
11-16-2022-18-52-44.013,3, 0.1235484,0.041507,15075, Foreign,
11-16-2022-18-52-44.113,3, 0.2328321,0.049756,15075, Foreign,
11-16-2022-18-52-43.199,3, 0.8842997,0.043848,6339, Foreign,
11-16-2022-18-52-44.314,3, 0.1121492,0.038842,15075, Foreign,
11-16-2022-18-52-44.414,3, 0.1045176,0.033931,15075, Foreign,
11-16-2022-18-52-44.514,3, 0.4867357,0.05827,15075, Foreign,
11-16-2022-18-52-44.615,3, 0.4818129,0.054859,15075, Foreign,
11-16-2022-18-52-44.825,3, 0.2766201,0.037764,15075, Foreign,
11-16-2022-18-52-44.927,3, 0.1833427,0.04878,15075, Foreign,
11-16-2022-18-52-45.029,3, 0.1149667,0.037621,15075, Foreign,
11-16-2022-18-52-45.129,3, 0.1134975,0.03763,15075, Foreign,
11-16-2022-18-52-45.232,3, 0.1258217,0.03745,15075, Foreign,
11-16-2022-18-52-45.635,3, 0.1286445,0.040076,15075, Foreign,
11-16-2022-18-52-45.533,3, 0.2476384,0.039307,15075, Foreign,
11-16-2022-18-52-45.735,3, 0.2240269,0.046656,15075, Foreign,
11-16-2022-18-52-46.048,3, 0.1205664,0.039954,15075, Foreign,
11-16-2022-18-52-45.839,3, 0.4388375,0.038778,15106, Foreign,
11-16-2022-18-52-45.433,3, 1.0100233,0.040514,15075, Foreign,
11-16-2022-18-52-45.332,3, 0.814831,0.036402,6339, Foreign,
11-16-2022-18-52-46.451,3, 0.1131263,0.033963,15075, Foreign,
11-16-2022-18-52-46.552,3, 0.1553942,0.035648,15075, Foreign,
11-16-2022-18-52-46.248,3, 0.4778626,0.0508,15075, Foreign,
11-16-2022-18-52-46.758,3, 0.1163241,0.03557,15075, Foreign,
11-16-2022-18-52-46.657,3, 0.2165892,0.034548,15075, Foreign,
11-16-2022-18-52-46.963,3, 0.103337,0.033651,15075, Foreign,
11-16-2022-18-52-47.064,3, 0.1442421,0.04844,15075, Foreign,
11-16-2022-18-52-46.350,3, 0.9027943,0.036198,15075, Foreign,
11-16-2022-18-52-46.148,3, 0.8288783,0.036122,6339, Foreign,
11-16-2022-18-52-47.267,3, 0.1217083,0.036297,15075, Foreign,
11-16-2022-18-52-47.370,3, 0.1062627,0.036787,15075, Foreign,
11-16-2022-18-52-47.470,3, 0.4142359,0.038967,15075, Foreign,
11-16-2022-18-52-47.874,3, 0.092485,0.03017,15075, Foreign,
11-16-2022-18-52-46.859,3, 0.8081711,0.033957,6339, Foreign,
11-16-2022-18-52-47.570,3, 0.4354469,0.038136,15075, Foreign,
11-16-2022-18-52-47.671,3, 0.3843821,0.040093,15075, Foreign,
11-16-2022-18-52-47.974,3, 0.1475814,0.046587,15075, Foreign,
11-16-2022-18-52-44.214,3, 3.9111191,0.04397,15075, Foreign,
11-16-2022-18-52-48.075,3, 0.1391869,0.047581,15075, Foreign,
11-16-2022-18-52-47.164,3, 0.840193,0.046712,6339, Foreign,
11-16-2022-18-52-48.278,3, 0.1245217,0.04145,15075, Foreign,
11-16-2022-18-52-48.582,3, 0.154673,0.048394,15075, Foreign,
11-16-2022-18-52-48.379,3, 0.3790707,0.035473,15075, Foreign,
11-16-2022-18-52-48.175,3, 0.6038919,0.043659,15075, Foreign,
11-16-2022-18-52-48.682,3, 0.1392229,0.049198,15075, Foreign,
11-16-2022-18-52-48.884,3, 0.1130302,0.03655,15075, Foreign,
11-16-2022-18-52-48.782,3, 0.5455201,0.038156,15075, Foreign,
11-16-2022-18-52-49.188,3, 0.1425236,0.044807,15075, Foreign,
11-16-2022-18-52-48.481,3, 0.853795,0.044833,6339, Foreign,
11-16-2022-18-52-49.495,3, 0.146433,0.050975,15075, Foreign,
11-16-2022-18-52-49.289,3, 0.4454384,0.045405,15075, Foreign,
11-16-2022-18-52-49.595,3, 0.1774157,0.038426,15075, Foreign,
11-16-2022-18-52-45.940,3, 3.8350176,0.052611,15075, Foreign,
11-16-2022-18-52-49.695,3, 0.1204966,0.039846,15075, Foreign,
11-16-2022-18-52-49.796,3, 0.1229564,0.042168,15075, Foreign,
11-16-2022-18-52-44.720,3, 4.9282123,0.961006,6339, Foreign,
11-16-2022-18-52-49.897,3, 0.1072978,0.034524,15075, Foreign,
11-16-2022-18-52-49.087,3, 1.0034323,0.044818,15075, Foreign,
11-16-2022-18-52-49.997,3, 0.1485497,0.043509,15075, Foreign,
11-16-2022-18-52-48.987,3, 0.8594358,0.052614,6339, Foreign,
11-16-2022-18-52-50.198,3, 0.1832409,0.055152,15075, Foreign,
11-16-2022-18-52-50.403,3, 0.1216563,0.038827,15075, Foreign,
11-16-2022-18-52-50.298,3, 0.2291571,0.054683,15075, Foreign,
11-16-2022-18-52-50.097,3, 0.5114687,0.05859,15075, Foreign,
11-16-2022-18-52-50.612,3, 0.1264537,0.043007,15075, Foreign,
11-16-2022-18-52-50.712,3, 0.1096878,0.038286,15075, Foreign,
11-16-2022-18-52-50.913,3, 0.1315727,0.041562,15075, Foreign,
11-16-2022-18-52-51.013,3, 0.1252337,0.044237,15075, Foreign,
11-16-2022-18-52-51.113,3, 0.1981804,0.039162,15075, Foreign,
11-16-2022-18-52-51.213,3, 0.2914854,0.035234,15075, Foreign,
11-16-2022-18-52-51.314,3, 0.2749108,0.039982,15075, Foreign,
11-16-2022-18-52-51.517,3, 0.1294895,0.040894,15075, Foreign,
11-16-2022-18-52-50.511,3, 0.8351209,0.039694,6339, Foreign,
11-16-2022-18-52-51.617,3, 0.168603,0.039482,15075, Foreign,
11-16-2022-18-52-50.812,3, 0.8188871,0.037482,6339, Foreign,
11-16-2022-18-52-51.821,3, 0.1222242,0.040556,15075, Foreign,
11-16-2022-18-52-51.921,3, 0.11548,0.037622,15075, Foreign,
11-16-2022-18-52-51.717,3, 0.5181172,0.069295,15075, Foreign,
11-16-2022-18-52-52.122,3, 0.1784948,0.042241,15075, Foreign,
11-16-2022-18-52-52.325,3, 0.1203223,0.040062,15075, Foreign,
11-16-2022-18-52-52.224,3, 0.2273206,0.035735,15075, Foreign,
11-16-2022-18-52-52.532,3, 0.1248478,0.035187,15075, Foreign,
11-16-2022-18-52-51.414,3, 1.1541074,0.048273,6339, Foreign,
11-16-2022-18-52-52.425,3, 0.5308302,0.037512,15075, Foreign,
11-16-2022-18-52-47.774,3, 4.952569,0.939035,6339, Foreign,
11-16-2022-18-52-52.836,3, 0.4243942,0.043776,15075, Foreign,
11-16-2022-18-52-52.735,3, 0.5552417,0.037,15075, Foreign,
11-16-2022-18-52-53.141,3, 0.178101,0.03335,15075, Foreign,
11-16-2022-18-52-53.039,3, 0.6602514,0.033233,15075, Foreign,
11-16-2022-18-52-53.443,3, 0.4648048,0.04327,15075, Foreign,
11-16-2022-18-52-53.544,3, 0.4283099,0.033644,15075, Foreign,
11-16-2022-18-52-52.936,3, 0.8035371,0.034102,6339, Foreign,
11-16-2022-18-52-53.947,3, 0.1023633,0.034306,15075, Foreign,
11-16-2022-18-52-53.645,3, 0.4162809,0.034697,15075, Foreign,
11-16-2022-18-52-54.048,3, 0.1204769,0.041371,15075, Foreign,
11-16-2022-18-52-53.746,3, 0.4640078,0.038782,15075, Foreign,
11-16-2022-18-52-52.022,3, 1.9645758,0.036777,6339, Foreign,
11-16-2022-18-52-53.242,3, 0.8132828,0.037298,6339, Foreign,
11-16-2022-18-52-52.634,3, 1.4230089000000001,0.034936,6339, Foreign,
11-16-2022-18-52-54.249,3, 0.1136534,0.038898,15075, Foreign,
11-16-2022-18-52-53.343,3, 0.8112998,0.033685,6339, Foreign,
11-16-2022-18-52-54.350,3, 0.1455758,0.03334,15075, Foreign,
11-16-2022-18-52-49.390,3, 5.3051315,0.044791,6339, Foreign,
11-16-2022-18-52-54.551,3, 0.4785168,0.037606,15075, Foreign,
11-16-2022-18-52-54.854,3, 0.2057805,0.044027,15075, Foreign,
11-16-2022-18-52-54.954,3, 0.1468034,0.049917,15075, Foreign,
11-16-2022-18-52-54.149,3, 0.9670614,0.037514,15075, Foreign,
11-16-2022-18-52-55.155,3, 0.1190161,0.039504,15075, Foreign,
11-16-2022-18-52-54.450,3, 0.8157099,0.035524,6339, Foreign,
11-16-2022-18-52-55.456,3, 0.1107763,0.035584,15075, Foreign,
11-16-2022-18-52-55.255,3, 0.4449736,0.031915,15075, Foreign,
11-16-2022-18-52-55.656,3, 0.206454,0.032663,15075, Foreign,
11-16-2022-18-52-53.847,3, 2.0505214,0.031094,15075, Foreign,
11-16-2022-18-52-55.356,3, 0.6028459,0.030238,15075, Foreign,
11-16-2022-18-52-55.756,3, 0.3914755,0.040746,15075, Foreign,
11-16-2022-18-52-56.057,3, 0.142701,0.033196,15075, Foreign,
11-16-2022-18-52-55.857,3, 0.4300567,0.036438,15075, Foreign,
11-16-2022-18-52-55.957,3, 0.38016,0.038205,15075, Foreign,
11-16-2022-18-52-56.257,3, 0.1009647,0.029141,15075, Foreign,
11-16-2022-18-52-56.458,3, 0.0939908,0.0318,15075, Foreign,
11-16-2022-18-52-55.556,3, 0.8329368,0.047579,6339, Foreign,
11-16-2022-18-52-56.558,3, 0.1326936,0.038416,15075, Foreign,
11-16-2022-18-52-56.358,3, 0.4308284,0.041943,15075, Foreign,
11-16-2022-18-52-56.659,3, 0.1485628,0.046914,15075, Foreign,
11-16-2022-18-52-56.759,3, 0.1473891,0.045557,15075, Foreign,
11-16-2022-18-52-55.055,3, 2.05479,0.054808,15075, Foreign,
11-16-2022-18-52-56.157,3, 0.807409,0.030366,6339, Foreign,
11-16-2022-18-52-56.859,3, 0.4062673,0.045559,15075, Foreign,
11-16-2022-18-52-57.163,3, 0.1029425,0.033429,15075, Foreign,
11-16-2022-18-52-57.364,3, 0.0966902,0.03095,15075, Foreign,
11-16-2022-18-52-57.060,3, 0.4414556,0.035317,15075, Foreign,
11-16-2022-18-52-57.264,3, 0.4879601,0.041818,15075, Foreign,
11-16-2022-18-52-57.565,3, 0.1904322,0.041259,15075, Foreign,
11-16-2022-18-52-54.651,3, 2.9508785,0.046027,6339, Foreign,
11-16-2022-18-52-57.866,3, 0.1092403,0.034757,15075, Foreign,
11-16-2022-18-52-57.464,3, 0.5330801,0.037781,15075, Foreign,
11-16-2022-18-52-57.766,3, 0.3102784,0.051698,15075, Foreign,
11-16-2022-18-52-57.666,3, 0.5006738,0.060078,15075, Foreign,
11-16-2022-18-52-58.267,3, 0.1231426,0.050674,15075, Foreign,
11-16-2022-18-52-57.966,3, 0.4789468,0.046568,15075, Foreign,
11-16-2022-18-52-58.067,3, 0.4556106,0.053367,15075, Foreign,
11-16-2022-18-52-58.166,3, 0.3942651,0.042369,15075, Foreign,
11-16-2022-18-52-58.569,3, 0.1465954,0.049111,15075, Foreign,
11-16-2022-18-52-58.368,3, 0.3641398,0.048302,15075, Foreign,
11-16-2022-18-52-58.669,3, 0.1103542,0.042951,15075, Foreign,
11-16-2022-18-52-58.769,3, 0.1248749,0.038815,15075, Foreign,
11-16-2022-18-52-58.870,3, 0.1596736,0.05405,15075, Foreign,
11-16-2022-18-52-58.970,3, 0.1432744,0.045061,15075, Foreign,
11-16-2022-18-52-59.071,3, 0.1430198,0.047759,15075, Foreign,
11-16-2022-18-52-58.468,3, 0.8186611,0.05022,15075, Foreign,
11-16-2022-18-52-59.171,3, 0.1486937,0.048185,15075, Foreign,
11-16-2022-18-52-59.372,3, 0.1262823,0.046638,15075, Foreign,
11-16-2022-18-52-59.574,3, 0.1206055,0.037691,15075, Foreign,
11-16-2022-18-52-59.272,3, 0.621453,0.050658,15075, Foreign,
11-16-2022-18-52-59.775,3, 0.1412759,0.047453,15075, Foreign,
11-16-2022-18-52-54.751,3, 4.9017589,0.043505,6339, Foreign,
11-16-2022-18-52-59.875,3, 0.1351356,0.048122,15075, Foreign,
11-16-2022-18-52-59.976,3, 0.1544976,0.033916,15075, Foreign,
11-16-2022-18-53-00.279,3, 0.122954,0.042908,15075, Foreign,
11-16-2022-18-52-59.474,3, 0.9501599,0.035654,15075, Foreign,
11-16-2022-18-53-00.177,3, 0.2533155,0.034135,15075, Foreign,
11-16-2022-18-53-00.480,3, 0.119635,0.037959,15075, Foreign,
11-16-2022-18-53-00.580,3, 0.1338893,0.041221,15075, Foreign,
11-16-2022-18-52-59.674,3, 1.0839164000000001,0.040847,15075, Foreign,
11-16-2022-18-53-00.380,3, 0.4182889,0.041043,15075, Foreign,
11-16-2022-18-53-00.681,3, 0.1512543,0.052455,15075, Foreign,
11-16-2022-18-53-00.884,3, 0.1102596,0.037935,15075, Foreign,
11-16-2022-18-53-00.784,3, 0.5077514,0.041679,15075, Foreign,
11-16-2022-18-53-01.189,3, 0.1697664,0.037601,15075, Foreign,
11-16-2022-18-53-01.290,3, 0.1146945,0.036559,15075, Foreign,
11-16-2022-18-53-00.986,3, 0.5099589,0.039854,15075, Foreign,
11-16-2022-18-53-01.089,3, 0.4254978,0.04683,15075, Foreign,
11-16-2022-18-53-01.395,3, 0.1246572,0.036867,15075, Foreign,
11-16-2022-18-53-01.595,3, 0.1456741,0.048584,15075, Foreign,
11-16-2022-18-53-01.495,3, 0.3534011,0.042522,15075, Foreign,
11-16-2022-18-53-00.077,3, 1.6426303,0.035087,6339, Foreign,
11-16-2022-18-53-01.999,3, 0.1345933,0.044243,15075, Foreign,
11-16-2022-18-53-01.696,3, 0.5796059,0.044095,15075, Foreign,
11-16-2022-18-53-01.898,3, 0.4268423,0.052474,15075, Foreign,
11-16-2022-18-53-02.099,3, 0.4092789,0.043345,15075, Foreign,
11-16-2022-18-53-02.503,3, 0.3913146,0.035512,15075, Foreign,
11-16-2022-18-53-01.798,3, 0.8164223,0.036934,6339, Foreign,
11-16-2022-18-53-02.804,3, 0.1132787,0.038257,15075, Foreign,
11-16-2022-18-53-02.906,3, 0.1061182,0.033811,15075, Foreign,
11-16-2022-18-53-02.603,3, 0.4794608,0.050119,15075, Foreign,
11-16-2022-18-53-03.108,3, 0.1080615,0.034623,15075, Foreign,
11-16-2022-18-53-02.201,3, 0.8141102,0.034308,6339, Foreign,
11-16-2022-18-53-03.008,3, 0.3791958,0.03237,15075, Foreign,
11-16-2022-18-53-02.301,3, 0.8120904,0.031568,6339, Foreign,
11-16-2022-18-53-03.628,3, 0.1289517,0.046558,15075, Foreign,
