Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-16-56-37.818,3, 0.8210893,0.03458,6339, Foreign,
11-16-2022-16-56-38.828,3, 0.1180125,0.039616,15075, Foreign,
11-16-2022-16-56-38.930,3, 0.1059475,0.033253,15075, Foreign,
11-16-2022-16-56-39.236,3, 0.1092299,0.029787,15075, Foreign,
11-16-2022-16-56-39.030,3, 0.4049356,0.037683,15075, Foreign,
11-16-2022-16-56-39.337,3, 0.1114873,0.039452,15075, Foreign,
11-16-2022-16-56-39.131,3, 0.7836724,0.049141,15075, Foreign,
11-16-2022-16-56-39.744,3, 0.2187335,0.045848,15075, Foreign,
11-16-2022-16-56-39.844,3, 0.1264719,0.038858,15075, Foreign,
11-16-2022-16-56-39.639,3, 0.3702383,0.048774,15075, Foreign,
11-16-2022-16-56-40.150,3, 0.1230232,0.038135,15075, Foreign,
11-16-2022-16-56-40.049,3, 0.2370814,0.038989,15075, Foreign,
11-16-2022-16-56-40.250,3, 0.1550406,0.036476,15075, Foreign,
11-16-2022-16-56-39.945,3, 0.4811526,0.040185,15075, Foreign,
11-16-2022-16-56-40.350,3, 0.11163,0.033714,15075, Foreign,
11-16-2022-16-56-40.456,3, 0.1181308,0.036321,15075, Foreign,
11-16-2022-16-56-39.539,3, 0.8407713,0.048863,6339, Foreign,
11-16-2022-16-56-40.657,3, 0.1118265,0.034718,15075, Foreign,
11-16-2022-16-56-40.758,3, 0.1103884,0.035609,15075, Foreign,
11-16-2022-16-56-38.626,3, 1.9431463,0.034201,6339, Foreign,
11-16-2022-16-56-40.557,3, 0.3713462,0.034391,15075, Foreign,
11-16-2022-16-56-40.859,3, 0.1498597,0.037938,15075, Foreign,
11-16-2022-16-56-41.266,3, 0.108631,0.036066,15075, Foreign,
11-16-2022-16-56-41.473,3, 0.1074028,0.034334,15075, Foreign,
11-16-2022-16-56-41.060,3, 0.5215062,0.033467,15075, Foreign,
11-16-2022-16-56-41.166,3, 0.4736034,0.038672,15075, Foreign,
11-16-2022-16-56-41.675,3, 0.1145166,0.03858,15075, Foreign,
11-16-2022-16-56-41.775,3, 0.1191755,0.037761,15075, Foreign,
11-16-2022-16-56-41.978,3, 0.1162312,0.035594,15075, Foreign,
11-16-2022-16-56-42.180,3, 0.1175882,0.03434,15075, Foreign,
11-16-2022-16-56-42.282,3, 0.1528216,0.034477,15075, Foreign,
11-16-2022-16-56-42.382,3, 0.1108294,0.0348,15075, Foreign,
11-16-2022-16-56-42.078,3, 0.5054927,0.036057,15075, Foreign,
11-16-2022-16-56-42.492,3, 0.1271768,0.036421,15075, Foreign,
11-16-2022-16-56-41.575,3, 1.0550043,0.038752,15075, Foreign,
11-16-2022-16-56-42.592,3, 0.1292775,0.042208,15075, Foreign,
11-16-2022-16-56-42.693,3, 0.1115619,0.036338,15075, Foreign,
11-16-2022-16-56-42.800,3, 0.1020077,0.035366,15075, Foreign,
11-16-2022-16-56-42.901,3, 0.1184787,0.035718,15075, Foreign,
11-16-2022-16-56-43.105,3, 0.5137035,0.052611,15075, Foreign,
11-16-2022-16-56-43.507,3, 0.1330977,0.044288,15075, Foreign,
11-16-2022-16-56-43.305,3, 0.4271662,0.045603,15075, Foreign,
11-16-2022-16-56-43.002,3, 0.7924702,0.037341,15075, Foreign,
11-16-2022-16-56-43.406,3, 0.4814544,0.038019,15075, Foreign,
11-16-2022-16-56-43.822,3, 0.1099721,0.035626,15075, Foreign,
