Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-18-52-28.906,1, 0.0348369,0.033271,483180, SelfUp,
11-16-2022-18-52-28.906,1, 0.0687758,0.034533,123005, SelfDown,
11-16-2022-18-52-29.014,1, 0.0982745,0.031627,123887, SelfDown,
11-16-2022-18-52-29.014,1, 0.1320634,0.042146,490517, SelfUp,
11-16-2022-18-52-29.114,1, 0.0714719,0.045775,490519, SelfUp,
11-16-2022-18-52-29.114,1, 0.1577626,0.036117,125684, SelfDown,
11-16-2022-18-52-29.217,1, 0.0662503,0.043875,491846, SelfUp,
11-16-2022-18-52-29.320,1, 0.0376272,0.043541,493796, SelfUp,
11-16-2022-18-52-29.217,1, 0.1650969,0.035698,126676, SelfDown,
11-16-2022-18-52-29.320,1, 0.0895101,0.022707,141044, SelfDown,
11-16-2022-18-52-29.421,1, 0.0282939,0.027738,503090, SelfUp,
11-16-2022-18-52-29.421,1, 0.0322795,0.025104,141871, SelfDown,
11-16-2022-18-52-29.522,1, 0.0392368,0.035805,511039, SelfUp,
11-16-2022-18-52-29.622,1, 0.0254971,0.031991,515756, SelfUp,
11-16-2022-18-52-29.522,1, 0.1274336,0.025317,143133, SelfDown,
11-16-2022-18-52-29.622,1, 0.0281337,0.025633,143165, SelfDown,
11-16-2022-18-52-29.722,1, 0.0610964,0.044401,519188, SelfUp,
11-16-2022-18-52-29.722,1, 0.0673429,0.037132,144681, SelfDown,
11-16-2022-18-52-29.822,1, 0.0325773,0.032405,146222, SelfDown,
11-16-2022-18-52-29.822,1, 0.0842357,0.030902,525607, SelfUp,
11-16-2022-18-52-29.923,1, 0.034494,0.031839,526999, SelfUp,
11-16-2022-18-52-29.923,1, 0.115114,0.034406,147568, SelfDown,
11-16-2022-18-52-30.029,1, 0.0853638,0.035737,148071, SelfDown,
11-16-2022-18-52-30.132,1, 0.1519884,0.036585,149797, SelfDown,
11-16-2022-18-52-30.232,1, 0.1013832,0.025161,154335, SelfDown,
11-16-2022-18-52-30.029,1, 0.3840841,0.036007,531717, SelfUp,
11-16-2022-18-52-30.132,1, 0.30144,0.028575,532885, SelfUp,
11-16-2022-18-52-30.333,1, 0.1007209,0.028575,532885, SelfUp,
11-16-2022-18-52-30.232,1, 0.2011034,0.028575,532885, SelfUp,
11-16-2022-18-52-30.433,1, 0.0274275,0.025287,534381, SelfUp,
11-16-2022-18-52-30.333,1, 0.1748033,0.038948,155597, SelfDown,
11-16-2022-18-52-30.433,1, 0.0864205,0.03842,155602, SelfDown,
11-16-2022-18-52-30.535,1, 0.0363509,0.034864,540453, SelfUp,
11-16-2022-18-52-30.535,1, 0.0533589,0.034696,156117, SelfDown,
11-16-2022-18-52-30.641,1, 0.0688772,0.036448,546074, SelfUp,
11-16-2022-18-52-30.747,1, 0.036657,0.0364,551536, SelfUp,
11-16-2022-18-52-30.641,1, 0.161939,0.035306,157281, SelfDown,
11-16-2022-18-52-30.848,1, 0.0359601,0.033756,554786, SelfUp,
11-16-2022-18-52-30.747,1, 0.1606409,0.034446,158445, SelfDown,
11-16-2022-18-52-30.848,1, 0.1159777,0.035618,159287, SelfDown,
11-16-2022-18-52-30.959,1, 0.0391768,0.037434,561335, SelfUp,
11-16-2022-18-52-30.959,1, 0.1145878,0.03548,159909, SelfDown,
11-16-2022-18-52-31.061,1, 0.1663729,0.031012,161020, SelfDown,
11-16-2022-18-52-31.164,1, 0.1281142,0.026427,189002, SelfDown,
11-16-2022-18-52-31.061,1, 0.3186409,0.046848,562736, SelfUp,
11-16-2022-18-52-31.164,1, 0.28496,0.039375,565336, SelfUp,
11-16-2022-18-52-31.265,1, 0.184208,0.039375,565336, SelfUp,
11-16-2022-18-52-31.366,1, 0.0832285,0.039375,565336, SelfUp,
11-16-2022-18-52-31.265,1, 0.220282,0.033197,189977, SelfDown,
11-16-2022-18-52-31.366,1, 0.1207543,0.033197,189977, SelfDown,
11-16-2022-18-52-31.467,1, 0.0299564,0.032782,189979, SelfDown,
11-16-2022-18-52-31.467,1, 0.0299564,0.035802,567299, SelfUp,
11-16-2022-18-52-31.572,1, 0.0339277,0.034521,572432, SelfUp,
11-16-2022-18-52-31.572,1, 0.1189759,0.032802,191660, SelfDown,
11-16-2022-18-52-31.678,1, 0.0687027,0.035062,576369, SelfUp,
11-16-2022-18-52-31.779,1, 0.0292912,0.034717,578717, SelfUp,
11-16-2022-18-52-31.678,1, 0.1348121,0.031846,192180, SelfDown,
11-16-2022-18-52-31.779,1, 0.0364407,0.031846,192180, SelfDown,
11-16-2022-18-52-31.879,1, 0.0366229,0.033709,583913, SelfUp,
11-16-2022-18-52-31.879,1, 0.1545128,0.035259,207389, SelfDown,
11-16-2022-18-52-31.990,1, 0.1468852,0.031679,207959, SelfDown,
11-16-2022-18-52-31.990,1, 0.1640058,0.035043,588906, SelfUp,
11-16-2022-18-52-32.092,1, 0.0628655,0.035043,588906, SelfUp,
11-16-2022-18-52-32.092,1, 0.0656649,0.031679,207959, SelfDown,
11-16-2022-18-52-32.192,1, 0.0315836,0.038873,208862, SelfDown,
11-16-2022-18-52-32.192,1, 0.032209,0.038277,591000, SelfUp,
11-16-2022-18-52-32.293,1, 0.0733513,0.037399,595109, SelfUp,
11-16-2022-18-52-32.293,1, 0.1082872,0.034044,210478, SelfDown,
11-16-2022-18-52-32.393,1, 0.0241639,0.034216,596496, SelfUp,
11-16-2022-18-52-32.393,1, 0.037144,0.027416,210840, SelfDown,
11-16-2022-18-52-32.494,1, 0.0418707,0.037591,599510, SelfUp,
11-16-2022-18-52-32.494,1, 0.0872832,0.034125,212227, SelfDown,
11-16-2022-18-52-32.594,1, 0.0453568,0.033653,605078, SelfUp,
11-16-2022-18-52-32.594,1, 0.0779234,0.034049,213496, SelfDown,
11-16-2022-18-52-32.694,1, 0.0689952,0.03426,605617, SelfUp,
11-16-2022-18-52-32.694,1, 0.1060677,0.035717,214052, SelfDown,
11-16-2022-18-52-32.796,1, 0.0248072,0.036651,607668, SelfUp,
11-16-2022-18-52-32.796,1, 0.0644208,0.030835,214365, SelfDown,
11-16-2022-18-52-32.896,1, 0.0371512,0.035189,613580, SelfUp,
11-16-2022-18-52-32.997,1, 0.0361662,0.036014,618675, SelfUp,
11-16-2022-18-52-32.896,1, 0.1378014,0.035991,215483, SelfDown,
11-16-2022-18-52-32.997,1, 0.0502432,0.035991,215483, SelfDown,
11-16-2022-18-52-33.097,1, 0.0390354,0.03609,624870, SelfUp,
11-16-2022-18-52-33.097,1, 0.1391234,0.037155,217103, SelfDown,
11-16-2022-18-52-33.201,1, 0.1502166,0.038164,630592, SelfUp,
11-16-2022-18-52-33.301,1, 0.0500554,0.038164,630592, SelfUp,
11-16-2022-18-52-33.201,1, 0.1694869,0.036112,217819, SelfDown,
11-16-2022-18-52-33.301,1, 0.0709152,0.034849,217834, SelfDown,
11-16-2022-18-52-33.402,1, 0.0469741,0.034174,633738, SelfUp,
11-16-2022-18-52-33.402,1, 0.1043892,0.037715,223410, SelfDown,
11-16-2022-18-52-33.502,1, 0.1186568,0.036102,223986, SelfDown,
11-16-2022-18-52-33.606,1, 0.0574178,0.031086,224823, SelfDown,
11-16-2022-18-52-33.502,1, 0.3166059,0.051238,638452, SelfUp,
11-16-2022-18-52-33.606,1, 0.2454881,0.042557,639920, SelfUp,
11-16-2022-18-52-33.706,1, 0.1454673,0.042557,639920, SelfUp,
11-16-2022-18-52-33.808,1, 0.0437713,0.042557,639920, SelfUp,
11-16-2022-18-52-33.706,1, 0.153248,0.021303,304642, SelfDown,
11-16-2022-18-52-33.808,1, 0.0601101,0.020957,304669, SelfDown,
11-16-2022-18-52-33.908,1, 0.0808751,0.03855,642639, SelfUp,
11-16-2022-18-52-33.908,1, 0.0973074,0.035917,305347, SelfDown,
11-16-2022-18-52-34.008,1, 0.0957612,0.040007,645817, SelfUp,
11-16-2022-18-52-34.109,1, 0.0476207,0.040988,647240, SelfUp,
11-16-2022-18-52-34.008,1, 0.2280783,0.040788,306148, SelfDown,
11-16-2022-18-52-34.109,1, 0.1288357,0.040788,306148, SelfDown,
11-16-2022-18-52-34.215,1, 0.0344033,0.040289,650870, SelfUp,
11-16-2022-18-52-34.215,1, 0.0697281,0.032582,306593, SelfDown,
11-16-2022-18-52-34.315,1, 0.0463254,0.043805,656236, SelfUp,
11-16-2022-18-52-34.315,1, 0.0948222,0.040959,307175, SelfDown,
11-16-2022-18-52-34.416,1, 0.0434689,0.039545,659427, SelfUp,
11-16-2022-18-52-34.416,1, 0.0929732,0.037686,307591, SelfDown,
11-16-2022-18-52-34.517,1, 0.040765,0.039237,663570, SelfUp,
11-16-2022-18-52-34.618,1, 0.0302075,0.03655,666971, SelfUp,
11-16-2022-18-52-34.517,1, 0.1375162,0.035508,308013, SelfDown,
11-16-2022-18-52-34.618,1, 0.0653282,0.035508,308013, SelfDown,
11-16-2022-18-52-34.718,1, 0.0303428,0.034662,671462, SelfUp,
11-16-2022-18-52-34.828,1, 0.0361152,0.036274,676680, SelfUp,
11-16-2022-18-52-34.718,1, 0.2224351,0.035776,309223, SelfDown,
11-16-2022-18-52-34.932,1, 0.0285044,0.034796,681575, SelfUp,
11-16-2022-18-52-34.828,1, 0.1659675,0.034876,309375, SelfDown,
11-16-2022-18-52-34.932,1, 0.0630456,0.034876,309375, SelfDown,
11-16-2022-18-52-35.031,1, 0.1363716,0.035819,310264, SelfDown,
11-16-2022-18-52-35.136,1, 0.0724305,0.032405,310366, SelfDown,
11-16-2022-18-52-35.242,1, 0.1116754,0.037958,311216, SelfDown,
11-16-2022-18-52-35.031,1, 0.3389606,0.053718,687907, SelfUp,
11-16-2022-18-52-35.136,1, 0.2685486,0.052079,687908, SelfUp,
11-16-2022-18-52-35.242,1, 0.162835,0.052079,687908, SelfUp,
11-16-2022-18-52-35.349,1, 0.0558574,0.052079,687908, SelfUp,
11-16-2022-18-52-35.349,1, 0.0968202,0.036742,311810, SelfDown,
11-16-2022-18-52-35.452,1, 0.0361866,0.044844,689818, SelfUp,
11-16-2022-18-52-35.452,1, 0.0856295,0.034154,312441, SelfDown,
11-16-2022-18-52-35.552,1, 0.0372323,0.036718,694804, SelfUp,
11-16-2022-18-52-35.653,1, 0.0277317,0.031321,700719, SelfUp,
11-16-2022-18-52-35.552,1, 0.1333893,0.030149,313047, SelfDown,
11-16-2022-18-52-35.653,1, 0.0356058,0.030149,313047, SelfDown,
11-16-2022-18-52-35.763,1, 0.0338532,0.036344,705517, SelfUp,
11-16-2022-18-52-35.763,1, 0.1021028,0.036714,313959, SelfDown,
11-16-2022-18-52-35.863,1, 0.0409745,0.039654,709423, SelfUp,
11-16-2022-18-52-35.863,1, 0.3513166,0.039342,314549, SelfDown,
11-16-2022-18-52-36.063,1, 0.1682902,0.039342,314549, SelfDown,
11-16-2022-18-52-36.171,1, 0.0607048,0.039342,314549, SelfDown,
11-16-2022-18-52-35.963,1, 0.2686342,0.039342,314549, SelfDown,
11-16-2022-18-52-35.963,1, 0.3155129,0.037614,710800, SelfUp,
11-16-2022-18-52-36.063,1, 0.2492946,0.035833,711660, SelfUp,
11-16-2022-18-52-36.171,1, 0.1417092,0.035833,711660, SelfUp,
11-16-2022-18-52-36.279,1, 0.038851,0.037137,713009, SelfUp,
11-16-2022-18-52-36.383,1, 0.0281549,0.035446,715192, SelfUp,
11-16-2022-18-52-36.279,1, 0.156905,0.037191,315463, SelfDown,
11-16-2022-18-52-36.383,1, 0.0546097,0.037191,315463, SelfDown,
11-16-2022-18-52-36.482,1, 0.0310754,0.033332,719060, SelfUp,
11-16-2022-18-52-36.482,1, 0.0647059,0.033219,316293, SelfDown,
11-16-2022-18-52-36.584,1, 0.0751258,0.03557,722257, SelfUp,
11-16-2022-18-52-36.584,1, 0.0995539,0.038698,316671, SelfDown,
11-16-2022-18-52-36.684,1, 0.0370839,0.039507,723736, SelfUp,
11-16-2022-18-52-36.684,1, 0.0900477,0.037746,317093, SelfDown,
11-16-2022-18-52-36.785,1, 0.0339974,0.036172,728956, SelfUp,
11-16-2022-18-52-36.785,1, 0.1689838,0.037272,317494, SelfDown,
11-16-2022-18-52-36.886,1, 0.0872653,0.037272,317494, SelfDown,
11-16-2022-18-52-36.988,1, 0.1133287,0.034204,318100, SelfDown,
11-16-2022-18-52-37.090,1, 0.0644657,0.031803,318359, SelfDown,
11-16-2022-18-52-37.090,1, 0.0657409,0.043679,730883, SelfUp,
11-16-2022-18-52-36.886,1, 0.2688107,0.043679,730883, SelfUp,
11-16-2022-18-52-36.988,1, 0.1670328,0.043679,730883, SelfUp,
11-16-2022-18-52-37.192,1, 0.0346892,0.036478,734095, SelfUp,
11-16-2022-18-52-37.192,1, 0.0825208,0.031932,318870, SelfDown,
11-16-2022-18-52-37.292,1, 0.048043,0.039179,737391, SelfUp,
11-16-2022-18-52-37.292,1, 0.1150311,0.045713,408108, SelfDown,
11-16-2022-18-52-37.395,1, 0.0329425,0.035066,741909, SelfUp,
11-16-2022-18-52-37.395,1, 0.1107856,0.033559,408452, SelfDown,
11-16-2022-18-52-37.498,1, 0.1266074,0.03527,408803, SelfDown,
11-16-2022-18-52-37.600,1, 0.1759256,0.036038,745771, SelfUp,
11-16-2022-18-52-37.498,1, 0.2783591,0.036038,745771, SelfUp,
11-16-2022-18-52-37.702,1, 0.0738437,0.036038,745771, SelfUp,
11-16-2022-18-52-37.600,1, 0.2093559,0.038059,409263, SelfDown,
11-16-2022-18-52-37.803,1, 0.0369796,0.036942,746263, SelfUp,
11-16-2022-18-52-37.702,1, 0.1768165,0.033926,409463, SelfDown,
11-16-2022-18-52-37.803,1, 0.1035534,0.033926,409463, SelfDown,
11-16-2022-18-52-37.903,1, 0.080598,0.039641,750061, SelfUp,
11-16-2022-18-52-37.903,1, 0.0816844,0.041069,286831, SelfDown,
11-16-2022-18-52-38.004,1, 0.0363848,0.040181,751541, SelfUp,
11-16-2022-18-52-38.004,1, 0.1976115,0.043069,288233, SelfDown,
11-16-2022-18-52-38.115,1, 0.2445966,0.037593,290087, SelfDown,
11-16-2022-18-52-38.215,1, 0.1551733,0.037593,290087, SelfDown,
11-16-2022-18-52-38.316,1, 0.0843995,0.038385,754476, SelfUp,
11-16-2022-18-52-38.115,1, 0.2855753,0.038385,754476, SelfUp,
11-16-2022-18-52-38.215,1, 0.184891,0.038385,754476, SelfUp,
11-16-2022-18-52-38.316,1, 0.0864,0.038874,290576, SelfDown,
11-16-2022-18-52-38.418,1, 0.0991508,0.041473,757898, SelfUp,
11-16-2022-18-52-38.524,1, 0.0308374,0.036705,759645, SelfUp,
11-16-2022-18-52-38.418,1, 0.1910281,0.036469,293266, SelfDown,
11-16-2022-18-52-38.524,1, 0.0875037,0.036469,293266, SelfDown,
11-16-2022-18-52-38.625,1, 0.048834,0.035243,762574, SelfUp,
11-16-2022-18-52-38.625,1, 0.1157434,0.039815,296683, SelfDown,
11-16-2022-18-52-38.725,1, 0.1708477,0.043136,766787, SelfUp,
11-16-2022-18-52-38.826,1, 0.0702269,0.043136,766787, SelfUp,
11-16-2022-18-52-38.929,1, 0.0365401,0.041314,767636, SelfUp,
11-16-2022-18-52-38.725,1, 0.2708833,0.044618,207691, SelfDown,
11-16-2022-18-52-38.826,1, 0.1702625,0.044618,207691, SelfDown,
11-16-2022-18-52-39.030,1, 0.0680419,0.039087,768115, SelfUp,
11-16-2022-18-52-38.929,1, 0.1846659,0.03709,207709, SelfDown,
11-16-2022-18-52-39.030,1, 0.1628911,0.032384,207717, SelfDown,
11-16-2022-18-52-39.136,1, 0.1651172,0.034644,207725, SelfDown,
11-16-2022-18-52-39.136,1, 0.3088142,0.03842,771178, SelfUp,
11-16-2022-18-52-39.236,1, 0.212935,0.034629,207734, SelfDown,
11-16-2022-18-52-39.339,1, 0.1118102,0.034629,207734, SelfDown,
11-16-2022-18-52-39.438,1, 0.0376891,0.035032,207735, SelfDown,
11-16-2022-18-52-39.236,1, 0.2467011,0.038299,771601, SelfUp,
11-16-2022-18-52-39.339,1, 0.1440049,0.038299,771601, SelfUp,
11-16-2022-18-52-39.438,1, 0.0445469,0.038299,771601, SelfUp,
11-16-2022-18-52-39.548,1, 0.0434816,0.041167,207860, SelfDown,
11-16-2022-18-52-39.548,1, 0.0712694,0.046129,774592, SelfUp,
11-16-2022-18-52-39.648,1, 0.0355669,0.039541,776352, SelfUp,
11-16-2022-18-52-39.648,1, 0.1008726,0.035772,208658, SelfDown,
11-16-2022-18-52-39.749,1, 0.029156,0.032327,780634, SelfUp,
11-16-2022-18-52-39.749,1, 0.0400236,0.027959,209224, SelfDown,
11-16-2022-18-52-39.849,1, 0.0381254,0.036469,783305, SelfUp,
11-16-2022-18-52-39.952,1, 0.0844066,0.036668,787303, SelfUp,
11-16-2022-18-52-39.849,1, 0.1987936,0.035253,210346, SelfDown,
11-16-2022-18-52-39.952,1, 0.1487594,0.036496,211026, SelfDown,
11-16-2022-18-52-40.052,1, 0.0498225,0.037345,788869, SelfUp,
11-16-2022-18-52-40.052,1, 0.1418775,0.037673,212101, SelfDown,
11-16-2022-18-52-40.153,1, 0.0799845,0.039924,792693, SelfUp,
11-16-2022-18-52-40.153,1, 0.1960319,0.033436,213742, SelfDown,
11-16-2022-18-52-40.253,1, 0.1883967,0.03804,214668, SelfDown,
11-16-2022-18-52-40.353,1, 0.1126141,0.03804,214668, SelfDown,
11-16-2022-18-52-40.458,1, 0.1078299,0.035615,216272, SelfDown,
11-16-2022-18-52-40.559,1, 0.0313939,0.035087,216384, SelfDown,
11-16-2022-18-52-40.253,1, 0.4136677,0.039565,793516, SelfUp,
11-16-2022-18-52-40.353,1, 0.3136135,0.039565,793516, SelfUp,
11-16-2022-18-52-40.559,1, 0.1416934,0.038258,794029, SelfUp,
11-16-2022-18-52-40.458,1, 0.2417992,0.038258,794029, SelfUp,
11-16-2022-18-52-40.659,1, 0.0411557,0.038258,794029, SelfUp,
11-16-2022-18-52-40.771,1, 0.0919586,0.043531,794450, SelfUp,
11-16-2022-18-52-40.659,1, 0.2160823,0.037431,220917, SelfDown,
11-16-2022-18-52-40.771,1, 0.1704472,0.036864,221361, SelfDown,
11-16-2022-18-52-40.873,1, 0.1454963,0.040058,222798, SelfDown,
11-16-2022-18-52-40.973,1, 0.1128913,0.039255,223459, SelfDown,
11-16-2022-18-52-41.074,1, 0.116631,0.036013,224554, SelfDown,
11-16-2022-18-52-41.175,1, 0.0340453,0.035741,224665, SelfDown,
11-16-2022-18-52-41.277,1, 0.1506084,0.033903,227792, SelfDown,
11-16-2022-18-52-41.378,1, 0.0992807,0.032882,228710, SelfDown,
11-16-2022-18-52-41.483,1, 0.1565355,0.035738,231135, SelfDown,
11-16-2022-18-52-41.583,1, 0.056989,0.035738,231135, SelfDown,
11-16-2022-18-52-40.873,1, 0.8383806,0.039201,796058, SelfUp,
11-16-2022-18-52-40.973,1, 0.7717249,0.036582,797452, SelfUp,
11-16-2022-18-52-41.075,1, 0.6693996,0.036582,797452, SelfUp,
11-16-2022-18-52-41.175,1, 0.56978,0.036582,797452, SelfUp,
11-16-2022-18-52-41.277,1, 0.468347,0.036582,797452, SelfUp,
11-16-2022-18-52-41.378,1, 0.3674985,0.036582,797452, SelfUp,
11-16-2022-18-52-41.483,1, 0.2620244,0.036582,797452, SelfUp,
11-16-2022-18-52-41.583,1, 0.161869,0.036582,797452, SelfUp,
11-16-2022-18-52-41.684,1, 0.0616748,0.036582,797452, SelfUp,
11-16-2022-18-52-41.684,1, 0.0891321,0.034762,233181, SelfDown,
11-16-2022-18-52-41.784,1, 0.0350968,0.039754,799987, SelfUp,
11-16-2022-18-52-41.784,1, 0.0637491,0.032658,234665, SelfDown,
11-16-2022-18-52-41.886,1, 0.0696164,0.037183,804244, SelfUp,
11-16-2022-18-52-41.886,1, 0.0925418,0.033803,236200, SelfDown,
11-16-2022-18-52-41.986,1, 0.0388975,0.038641,806852, SelfUp,
11-16-2022-18-52-41.986,1, 0.1845981,0.035865,237164, SelfDown,
11-16-2022-18-52-42.087,1, 0.0977574,0.042361,815278, SelfUp,
11-16-2022-18-52-42.087,1, 0.1390074,0.035191,237823, SelfDown,
11-16-2022-18-52-42.187,1, 0.113037,0.03686,238251, SelfDown,
11-16-2022-18-52-42.187,1, 0.179233,0.041897,816840, SelfUp,
11-16-2022-18-52-42.288,1, 0.0790495,0.041897,816840, SelfUp,
11-16-2022-18-52-42.288,1, 0.1477516,0.037474,251914, SelfDown,
11-16-2022-18-52-42.395,1, 0.0937738,0.040409,820931, SelfUp,
11-16-2022-18-52-42.395,1, 0.1063784,0.031543,264866, SelfDown,
11-16-2022-18-52-42.495,1, 0.0456721,0.045698,824684, SelfUp,
11-16-2022-18-52-42.595,1, 0.0348518,0.039106,829789, SelfUp,
11-16-2022-18-52-42.495,1, 0.1704497,0.04075,264889, SelfDown,
11-16-2022-18-52-42.595,1, 0.1855884,0.037144,264901, SelfDown,
11-16-2022-18-52-42.696,1, 0.2064785,0.040108,264908, SelfDown,
11-16-2022-18-52-42.796,1, 0.1252156,0.040108,264908, SelfDown,
11-16-2022-18-52-42.897,1, 0.0722691,0.03516,264923, SelfDown,
11-16-2022-18-52-42.696,1, 0.4152641,0.041164,841310, SelfUp,
11-16-2022-18-52-42.796,1, 0.315049,0.041164,841310, SelfUp,
11-16-2022-18-52-42.998,1, 0.1163011,0.036788,264934, SelfDown,
11-16-2022-18-52-42.998,1, 0.1533783,0.041086,842158, SelfUp,
11-16-2022-18-52-42.897,1, 0.2537791,0.041086,842158, SelfUp,
11-16-2022-18-52-43.098,1, 0.0532457,0.041086,842158, SelfUp,
11-16-2022-18-52-43.098,1, 0.0823426,0.037162,264948, SelfDown,
11-16-2022-18-52-43.199,1, 0.1383434,0.031337,282352, SelfDown,
11-16-2022-18-52-43.199,1, 0.1563402,0.038522,850005, SelfUp,
11-16-2022-18-52-43.299,1, 0.0556393,0.038522,850005, SelfUp,
11-16-2022-18-52-43.299,1, 0.0635546,0.031972,283009, SelfDown,
11-16-2022-18-52-43.400,1, 0.041186,0.038333,865899, SelfUp,
11-16-2022-18-52-43.400,1, 0.0833929,0.039674,283024, SelfDown,
11-16-2022-18-52-43.500,1, 0.0420002,0.036004,875247, SelfUp,
11-16-2022-18-52-43.601,1, 0.0440346,0.037742,892315, SelfUp,
11-16-2022-18-52-43.500,1, 0.1498928,0.039974,283052, SelfDown,
11-16-2022-18-52-43.601,1, 0.1240409,0.040046,283058, SelfDown,
11-16-2022-18-52-43.701,1, 0.0700026,0.036999,898081, SelfUp,
11-16-2022-18-52-43.701,1, 0.1279531,0.038875,283065, SelfDown,
11-16-2022-18-52-43.807,1, 0.0577542,0.049012,903207, SelfUp,
11-16-2022-18-52-43.807,1, 0.1361033,0.03544,283073, SelfDown,
11-16-2022-18-52-43.909,1, 0.0379436,0.042325,910519, SelfUp,
11-16-2022-18-52-43.909,1, 0.0403438,0.035963,283074, SelfDown,
11-16-2022-18-52-44.013,1, 0.0782252,0.041704,914778, SelfUp,
11-16-2022-18-52-44.113,1, 0.0448263,0.039641,921489, SelfUp,
