Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-13-59-06.247,1, 0.2315168,0.038201,46140, Self,
11-16-2022-13-59-06.348,1, 0.1551397,0.038464,46770, Self,
11-16-2022-13-59-06.448,1, 0.2288865,0.039216,47638, Self,
11-16-2022-13-59-06.550,1, 0.2717289,0.037767,53195, Self,
11-16-2022-13-59-06.651,1, 0.2002807,0.037746,54004, Self,
11-16-2022-13-59-06.751,1, 0.1781485,0.036732,56284, Self,
11-16-2022-13-59-06.851,1, 0.3118641,0.037593,59807, Self,
11-16-2022-13-59-06.952,1, 0.2115371,0.037593,59807, Self,
11-16-2022-13-59-07.052,1, 0.2024349,0.037476,61789, Self,
11-16-2022-13-59-07.154,1, 0.2304232,0.037394,64460, Self,
11-16-2022-13-59-07.255,1, 0.2035943,0.039633,64462, Self,
11-16-2022-13-59-07.356,1, 0.2270612,0.041219,64466, Self,
11-16-2022-13-59-07.457,1, 0.1749372,0.037386,69919, Self,
11-16-2022-13-59-07.558,1, 0.1421864,0.036937,72135, Self,
11-16-2022-13-59-07.658,1, 0.2678501,0.042463,72848, Self,
11-16-2022-13-59-07.759,1, 0.2107899,0.042463,72848, Self,
11-16-2022-13-59-07.860,1, 0.171177,0.042463,50993, Self,
11-16-2022-13-59-07.960,1, 0.2844344,0.047933,52242, Self,
11-16-2022-13-59-08.060,1, 0.2259891,0.047141,52423, Self,
11-16-2022-13-59-08.160,1, 0.3176416,0.044721,53514, Self,
11-16-2022-13-59-08.361,1, 0.1873816,0.041445,54364, Self,
11-16-2022-13-59-08.260,1, 0.3714075,0.039637,54792, Self,
11-16-2022-13-59-08.463,1, 0.1828437,0.039637,54792, Self,
11-16-2022-13-59-08.564,1, 0.1986708,0.037286,65189, Self,
11-16-2022-13-59-08.664,1, 0.1886658,0.036374,67279, Self,
11-16-2022-13-59-08.864,1, 0.206052,0.045503,68126, Self,
11-16-2022-13-59-08.764,1, 0.3062618,0.045503,68126, Self,
11-16-2022-13-59-08.965,1, 0.3072363,0.047027,47693, Self,
11-16-2022-13-59-09.065,1, 0.2069299,0.047027,47693, Self,
11-16-2022-13-59-09.165,1, 0.1907417,0.045644,47695, Self,
11-16-2022-13-59-09.266,1, 0.2196924,0.045644,33386, Self,
11-16-2022-13-59-09.467,1, 0.1478708,0.032485,33396, Self,
11-16-2022-13-59-09.366,1, 0.3073376,0.031477,33400, Self,
11-16-2022-13-59-09.567,1, 0.1251575,0.032541,33567, Self,
11-16-2022-13-59-09.767,1, 0.2147704,0.036838,23692, Self,
11-16-2022-13-59-09.667,1, 0.3150996,0.036838,23692, Self,
11-16-2022-13-59-09.868,1, 0.1875792,0.036611,23940, Self,
11-16-2022-13-59-09.968,1, 0.2680649,0.037467,27656, Self,
11-16-2022-13-59-10.069,1, 0.3119559,0.041133,29143, Self,
11-16-2022-13-59-10.171,1, 0.2097814,0.041133,29143, Self,
11-16-2022-13-59-10.272,1, 0.2361684,0.040943,32491, Self,
11-16-2022-13-59-10.372,1, 0.2179994,0.041418,32983, Self,
11-16-2022-13-59-10.472,1, 0.1975684,0.04245,34072, Self,
11-16-2022-13-59-10.573,1, 0.2365419,0.043007,24795, Self,
11-16-2022-13-59-10.874,1, 0.4583751,0.044461,14562, Self,
11-16-2022-13-59-11.075,1, 0.2577908,0.044461,14562, Self,
11-16-2022-13-59-10.975,1, 0.3579662,0.044461,14562, Self,
11-16-2022-13-59-10.674,1, 0.6597898,0.044461,14562, Self,
11-16-2022-13-59-10.774,1, 0.5596106,0.044461,14562, Self,
11-16-2022-13-59-11.175,1, 0.3383728,0.043148,14562, Self,
11-16-2022-13-59-11.276,1, 0.3079952,0.041227,14564, Self,
11-16-2022-13-59-11.376,1, 0.3247593,0.039306,15327, Self,
11-16-2022-13-59-11.477,1, 0.3099468,0.037842,16947, Self,
11-16-2022-13-59-11.578,1, 0.2745563,0.037819,18160, Self,
11-16-2022-13-59-11.678,1, 0.2047345,0.037278,19272, Self,
11-16-2022-13-59-11.778,1, 0.2638951,0.03879,21860, Self,
11-16-2022-13-59-11.879,1, 0.5249256,0.044095,23686, Self,
11-16-2022-13-59-11.980,1, 0.4245737,0.044095,23686, Self,
11-16-2022-13-59-12.081,1, 0.3236533,0.044095,23686, Self,
11-16-2022-13-59-12.181,1, 0.385004,0.044513,16718, Self,
11-16-2022-13-59-12.382,1, 0.3724031,0.040127,20705, Self,
11-16-2022-13-59-12.482,1, 0.2722025,0.040127,20705, Self,
11-16-2022-13-59-12.281,1, 0.4731706,0.040127,20705, Self,
11-16-2022-13-59-12.583,1, 0.2639918,0.039244,22672, Self,
11-16-2022-13-59-12.683,1, 0.2717546,0.04173,24169, Self,
11-16-2022-13-59-12.785,1, 0.213319,0.04173,24169, Self,
11-16-2022-13-59-12.985,1, 0.2914261,0.038753,14563, Self,
11-16-2022-13-59-13.087,1, 0.1895553,0.038753,14563, Self,
11-16-2022-13-59-12.885,1, 0.4220599,0.038539,14564, Self,
11-16-2022-13-59-13.187,1, 0.2506166,0.041265,14569, Self,
11-16-2022-13-59-13.287,1, 0.3747963,0.03704,18422, Self,
11-16-2022-13-59-13.388,1, 0.3979829,0.039949,19784, Self,
11-16-2022-13-59-13.490,1, 0.2969754,0.039949,19784, Self,
11-16-2022-13-59-13.590,1, 0.2028083,0.039949,19784, Self,
11-16-2022-13-59-13.691,1, 0.244773,0.041154,14947, Self,
11-16-2022-13-59-13.791,1, 0.2939275,0.043362,15446, Self,
11-16-2022-13-59-13.992,1, 0.3178117,0.045353,19265, Self,
11-16-2022-13-59-13.891,1, 0.4901477,0.046358,21126, Self,
11-16-2022-13-59-14.092,1, 0.3857164,0.049763,21966, Self,
11-16-2022-13-59-14.194,1, 0.2850415,0.049763,21966, Self,
11-16-2022-13-59-14.294,1, 0.2925132,0.044669,24885, Self,
11-16-2022-13-59-14.403,1, 0.3027643,0.044412,26747, Self,
11-16-2022-13-59-14.504,1, 0.2740402,0.049483,27342, Self,
11-16-2022-13-59-14.604,1, 0.2227436,0.049454,27520, Self,
11-16-2022-13-59-14.705,1, 0.3196583,0.045505,31773, Self,
11-16-2022-13-59-14.806,1, 0.252424,0.045504,32319, Self,
11-16-2022-13-59-14.907,1, 0.329584,0.0439,36059, Self,
11-16-2022-13-59-15.008,1, 0.2285258,0.0439,36059, Self,
11-16-2022-13-59-15.108,1, 0.153153,0.0439,36059, Self,
11-16-2022-13-59-15.208,1, 0.2162569,0.049009,36787, Self,
11-16-2022-13-59-15.309,1, 0.25003,0.050513,37633, Self,
11-16-2022-13-59-15.409,1, 0.3158715,0.050179,39387, Self,
11-16-2022-13-59-15.515,1, 0.3861659,0.044828,46064, Self,
11-16-2022-13-59-15.615,1, 0.2862978,0.044828,46064, Self,
11-16-2022-13-59-15.715,1, 0.2503768,0.044722,47740, Self,
11-16-2022-13-59-15.816,1, 0.2680066,0.04635,48584, Self,
11-16-2022-13-59-15.916,1, 0.2458476,0.043178,51763, Self,
11-16-2022-13-59-16.016,1, 0.3742965,0.04981,52943, Self,
11-16-2022-13-59-16.117,1, 0.2737021,0.04981,52943, Self,
11-16-2022-13-59-16.218,1, 0.1784321,0.04981,52943, Self,
11-16-2022-13-59-16.319,1, 0.2400283,0.049915,37061, Self,
11-16-2022-13-59-16.519,1, 0.2058883,0.045887,37760, Self,
11-16-2022-13-59-16.419,1, 0.3060327,0.045887,37760, Self,
11-16-2022-13-59-16.620,1, 0.1882362,0.047695,26610, Self,
11-16-2022-13-59-16.720,1, 0.2918671,0.043978,26614, Self,
11-16-2022-13-59-16.820,1, 0.3096031,0.041681,26713, Self,
11-16-2022-13-59-16.921,1, 0.3392931,0.042986,28601, Self,
11-16-2022-13-59-17.021,1, 0.2450088,0.042496,30128, Self,
11-16-2022-13-59-17.122,1, 0.2262687,0.039763,31526, Self,
11-16-2022-13-59-17.223,1, 0.2807832,0.038032,34718, Self,
11-16-2022-13-59-17.324,1, 0.2491063,0.038271,36804, Self,
11-16-2022-13-59-17.424,1, 0.2276966,0.037297,38836, Self,
11-16-2022-13-59-17.524,1, 0.4329458,0.039914,41967, Self,
11-16-2022-13-59-17.624,1, 0.3345085,0.039914,41967, Self,
11-16-2022-13-59-17.725,1, 0.2902727,0.040272,43450, Self,
11-16-2022-13-59-17.826,1, 0.1893545,0.040272,43450, Self,
11-16-2022-13-59-17.929,1, 0.2980525,0.04153,46514, Self,
11-16-2022-13-59-18.029,1, 0.253984,0.04168,48298, Self,
11-16-2022-13-59-18.131,1, 0.2593613,0.043945,33810, Self,
11-16-2022-13-59-18.231,1, 0.2115996,0.048907,34130, Self,
11-16-2022-13-59-18.331,1, 0.2388091,0.048198,23971, Self,
11-16-2022-13-59-18.432,1, 0.2488882,0.048198,16779, Self,
11-16-2022-13-59-18.532,1, 0.2379496,0.044597,16784, Self,
11-16-2022-13-59-18.632,1, 0.1491804,0.044597,16784, Self,
11-16-2022-13-59-18.732,1, 0.3297669,0.049008,18769, Self,
11-16-2022-13-59-18.832,1, 0.3058182,0.043447,21420, Self,
11-16-2022-13-59-19.033,1, 0.2333233,0.040131,24155, Self,
11-16-2022-13-59-18.933,1, 0.3352909,0.040131,24155, Self,
11-16-2022-13-59-19.133,1, 0.287126,0.040704,26955, Self,
11-16-2022-13-59-19.234,1, 0.2526365,0.039482,28975, Self,
11-16-2022-13-59-19.334,1, 0.2542132,0.037566,31734, Self,
11-16-2022-13-59-19.434,1, 0.5548343,0.044336,35797, Self,
11-16-2022-13-59-19.535,1, 0.4645209,0.044336,35797, Self,
11-16-2022-13-59-19.635,1, 0.4650711,0.047524,36816, Self,
11-16-2022-13-59-19.836,1, 0.2644404,0.047524,36816, Self,
11-16-2022-13-59-19.736,1, 0.3642178,0.047524,36816, Self,
11-16-2022-13-59-19.937,1, 0.3178722,0.04484,40182, Self,
11-16-2022-13-59-20.137,1, 0.2353865,0.041573,44255, Self,
11-16-2022-13-59-20.037,1, 0.4232596,0.03991,47271, Self,
11-16-2022-13-59-20.238,1, 0.3618245,0.038791,50642, Self,
11-16-2022-13-59-20.338,1, 0.2612697,0.038791,50642, Self,
11-16-2022-13-59-20.439,1, 0.3845547,0.041463,51564, Self,
11-16-2022-13-59-20.540,1, 0.3524533,0.040439,54339, Self,
11-16-2022-13-59-20.741,1, 0.228339,0.040868,54880, Self,
11-16-2022-13-59-20.640,1, 0.349804,0.040868,54880, Self,
11-16-2022-13-59-20.841,1, 0.2866379,0.044103,38744, Self,
11-16-2022-13-59-21.041,1, 0.3725427,0.041415,39950, Self,
11-16-2022-13-59-20.941,1, 0.4726049,0.041415,39950, Self,
11-16-2022-13-59-21.142,1, 0.3635503,0.040282,46386, Self,
11-16-2022-13-59-21.243,1, 0.3698786,0.039691,48512, Self,
11-16-2022-13-59-21.444,1, 0.3036114,0.04071,50661, Self,
11-16-2022-13-59-21.550,1, 0.2460774,0.04071,35462, Self,
11-16-2022-13-59-21.344,1, 0.484929,0.04071,35462, Self,
11-16-2022-13-59-21.650,1, 0.2228446,0.04059,35464, Self,
11-16-2022-13-59-21.750,1, 0.3108377,0.04366,35468, Self,
11-16-2022-13-59-21.850,1, 0.3765379,0.043128,36555, Self,
11-16-2022-13-59-22.056,1, 0.2425424,0.041751,38714, Self,
11-16-2022-13-59-21.955,1, 0.3602151,0.041751,38714, Self,
11-16-2022-13-59-22.157,1, 0.2970179,0.039509,42115, Self,
11-16-2022-13-59-22.257,1, 0.368115,0.039635,44874, Self,
11-16-2022-13-59-22.357,1, 0.2955793,0.039635,44874, Self,
11-16-2022-13-59-22.559,1, 0.302454,0.041088,48742, Self,
11-16-2022-13-59-22.459,1, 0.5089075,0.041402,50362, Self,
11-16-2022-13-59-22.760,1, 0.2359671,0.040409,51664, Self,
11-16-2022-13-59-22.660,1, 0.4058171,0.042089,51983, Self,
11-16-2022-13-59-22.860,1, 0.2525632,0.042089,51983, Self,
11-16-2022-13-59-22.961,1, 0.2968479,0.040739,36957, Self,
11-16-2022-13-59-23.061,1, 0.2217056,0.040739,36957, Self,
11-16-2022-13-59-23.161,1, 0.17947,0.038225,37440, Self,
11-16-2022-13-59-23.261,1, 0.4248768,0.043045,39855, Self,
11-16-2022-13-59-23.361,1, 0.3371995,0.043045,39855, Self,
11-16-2022-13-59-23.473,1, 0.3009161,0.043962,45938, Self,
11-16-2022-13-59-23.574,1, 0.2202991,0.045822,46041, Self,
11-16-2022-13-59-23.675,1, 0.1621745,0.048883,46073, Self,
11-16-2022-13-59-23.775,1, 0.3182846,0.0476,50265, Self,
11-16-2022-13-59-23.876,1, 0.2174438,0.0476,50265, Self,
11-16-2022-13-59-23.978,1, 0.276002,0.040306,55210, Self,
11-16-2022-13-59-24.079,1, 0.175158,0.040306,55210, Self,
11-16-2022-13-59-24.180,1, 0.2166343,0.040306,38647, Self,
11-16-2022-13-59-24.280,1, 0.2495047,0.044502,27155, Self,
11-16-2022-13-59-24.381,1, 0.3416365,0.044984,19010, Self,
11-16-2022-13-59-24.593,1, 0.1805815,0.044651,19012, Self,
11-16-2022-13-59-24.493,1, 0.2808266,0.044651,19012, Self,
11-16-2022-13-59-24.693,1, 0.2695668,0.043726,21323, Self,
11-16-2022-13-59-24.793,1, 0.247676,0.04155,22983, Self,
11-16-2022-13-59-24.894,1, 0.1875005,0.040651,23811, Self,
11-16-2022-13-59-24.994,1, 0.212515,0.039924,25392, Self,
11-16-2022-13-59-25.097,1, 0.2275932,0.039839,28553, Self,
11-16-2022-13-59-25.198,1, 0.2584503,0.041308,30153, Self,
11-16-2022-13-59-25.298,1, 0.2971251,0.045447,30820, Self,
11-16-2022-13-59-25.398,1, 0.1983537,0.045447,30820, Self,
11-16-2022-13-59-25.498,1, 0.283625,0.041749,35468, Self,
11-16-2022-13-59-25.599,1, 0.2219228,0.041749,35468, Self,
11-16-2022-13-59-25.700,1, 0.2094271,0.041172,37488, Self,
11-16-2022-13-59-25.801,1, 0.2725781,0.044632,39474, Self,
11-16-2022-13-59-25.902,1, 0.2742605,0.047057,39885, Self,
11-16-2022-13-59-26.002,1, 0.2277814,0.047191,40371, Self,
11-16-2022-13-59-26.102,1, 0.2659893,0.045877,43474, Self,
11-16-2022-13-59-26.203,1, 0.2998201,0.04645,44585, Self,
11-16-2022-13-59-26.303,1, 0.3046929,0.044752,48347, Self,
11-16-2022-13-59-26.404,1, 0.2425577,0.044752,48347, Self,
11-16-2022-13-59-26.504,1, 0.3723979,0.05116,49144, Self,
11-16-2022-13-59-26.604,1, 0.2722892,0.05116,49144, Self,
11-16-2022-13-59-26.705,1, 0.2584311,0.051528,49147, Self,
11-16-2022-13-59-26.806,1, 0.2610634,0.051887,49959, Self,
11-16-2022-13-59-26.905,1, 0.3121846,0.050663,35337, Self,
11-16-2022-13-59-27.006,1, 0.4674488,0.049238,36877, Self,
11-16-2022-13-59-27.106,1, 0.3671828,0.049238,36877, Self,
11-16-2022-13-59-27.207,1, 0.2667465,0.049238,36877, Self,
11-16-2022-13-59-27.307,1, 0.2192155,0.049238,36877, Self,
11-16-2022-13-59-27.407,1, 0.2369315,0.052623,37859, Self,
11-16-2022-13-59-27.508,1, 0.266332,0.048527,44527, Self,
11-16-2022-13-59-27.608,1, 0.1949432,0.04517,45609, Self,
11-16-2022-13-59-27.709,1, 0.2579279,0.041798,49476, Self,
11-16-2022-13-59-27.809,1, 0.2288459,0.041554,50477, Self,
11-16-2022-13-59-27.910,1, 0.2576392,0.039767,53937, Self,
11-16-2022-13-59-28.010,1, 0.2169098,0.041587,54281, Self,
11-16-2022-13-59-28.111,1, 0.2044733,0.047519,54286, Self,
11-16-2022-13-59-28.213,1, 0.2265349,0.047227,54287, Self,
11-16-2022-13-59-28.313,1, 0.2824677,0.048341,57049, Self,
11-16-2022-13-59-28.413,1, 0.2534125,0.049841,57645, Self,
11-16-2022-13-59-28.514,1, 0.2336292,0.049889,58388, Self,
11-16-2022-13-59-28.614,1, 0.2610339,0.050838,60109, Self,
11-16-2022-13-59-28.714,1, 0.3553887,0.048294,64567, Self,
11-16-2022-13-59-28.814,1, 0.2966439,0.048294,64567, Self,
11-16-2022-13-59-28.915,1, 0.361792,0.048628,67173, Self,
11-16-2022-13-59-29.015,1, 0.3657283,0.046713,70092, Self,
11-16-2022-13-59-29.115,1, 0.4220327,0.042714,75739, Self,
11-16-2022-13-59-29.215,1, 0.3217351,0.042714,75739, Self,
11-16-2022-13-59-29.316,1, 0.2693481,0.041755,78359, Self,
11-16-2022-13-59-29.416,1, 0.2603022,0.04366,78363, Self,
11-16-2022-13-59-29.517,1, 0.211412,0.044163,78365, Self,
11-16-2022-13-59-29.618,1, 0.3109586,0.045228,54856, Self,
11-16-2022-13-59-29.718,1, 0.2822622,0.036929,55445, Self,
11-16-2022-13-59-29.822,1, 0.3991802,0.040927,56669, Self,
11-16-2022-13-59-29.923,1, 0.2990486,0.040927,56669, Self,
11-16-2022-13-59-30.023,1, 0.354746,0.044466,57849, Self,
11-16-2022-13-59-30.223,1, 0.3377942,0.046849,58537, Self,
11-16-2022-13-59-30.123,1, 0.4377961,0.046849,58537, Self,
11-16-2022-13-59-30.323,1, 0.2592194,0.046724,58778, Self,
11-16-2022-13-59-30.424,1, 0.3403008,0.043182,60234, Self,
11-16-2022-13-59-30.625,1, 0.2466913,0.043812,71634, Self,
11-16-2022-13-59-30.525,1, 0.3849318,0.044859,71635, Self,
11-16-2022-13-59-30.725,1, 0.3344544,0.046636,50459, Self,
11-16-2022-13-59-30.926,1, 0.4179156,0.050008,50465, Self,
11-16-2022-13-59-30.826,1, 0.5180491,0.050008,50465, Self,
11-16-2022-13-59-31.027,1, 0.3176069,0.050008,50465, Self,
11-16-2022-13-59-31.127,1, 0.3552655,0.046752,50483, Self,
11-16-2022-13-59-31.227,1, 0.3868113,0.0441,50620, Self,
11-16-2022-13-59-31.327,1, 0.2865018,0.0441,50620, Self,
11-16-2022-13-59-31.427,1, 0.4886184,0.041393,57395, Self,
11-16-2022-13-59-31.528,1, 0.388542,0.041393,57395, Self,
11-16-2022-13-59-31.729,1, 0.3714946,0.048797,59006, Self,
11-16-2022-13-59-31.830,1, 0.2914871,0.048797,59006, Self,
11-16-2022-13-59-31.628,1, 0.5757459,0.04924,59898, Self,
11-16-2022-13-59-31.930,1, 0.475344,0.047602,41929, Self,
11-16-2022-13-59-32.030,1, 0.4018516,0.047602,41929, Self,
11-16-2022-13-59-32.130,1, 0.3922642,0.044484,41932, Self,
11-16-2022-13-59-32.231,1, 0.3869623,0.041881,41934, Self,
11-16-2022-13-59-32.332,1, 0.3313119,0.04233,41961, Self,
11-16-2022-13-59-32.533,1, 0.3741555,0.045787,45218, Self,
11-16-2022-13-59-32.633,1, 0.2741544,0.045787,45218, Self,
11-16-2022-13-59-32.432,1, 0.5757429,0.047548,46400, Self,
11-16-2022-13-59-32.734,1, 0.2742897,0.047548,46400, Self,
11-16-2022-13-59-32.835,1, 0.2643569,0.047208,47840, Self,
11-16-2022-13-59-32.935,1, 0.2682357,0.044529,50199, Self,
11-16-2022-13-59-33.036,1, 0.31334,0.043506,52383, Self,
11-16-2022-13-59-33.137,1, 0.3811063,0.044768,55227, Self,
11-16-2022-13-59-33.338,1, 0.2036481,0.044768,55227, Self,
11-16-2022-13-59-33.238,1, 0.3253604,0.043657,56993, Self,
11-16-2022-13-59-33.438,1, 0.3609345,0.044995,60441, Self,
11-16-2022-13-59-33.539,1, 0.3687703,0.048622,60443, Self,
11-16-2022-13-59-33.639,1, 0.2742065,0.049468,60444, Self,
11-16-2022-13-59-33.740,1, 0.3150087,0.049258,61103, Self,
11-16-2022-13-59-33.842,1, 0.2774316,0.049899,43706, Self,
11-16-2022-13-59-33.942,1, 0.2508334,0.044959,44027, Self,
11-16-2022-13-59-34.042,1, 0.2425556,0.043588,44175, Self,
11-16-2022-13-59-34.143,1, 0.2947187,0.040063,44874, Self,
11-16-2022-13-59-34.243,1, 0.1946042,0.040063,44874, Self,
11-16-2022-13-59-34.344,1, 0.2354962,0.042927,46232, Self,
11-16-2022-13-59-34.445,1, 0.3589738,0.043181,54868, Self,
11-16-2022-13-59-34.545,1, 0.3075359,0.044051,55472, Self,
11-16-2022-13-59-34.645,1, 0.2619833,0.047793,55478, Self,
11-16-2022-13-59-34.745,1, 0.2991803,0.047832,56271, Self,
11-16-2022-13-59-34.846,1, 0.3956333,0.046054,39393, Self,
11-16-2022-13-59-34.946,1, 0.4920697,0.041103,39399, Self,
11-16-2022-13-59-35.046,1, 0.3918605,0.041103,39399, Self,
11-16-2022-13-59-35.146,1, 0.3611063,0.04445,40049, Self,
11-16-2022-13-59-35.246,1, 0.3804543,0.044883,41472, Self,
11-16-2022-13-59-35.347,1, 0.2806412,0.044883,41472, Self,
11-16-2022-13-59-35.447,1, 0.3013448,0.042877,44418, Self,
11-16-2022-13-59-35.548,1, 0.3038419,0.045898,45165, Self,
11-16-2022-13-59-35.648,1, 0.3321872,0.045042,47871, Self,
11-16-2022-13-59-35.748,1, 0.3486683,0.043446,50086, Self,
11-16-2022-13-59-35.848,1, 0.3166981,0.042297,51201, Self,
11-16-2022-13-59-35.949,1, 0.3516737,0.039513,55723, Self,
11-16-2022-13-59-36.050,1, 0.3800007,0.040512,56833, Self,
11-16-2022-13-59-36.151,1, 0.2789159,0.040512,56833, Self,
11-16-2022-13-59-36.353,1, 0.2546911,0.041485,60089, Self,
11-16-2022-13-59-36.252,1, 0.3554296,0.041485,60089, Self,
11-16-2022-13-59-36.453,1, 0.3455172,0.044744,61365, Self,
11-16-2022-13-59-36.553,1, 0.321155,0.044897,62076, Self,
11-16-2022-13-59-36.654,1, 0.3862331,0.042342,66915, Self,
11-16-2022-13-59-36.754,1, 0.2861675,0.042342,66915, Self,
11-16-2022-13-59-36.854,1, 0.2066333,0.042342,66915, Self,
11-16-2022-13-59-36.955,1, 0.4071945,0.039855,75206, Self,
11-16-2022-13-59-37.157,1, 0.2791754,0.038047,77672, Self,
11-16-2022-13-59-37.055,1, 0.4352165,0.038435,78990, Self,
11-16-2022-13-59-37.258,1, 0.2328377,0.038435,78990, Self,
11-16-2022-13-59-37.358,1, 0.357932,0.041017,81415, Self,
11-16-2022-13-59-37.458,1, 0.343655,0.041316,81416, Self,
11-16-2022-13-59-37.559,1, 0.4308202,0.043247,56992, Self,
11-16-2022-13-59-37.659,1, 0.4521299,0.038316,57533, Self,
11-16-2022-13-59-37.759,1, 0.5199667,0.039097,57894, Self,
11-16-2022-13-59-37.859,1, 0.4197849,0.039097,57894, Self,
11-16-2022-13-59-38.060,1, 0.2675434,0.039097,40525, Self,
11-16-2022-13-59-37.960,1, 0.3680492,0.039097,40525, Self,
11-16-2022-13-59-38.364,1, 0.4121796,0.04274,40559, Self,
11-16-2022-13-59-38.263,1, 0.5124958,0.04274,40559, Self,
11-16-2022-13-59-38.464,1, 0.4476004,0.041645,44037, Self,
11-16-2022-13-59-38.564,1, 0.4502867,0.044042,45061, Self,
11-16-2022-13-59-38.161,1, 0.8536384,0.044042,45061, Self,
11-16-2022-13-59-38.765,1, 0.3892864,0.046085,46385, Self,
11-16-2022-13-59-38.665,1, 0.513552,0.045196,47417, Self,
11-16-2022-13-59-38.966,1, 0.4559351,0.049894,50067, Self,
11-16-2022-13-59-38.866,1, 0.5567184,0.049894,50067, Self,
11-16-2022-13-59-39.066,1, 0.4527052,0.046757,52548, Self,
11-16-2022-13-59-39.166,1, 0.6356609,0.044269,57030, Self,
11-16-2022-13-59-39.374,1, 0.4821672,0.044791,58960, Self,
11-16-2022-13-59-39.575,1, 0.396209,0.044605,60467, Self,
11-16-2022-13-59-39.675,1, 0.3205723,0.044601,61246, Self,
11-16-2022-13-59-39.775,1, 0.5310785,0.043868,67785, Self,
11-16-2022-13-59-39.474,1, 0.8321562,0.043868,67785, Self,
11-16-2022-13-59-39.266,1, 1.270261,0.044068,70101, Self,
11-16-2022-13-59-39.877,1, 0.6598963,0.044068,70101, Self,
11-16-2022-13-59-39.977,1, 0.7410239,0.044633,71827, Self,
11-16-2022-13-59-40.378,1, 0.3399878,0.044633,71827, Self,
11-16-2022-13-59-40.078,1, 0.640535,0.044633,71827, Self,
11-16-2022-13-59-40.489,1, 0.356429,0.05005,72354, Self,
11-16-2022-13-59-40.178,1, 0.6680224,0.05005,72354, Self,
11-16-2022-13-59-40.278,1, 0.5678762,0.05005,72354, Self,
11-16-2022-13-59-40.691,1, 0.2998513,0.050454,72357, Self,
11-16-2022-13-59-40.590,1, 0.5898317,0.051502,73932, Self,
11-16-2022-13-59-40.791,1, 0.4175754,0.051502,73932, Self,
11-16-2022-13-59-40.891,1, 0.394832,0.047977,79328, Self,
11-16-2022-13-59-40.992,1, 0.4643121,0.050568,80407, Self,
11-16-2022-13-59-41.092,1, 0.5885046,0.053169,80411, Self,
11-16-2022-13-59-41.294,1, 0.4040001,0.053169,80411, Self,
11-16-2022-13-59-41.394,1, 0.3035703,0.053169,80411, Self,
11-16-2022-13-59-41.193,1, 0.504915,0.053169,80411, Self,
11-16-2022-13-59-41.595,1, 0.3924581,0.048446,57180, Self,
11-16-2022-13-59-41.696,1, 0.3698535,0.048183,57534, Self,
11-16-2022-13-59-41.796,1, 0.3139591,0.049584,57729, Self,
11-16-2022-13-59-41.495,1, 0.6723383,0.050824,57938, Self,
11-16-2022-13-59-41.900,1, 0.3475767,0.052092,58145, Self,
11-16-2022-13-59-42.000,1, 0.456369,0.05091,40704, Self,
11-16-2022-13-59-42.100,1, 0.3567984,0.05091,40704, Self,
11-16-2022-13-59-42.200,1, 0.3665108,0.046466,40708, Self,
11-16-2022-13-59-42.300,1, 0.3924753,0.048336,40712, Self,
11-16-2022-13-59-42.401,1, 0.318095,0.048336,40712, Self,
11-16-2022-13-59-42.502,1, 0.3754178,0.053262,40990, Self,
11-16-2022-13-59-42.602,1, 0.2753131,0.053262,40990, Self,
11-16-2022-13-59-42.702,1, 0.3608984,0.050869,45070, Self,
11-16-2022-13-59-42.803,1, 0.2600189,0.050869,45070, Self,
11-16-2022-13-59-42.903,1, 0.2579107,0.052488,45972, Self,
11-16-2022-13-59-43.004,1, 0.2628377,0.054056,32182, Self,
11-16-2022-13-59-43.105,1, 0.4450839,0.045345,32216, Self,
11-16-2022-13-59-43.206,1, 0.3584907,0.045345,32216, Self,
11-16-2022-13-59-43.407,1, 0.271065,0.041419,34560, Self,
11-16-2022-13-59-43.307,1, 0.4413777,0.039854,36817, Self,
11-16-2022-13-59-43.507,1, 0.3867412,0.043084,37909, Self,
11-16-2022-13-59-43.608,1, 0.3355711,0.044169,38323, Self,
11-16-2022-13-59-43.709,1, 0.3095435,0.046752,39324, Self,
11-16-2022-13-59-43.809,1, 0.288228,0.048911,40209, Self,
11-16-2022-13-59-44.010,1, 0.3303556,0.04388,44963, Self,
11-16-2022-13-59-43.910,1, 0.4303845,0.04388,44963, Self,
11-16-2022-13-59-44.211,1, 0.1941298,0.04358,46801, Self,
11-16-2022-13-59-44.110,1, 0.3557415,0.045177,48025, Self,
11-16-2022-13-59-44.312,1, 0.2798158,0.048053,48400, Self,
11-16-2022-13-59-44.413,1, 0.3848669,0.049969,50163, Self,
11-16-2022-13-59-44.515,1, 0.2868764,0.049969,50163, Self,
11-16-2022-13-59-44.615,1, 0.2282324,0.04943,51134, Self,
11-16-2022-13-59-44.719,1, 0.378022,0.045935,36742, Self,
11-16-2022-13-59-44.820,1, 0.2797634,0.045935,36742, Self,
11-16-2022-13-59-45.024,1, 0.2568373,0.041707,37873, Self,
11-16-2022-13-59-44.923,1, 0.4068268,0.041707,37873, Self,
11-16-2022-13-59-45.125,1, 0.3098672,0.041707,26511, Self,
11-16-2022-13-59-45.225,1, 0.2827859,0.040735,26515, Self,
