Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-13-58-52.264,3, 0.8080958,0.033815,6339, Foreign,
11-16-2022-13-58-53.171,3, 0.2529649,0.044459,15075, Foreign,
11-16-2022-13-58-53.372,3, 0.0967865,0.033584,15075, Foreign,
11-16-2022-13-58-53.271,3, 0.4197043,0.032108,15075, Foreign,
11-16-2022-13-58-53.473,3, 0.292947,0.036665,15075, Foreign,
11-16-2022-13-58-53.674,3, 0.2013272,0.039887,15075, Foreign,
11-16-2022-13-58-53.775,3, 0.2243462,0.03125,15075, Foreign,
11-16-2022-13-58-53.573,3, 0.4709644,0.040219,15075, Foreign,
11-16-2022-13-58-53.976,3, 0.1243647,0.03977,15075, Foreign,
11-16-2022-13-58-54.077,3, 0.1234636,0.042278,15075, Foreign,
11-16-2022-13-58-54.281,3, 0.099143,0.032384,15075, Foreign,
11-16-2022-13-58-54.382,3, 0.0991922,0.033129,15075, Foreign,
11-16-2022-13-58-54.181,3, 0.4944409,0.029264,15075, Foreign,
11-16-2022-13-58-54.684,3, 0.1047353,0.033521,15075, Foreign,
11-16-2022-13-58-54.483,3, 0.3469216,0.033625,15075, Foreign,
11-16-2022-13-58-54.784,3, 0.1450521,0.039102,15075, Foreign,
11-16-2022-13-58-53.876,3, 0.8530503,0.046606,6339, Foreign,
11-16-2022-13-58-54.884,3, 0.1548375,0.05185,15075, Foreign,
11-16-2022-13-58-51.557,3, 3.2211278,0.954847,6339, Foreign,
11-16-2022-13-58-54.984,3, 0.1406866,0.051591,15075, Foreign,
11-16-2022-13-58-55.185,3, 0.1179847,0.03857,15075, Foreign,
11-16-2022-13-58-55.084,3, 0.2867141,0.049065,15075, Foreign,
11-16-2022-13-58-55.486,3, 0.1500097,0.051935,15075, Foreign,
11-16-2022-13-58-54.584,3, 0.833078,0.047142,6339, Foreign,
11-16-2022-13-58-55.687,3, 0.1208403,0.037635,15075, Foreign,
11-16-2022-13-58-55.386,3, 0.4322797,0.048617,15075, Foreign,
11-16-2022-13-58-55.787,3, 0.1129154,0.039245,15075, Foreign,
11-16-2022-13-58-55.586,3, 0.5222828,0.058503,15075, Foreign,
11-16-2022-13-58-55.987,3, 0.2635912,0.045851,15075, Foreign,
11-16-2022-13-58-56.192,3, 0.1197787,0.041231,15075, Foreign,
11-16-2022-13-58-56.088,3, 0.2237613,0.047894,15075, Foreign,
11-16-2022-13-58-55.887,3, 0.5075937,0.03436,15075, Foreign,
11-16-2022-13-58-55.286,3, 0.8211131,0.038123,6339, Foreign,
11-16-2022-13-58-56.393,3, 0.1700464,0.046745,15075, Foreign,
11-16-2022-13-58-56.493,3, 0.1612948,0.045624,15075, Foreign,
11-16-2022-13-58-56.794,3, 0.1429145,0.04572,15075, Foreign,
11-16-2022-13-58-56.694,3, 0.3248698,0.055359,15075, Foreign,
11-16-2022-13-58-56.594,3, 0.4415118,0.044249,15075, Foreign,
11-16-2022-13-58-56.895,3, 0.1555598,0.051975,15075, Foreign,
11-16-2022-13-58-56.997,3, 0.1337315,0.043371,15075, Foreign,
11-16-2022-13-58-57.097,3, 0.1398233,0.046073,15075, Foreign,
11-16-2022-13-58-57.198,3, 0.1202131,0.042168,15075, Foreign,
11-16-2022-13-58-57.502,3, 0.1206944,0.038928,15075, Foreign,
11-16-2022-13-58-56.292,3, 1.1113318,0.045731,6339, Foreign,
11-16-2022-13-58-57.301,3, 0.4124565,0.037221,15075, Foreign,
11-16-2022-13-58-57.602,3, 0.1565513,0.043983,15075, Foreign,
11-16-2022-13-58-57.402,3, 0.4711811,0.038719,15075, Foreign,
11-16-2022-13-58-57.803,3, 0.2238729,0.050106,15075, Foreign,
11-16-2022-13-58-57.903,3, 0.2125366,0.049012,15075, Foreign,
11-16-2022-13-58-57.702,3, 0.4510465,0.051564,15075, Foreign,
11-16-2022-13-58-52.566,3, 5.3016278,0.763955,6339, Foreign,
11-16-2022-13-58-58.104,3, 0.142201,0.045842,15075, Foreign,
11-16-2022-13-58-58.003,3, 0.4545985,0.050137,15075, Foreign,
11-16-2022-13-58-58.405,3, 0.1216704,0.038871,15075, Foreign,
