Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-19-2022-23-38-41.155,1, 0.2696968,0.034991,169289, SelfDown,
11-19-2022-23-38-41.260,1, 0.0782592,0.038313,1170432, SelfUp,
11-19-2022-23-38-41.260,1, 0.1881582,0.036164,169561, SelfDown,
11-19-2022-23-38-41.361,1, 0.0677182,0.037086,1170432, SelfUp,
11-19-2022-23-38-41.467,1, 0.1361564,0.0383,1170432, SelfUp,
11-19-2022-23-38-41.361,1, 0.3688642,0.036334,170245, SelfDown,
11-19-2022-23-38-41.467,1, 0.2032426,0.036334,170245, SelfDown,
11-19-2022-23-38-41.568,1, 0.2714186,0.038064,170922, SelfDown,
11-19-2022-23-38-41.568,1, 0.3236626,0.038337,1170432, SelfUp,
11-19-2022-23-38-41.675,1, 0.1087616,0.038337,1170432, SelfUp,
11-19-2022-23-38-41.675,1, 0.1986242,0.035222,171189, SelfDown,
11-19-2022-23-38-41.776,1, 0.0757598,0.034991,1170432, SelfUp,
11-19-2022-23-38-41.776,1, 0.094442,0.030415,182751, SelfDown,
11-19-2022-23-38-41.876,1, 0.198437,0.036422,1170432, SelfUp,
11-19-2022-23-38-41.876,1, 0.2808248,0.035831,188827, SelfDown,
11-19-2022-23-38-41.981,1, 0.082565,0.037208,1170432, SelfUp,
11-19-2022-23-38-42.083,1, 0.071293,0.039085,1170432, SelfUp,
11-19-2022-23-38-41.981,1, 0.3540408,0.037967,189131, SelfDown,
11-19-2022-23-38-42.083,1, 0.3500018,0.037074,189302, SelfDown,
11-19-2022-23-38-42.186,1, 0.1642586,0.037074,189302, SelfDown,
11-19-2022-23-38-42.186,1, 0.1676806,0.037334,1170432, SelfUp,
11-19-2022-23-38-42.287,1, 0.0705124,0.03729,1170432, SelfUp,
11-19-2022-23-38-42.393,1, 0.1437876,0.037873,1170432, SelfUp,
11-19-2022-23-38-42.501,1, 0.0685918,0.036245,1170432, SelfUp,
11-19-2022-23-38-42.287,1, 0.543254,0.037895,190041, SelfDown,
11-19-2022-23-38-42.393,1, 0.3339566,0.037895,190041, SelfDown,
11-19-2022-23-38-42.501,1, 0.1952224,0.03394,190593, SelfDown,
11-19-2022-23-38-42.602,1, 0.0881176,0.032135,1170432, SelfUp,
11-19-2022-23-38-42.602,1, 0.169322,0.037356,190991, SelfDown,
11-19-2022-23-38-42.711,1, 0.0342208,0.034548,1170432, SelfUp,
11-19-2022-23-38-42.711,1, 0.084064,0.033964,191017, SelfDown,
11-19-2022-23-38-42.812,1, 0.0720002,0.032241,1170432, SelfUp,
11-19-2022-23-38-42.812,1, 0.2267798,0.036394,234860, SelfDown,
11-19-2022-23-38-42.913,1, 0.0775888,0.040218,1170432, SelfUp,
11-19-2022-23-38-43.014,1, 0.1487736,0.039797,1170432, SelfUp,
11-19-2022-23-38-42.913,1, 0.357265,0.037248,235036, SelfDown,
11-19-2022-23-38-43.115,1, 0.1082626,0.038482,1170432, SelfUp,
11-19-2022-23-38-43.014,1, 0.3944382,0.039183,235258, SelfDown,
11-19-2022-23-38-43.115,1, 0.2803424,0.037849,235458, SelfDown,
11-19-2022-23-38-43.218,1, 0.0827714,0.039073,1170432, SelfUp,
11-19-2022-23-38-43.324,1, 0.071621,0.0374,1170432, SelfUp,
11-19-2022-23-38-43.218,1, 0.3156656,0.038759,235665, SelfDown,
