Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-19-2022-23-24-01.932,3, 0.07859,0.036303,15075, Foreign,
11-19-2022-23-24-02.137,3, 0.0675108,0.030955,15075, Foreign,
11-19-2022-23-24-02.035,3, 0.2495018,0.044796,15075, Foreign,
11-19-2022-23-24-02.342,3, 0.0675824,0.033947,15075, Foreign,
11-19-2022-23-24-02.442,3, 0.0638486,0.0336,15075, Foreign,
11-19-2022-23-24-02.646,3, 0.0734768,0.03678,15075, Foreign,
11-19-2022-23-24-02.543,3, 0.320881,0.050086,15075, Foreign,
11-19-2022-23-24-01.726,3, 0.7681587,0.029448,6339, Foreign,
11-19-2022-23-24-01.521,3, 1.0458701,0.03551,6339, Foreign,
11-19-2022-23-24-03.254,3, 0.0805454,0.040024,15075, Foreign,
11-19-2022-23-24-02.951,3, 0.450302,0.034302,15075, Foreign,
11-19-2022-23-24-02.238,3, 0.8347937,0.04286,6339, Foreign,
11-19-2022-23-24-03.355,3, 0.0882897,0.034436,15075, Foreign,
11-19-2022-23-24-03.052,3, 0.4224444,0.03162,15075, Foreign,
11-19-2022-23-24-03.457,3, 0.209164,0.041857,15075, Foreign,
11-19-2022-23-24-02.746,3, 0.7717097,0.040829,6339, Foreign,
11-19-2022-23-24-03.561,3, 0.132046,0.036067,15075, Foreign,
11-19-2022-23-24-03.970,3, 0.0753496,0.034019,15075, Foreign,
11-19-2022-23-24-03.767,3, 0.438702,0.03357,15075, Foreign,
11-19-2022-23-24-04.175,3, 0.064787,0.032339,15075, Foreign,
11-19-2022-23-24-01.626,3, 1.8901491,0.03547,6339, Foreign,
11-19-2022-23-24-04.383,3, 0.0680257,0.034256,15075, Foreign,
11-19-2022-23-24-03.667,3, 0.7766351,0.03262,6339, Foreign,
11-19-2022-23-24-04.483,3, 0.3301715,0.035682,15075, Foreign,
11-19-2022-23-24-04.071,3, 0.0832549,0.035733,15075, Foreign,
11-19-2022-23-23-59.871,3, 4.8372526,0.040603,6339, Foreign,
11-19-2022-23-24-04.999,3, 0.0797654,0.030386,15075, Foreign,
11-19-2022-23-24-03.152,3, 1.9322156000000001,0.038583,15075, Foreign,
11-19-2022-23-24-03.869,3, 1.0487489,0.034165,6339, Foreign,
11-19-2022-23-24-04.795,3, 0.5000971,0.039363,15075, Foreign,
11-19-2022-23-24-05.205,3, 0.0890857,0.036575,15075, Foreign,
11-19-2022-23-24-05.305,3, 0.0673837,0.032443,15075, Foreign,
11-19-2022-23-24-04.898,3, 0.217197,0.041155,15075, Foreign,
11-19-2022-23-24-05.407,3, 0.0736643,0.034253,15075, Foreign,
11-19-2022-23-24-05.514,3, 0.1007926,0.033614,15075, Foreign,
11-19-2022-23-24-04.689,3, 0.7870612,0.035833,6339, Foreign,
11-19-2022-23-24-05.715,3, 0.089605,0.032707,15075, Foreign,
11-19-2022-23-24-04.585,3, 0.7877922,0.033724,6339, Foreign,
11-19-2022-23-24-04.275,3, 1.8726153,0.030949,15075, Foreign,
11-19-2022-23-24-05.103,3, 0.7811796,0.02736,6339, Foreign,
11-19-2022-23-24-06.118,3, 0.0700138,0.031527,15075, Foreign,
11-19-2022-23-24-05.818,3, 0.1420072,0.028228,15075, Foreign,
11-19-2022-23-24-06.323,3, 0.0855273,0.043921,15075, Foreign,
11-19-2022-23-24-06.423,3, 0.0745596,0.035801,15075, Foreign,
11-19-2022-23-24-05.615,3, 0.7705357,0.03629,6339, Foreign,
11-19-2022-23-24-06.624,3, 0.0786716,0.038499,15075, Foreign,
11-19-2022-23-24-06.724,3, 0.1186706,0.043362,15075, Foreign,
11-19-2022-23-24-06.830,3, 0.0782314,0.040608,15075, Foreign,
11-19-2022-23-24-06.523,3, 0.0806042,0.03967,15075, Foreign,
11-19-2022-23-24-05.918,3, 0.7736166,0.034861,6339, Foreign,
11-19-2022-23-24-06.930,3, 0.0838789,0.03976,15075, Foreign,
11-19-2022-23-24-06.018,3, 0.78899,0.038853,6339, Foreign,
11-19-2022-23-24-07.031,3, 0.0801107,0.040418,15075, Foreign,
11-19-2022-23-24-06.219,3, 0.8095048,0.041834,6339, Foreign,
11-19-2022-23-24-07.457,3, 0.0317185,0.016303,15075, Foreign,
11-19-2022-23-24-07.131,3, 0.4674669,0.031287,15075, Foreign,
11-19-2022-23-24-07.558,3, 0.0465048,0.020045,15075, Foreign,
11-19-2022-23-24-07.658,3, 0.0671838,0.034111,15075, Foreign,
11-19-2022-23-24-07.339,3, 0.4509879,0.049381,15075, Foreign,
11-19-2022-23-24-07.758,3, 0.0810156,0.035624,15075, Foreign,
11-19-2022-23-24-07.858,3, 0.0888818,0.041755,15075, Foreign,
11-19-2022-23-24-02.848,3, 4.8764268,0.038288,6339, Foreign,
11-19-2022-23-24-07.958,3, 0.1402189,0.04118,15075, Foreign,
11-19-2022-23-24-08.058,3, 0.0923077,0.045,15075, Foreign,
11-19-2022-23-24-08.159,3, 0.0758607,0.039709,15075, Foreign,
11-19-2022-23-24-07.239,3, 0.7809142,0.040446,6339, Foreign,
11-19-2022-23-24-08.259,3, 0.0806316,0.039239,15075, Foreign,
11-19-2022-23-24-08.360,3, 0.0964049,0.042822,15075, Foreign,
11-19-2022-23-24-08.461,3, 0.0899189,0.044482,15075, Foreign,
11-19-2022-23-24-08.561,3, 0.0839757,0.040144,15075, Foreign,
11-19-2022-23-24-08.662,3, 0.0822625,0.041477,15075, Foreign,
11-19-2022-23-24-08.763,3, 0.0899079,0.043658,15075, Foreign,
11-19-2022-23-24-09.272,3, 0.0769567,0.039175,15075, Foreign,
11-19-2022-23-24-09.473,3, 0.0753388,0.034337,15075, Foreign,
11-19-2022-23-24-08.864,3, 0.4440708,0.040187,15075, Foreign,
11-19-2022-23-24-09.581,3, 0.0804817,0.038626,15075, Foreign,
11-19-2022-23-24-09.071,3, 0.0927211,0.03739,15075, Foreign,
11-19-2022-23-24-09.783,3, 0.0767847,0.037704,15075, Foreign,
11-19-2022-23-24-09.883,3, 0.0748226,0.037685,15075, Foreign,
11-19-2022-23-24-09.372,3, 0.0857813,0.036798,15075, Foreign,
11-19-2022-23-24-09.986,3, 0.0748702,0.037161,15075, Foreign,
11-19-2022-23-24-09.681,3, 0.4714356,0.034587,15075, Foreign,
11-19-2022-23-24-10.086,3, 0.0703097,0.036283,15075, Foreign,
11-19-2022-23-24-09.171,3, 0.7817248,0.036942,6339, Foreign,
11-19-2022-23-24-10.188,3, 0.0786519,0.039949,15075, Foreign,
11-19-2022-23-24-10.289,3, 0.1095227,0.049708,15075, Foreign,
11-19-2022-23-24-10.391,3, 0.0829115,0.039073,15075, Foreign,
11-19-2022-23-24-10.492,3, 0.0795551,0.037669,15075, Foreign,
11-19-2022-23-24-10.593,3, 0.079341,0.038404,15075, Foreign,
11-19-2022-23-24-10.697,3, 0.073386,0.035423,15075, Foreign,
11-19-2022-23-24-10.898,3, 0.075042,0.040472,15075, Foreign,
11-19-2022-23-24-11.206,3, 0.0708412,0.035655,15075, Foreign,
11-19-2022-23-24-11.511,3, 0.0736464,0.037717,15075, Foreign,
11-19-2022-23-24-08.969,3, 2.4454855,0.040626,6339, Foreign,
11-19-2022-23-24-11.715,3, 0.0602366,0.024638,15075, Foreign,
11-19-2022-23-24-11.105,3, 0.4652734,0.03841,15075, Foreign,
11-19-2022-23-24-11.815,3, 0.0549788,0.024084,15075, Foreign,
11-19-2022-23-24-11.916,3, 0.0769983,0.034844,15075, Foreign,
11-19-2022-23-24-11.611,3, 0.0823793,0.049548,15075, Foreign,
11-19-2022-23-24-00.604,3, 11.1579155,0.931264,6339, Foreign,
11-19-2022-23-24-12.017,3, 0.07769,0.033048,15075, Foreign,
11-19-2022-23-24-10.998,3, 0.7774398,0.038003,6339, Foreign,
11-19-2022-23-24-12.117,3, 0.0746112,0.040334,15075, Foreign,
11-19-2022-23-24-11.308,3, 0.9273422,0.0368,15075, Foreign,
11-19-2022-23-24-12.217,3, 0.0842293,0.048881,15075, Foreign,
11-19-2022-23-24-11.410,3, 0.7799097,0.041317,6339, Foreign,
11-19-2022-23-24-12.418,3, 0.0754238,0.034927,15075, Foreign,
11-19-2022-23-24-12.518,3, 0.0866891,0.042965,15075, Foreign,
11-19-2022-23-24-10.798,3, 1.8981970000000001,0.036913,15075, Foreign,
11-19-2022-23-24-12.720,3, 0.0760555,0.03779,15075, Foreign,
11-19-2022-23-24-12.926,3, 0.0744435,0.035567,15075, Foreign,
11-19-2022-23-24-13.027,3, 0.07808,0.039347,15075, Foreign,
11-19-2022-23-24-12.825,3, 0.1005868,0.031242,15075, Foreign,
11-19-2022-23-24-13.228,3, 0.0739191,0.038009,15075, Foreign,
11-19-2022-23-24-13.128,3, 0.0729412,0.037369,15075, Foreign,
11-19-2022-23-24-13.429,3, 0.0711245,0.034379,15075, Foreign,
11-19-2022-23-24-13.328,3, 0.0748912,0.048067,15075, Foreign,
11-19-2022-23-24-12.318,3, 0.7832361,0.040922,6339, Foreign,
11-19-2022-23-24-13.830,3, 0.0788058,0.039207,15075, Foreign,
11-19-2022-23-24-13.931,3, 0.0768622,0.041281,15075, Foreign,
11-19-2022-23-24-13.730,3, 0.3539186,0.039575,15075, Foreign,
11-19-2022-23-24-14.031,3, 0.0930438,0.039377,15075, Foreign,
11-19-2022-23-24-14.131,3, 0.0845265,0.039081,15075, Foreign,
11-19-2022-23-24-12.620,3, 1.3332478,0.035617,6339, Foreign,
11-19-2022-23-24-14.231,3, 0.0842224,0.041929,15075, Foreign,
11-19-2022-23-24-14.332,3, 0.1061693,0.05005,15075, Foreign,
11-19-2022-23-24-14.433,3, 0.0958886,0.044465,15075, Foreign,
11-19-2022-23-24-14.534,3, 0.0776219,0.038775,15075, Foreign,
11-19-2022-23-24-13.630,3, 0.7728257,0.034758,6339, Foreign,
11-19-2022-23-24-14.635,3, 0.0679743,0.034244,15075, Foreign,
11-19-2022-23-24-13.529,3, 0.8877091,0.041584,6339, Foreign,
11-19-2022-23-24-14.835,3, 0.0787794,0.035833,15075, Foreign,
11-19-2022-23-24-14.735,3, 0.0710475,0.044609,15075, Foreign,
