Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-19-2022-23-24-24.113,1, 0.0005322,0.034028,738048, SelfUp,
11-19-2022-23-24-24.012,1, 0,0.025171,113429, SelfDown,
11-19-2022-23-24-24.113,1, 0,0.025171,113429, SelfDown,
11-19-2022-23-24-24.213,1, 0,0.02187,738048, SelfUp,
11-19-2022-23-24-24.213,1, 0,0.021742,163866, SelfDown,
11-19-2022-23-24-24.313,1, 0.0005181,0.027995,738048, SelfUp,
11-19-2022-23-24-24.313,1, 0,0.022461,164530, SelfDown,
11-19-2022-23-24-24.414,1, 0,0.029848,738048, SelfUp,
11-19-2022-23-24-24.414,1, 0,0.027981,164949, SelfDown,
11-19-2022-23-24-24.514,1, 0,0.034457,738048, SelfUp,
11-19-2022-23-24-24.514,1, 3.89e-05,0.036481,166287, SelfDown,
11-19-2022-23-24-24.614,1, 0,0.034441,738048, SelfUp,
11-19-2022-23-24-24.614,1, 0,0.025794,167027, SelfDown,
11-19-2022-23-24-24.716,1, 0,0.035796,738048, SelfUp,
11-19-2022-23-24-24.716,1, 0,0.035933,168298, SelfDown,
11-19-2022-23-24-24.825,1, 0,0.032343,738048, SelfUp,
11-19-2022-23-24-24.825,1, 0,0.028628,168338, SelfDown,
11-19-2022-23-24-24.932,1, 0,0.033001,169934, SelfDown,
11-19-2022-23-24-24.932,1, 0,0.030843,738048, SelfUp,
11-19-2022-23-24-25.032,1, 0,0.029852,738048, SelfUp,
11-19-2022-23-24-25.032,1, 0,0.026486,171395, SelfDown,
11-19-2022-23-24-25.135,1, 0,0.038866,738048, SelfUp,
11-19-2022-23-24-25.235,1, 0,0.031232,738048, SelfUp,
11-19-2022-23-24-25.135,1, 0.0010403,0.032451,172839, SelfDown,
11-19-2022-23-24-25.235,1, 0,0.032451,172839, SelfDown,
11-19-2022-23-24-25.336,1, 0,0.036676,738048, SelfUp,
11-19-2022-23-24-25.336,1, 0,0.031017,173481, SelfDown,
11-19-2022-23-24-25.439,1, 0,0.034307,738048, SelfUp,
11-19-2022-23-24-25.437,1, 0,0.031003,173925, SelfDown,
11-19-2022-23-24-25.537,1, 0,0.039087,738048, SelfUp,
11-19-2022-23-24-25.537,1, 0,0.034685,175623, SelfDown,
11-19-2022-23-24-25.646,1, 0,0.03693,738048, SelfUp,
11-19-2022-23-24-25.646,1, 0,0.031492,176043, SelfDown,
11-19-2022-23-24-25.746,1, 0,0.036157,738048, SelfUp,
11-19-2022-23-24-25.746,1, 0,0.038411,177698, SelfDown,
11-19-2022-23-24-25.847,1, 0,0.03302,738048, SelfUp,
11-19-2022-23-24-25.847,1, 0,0.028214,177924, SelfDown,
11-19-2022-23-24-25.948,1, 0,0.033932,738048, SelfUp,
11-19-2022-23-24-25.948,1, 0,0.032743,179050, SelfDown,
11-19-2022-23-24-26.048,1, 0,0.032597,738048, SelfUp,
11-19-2022-23-24-26.048,1, 0,0.036438,180493, SelfDown,
11-19-2022-23-24-26.149,1, 0,0.032787,738048, SelfUp,
11-19-2022-23-24-26.149,1, 0,0.030528,181167, SelfDown,
11-19-2022-23-24-26.249,1, 0,0.025752,738048, SelfUp,
11-19-2022-23-24-26.249,1, 0,0.033854,232687, SelfDown,
11-19-2022-23-24-26.350,1, 0,0.036543,738048, SelfUp,
11-19-2022-23-24-26.350,1, 0,0.040605,233130, SelfDown,
11-19-2022-23-24-26.451,1, 0,0.037789,738048, SelfUp,
11-19-2022-23-24-26.451,1, 0,0.034924,233869, SelfDown,
11-19-2022-23-24-26.551,1, 0,0.036587,738048, SelfUp,
11-19-2022-23-24-26.551,1, 0,0.03191,234770, SelfDown,
11-19-2022-23-24-26.657,1, 0,0.036312,738048, SelfUp,
11-19-2022-23-24-26.657,1, 0,0.03191,234770, SelfDown,
11-19-2022-23-24-26.757,1, 0,0.035425,738048, SelfUp,
11-19-2022-23-24-26.757,1, 0,0.035825,235744, SelfDown,
11-19-2022-23-24-26.858,1, 0,0.034557,235745, SelfDown,
11-19-2022-23-24-26.858,1, 0,0.032592,738048, SelfUp,
11-19-2022-23-24-26.961,1, 0,0.036812,738048, SelfUp,
11-19-2022-23-24-26.961,1, 0,0.035779,236897, SelfDown,
11-19-2022-23-24-27.065,1, 0,0.03345,738048, SelfUp,
11-19-2022-23-24-27.065,1, 0,0.034304,236898, SelfDown,
11-19-2022-23-24-27.166,1, 0,0.035329,738048, SelfUp,
11-19-2022-23-24-27.166,1, 0,0.032883,284939, SelfDown,
11-19-2022-23-24-27.267,1, 0,0.034045,738048, SelfUp,
11-19-2022-23-24-27.267,1, 0,0.024868,285600, SelfDown,
11-19-2022-23-24-27.367,1, 0,0.033858,738048, SelfUp,
11-19-2022-23-24-27.367,1, 0,0.03453,285863, SelfDown,
11-19-2022-23-24-27.473,1, 0,0.033772,738048, SelfUp,
11-19-2022-23-24-27.473,1, 0,0.038882,286289, SelfDown,
11-19-2022-23-24-27.574,1, 0,0.036483,738048, SelfUp,
11-19-2022-23-24-27.574,1, 0,0.038905,286779, SelfDown,
11-19-2022-23-24-27.675,1, 0,0.041047,738048, SelfUp,
11-19-2022-23-24-27.777,1, 0,0.037706,738048, SelfUp,
11-19-2022-23-24-27.675,1, 0,0.034612,286890, SelfDown,
11-19-2022-23-24-27.777,1, 0,0.034612,286890, SelfDown,
11-19-2022-23-24-27.877,1, 0,0.036867,738048, SelfUp,
11-19-2022-23-24-27.981,1, 0,0.046493,738048, SelfUp,
11-19-2022-23-24-27.877,1, 0,0.037066,287640, SelfDown,
11-19-2022-23-24-27.981,1, 0,0.036703,287672, SelfDown,
11-19-2022-23-24-28.084,1, 0,0.041335,288455, SelfDown,
11-19-2022-23-24-28.194,1, 0,0.037555,288666, SelfDown,
11-19-2022-23-24-28.084,1, 0,0.039882,738048, SelfUp,
11-19-2022-23-24-28.194,1, 0,0.039882,738048, SelfUp,
11-19-2022-23-24-28.294,1, 0,0.039882,738048, SelfUp,
11-19-2022-23-24-28.294,1, 0,0.033177,288833, SelfDown,
11-19-2022-23-24-28.398,1, 0,0.035554,738048, SelfUp,
11-19-2022-23-24-28.398,1, 0,0.041678,289120, SelfDown,
11-19-2022-23-24-28.628,1, 0,0.041678,289120, SelfDown,
11-19-2022-23-24-28.503,1, 0,0.041678,289120, SelfDown,
11-19-2022-23-24-28.503,1, 0,0.04374,738048, SelfUp,
11-19-2022-23-24-28.633,1, 0,0.04374,738048, SelfUp,
11-19-2022-23-24-28.728,1, 0,0.04374,738048, SelfUp,
11-19-2022-23-24-28.833,1, 0,0.039328,738048, SelfUp,
11-19-2022-23-24-28.728,1, 0,0.038671,289821, SelfDown,
11-19-2022-23-24-28.833,1, 0,0.037228,290159, SelfDown,
11-19-2022-23-24-28.936,1, 0.0005111,0.034335,290328, SelfDown,
11-19-2022-23-24-29.037,1, 0,0.037845,290648, SelfDown,
11-19-2022-23-24-29.138,1, 0,0.037857,290652, SelfDown,
11-19-2022-23-24-28.936,1, 0.0005111,0.038839,738048, SelfUp,
11-19-2022-23-24-29.037,1, 0,0.045061,738048, SelfUp,
11-19-2022-23-24-29.138,1, 0,0.045061,738048, SelfUp,
11-19-2022-23-24-29.241,1, 0,0.045061,738048, SelfUp,
11-19-2022-23-24-29.241,1, 0,0.057052,290851, SelfDown,
11-19-2022-23-24-29.353,1, 0,0.053026,290852, SelfDown,
11-19-2022-23-24-29.353,1, 0,0.044545,738048, SelfUp,
11-19-2022-23-24-29.455,1, 0,0.030688,291436, SelfDown,
11-19-2022-23-24-29.455,1, 0,0.041069,738048, SelfUp,
11-19-2022-23-24-29.558,1, 0,0.034263,303573, SelfDown,
11-19-2022-23-24-29.558,1, 0,0.038105,738048, SelfUp,
11-19-2022-23-24-29.658,1, 0,0.038502,304054, SelfDown,
11-19-2022-23-24-29.658,1, 0,0.040626,738048, SelfUp,
11-19-2022-23-24-29.764,1, 0,0.038448,304658, SelfDown,
11-19-2022-23-24-29.764,1, 0,0.037529,738048, SelfUp,
11-19-2022-23-24-29.869,1, 0,0.038702,738048, SelfUp,
11-19-2022-23-24-29.869,1, 0,0.035638,305319, SelfDown,
11-19-2022-23-24-29.970,1, 0,0.037018,738048, SelfUp,
11-19-2022-23-24-29.970,1, 0,0.034726,305891, SelfDown,
11-19-2022-23-24-30.070,1, 0,0.041615,738048, SelfUp,
11-19-2022-23-24-30.070,1, 0,0.043832,306228, SelfDown,
11-19-2022-23-24-30.170,1, 0,0.04792,738048, SelfUp,
11-19-2022-23-24-30.278,1, 0,0.048973,738048, SelfUp,
11-19-2022-23-24-30.170,1, 0,0.041572,306605, SelfDown,
11-19-2022-23-24-30.278,1, 0,0.03986,306606, SelfDown,
11-19-2022-23-24-30.388,1, 0,0.049193,738048, SelfUp,
11-19-2022-23-24-30.388,1, 0,0.046571,306973, SelfDown,
11-19-2022-23-24-30.493,1, 0,0.047497,738048, SelfUp,
11-19-2022-23-24-30.593,1, 0,0.046113,738048, SelfUp,
11-19-2022-23-24-30.493,1, 0,0.045666,214957, SelfDown,
11-19-2022-23-24-30.593,1, 0,0.045666,214957, SelfDown,
11-19-2022-23-24-30.693,1, 0,0.037687,216561, SelfDown,
11-19-2022-23-24-30.693,1, 0,0.054937,738048, SelfUp,
11-19-2022-23-24-30.795,1, 0,0.054937,738048, SelfUp,
11-19-2022-23-24-30.795,1, 0,0.037311,217845, SelfDown,
11-19-2022-23-24-30.898,1, 0,0.037119,218989, SelfDown,
11-19-2022-23-24-30.898,1, 0,0.055141,738048, SelfUp,
11-19-2022-23-24-31.000,1, 0,0.055141,738048, SelfUp,
11-19-2022-23-24-31.101,1, 0,0.04493,738048, SelfUp,
11-19-2022-23-24-31.201,1, 0,0.038816,738048, SelfUp,
11-19-2022-23-24-31.302,1, 0,0.036941,738048, SelfUp,
11-19-2022-23-24-31.405,1, 0,0.035348,738048, SelfUp,
11-19-2022-23-24-31.000,1, 0,0.032387,221305, SelfDown,
11-19-2022-23-24-31.505,1, 0,0.034336,738048, SelfUp,
11-19-2022-23-24-31.505,1, 0,0.035711,224774, SelfDown,
11-19-2022-23-24-31.302,1, 0,0.035711,224774, SelfDown,
11-19-2022-23-24-31.201,1, 0,0.035711,224774, SelfDown,
11-19-2022-23-24-31.405,1, 0,0.035711,224774, SelfDown,
11-19-2022-23-24-31.101,1, 0,0.035711,224774, SelfDown,
11-19-2022-23-24-31.606,1, 0,0.036053,738048, SelfUp,
11-19-2022-23-24-31.606,1, 0,0.040141,228219, SelfDown,
11-19-2022-23-24-31.706,1, 0,0.040141,228219, SelfDown,
11-19-2022-23-24-31.706,1, 0,0.047492,738048, SelfUp,
11-19-2022-23-24-31.807,1, 0,0.051218,738048, SelfUp,
11-19-2022-23-24-31.807,1, 0,0.042477,231744, SelfDown,
11-19-2022-23-24-31.907,1, 0,0.045677,738048, SelfUp,
11-19-2022-23-24-32.009,1, 0,0.042286,738048, SelfUp,
11-19-2022-23-24-31.907,1, 0,0.037256,234711, SelfDown,
11-19-2022-23-24-32.009,1, 0,0.033586,237781, SelfDown,
11-19-2022-23-24-32.112,1, 0,0.033586,237781, SelfDown,
11-19-2022-23-24-32.212,1, 0,0.035464,240818, SelfDown,
11-19-2022-23-24-32.312,1, 0,0.035464,240818, SelfDown,
11-19-2022-23-24-32.112,1, 0,0.054143,738048, SelfUp,
11-19-2022-23-24-32.312,1, 0,0.050185,738048, SelfUp,
11-19-2022-23-24-32.212,1, 0,0.050185,738048, SelfUp,
11-19-2022-23-24-32.414,1, 0,0.050185,738048, SelfUp,
11-19-2022-23-24-32.514,1, 0,0.041444,738048, SelfUp,
11-19-2022-23-24-32.414,1, 0,0.039917,245885, SelfDown,
11-19-2022-23-24-32.514,1, 0,0.037201,247058, SelfDown,
11-19-2022-23-24-32.626,1, 0,0.04083,738048, SelfUp,
11-19-2022-23-24-32.625,1, 0.001002,0.040395,250429, SelfDown,
11-19-2022-23-24-32.732,1, 0,0.038283,738048, SelfUp,
11-19-2022-23-24-32.732,1, 0,0.03592,255043, SelfDown,
11-19-2022-23-24-32.835,1, 0,0.037097,738048, SelfUp,
11-19-2022-23-24-32.834,1, 0.001006,0.037952,257427, SelfDown,
11-19-2022-23-24-32.940,1, 0,0.037952,257427, SelfDown,
11-19-2022-23-24-32.940,1, 0,0.035994,738048, SelfUp,
11-19-2022-23-24-33.040,1, 0,0.036185,738048, SelfUp,
11-19-2022-23-24-33.141,1, 0,0.038025,738048, SelfUp,
11-19-2022-23-24-33.040,1, 0,0.035924,263977, SelfDown,
11-19-2022-23-24-33.249,1, 0,0.0376,738048, SelfUp,
11-19-2022-23-24-33.141,1, 0,0.035892,264842, SelfDown,
11-19-2022-23-24-33.349,1, 0,0.037626,738048, SelfUp,
11-19-2022-23-24-33.453,1, 0,0.036954,738048, SelfUp,
11-19-2022-23-24-33.249,1, 0,0.033113,267070, SelfDown,
11-19-2022-23-24-33.349,1, 0,0.033113,267070, SelfDown,
11-19-2022-23-24-33.453,1, 0,0.03218,267583, SelfDown,
11-19-2022-23-24-33.555,1, 0,0.03767,270827, SelfDown,
11-19-2022-23-24-33.757,1, 0,0.040109,738048, SelfUp,
11-19-2022-23-24-33.555,1, 0,0.040109,738048, SelfUp,
11-19-2022-23-24-33.655,1, 0,0.040109,738048, SelfUp,
11-19-2022-23-24-33.655,1, 0,0.034666,273695, SelfDown,
11-19-2022-23-24-33.859,1, 0,0.039377,738048, SelfUp,
11-19-2022-23-24-33.757,1, 0,0.03536,274861, SelfDown,
11-19-2022-23-24-33.859,1, 0,0.03536,274861, SelfDown,
11-19-2022-23-24-33.965,1, 0,0.042531,738048, SelfUp,
11-19-2022-23-24-34.066,1, 0,0.042889,738048, SelfUp,
11-19-2022-23-24-33.965,1, 0,0.034989,278281, SelfDown,
11-19-2022-23-24-34.066,1, 0,0.034989,278281, SelfDown,
11-19-2022-23-24-34.166,1, 0,0.035782,738048, SelfUp,
11-19-2022-23-24-34.166,1, 0,0.048801,282169, SelfDown,
11-19-2022-23-24-34.267,1, 0.0005107,0.042293,738048, SelfUp,
11-19-2022-23-24-34.267,1, 0,0.045459,282730, SelfDown,
11-19-2022-23-24-34.367,1, 0,0.04292,738048, SelfUp,
11-19-2022-23-24-34.367,1, 0,0.04098,284234, SelfDown,
11-19-2022-23-24-34.467,1, 0,0.043055,738048, SelfUp,
11-19-2022-23-24-34.467,1, 0,0.044525,286341, SelfDown,
11-19-2022-23-24-34.568,1, 0,0.039612,287301, SelfDown,
11-19-2022-23-24-34.669,1, 7.22e-05,0.039721,287859, SelfDown,
11-19-2022-23-24-34.568,1, 0,0.039303,738048, SelfUp,
11-19-2022-23-24-34.669,1, 0,0.037845,738048, SelfUp,
11-19-2022-23-24-34.770,1, 0,0.037845,738048, SelfUp,
11-19-2022-23-24-34.873,1, 0,0.037845,738048, SelfUp,
11-19-2022-23-24-34.974,1, 0,0.038565,738048, SelfUp,
11-19-2022-23-24-34.770,1, 0,0.03868,288495, SelfDown,
11-19-2022-23-24-34.873,1, 0,0.03868,288495, SelfDown,
11-19-2022-23-24-35.074,1, 0,0.040428,738048, SelfUp,
11-19-2022-23-24-35.177,1, 0.0003519,0.038822,738048, SelfUp,
11-19-2022-23-24-35.278,1, 0,0.037433,738048, SelfUp,
11-19-2022-23-24-35.382,1, 0,0.037433,738048, SelfUp,
11-19-2022-23-24-35.484,1, 0.0005222,0.037433,738048, SelfUp,
11-19-2022-23-24-35.589,1, 0,0.041368,738048, SelfUp,
11-19-2022-23-24-35.690,1, 0,0.040736,738048, SelfUp,
11-19-2022-23-24-35.791,1, 0,0.045135,738048, SelfUp,
11-19-2022-23-24-35.892,1, 0,0.041348,738048, SelfUp,
11-19-2022-23-24-35.995,1, 0,0.037005,738048, SelfUp,
11-19-2022-23-24-36.096,1, 0,0.045817,738048, SelfUp,
11-19-2022-23-24-36.199,1, 0,0.04698,738048, SelfUp,
11-19-2022-23-24-36.300,1, 0,0.04698,738048, SelfUp,
11-19-2022-23-24-36.400,1, 0,0.04698,738048, SelfUp,
