Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-28-2022-14-52-46.357,1, 0.7571624,0.0513,27158, SelfUp,
11-28-2022-14-52-46.457,1, 0.6578431,0.0513,27158, SelfUp,
11-28-2022-14-52-46.557,1, 0.5578165,0.0513,27158, SelfUp,
11-28-2022-14-52-46.658,1, 0.4852484,0.048386,27159, SelfUp,
11-28-2022-14-52-46.758,1, 0.384927,0.048386,27159, SelfUp,
11-28-2022-14-52-46.960,1, 0.2219724,0.039343,50473, SelfDown,
11-28-2022-14-52-47.061,1, 0.217476,0.036407,50869, SelfDown,
11-28-2022-14-52-47.161,1, 0.2021075,0.034038,51635, SelfDown,
11-28-2022-14-52-46.960,1, 0.5120142,0.047804,27162, SelfUp,
11-28-2022-14-52-47.061,1, 0.4110514,0.047804,27162, SelfUp,
11-28-2022-14-52-47.161,1, 0.3104342,0.047804,27162, SelfUp,
11-28-2022-14-52-46.859,1, 0.6122856,0.047804,27162, SelfUp,
11-28-2022-14-52-47.262,1, 0.2299712,0.037547,52531, SelfDown,
11-28-2022-14-52-47.262,1, 0.2511088,0.047317,27163, SelfUp,
11-28-2022-14-52-47.363,1, 0.1511603,0.047317,27163, SelfUp,
11-28-2022-14-52-47.463,1, 0.0762451,0.04883,27164, SelfUp,
11-28-2022-14-52-47.363,1, 0.1869765,0.040255,53100, SelfDown,
11-28-2022-14-52-47.564,1, 0.0572169,0.047812,27166, SelfUp,
11-28-2022-14-52-47.564,1, 0.1398995,0.03518,62599, SelfDown,
11-28-2022-14-52-47.463,1, 0.2607773,0.03518,62599, SelfDown,
11-28-2022-14-52-47.664,1, 0.0647041,0.040641,28593, SelfUp,
11-28-2022-14-52-47.764,1, 0.0285674,0.03327,33097, SelfUp,
11-28-2022-14-52-47.664,1, 0.1823057,0.031834,66232, SelfDown,
11-28-2022-14-52-47.865,1, 0.0459421,0.036925,35215, SelfUp,
11-28-2022-14-52-47.764,1, 0.2624394,0.039679,68319, SelfDown,
11-28-2022-14-52-47.865,1, 0.1963499,0.039679,68319, SelfDown,
11-28-2022-14-52-47.966,1, 0.2333569,0.04037,25416, SelfUp,
11-28-2022-14-52-48.066,1, 0.1332105,0.04037,25416, SelfUp,
11-28-2022-14-52-48.168,1, 0.0324421,0.04037,25416, SelfUp,
11-28-2022-14-52-47.966,1, 0.2695717,0.039321,47827, SelfDown,
11-28-2022-14-52-48.268,1, 0.0765455,0.032145,30507, SelfUp,
11-28-2022-14-52-48.370,1, 0.0313166,0.030219,32240, SelfUp,
11-28-2022-14-52-48.168,1, 0.245581,0.032259,47837, SelfDown,
11-28-2022-14-52-48.066,1, 0.34735,0.032259,47837, SelfDown,
11-28-2022-14-52-48.268,1, 0.2134346,0.032425,47839, SelfDown,
11-28-2022-14-52-48.470,1, 0.0393646,0.033345,34242, SelfUp,
11-28-2022-14-52-48.570,1, 0.0420598,0.03601,35318, SelfUp,
11-28-2022-14-52-48.370,1, 0.2469689,0.037035,49554, SelfDown,
11-28-2022-14-52-48.470,1, 0.1973752,0.037651,50256, SelfDown,
11-28-2022-14-52-48.570,1, 0.2290763,0.041713,51662, SelfDown,
11-28-2022-14-52-48.671,1, 0.2244152,0.042484,52174, SelfDown,
11-28-2022-14-52-48.671,1, 0.2900288,0.041188,25170, SelfUp,
11-28-2022-14-52-48.772,1, 0.1895691,0.041188,25170, SelfUp,
11-28-2022-14-52-48.873,1, 0.0897196,0.041188,25170, SelfUp,
11-28-2022-14-52-48.772,1, 0.3030009,0.034523,58851, SelfDown,
11-28-2022-14-52-48.973,1, 0.1094307,0.034475,26115, SelfUp,
11-28-2022-14-52-49.075,1, 0.0365737,0.034713,26285, SelfUp,
11-28-2022-14-52-48.873,1, 0.2665808,0.033753,61535, SelfDown,
11-28-2022-14-52-48.973,1, 0.213683,0.032443,63641, SelfDown,
11-28-2022-14-52-49.175,1, 0.0688585,0.032549,31651, SelfUp,
11-28-2022-14-52-49.075,1, 0.1779062,0.032581,65404, SelfDown,
11-28-2022-14-52-49.276,1, 0.034001,0.033755,32905, SelfUp,
11-28-2022-14-52-49.175,1, 0.2274058,0.033653,67769, SelfDown,
11-28-2022-14-52-49.276,1, 0.1833173,0.032377,69559, SelfDown,
11-28-2022-14-52-49.376,1, 0.0890827,0.034413,35714, SelfUp,
11-28-2022-14-52-49.476,1, 0.0458103,0.032472,38015, SelfUp,
11-28-2022-14-52-49.376,1, 0.1851049,0.03155,73338, SelfDown,
11-28-2022-14-52-49.576,1, 0.0831224,0.032823,39821, SelfUp,
11-28-2022-14-52-49.476,1, 0.2031202,0.031398,74648, SelfDown,
11-28-2022-14-52-49.576,1, 0.1629084,0.035616,75458, SelfDown,
11-28-2022-14-52-49.677,1, 0.1548733,0.039293,41509, SelfUp,
11-28-2022-14-52-49.777,1, 0.0859479,0.039293,41509, SelfUp,
11-28-2022-14-52-49.677,1, 0.2186879,0.036861,75463, SelfDown,
11-28-2022-14-52-49.877,1, 0.0434265,0.039878,43352, SelfUp,
11-28-2022-14-52-49.777,1, 0.1907232,0.037769,75465, SelfDown,
11-28-2022-14-52-49.977,1, 0.0424986,0.039708,44960, SelfUp,
11-28-2022-14-52-49.877,1, 0.204472,0.036661,79172, SelfDown,
11-28-2022-14-52-50.078,1, 0.0443495,0.042036,45287, SelfUp,
11-28-2022-14-52-49.977,1, 0.2452153,0.032955,80384, SelfDown,
11-28-2022-14-52-50.078,1, 0.1438633,0.032955,80384, SelfDown,
11-28-2022-14-52-50.179,1, 0.1876653,0.03839,51318, SelfUp,
11-28-2022-14-52-50.279,1, 0.0872276,0.03839,51318, SelfUp,
11-28-2022-14-52-50.179,1, 0.2088311,0.03627,80384, SelfDown,
11-28-2022-14-52-50.382,1, 0.0656259,0.039141,52914, SelfUp,
11-28-2022-14-52-50.279,1, 0.2088236,0.033781,80384, SelfDown,
11-28-2022-14-52-50.382,1, 0.1122196,0.033781,80384, SelfDown,
11-28-2022-14-52-50.482,1, 0.0773522,0.0308,62516, SelfUp,
11-28-2022-14-52-50.583,1, 0.0343377,0.031401,64409, SelfUp,
11-28-2022-14-52-50.482,1, 0.2276257,0.034251,80384, SelfDown,
11-28-2022-14-52-50.684,1, 0.0732916,0.036314,64416, SelfUp,
11-28-2022-14-52-50.584,1, 0.2166263,0.036832,56268, SelfDown,
11-28-2022-14-52-50.784,1, 0.0563191,0.0384,64425, SelfUp,
11-28-2022-14-52-50.684,1, 0.2050759,0.036694,56625, SelfDown,
11-28-2022-14-52-50.885,1, 0.081802,0.039012,64428, SelfUp,
11-28-2022-14-52-50.784,1, 0.2325444,0.038247,57058, SelfDown,
11-28-2022-14-52-50.985,1, 0.0419073,0.040707,64430, SelfUp,
11-28-2022-14-52-50.885,1, 0.1581764,0.038638,57234, SelfDown,
11-28-2022-14-52-51.087,1, 0.0435179,0.042337,64434, SelfUp,
11-28-2022-14-52-50.985,1, 0.2690838,0.040203,58900, SelfDown,
11-28-2022-14-52-51.087,1, 0.1785334,0.040203,58900, SelfDown,
11-28-2022-14-52-51.187,1, 0.122909,0.037481,59530, SelfDown,
11-28-2022-14-52-51.287,1, 0.056217,0.03632,72968, SelfUp,
11-28-2022-14-52-51.187,1, 0.1562343,0.03632,72968, SelfUp,
11-28-2022-14-52-51.387,1, 0.043439,0.03163,83531, SelfUp,
11-28-2022-14-52-51.487,1, 0.0518696,0.029346,89988, SelfUp,
11-28-2022-14-52-51.287,1, 0.3186362,0.02916,74312, SelfDown,
11-28-2022-14-52-51.387,1, 0.219064,0.02916,74312, SelfDown,
11-28-2022-14-52-51.487,1, 0.1468798,0.028559,78161, SelfDown,
11-28-2022-14-52-51.589,1, 0.055049,0.030478,91372, SelfUp,
11-28-2022-14-52-51.589,1, 0.123045,0.029206,79214, SelfDown,
11-28-2022-14-52-51.689,1, 0.0376635,0.030295,97351, SelfUp,
11-28-2022-14-52-51.689,1, 0.1760789,0.032138,80488, SelfDown,
11-28-2022-14-52-51.790,1, 0.1009207,0.035244,97355, SelfUp,
11-28-2022-14-52-51.891,1, 0.0441139,0.035916,97356, SelfUp,
11-28-2022-14-52-51.790,1, 0.1820595,0.033239,81725, SelfDown,
11-28-2022-14-52-51.891,1, 0.187617,0.036045,82688, SelfDown,
11-28-2022-14-52-51.991,1, 0.1033453,0.037308,97357, SelfUp,
11-28-2022-14-52-52.093,1, 0.0477457,0.038166,97358, SelfUp,
11-28-2022-14-52-51.991,1, 0.2178391,0.040726,82688, SelfDown,
11-28-2022-14-52-52.193,1, 0.0506273,0.042342,97365, SelfUp,
11-28-2022-14-52-52.093,1, 0.244345,0.040763,58013, SelfDown,
11-28-2022-14-52-52.193,1, 0.1775702,0.03984,58157, SelfDown,
11-28-2022-14-52-52.293,1, 0.1657747,0.039811,58635, SelfDown,
11-28-2022-14-52-52.393,1, 0.150054,0.041163,59521, SelfDown,
11-28-2022-14-52-52.293,1, 0.3181056,0.04507,97371, SelfUp,
11-28-2022-14-52-52.494,1, 0.2202244,0.039165,61171, SelfDown,
11-28-2022-14-52-52.594,1, 0.2003625,0.037453,61753, SelfDown,
11-28-2022-14-52-52.694,1, 0.1273959,0.037217,61952, SelfDown,
11-28-2022-14-52-52.393,1, 0.5551885,0.042368,97378, SelfUp,
11-28-2022-14-52-52.594,1, 0.3543455,0.042368,97378, SelfUp,
11-28-2022-14-52-52.494,1, 0.4546977,0.042368,97378, SelfUp,
11-28-2022-14-52-52.794,1, 0.1562846,0.036952,63342, SelfDown,
11-28-2022-14-52-52.694,1, 0.3006631,0.042368,97378, SelfUp,
11-28-2022-14-52-52.794,1, 0.2003597,0.042368,97378, SelfUp,
11-28-2022-14-52-52.895,1, 0.0995655,0.042368,97378, SelfUp,
11-28-2022-14-52-52.995,1, 0.0504803,0.044347,97380, SelfUp,
11-28-2022-14-52-52.895,1, 0.1696792,0.040938,64163, SelfDown,
11-28-2022-14-52-53.096,1, 0.0423405,0.044666,97383, SelfUp,
11-28-2022-14-52-52.995,1, 0.2319115,0.041852,45212, SelfDown,
11-28-2022-14-52-53.196,1, 0.1490849,0.034423,45217, SelfDown,
11-28-2022-14-52-53.096,1, 0.2491387,0.034423,45217, SelfDown,
11-28-2022-14-52-53.196,1, 0.2326144,0.042358,68269, SelfUp,
11-28-2022-14-52-53.296,1, 0.1324407,0.042358,68269, SelfUp,
11-28-2022-14-52-53.397,1, 0.0320635,0.042358,68269, SelfUp,
11-28-2022-14-52-53.296,1, 0.1834503,0.030662,45222, SelfDown,
11-28-2022-14-52-53.397,1, 0.1273944,0.028574,46141, SelfDown,
11-28-2022-14-52-53.497,1, 0.0501934,0.038902,68513, SelfUp,
11-28-2022-14-52-53.597,1, 0.0398007,0.034319,69140, SelfUp,
11-28-2022-14-52-53.497,1, 0.1491549,0.027164,49294, SelfDown,
11-28-2022-14-52-53.697,1, 0.0380191,0.034606,70480, SelfUp,
11-28-2022-14-52-53.597,1, 0.1587969,0.031745,50883, SelfDown,
11-28-2022-14-52-53.697,1, 0.1630755,0.036539,51138, SelfDown,
11-28-2022-14-52-53.799,1, 0.1466722,0.037904,52025, SelfDown,
11-28-2022-14-52-53.899,1, 0.1602355,0.033776,56721, SelfDown,
11-28-2022-14-52-54.002,1, 0.1270981,0.031198,58789, SelfDown,
11-28-2022-14-52-53.799,1, 0.4173113,0.038345,50691, SelfUp,
11-28-2022-14-52-53.899,1, 0.3167506,0.038345,50691, SelfUp,
11-28-2022-14-52-54.002,1, 0.2143521,0.038345,50691, SelfUp,
11-28-2022-14-52-54.102,1, 0.1137155,0.038345,50691, SelfUp,
11-28-2022-14-52-54.102,1, 0.1667139,0.031861,62357, SelfDown,
11-28-2022-14-52-54.203,1, 0.1106738,0.039729,50697, SelfUp,
11-28-2022-14-52-54.203,1, 0.138559,0.036299,62593, SelfDown,
11-28-2022-14-52-54.303,1, 0.0397964,0.039742,50698, SelfUp,
11-28-2022-14-52-54.403,1, 0.0398739,0.039761,50714, SelfUp,
11-28-2022-14-52-54.303,1, 0.1445527,0.039551,62602, SelfDown,
11-28-2022-14-52-54.403,1, 0.1101759,0.039344,62604, SelfDown,
11-28-2022-14-52-54.504,1, 0.2156186,0.038431,43827, SelfDown,
11-28-2022-14-52-54.504,1, 0.3468977,0.041382,54189, SelfUp,
11-28-2022-14-52-54.705,1, 0.1776033,0.034473,43835, SelfDown,
11-28-2022-14-52-54.605,1, 0.2827822,0.041382,54189, SelfUp,
11-28-2022-14-52-54.705,1, 0.1819776,0.041382,54189, SelfUp,
11-28-2022-14-52-54.805,1, 0.0825034,0.041382,54189, SelfUp,
11-28-2022-14-52-54.605,1, 0.3121828,0.034797,44242, SelfDown,
11-28-2022-14-52-54.908,1, 0.0300792,0.036909,57343, SelfUp,
11-28-2022-14-52-54.805,1, 0.1522614,0.033412,45097, SelfDown,
11-28-2022-14-52-55.009,1, 0.0252062,0.031931,61850, SelfUp,
11-28-2022-14-52-54.908,1, 0.1482271,0.032159,47394, SelfDown,
11-28-2022-14-52-55.009,1, 0.1565644,0.030572,51206, SelfDown,
11-28-2022-14-52-55.109,1, 0.1659269,0.031692,53216, SelfDown,
11-28-2022-14-52-55.209,1, 0.1497605,0.031526,55424, SelfDown,
11-28-2022-14-52-55.109,1, 0.2936047,0.03513,66575, SelfUp,
11-28-2022-14-52-55.310,1, 0.1279118,0.03513,66575, SelfUp,
11-28-2022-14-52-55.209,1, 0.228305,0.03513,66575, SelfUp,
11-28-2022-14-52-55.410,1, 0.0421174,0.036817,68697, SelfUp,
11-28-2022-14-52-55.310,1, 0.1581375,0.034917,56156, SelfDown,
11-28-2022-14-52-55.510,1, 0.0461023,0.038639,69547, SelfUp,
11-28-2022-14-52-55.410,1, 0.2177828,0.038992,56436, SelfDown,
11-28-2022-14-52-55.613,1, 0.0358467,0.038766,70613, SelfUp,
11-28-2022-14-52-55.510,1, 0.2215061,0.038406,39507, SelfDown,
11-28-2022-14-52-55.713,1, 0.0424258,0.038822,72659, SelfUp,
11-28-2022-14-52-55.814,1, 0.0761742,0.040736,73588, SelfUp,
11-28-2022-14-52-55.713,1, 0.2166853,0.03975,39518, SelfDown,
11-28-2022-14-52-55.613,1, 0.3539616,0.038102,39520, SelfDown,
11-28-2022-14-52-55.926,1, 0.0680511,0.039354,75636, SelfUp,
11-28-2022-14-52-55.814,1, 0.1975357,0.037894,39521, SelfDown,
11-28-2022-14-52-55.926,1, 0.1369081,0.036347,40547, SelfDown,
11-28-2022-14-52-56.027,1, 0.0390816,0.037081,79628, SelfUp,
11-28-2022-14-52-56.128,1, 0.0439422,0.041611,79719, SelfUp,
11-28-2022-14-52-56.027,1, 0.1518167,0.039827,42391, SelfDown,
11-28-2022-14-52-56.228,1, 0.0415541,0.042621,79728, SelfUp,
11-28-2022-14-52-56.128,1, 0.1779447,0.040367,29711, SelfDown,
11-28-2022-14-52-56.328,1, 0.0657563,0.035307,89040, SelfUp,
11-28-2022-14-52-56.428,1, 0.0305216,0.031445,96231, SelfUp,
11-28-2022-14-52-56.228,1, 0.2511718,0.032377,20805, SelfDown,
11-28-2022-14-52-56.328,1, 0.1508426,0.032377,20805, SelfDown,
11-28-2022-14-52-56.428,1, 0.1166622,0.028931,21577, SelfDown,
11-28-2022-14-52-56.529,1, 0.1081934,0.027305,24873, SelfDown,
11-28-2022-14-52-56.529,1, 0.1372782,0.040228,98743, SelfUp,
11-28-2022-14-52-56.630,1, 0.0592297,0.040228,98743, SelfUp,
11-28-2022-14-52-56.731,1, 0.0476673,0.030575,105343, SelfUp,
11-28-2022-14-52-56.630,1, 0.186979,0.027677,28489, SelfDown,
11-28-2022-14-52-56.731,1, 0.122714,0.031646,29820, SelfDown,
11-28-2022-14-52-56.832,1, 0.0473045,0.039357,106684, SelfUp,
11-28-2022-14-52-56.932,1, 0.0380421,0.041095,106692, SelfUp,
11-28-2022-14-52-56.832,1, 0.1874216,0.038899,29833, SelfDown,
11-28-2022-14-52-56.932,1, 0.1138465,0.03904,30378, SelfDown,
11-28-2022-14-52-57.034,1, 0.2162165,0.038564,33948, SelfDown,
11-28-2022-14-52-57.134,1, 0.199992,0.039081,24770, SelfDown,
11-28-2022-14-52-57.236,1, 0.1324385,0.037183,24941, SelfDown,
11-28-2022-14-52-57.034,1, 0.4156652,0.041974,74993, SelfUp,
11-28-2022-14-52-57.134,1, 0.315665,0.041974,74993, SelfUp,
11-28-2022-14-52-57.336,1, 0.1516732,0.036485,26308, SelfDown,
11-28-2022-14-52-57.236,1, 0.2581116,0.042092,75194, SelfUp,
11-28-2022-14-52-57.437,1, 0.0570004,0.042092,75194, SelfUp,
11-28-2022-14-52-57.336,1, 0.1576737,0.042092,75194, SelfUp,
11-28-2022-14-52-57.437,1, 0.1160002,0.04,27142, SelfDown,
11-28-2022-14-52-57.537,1, 0.070034,0.042427,76955, SelfUp,
11-28-2022-14-52-57.537,1, 0.1269927,0.039879,31245, SelfDown,
11-28-2022-14-52-57.637,1, 0.044885,0.043126,77797, SelfUp,
11-28-2022-14-52-57.637,1, 0.1338849,0.042277,32582, SelfDown,
11-28-2022-14-52-57.738,1, 0.185133,0.036571,37062, SelfDown,
11-28-2022-14-52-57.850,1, 0.109975,0.040689,54891, SelfUp,
11-28-2022-14-52-57.738,1, 0.2218133,0.040689,54891, SelfUp,
11-28-2022-14-52-57.850,1, 0.1584591,0.031096,41052, SelfDown,
11-28-2022-14-52-57.950,1, 0.0753533,0.032669,54901, SelfUp,
11-28-2022-14-52-57.950,1, 0.1185336,0.03074,41975, SelfDown,
11-28-2022-14-52-58.050,1, 0.0319931,0.031492,54907, SelfUp,
11-28-2022-14-52-58.050,1, 0.091107,0.035006,42998, SelfDown,
11-28-2022-14-52-58.151,1, 0.0721737,0.039018,54924, SelfUp,
11-28-2022-14-52-58.151,1, 0.178616,0.040775,43011, SelfDown,
11-28-2022-14-52-58.251,1, 0.1084333,0.038692,44799, SelfDown,
11-28-2022-14-52-58.251,1, 0.1678782,0.041435,54985, SelfUp,
11-28-2022-14-52-58.351,1, 0.0682342,0.041435,54985, SelfUp,
11-28-2022-14-52-58.452,1, 0.0436655,0.039259,55231, SelfUp,
11-28-2022-14-52-58.552,1, 0.0384932,0.035138,59845, SelfUp,
11-28-2022-14-52-58.351,1, 0.2401845,0.036125,50645, SelfDown,
11-28-2022-14-52-58.452,1, 0.1401395,0.036125,50645, SelfDown,
11-28-2022-14-52-58.552,1, 0.1274246,0.039844,50878, SelfDown,
11-28-2022-14-52-58.652,1, 0.2726959,0.043075,36614, SelfDown,
11-28-2022-14-52-58.752,1, 0.1726569,0.043075,36614, SelfDown,
11-28-2022-14-52-58.852,1, 0.1467555,0.04247,36959, SelfDown,
11-28-2022-14-52-58.652,1, 0.3487216,0.04622,42435, SelfUp,
11-28-2022-14-52-58.852,1, 0.1486004,0.04622,42435, SelfUp,
11-28-2022-14-52-58.954,1, 0.0470027,0.04622,42435, SelfUp,
11-28-2022-14-52-58.752,1, 0.2486826,0.04622,42435, SelfUp,
11-28-2022-14-52-58.954,1, 0.1687345,0.037424,42610, SelfDown,
11-28-2022-14-52-59.054,1, 0.0816948,0.03816,42444, SelfUp,
11-28-2022-14-52-59.054,1, 0.1466058,0.03537,44371, SelfDown,
11-28-2022-14-52-59.155,1, 0.0766202,0.039675,42450, SelfUp,
11-28-2022-14-52-59.155,1, 0.1830402,0.035372,46619, SelfDown,
11-28-2022-14-52-59.259,1, 0.1652816,0.039935,45262, SelfUp,
11-28-2022-14-52-59.365,1, 0.0587507,0.039935,45262, SelfUp,
11-28-2022-14-52-59.260,1, 0.2080239,0.034121,50107, SelfDown,
11-28-2022-14-52-59.466,1, 0.0758879,0.039978,47409, SelfUp,
11-28-2022-14-52-59.365,1, 0.2448446,0.036197,52292, SelfDown,
11-28-2022-14-52-59.466,1, 0.2003265,0.038698,52869, SelfDown,
11-28-2022-14-52-59.566,1, 0.1526661,0.044052,33481, SelfUp,
11-28-2022-14-52-59.566,1, 0.1906158,0.040628,53241, SelfDown,
11-28-2022-14-52-59.666,1, 0.0946827,0.043019,33483, SelfUp,
11-28-2022-14-52-59.767,1, 0.0491186,0.04403,33485, SelfUp,
11-28-2022-14-52-59.666,1, 0.1847251,0.042129,54341, SelfDown,
11-28-2022-14-52-59.767,1, 0.2154196,0.042295,56459, SelfDown,
11-28-2022-14-52-59.867,1, 0.1364209,0.041782,33511, SelfUp,
11-28-2022-14-52-59.967,1, 0.0734335,0.04476,33581, SelfUp,
11-28-2022-14-52-59.867,1, 0.1944184,0.04124,58491, SelfDown,
11-28-2022-14-52-59.968,1, 0.1616443,0.043318,59512, SelfDown,
11-28-2022-14-53-00.068,1, 0.148203,0.045621,59516, SelfDown,
11-28-2022-14-53-00.169,1, 0.1583991,0.042761,62336, SelfDown,
11-28-2022-14-53-00.269,1, 0.1881057,0.040634,65592, SelfDown,
11-28-2022-14-53-00.370,1, 0.1622003,0.040634,67702, SelfDown,
11-28-2022-14-53-00.068,1, 0.5741438,0.042368,24336, SelfUp,
11-28-2022-14-53-00.169,1, 0.4748677,0.042368,24336, SelfUp,
11-28-2022-14-53-00.269,1, 0.3743352,0.042368,24336, SelfUp,
11-28-2022-14-53-00.370,1, 0.2732966,0.042368,24336, SelfUp,
11-28-2022-14-53-00.473,1, 0.1707757,0.042368,24336, SelfUp,
11-28-2022-14-53-00.573,1, 0.1170451,0.042368,24336, SelfUp,
11-28-2022-14-53-00.473,1, 0.2315951,0.043464,68624, SelfDown,
11-28-2022-14-53-00.573,1, 0.1997642,0.043526,48037, SelfDown,
11-28-2022-14-53-00.674,1, 0.2517498,0.040917,33627, SelfDown,
11-28-2022-14-53-00.774,1, 0.2030665,0.040238,33628, SelfDown,
11-28-2022-14-53-00.875,1, 0.1077527,0.040238,33628, SelfDown,
11-28-2022-14-53-00.975,1, 0.1551326,0.031255,34599, SelfDown,
11-28-2022-14-53-01.076,1, 0.1104144,0.030059,36388, SelfDown,
11-28-2022-14-53-00.674,1, 0.5349102,0.037814,24335, SelfUp,
11-28-2022-14-53-00.774,1, 0.4347828,0.037814,24335, SelfUp,
11-28-2022-14-53-00.975,1, 0.2336373,0.037814,24335, SelfUp,
11-28-2022-14-53-00.875,1, 0.3343278,0.037814,24335, SelfUp,
11-28-2022-14-53-01.076,1, 0.133328,0.037814,24335, SelfUp,
11-28-2022-14-53-01.176,1, 0.033104,0.037814,24335, SelfUp,
11-28-2022-14-53-01.176,1, 0.1276075,0.028052,40013, SelfDown,
11-28-2022-14-53-01.276,1, 0.054235,0.031581,24347, SelfUp,
11-28-2022-14-53-01.377,1, 0.0407464,0.037449,24355, SelfUp,
11-28-2022-14-53-01.276,1, 0.2290459,0.033447,42185, SelfDown,
11-28-2022-14-53-01.377,1, 0.1285062,0.033447,42185, SelfDown,
11-28-2022-14-53-01.477,1, 0.0484688,0.040709,17052, SelfUp,
11-28-2022-14-53-01.477,1, 0.1038759,0.038281,42878, SelfDown,
11-28-2022-14-53-01.578,1, 0.1359253,0.038455,21011, SelfDown,
11-28-2022-14-53-01.578,1, 0.160083,0.041625,20819, SelfUp,
11-28-2022-14-53-01.678,1, 0.0594607,0.041625,20819, SelfUp,
11-28-2022-14-53-01.779,1, 0.040568,0.039806,22550, SelfUp,
11-28-2022-14-53-01.678,1, 0.1811203,0.039091,21021, SelfDown,
11-28-2022-14-53-01.779,1, 0.1283266,0.038832,21023, SelfDown,
11-28-2022-14-53-01.879,1, 0.1236625,0.038151,26415, SelfUp,
11-28-2022-14-53-01.879,1, 0.1419767,0.03617,23225, SelfDown,
11-28-2022-14-53-01.980,1, 0.0672885,0.041745,26416, SelfUp,
11-28-2022-14-53-02.080,1, 0.0438591,0.041903,27699, SelfUp,
11-28-2022-14-53-01.980,1, 0.2070655,0.040187,25699, SelfDown,
11-28-2022-14-53-02.180,1, 0.0878768,0.038461,31316, SelfUp,
11-28-2022-14-53-02.080,1, 0.1880139,0.037429,27383, SelfDown,
11-28-2022-14-53-02.281,1, 0.0368205,0.036775,33151, SelfUp,
11-28-2022-14-53-02.180,1, 0.1489841,0.034927,30020, SelfDown,
11-28-2022-14-53-02.382,1, 0.0459809,0.033065,37072, SelfUp,
11-28-2022-14-53-02.281,1, 0.2329333,0.035021,33059, SelfDown,
11-28-2022-14-53-02.382,1, 0.1346148,0.035021,33059, SelfDown,
11-28-2022-14-53-02.483,1, 0.0715811,0.036886,37609, SelfUp,
11-28-2022-14-53-02.583,1, 0.0478446,0.038398,38301, SelfUp,
11-28-2022-14-53-02.483,1, 0.2249668,0.037237,36908, SelfDown,
11-28-2022-14-53-02.685,1, 0.0515412,0.035716,42382, SelfUp,
11-28-2022-14-53-02.583,1, 0.2112808,0.034708,39544, SelfDown,
11-28-2022-14-53-02.685,1, 0.1234954,0.034708,39544, SelfDown,
11-28-2022-14-53-02.786,1, 0.0642559,0.034951,44180, SelfUp,
11-28-2022-14-53-02.786,1, 0.1120185,0.032868,43452, SelfDown,
11-28-2022-14-53-02.887,1, 0.0597609,0.032246,50993, SelfUp,
11-28-2022-14-53-02.987,1, 0.0479107,0.039919,51002, SelfUp,
11-28-2022-14-53-02.887,1, 0.1759523,0.035393,44773, SelfDown,
11-28-2022-14-53-02.987,1, 0.1362937,0.035393,31341, SelfDown,
11-28-2022-14-53-03.087,1, 0.0746762,0.040821,35959, SelfUp,
11-28-2022-14-53-03.087,1, 0.1575917,0.0374,32328, SelfDown,
11-28-2022-14-53-03.187,1, 0.1678061,0.038487,36708, SelfUp,
11-28-2022-14-53-03.287,1, 0.0670555,0.038487,36708, SelfUp,
11-28-2022-14-53-03.187,1, 0.2065504,0.037395,32934, SelfDown,
11-28-2022-14-53-03.389,1, 0.0431328,0.038308,37985, SelfUp,
11-28-2022-14-53-03.287,1, 0.1982541,0.038556,38109, SelfDown,
11-28-2022-14-53-03.489,1, 0.0614736,0.039021,43911, SelfUp,
11-28-2022-14-53-03.389,1, 0.2243504,0.041196,39424, SelfDown,
11-28-2022-14-53-03.489,1, 0.1670877,0.039882,41111, SelfDown,
11-28-2022-14-53-03.613,1, 0.1196447,0.042048,29035, SelfDown,
11-28-2022-14-53-03.713,1, 0.0255318,0.043528,30746, SelfUp,
11-28-2022-14-53-03.613,1, 0.1256439,0.043528,30746, SelfUp,
11-28-2022-14-53-03.814,1, 0.0259994,0.031713,30755, SelfUp,
11-28-2022-14-53-03.713,1, 0.1516039,0.031881,29042, SelfDown,
11-28-2022-14-53-03.915,1, 0.027296,0.025993,31927, SelfUp,
11-28-2022-14-53-03.814,1, 0.130142,0.029534,30191, SelfDown,
11-28-2022-14-53-03.915,1, 0.1482426,0.027697,33091, SelfDown,
11-28-2022-14-53-04.015,1, 0.0596863,0.026984,34533, SelfUp,
11-28-2022-14-53-04.116,1, 0.0420396,0.028141,37559, SelfUp,
11-28-2022-14-53-04.015,1, 0.1716908,0.028341,36497, SelfDown,
11-28-2022-14-53-04.116,1, 0.1193664,0.029039,37341, SelfDown,
11-28-2022-14-53-04.217,1, 0.0244495,0.026978,39853, SelfUp,
11-28-2022-14-53-04.317,1, 0.0363733,0.029878,41806, SelfUp,
11-28-2022-14-53-04.217,1, 0.1445493,0.02846,41234, SelfDown,
11-28-2022-14-53-04.417,1, 0.0445531,0.03917,41819, SelfUp,
11-28-2022-14-53-04.317,1, 0.2088634,0.035249,41301, SelfDown,
11-28-2022-14-53-04.417,1, 0.2311329,0.036271,42044, SelfDown,
11-28-2022-14-53-04.518,1, 0.1400269,0.036271,42044, SelfDown,
11-28-2022-14-53-04.518,1, 0.1626767,0.039303,29280, SelfUp,
11-28-2022-14-53-04.618,1, 0.0621328,0.039303,29280, SelfUp,
11-28-2022-14-53-04.719,1, 0.0331884,0.036849,29283, SelfUp,
