Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-28-2022-16-08-38.365,1, 0.0847212,0.031843,199951, SelfDown,
11-28-2022-16-08-38.467,1, 0.0658002,0.035702,1170432, SelfUp,
11-28-2022-16-08-38.569,1, 0.0356922,0.03586,1170432, SelfUp,
11-28-2022-16-08-38.467,1, 0.1369705,0.033577,200639, SelfDown,
11-28-2022-16-08-38.569,1, 0.071726,0.035118,200988, SelfDown,
11-28-2022-16-08-38.683,1, 0.1658463,0.031683,201866, SelfDown,
11-28-2022-16-08-38.784,1, 0.0813161,0.031683,201866, SelfDown,
11-28-2022-16-08-38.885,1, 0.0650967,0.033812,202777, SelfDown,
11-28-2022-16-08-38.986,1, 0.1917761,0.036236,203609, SelfDown,
11-28-2022-16-08-39.088,1, 0.1051531,0.036236,203609, SelfDown,
11-28-2022-16-08-39.189,1, 0.1492771,0.034733,204410, SelfDown,
11-28-2022-16-08-39.290,1, 0.0854802,0.030815,204547, SelfDown,
11-28-2022-16-08-39.390,1, 0.1299838,0.034522,204899, SelfDown,
11-28-2022-16-08-38.683,1, 0.8606828,0.047316,1170432, SelfUp,
11-28-2022-16-08-38.784,1, 0.7929581,0.04401,1170432, SelfUp,
11-28-2022-16-08-38.885,1, 0.6919476,0.04401,1170432, SelfUp,
11-28-2022-16-08-39.189,1, 0.3887015,0.04401,1170432, SelfUp,
11-28-2022-16-08-39.088,1, 0.4893093,0.04401,1170432, SelfUp,
11-28-2022-16-08-39.290,1, 0.287175,0.04401,1170432, SelfUp,
11-28-2022-16-08-38.986,1, 0.5918071,0.04401,1170432, SelfUp,
11-28-2022-16-08-39.390,1, 0.1878251,0.041899,1170432, SelfUp,
11-28-2022-16-08-39.491,1, 0.0884272,0.040458,1170432, SelfUp,
11-28-2022-16-08-39.597,1, 0.0285435,0.036478,1170432, SelfUp,
11-28-2022-16-08-39.492,1, 0.1870847,0.033498,205433, SelfDown,
11-28-2022-16-08-39.697,1, 0.03118,0.036627,1170432, SelfUp,
11-28-2022-16-08-39.597,1, 0.1414039,0.031564,226855, SelfDown,
11-28-2022-16-08-39.697,1, 0.0707,0.031564,226855, SelfDown,
11-28-2022-16-08-39.797,1, 0.0785579,0.03689,1170432, SelfUp,
11-28-2022-16-08-39.797,1, 0.1344255,0.037485,227529, SelfDown,
11-28-2022-16-08-39.905,1, 0.0349677,0.038052,1170432, SelfUp,
11-28-2022-16-08-39.905,1, 0.0510498,0.035612,227532, SelfDown,
11-28-2022-16-08-40.010,1, 0.0350115,0.034676,1170432, SelfUp,
11-28-2022-16-08-40.010,1, 0.1337971,0.033428,228437, SelfDown,
11-28-2022-16-08-40.112,1, 0.0335776,0.03442,1170432, SelfUp,
11-28-2022-16-08-40.112,1, 0.0472922,0.033428,228437, SelfDown,
11-28-2022-16-08-40.212,1, 0.0330265,0.034586,1170432, SelfUp,
11-28-2022-16-08-40.212,1, 0.0566177,0.038954,228973, SelfDown,
11-28-2022-16-08-40.314,1, 0.1420365,0.035459,229540, SelfDown,
11-28-2022-16-08-40.415,1, 0.1140572,0.035069,230118, SelfDown,
11-28-2022-16-08-40.314,1, 0.3122668,0.035146,1170432, SelfUp,
11-28-2022-16-08-40.516,1, 0.1407841,0.035068,1170432, SelfUp,
11-28-2022-16-08-40.617,1, 0.0401169,0.035068,1170432, SelfUp,
11-28-2022-16-08-40.415,1, 0.2415816,0.035068,1170432, SelfUp,
11-28-2022-16-08-40.516,1, 0.1639521,0.035164,230211, SelfDown,
11-28-2022-16-08-40.617,1, 0.0638151,0.035164,230211, SelfDown,
11-28-2022-16-08-40.717,1, 0.1067164,0.040326,1170432, SelfUp,
11-28-2022-16-08-40.819,1, 0.0430998,0.039982,1170432, SelfUp,
11-28-2022-16-08-40.717,1, 0.2138668,0.047124,161951, SelfDown,
11-28-2022-16-08-40.920,1, 0.0374168,0.038438,1170432, SelfUp,
11-28-2022-16-08-40.819,1, 0.176761,0.041498,162825, SelfDown,
11-28-2022-16-08-40.920,1, 0.0771227,0.041498,162825, SelfDown,
11-28-2022-16-08-41.030,1, 0.1640581,0.039522,165909, SelfDown,
11-28-2022-16-08-41.030,1, 0.3795032,0.03753,1170432, SelfUp,
11-28-2022-16-08-41.130,1, 0.3090401,0.033752,1170432, SelfUp,
11-28-2022-16-08-41.233,1, 0.2064156,0.033752,1170432, SelfUp,
11-28-2022-16-08-41.333,1, 0.1062883,0.033752,1170432, SelfUp,
11-28-2022-16-08-41.433,1, 0.028902,0.033023,1170432, SelfUp,
11-28-2022-16-08-41.533,1, 0.0435303,0.036476,1170432, SelfUp,
11-28-2022-16-08-41.636,1, 0.0356983,0.037234,1170432, SelfUp,
11-28-2022-16-08-41.739,1, 0.1675513,0.038016,1170432, SelfUp,
11-28-2022-16-08-41.842,1, 0.0649458,0.038016,1170432, SelfUp,
11-28-2022-16-08-41.130,1, 0.7815563,0.041199,172540, SelfDown,
11-28-2022-16-08-41.942,1, 0.0399932,0.037268,1170432, SelfUp,
11-28-2022-16-08-41.233,1, 0.7569434,0.036368,174319, SelfDown,
11-28-2022-16-08-41.433,1, 0.5574256,0.036368,174319, SelfDown,
11-28-2022-16-08-41.333,1, 0.6574353,0.036368,174319, SelfDown,
11-28-2022-16-08-41.533,1, 0.4573495,0.036368,174319, SelfDown,
11-28-2022-16-08-41.636,1, 0.354391,0.036368,174319, SelfDown,
11-28-2022-16-08-41.739,1, 0.2518555,0.036368,174319, SelfDown,
11-28-2022-16-08-41.842,1, 0.1666982,0.036368,174319, SelfDown,
11-28-2022-16-08-41.942,1, 0.0665244,0.036368,174319, SelfDown,
11-28-2022-16-08-42.042,1, 0.0551797,0.042333,1170432, SelfUp,
11-28-2022-16-08-42.042,1, 0.2173203,0.03667,178961, SelfDown,
11-28-2022-16-08-42.147,1, 0.1710235,0.044218,182561, SelfDown,
11-28-2022-16-08-42.248,1, 0.0701753,0.044218,182561, SelfDown,
11-28-2022-16-08-42.147,1, 0.3217679,0.041078,1170432, SelfUp,
11-28-2022-16-08-42.248,1, 0.2558624,0.039306,1170432, SelfUp,
11-28-2022-16-08-42.449,1, 0.0550489,0.039306,1170432, SelfUp,
11-28-2022-16-08-42.349,1, 0.1552273,0.039306,1170432, SelfUp,
11-28-2022-16-08-42.349,1, 0.1800574,0.038494,186138, SelfDown,
11-28-2022-16-08-42.449,1, 0.1266449,0.032992,187014, SelfDown,
11-28-2022-16-08-42.549,1, 0.0374943,0.0362,1170432, SelfUp,
11-28-2022-16-08-42.652,1, 0.0388079,0.036922,1170432, SelfUp,
11-28-2022-16-08-42.752,1, 0.031202,0.031266,1170432, SelfUp,
11-28-2022-16-08-42.549,1, 0.2656687,0.038867,191700, SelfDown,
11-28-2022-16-08-42.857,1, 0.0309401,0.032653,1170432, SelfUp,
11-28-2022-16-08-42.652,1, 0.2732858,0.043425,192319, SelfDown,
11-28-2022-16-08-42.857,1, 0.1234797,0.038131,193943, SelfDown,
11-28-2022-16-08-42.752,1, 0.2307486,0.038131,193943, SelfDown,
11-28-2022-16-08-42.958,1, 0.0395603,0.036642,1170432, SelfUp,
11-28-2022-16-08-42.958,1, 0.1394575,0.03883,196442, SelfDown,
11-28-2022-16-08-43.059,1, 0.071815,0.036691,1170432, SelfUp,
11-28-2022-16-08-43.059,1, 0.1005147,0.036113,197549, SelfDown,
11-28-2022-16-08-43.160,1, 0.04026,0.036239,1170432, SelfUp,
11-28-2022-16-08-43.160,1, 0.0446574,0.037185,199985, SelfDown,
11-28-2022-16-08-43.261,1, 0.0348741,0.03872,1170432, SelfUp,
11-28-2022-16-08-43.261,1, 0.1148866,0.035935,203995, SelfDown,
11-28-2022-16-08-43.362,1, 0.0390469,0.037531,1170432, SelfUp,
11-28-2022-16-08-43.362,1, 0.039558,0.036369,204140, SelfDown,
11-28-2022-16-08-43.463,1, 0.0391293,0.037615,1170432, SelfUp,
11-28-2022-16-08-43.568,1, 0.0320753,0.035922,1170432, SelfUp,
11-28-2022-16-08-43.463,1, 0.1641664,0.037739,208369, SelfDown,
11-28-2022-16-08-43.670,1, 0.0371309,0.035636,1170432, SelfUp,
11-28-2022-16-08-43.568,1, 0.2483837,0.037518,210407, SelfDown,
11-28-2022-16-08-43.670,1, 0.1472689,0.037518,210407, SelfDown,
11-28-2022-16-08-43.772,1, 0.0811463,0.0369,1170432, SelfUp,
11-28-2022-16-08-43.872,1, 0.0378461,0.036289,1170432, SelfUp,
11-28-2022-16-08-43.976,1, 0.037978,0.035241,1170432, SelfUp,
11-28-2022-16-08-43.772,1, 0.2812488,0.035708,229457, SelfDown,
11-28-2022-16-08-43.872,1, 0.2158288,0.03481,232928, SelfDown,
11-28-2022-16-08-43.977,1, 0.1229735,0.037116,232935, SelfDown,
11-28-2022-16-08-44.077,1, 0.0794918,0.03609,1170432, SelfUp,
11-28-2022-16-08-44.179,1, 0.0380092,0.037056,1170432, SelfUp,
11-28-2022-16-08-44.077,1, 0.1655434,0.035962,232946, SelfDown,
11-28-2022-16-08-44.179,1, 0.1695044,0.035537,237064, SelfDown,
11-28-2022-16-08-44.282,1, 0.1773191,0.037379,1170432, SelfUp,
11-28-2022-16-08-44.384,1, 0.0757434,0.037379,1170432, SelfUp,
11-28-2022-16-08-44.282,1, 0.2190465,0.034715,241024, SelfDown,
11-28-2022-16-08-44.384,1, 0.1290336,0.034715,241024, SelfDown,
11-28-2022-16-08-44.487,1, 0.0397925,0.038204,1170432, SelfUp,
11-28-2022-16-08-44.592,1, 0.0302551,0.038481,1170432, SelfUp,
11-28-2022-16-08-44.487,1, 0.1391178,0.038804,241041, SelfDown,
11-28-2022-16-08-44.693,1, 0.0329974,0.035216,1170432, SelfUp,
11-28-2022-16-08-44.793,1, 0.0342376,0.034993,1170432, SelfUp,
11-28-2022-16-08-44.592,1, 0.2964001,0.034006,249560, SelfDown,
11-28-2022-16-08-44.693,1, 0.1996391,0.034006,249560, SelfDown,
11-28-2022-16-08-44.793,1, 0.1013282,0.034006,249560, SelfDown,
11-28-2022-16-08-44.894,1, 0.1097559,0.041997,1170432, SelfUp,
11-28-2022-16-08-44.995,1, 0.0479998,0.041995,1170432, SelfUp,
11-28-2022-16-08-44.894,1, 0.2326949,0.038247,251033, SelfDown,
11-28-2022-16-08-45.099,1, 0.0312878,0.036451,1170432, SelfUp,
11-28-2022-16-08-44.995,1, 0.1413041,0.037057,251034, SelfDown,
11-28-2022-16-08-45.099,1, 0.037828,0.037057,251034, SelfDown,
11-28-2022-16-08-45.200,1, 0.0336107,0.036125,819371, SelfUp,
11-28-2022-16-08-45.302,1, 0.071353,0.036717,820261, SelfUp,
11-28-2022-16-08-45.201,1, 0.2063106,0.042352,179611, SelfDown,
11-28-2022-16-08-45.403,1, 0.0350114,0.037458,820670, SelfUp,
11-28-2022-16-08-45.302,1, 0.1769042,0.038059,180665, SelfDown,
11-28-2022-16-08-45.403,1, 0.076048,0.038059,180665, SelfDown,
11-28-2022-16-08-45.509,1, 0.0912156,0.037666,821330, SelfUp,
11-28-2022-16-08-45.509,1, 0.1007241,0.040963,182572, SelfDown,
11-28-2022-16-08-45.609,1, 0.0376377,0.037597,822722, SelfUp,
11-28-2022-16-08-45.723,1, 0.0672178,0.037385,823598, SelfUp,
11-28-2022-16-08-45.609,1, 0.1842524,0.042532,184761, SelfDown,
11-28-2022-16-08-45.723,1, 0.1592784,0.039841,187983, SelfDown,
11-28-2022-16-08-45.823,1, 0.0871876,0.04089,825820, SelfUp,
11-28-2022-16-08-45.926,1, 0.0280529,0.038913,826742, SelfUp,
11-28-2022-16-08-45.823,1, 0.1593178,0.033651,189160, SelfDown,
11-28-2022-16-08-45.926,1, 0.0973641,0.035553,189868, SelfDown,
11-28-2022-16-08-46.026,1, 0.0417421,0.04226,828098, SelfUp,
11-28-2022-16-08-46.127,1, 0.0413832,0.038285,831576, SelfUp,
11-28-2022-16-08-46.231,1, 0.0413224,0.037039,833714, SelfUp,
11-28-2022-16-08-46.026,1, 0.3204155,0.038229,197165, SelfDown,
11-28-2022-16-08-46.128,1, 0.2226826,0.038229,197165, SelfDown,
11-28-2022-16-08-46.332,1, 0.0365899,0.039968,837065, SelfUp,
11-28-2022-16-08-46.231,1, 0.2562596,0.03884,198967, SelfDown,
11-28-2022-16-08-46.333,1, 0.1551171,0.03884,198967, SelfDown,
11-28-2022-16-08-46.438,1, 0.1760568,0.038829,840323, SelfUp,
11-28-2022-16-08-46.540,1, 0.0738415,0.038829,840323, SelfUp,
11-28-2022-16-08-46.438,1, 0.2703937,0.036103,202639, SelfDown,
11-28-2022-16-08-46.540,1, 0.2905386,0.031768,204876, SelfDown,
11-28-2022-16-08-46.642,1, 0.1893154,0.031768,204876, SelfDown,
11-28-2022-16-08-46.641,1, 0.3186789,0.037774,843687, SelfUp,
11-28-2022-16-08-46.741,1, 0.2277376,0.036057,207125, SelfDown,
11-28-2022-16-08-46.741,1, 0.2506718,0.038128,844275, SelfUp,
11-28-2022-16-08-46.842,1, 0.1498516,0.038128,844275, SelfUp,
11-28-2022-16-08-46.946,1, 0.046132,0.038128,844275, SelfUp,
11-28-2022-16-08-46.842,1, 0.2192425,0.039018,208629, SelfDown,
11-28-2022-16-08-47.052,1, 0.0353107,0.039308,848685, SelfUp,
11-28-2022-16-08-46.946,1, 0.1438109,0.037776,209010, SelfDown,
11-28-2022-16-08-47.155,1, 0.0358774,0.036883,851694, SelfUp,
11-28-2022-16-08-47.257,1, 0.0361504,0.03639,853830, SelfUp,
11-28-2022-16-08-47.052,1, 0.3149289,0.041774,211431, SelfDown,
11-28-2022-16-08-47.358,1, 0.0768379,0.03639,854148, SelfUp,
11-28-2022-16-08-47.257,1, 0.1882632,0.041172,212421, SelfDown,
11-28-2022-16-08-47.155,1, 0.2900097,0.041172,212421, SelfDown,
11-28-2022-16-08-47.358,1, 0.0875909,0.041172,212421, SelfDown,
11-28-2022-16-08-47.459,1, 0.0341294,0.03851,858331, SelfUp,
11-28-2022-16-08-47.559,1, 0.096016,0.036047,864136, SelfUp,
11-28-2022-16-08-47.459,1, 0.2282508,0.038063,215887, SelfDown,
11-28-2022-16-08-47.664,1, 0.0387823,0.038018,866407, SelfUp,
11-28-2022-16-08-47.559,1, 0.1536464,0.038185,216077, SelfDown,
11-28-2022-16-08-47.664,1, 0.1694943,0.039286,219639, SelfDown,
11-28-2022-16-08-47.768,1, 0.0721345,0.035585,871280, SelfUp,
11-28-2022-16-08-47.867,1, 0.0289061,0.035325,873889, SelfUp,
11-28-2022-16-08-47.767,1, 0.1333263,0.03421,220491, SelfDown,
11-28-2022-16-08-47.867,1, 0.0367208,0.03421,220491, SelfDown,
11-28-2022-16-08-47.968,1, 0.0773985,0.038113,877140, SelfUp,
11-28-2022-16-08-48.068,1, 0.0366347,0.039801,879137, SelfUp,
11-28-2022-16-08-47.968,1, 0.17423,0.036198,155612, SelfDown,
11-28-2022-16-08-48.168,1, 0.0434751,0.047093,882807, SelfUp,
11-28-2022-16-08-48.268,1, 0.0414469,0.040172,886810, SelfUp,
11-28-2022-16-08-48.068,1, 0.253367,0.040728,155623, SelfDown,
11-28-2022-16-08-48.168,1, 0.2120406,0.039059,155628, SelfDown,
11-28-2022-16-08-48.369,1, 0.0352443,0.03871,889153, SelfUp,
11-28-2022-16-08-48.268,1, 0.2387546,0.039635,155644, SelfDown,
11-28-2022-16-08-48.470,1, 0.0720063,0.039483,891498, SelfUp,
11-28-2022-16-08-48.570,1, 0.0772404,0.03917,892181, SelfUp,
11-28-2022-16-08-48.369,1, 0.3086138,0.037695,155662, SelfDown,
11-28-2022-16-08-48.670,1, 0.0327957,0.037878,893908, SelfUp,
11-28-2022-16-08-48.470,1, 0.2786507,0.037518,155973, SelfDown,
11-28-2022-16-08-48.570,1, 0.1970551,0.037518,155973, SelfDown,
11-28-2022-16-08-48.670,1, 0.0978956,0.037518,155973, SelfDown,
11-28-2022-16-08-48.770,1, 0.1070441,0.035273,628609, SelfUp,
11-28-2022-16-08-48.770,1, 0.1183847,0.043639,157069, SelfDown,
11-28-2022-16-08-48.871,1, 0.0384088,0.035677,628610, SelfUp,
11-28-2022-16-08-48.871,1, 0.1558075,0.040278,157630, SelfDown,
11-28-2022-16-08-48.973,1, 0.1776054,0.03963,158083, SelfDown,
11-28-2022-16-08-48.973,1, 0.3165759,0.0402,628616, SelfUp,
11-28-2022-16-08-49.075,1, 0.2524641,0.038962,628620, SelfUp,
11-28-2022-16-08-49.175,1, 0.1515205,0.038962,628620, SelfUp,
11-28-2022-16-08-49.276,1, 0.0505443,0.038962,628620, SelfUp,
11-28-2022-16-08-49.075,1, 0.3117642,0.037649,158992, SelfDown,
11-28-2022-16-08-49.175,1, 0.2123396,0.037649,158992, SelfDown,
11-28-2022-16-08-49.377,1, 0.0346021,0.036391,628636, SelfUp,
11-28-2022-16-08-49.276,1, 0.1519467,0.037227,159616, SelfDown,
11-28-2022-16-08-49.377,1, 0.1691783,0.037319,160609, SelfDown,
11-28-2022-16-08-49.477,1, 0.0797005,0.039267,628648, SelfUp,
11-28-2022-16-08-49.478,1, 0.1879025,0.037394,161011, SelfDown,
11-28-2022-16-08-49.578,1, 0.0923221,0.037587,628657, SelfUp,
11-28-2022-16-08-49.681,1, 0.0436688,0.038722,628664, SelfUp,
11-28-2022-16-08-49.578,1, 0.209185,0.038502,161712, SelfDown,
11-28-2022-16-08-49.681,1, 0.1060338,0.038502,161712, SelfDown,
11-28-2022-16-08-49.781,1, 0.0547794,0.04242,628677, SelfUp,
11-28-2022-16-08-49.885,1, 0.046323,0.04212,628770, SelfUp,
11-28-2022-16-08-49.987,1, 0.0363808,0.036953,628963, SelfUp,
11-28-2022-16-08-49.781,1, 0.310724,0.042149,113407, SelfDown,
11-28-2022-16-08-49.987,1, 0.1755495,0.041628,113413, SelfDown,
11-28-2022-16-08-49.885,1, 0.2864396,0.041628,113413, SelfDown,
11-28-2022-16-08-50.086,1, 0.0905764,0.041628,113413, SelfDown,
11-28-2022-16-08-50.086,1, 0.1007248,0.045754,629541, SelfUp,
11-28-2022-16-08-50.188,1, 0.1367185,0.043781,79405, SelfDown,
11-28-2022-16-08-50.187,1, 0.1710201,0.043653,629885, SelfUp,
11-28-2022-16-08-50.289,1, 0.0695175,0.043653,629885, SelfUp,
11-28-2022-16-08-50.289,1, 0.2495376,0.03861,79413, SelfDown,
11-28-2022-16-08-50.389,1, 0.1499417,0.03861,79413, SelfDown,
11-28-2022-16-08-50.490,1, 0.0503247,0.03861,79413, SelfDown,
11-28-2022-16-08-50.389,1, 0.157536,0.041459,630204, SelfUp,
11-28-2022-16-08-50.490,1, 0.0567571,0.041459,630204, SelfUp,
11-28-2022-16-08-50.590,1, 0.2612845,0.045065,55609, SelfDown,
