Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-28-2022-14-52-31.866,3, 0.178138,0.040369,15075, Foreign,
11-28-2022-14-52-31.967,3, 0.1315983,0.044453,15075, Foreign,
11-28-2022-14-52-32.169,3, 0.1485484,0.0491,15075, Foreign,
11-28-2022-14-52-30.957,3, 1.1477944,0.037173,6339, Foreign,
11-28-2022-14-52-32.269,3, 0.1968842,0.046001,15075, Foreign,
11-28-2022-14-52-32.369,3, 0.1274288,0.042731,15075, Foreign,
11-28-2022-14-52-32.470,3, 0.1749734,0.038627,15075, Foreign,
11-28-2022-14-52-32.570,3, 0.1144281,0.035962,15075, Foreign,
11-28-2022-14-52-32.670,3, 0.1523664,0.045699,15075, Foreign,
11-28-2022-14-52-32.972,3, 0.1497072,0.050945,15075, Foreign,
11-28-2022-14-52-32.771,3, 0.4292577,0.047761,15075, Foreign,
11-28-2022-14-52-32.069,3, 0.9611035,0.051748,6339, Foreign,
11-28-2022-14-52-33.276,3, 0.1269346,0.042208,15075, Foreign,
11-28-2022-14-52-33.476,3, 0.1340359,0.042116,15075, Foreign,
11-28-2022-14-52-33.577,3, 0.1443499,0.047137,15075, Foreign,
11-28-2022-14-52-33.678,3, 0.1620584,0.052655,15075, Foreign,
11-28-2022-14-52-33.779,3, 0.1428731,0.048989,15075, Foreign,
11-28-2022-14-52-31.665,3, 1.9765929,0.048067,6339, Foreign,
11-28-2022-14-52-33.879,3, 0.1275365,0.043313,15075, Foreign,
11-28-2022-14-52-32.871,3, 0.8476492,0.044226,6339, Foreign,
11-28-2022-14-52-34.080,3, 0.1140645,0.037721,15075, Foreign,
11-28-2022-14-52-33.073,3, 0.8323815,0.033672,6339, Foreign,
11-28-2022-14-52-33.173,3, 0.8713615,0.036242,6339, Foreign,
11-28-2022-14-52-34.281,3, 0.1158042,0.03759,15075, Foreign,
11-28-2022-14-52-34.180,3, 0.3106145,0.042161,15075, Foreign,
11-28-2022-14-52-34.484,3, 0.1097976,0.034043,15075, Foreign,
11-28-2022-14-52-34.381,3, 0.3878103,0.036312,15075, Foreign,
11-28-2022-14-52-34.885,3, 0.1635383,0.038378,15075, Foreign,
11-28-2022-14-52-33.980,3, 0.8227237,0.039667,6339, Foreign,
11-28-2022-14-52-34.985,3, 0.2512832,0.036541,15075, Foreign,
11-28-2022-14-52-35.086,3, 0.1535659,0.04682,15075, Foreign,
11-28-2022-14-52-35.187,3, 0.1418864,0.049856,15075, Foreign,
11-28-2022-14-52-34.784,3, 0.5729908,0.043238,15075, Foreign,
11-28-2022-14-52-35.288,3, 0.1438339,0.043919,15075, Foreign,
11-28-2022-14-52-35.489,3, 0.179023,0.041533,15075, Foreign,
11-28-2022-14-52-35.589,3, 0.1352528,0.044688,15075, Foreign,
11-28-2022-14-52-35.388,3, 0.4071296,0.046517,15075, Foreign,
11-28-2022-14-52-35.791,3, 0.1393186,0.04792,15075, Foreign,
11-28-2022-14-52-34.584,3, 1.1028705,0.043955,6339, Foreign,
11-28-2022-14-52-35.892,3, 0.1372746,0.043873,15075, Foreign,
11-28-2022-14-52-34.684,3, 1.1612625,0.049915,6339, Foreign,
11-28-2022-14-52-35.691,3, 0.5850802,0.049504,15075, Foreign,
11-28-2022-14-52-36.194,3, 0.2041959,0.030584,15075, Foreign,
11-28-2022-14-52-36.295,3, 0.128555,0.037413,15075, Foreign,
11-28-2022-14-52-36.396,3, 0.2271063,0.047804,15075, Foreign,
11-28-2022-14-52-36.497,3, 0.1430979,0.048696,15075, Foreign,
11-28-2022-14-52-36.799,3, 0.0916021,0.031079,15075, Foreign,
11-28-2022-14-52-36.598,3, 0.418515,0.042986,15075, Foreign,
11-28-2022-14-52-36.901,3, 0.1233284,0.035732,15075, Foreign,
11-28-2022-14-52-37.002,3, 0.1916646,0.041483,15075, Foreign,
11-28-2022-14-52-37.102,3, 0.1423385,0.048842,15075, Foreign,
11-28-2022-14-52-36.093,3, 0.8583284,0.047255,6339, Foreign,
11-28-2022-14-52-35.992,3, 1.1280096,0.046155,6339, Foreign,
11-28-2022-14-52-37.304,3, 0.1852245,0.042118,15075, Foreign,
11-28-2022-14-52-37.404,3, 0.1345349,0.042187,15075, Foreign,
11-28-2022-14-52-37.203,3, 0.4286793,0.042358,15075, Foreign,
11-28-2022-14-52-37.605,3, 0.1421595,0.039762,15075, Foreign,
11-28-2022-14-52-36.698,3, 0.8189006,0.037899,6339, Foreign,
11-28-2022-14-52-37.504,3, 0.3828202,0.037062,15075, Foreign,
11-28-2022-14-52-37.907,3, 0.1946387,0.039134,15075, Foreign,
11-28-2022-14-52-38.109,3, 0.1393936,0.046483,15075, Foreign,
11-28-2022-14-52-37.706,3, 0.5721298,0.04371,15075, Foreign,
11-28-2022-14-52-38.410,3, 0.1184116,0.038579,15075, Foreign,
11-28-2022-14-52-38.310,3, 0.3823438,0.04295,15075, Foreign,
11-28-2022-14-52-38.714,3, 0.0813018,0.02826,15075, Foreign,
11-28-2022-14-52-38.512,3, 0.3692459,0.035652,15075, Foreign,
11-28-2022-14-52-37.807,3, 0.8333024,0.044019,6339, Foreign,
11-28-2022-14-52-38.817,3, 0.131021,0.038282,15075, Foreign,
11-28-2022-14-52-38.613,3, 0.3506246,0.029943,15075, Foreign,
11-28-2022-14-52-38.919,3, 0.1662754,0.053369,15075, Foreign,
11-28-2022-14-52-39.020,3, 0.1448018,0.055913,15075, Foreign,
11-28-2022-14-52-39.120,3, 0.1180195,0.039203,15075, Foreign,
11-28-2022-14-52-39.220,3, 0.124607,0.045856,15075, Foreign,
11-28-2022-14-52-38.210,3, 0.8423139,0.04149,6339, Foreign,
11-28-2022-14-52-39.321,3, 0.1155753,0.037663,15075, Foreign,
11-28-2022-14-52-39.523,3, 0.1180619,0.036642,15075, Foreign,
11-28-2022-14-52-39.725,3, 0.1317275,0.044782,15075, Foreign,
11-28-2022-14-52-39.825,3, 0.1279221,0.038872,15075, Foreign,
11-28-2022-14-52-40.026,3, 0.1246335,0.037487,15075, Foreign,
11-28-2022-14-52-40.126,3, 0.1498633,0.038561,15075, Foreign,
11-28-2022-14-52-40.226,3, 0.1283807,0.042082,15075, Foreign,
11-28-2022-14-52-39.925,3, 0.5009823,0.041596,15075, Foreign,
11-28-2022-14-52-40.327,3, 0.1911427,0.039273,15075, Foreign,
11-28-2022-14-52-39.423,3, 0.818505,0.036929,6339, Foreign,
11-28-2022-14-52-40.529,3, 0.1852078,0.044615,15075, Foreign,
11-28-2022-14-52-40.629,3, 0.1231978,0.039894,15075, Foreign,
11-28-2022-14-52-40.427,3, 0.4490284,0.035561,15075, Foreign,
11-28-2022-14-52-40.830,3, 0.1200536,0.038412,15075, Foreign,
11-28-2022-14-52-40.930,3, 0.1438845,0.046463,15075, Foreign,
11-28-2022-14-52-40.729,3, 0.4031552,0.041567,15075, Foreign,
11-28-2022-14-52-41.030,3, 0.1947248,0.04883,15075, Foreign,
11-28-2022-14-52-41.331,3, 0.2149282,0.044154,15075, Foreign,
11-28-2022-14-52-41.431,3, 0.1518782,0.047102,15075, Foreign,
11-28-2022-14-52-41.531,3, 0.1510744,0.0526,15075, Foreign,
11-28-2022-14-52-41.131,3, 0.6550581,0.044014,15075, Foreign,
11-28-2022-14-52-41.833,3, 0.1154367,0.040454,15075, Foreign,
11-28-2022-14-52-39.624,3, 1.9871876,0.059787,6339, Foreign,
11-28-2022-14-52-41.934,3, 0.1035915,0.03402,15075, Foreign,
11-28-2022-14-52-38.008,3, 3.8571712,0.03696,6339, Foreign,
11-28-2022-14-52-41.632,3, 0.5644376,0.045441,15075, Foreign,
11-28-2022-14-52-42.034,3, 0.1829377,0.042329,15075, Foreign,
11-28-2022-14-52-42.134,3, 0.1175884,0.036803,15075, Foreign,
11-28-2022-14-52-41.733,3, 0.5240327,0.050921,15075, Foreign,
11-28-2022-14-52-42.236,3, 0.1115332,0.042302,15075, Foreign,
11-28-2022-14-52-41.231,3, 1.1426075,0.048293,15075, Foreign,
11-28-2022-14-52-42.336,3, 0.1174609,0.0364,15075, Foreign,
11-28-2022-14-52-42.537,3, 0.140446,0.043563,15075, Foreign,
11-28-2022-14-52-42.436,3, 0.292351,0.037357,15075, Foreign,
11-28-2022-14-52-42.638,3, 0.1419406,0.04795,15075, Foreign,
11-28-2022-14-52-42.840,3, 0.1239087,0.036692,15075, Foreign,
11-28-2022-14-52-43.040,3, 0.2062556,0.051833,15075, Foreign,
11-28-2022-14-52-43.141,3, 0.1367167,0.047056,15075, Foreign,
11-28-2022-14-52-42.940,3, 0.424449,0.038789,15075, Foreign,
11-28-2022-14-52-43.342,3, 0.1638597,0.038597,15075, Foreign,
11-28-2022-14-52-43.241,3, 0.4558254,0.041185,15075, Foreign,
11-28-2022-14-52-43.542,3, 0.176742,0.04196,15075, Foreign,
11-28-2022-14-52-43.442,3, 0.4082621,0.039864,15075, Foreign,
11-28-2022-14-52-43.744,3, 0.124118,0.044069,15075, Foreign,
11-28-2022-14-52-42.739,3, 0.8960821,0.036868,6339, Foreign,
11-28-2022-14-52-43.844,3, 0.4315202,0.038403,15075, Foreign,
11-28-2022-14-52-44.348,3, 0.1794871,0.037822,15075, Foreign,
11-28-2022-14-52-44.147,3, 0.4692705,0.043893,15075, Foreign,
11-28-2022-14-52-44.549,3, 0.1295269,0.042933,15075, Foreign,
11-28-2022-14-52-43.642,3, 1.0781456,0.038034,15075, Foreign,
11-28-2022-14-52-44.650,3, 0.1347854,0.041968,15075, Foreign,
11-28-2022-14-52-44.750,3, 0.1433429,0.046651,15075, Foreign,
11-28-2022-14-52-44.850,3, 0.1628169,0.055656,15075, Foreign,
11-28-2022-14-52-33.376,3, 11.3736519,0.038095,6339, Foreign,
11-28-2022-14-52-44.449,3, 0.6971189,0.043813,15075, Foreign,
11-28-2022-14-52-45.251,3, 0.1051995,0.035905,15075, Foreign,
11-28-2022-14-52-44.247,3, 0.8182123,0.035057,6339, Foreign,
11-28-2022-14-52-44.950,3, 0.4370923,0.043551,15075, Foreign,
11-28-2022-14-52-43.946,3, 1.1547584,0.045052,6339, Foreign,
11-28-2022-14-52-44.045,3, 1.4157762,0.049619,15075, Foreign,
11-28-2022-14-52-45.151,3, 0.3938389,0.040052,15075, Foreign,
11-28-2022-14-52-45.452,3, 0.1288592,0.036982,15075, Foreign,
11-28-2022-14-52-45.352,3, 0.3688804,0.03197,15075, Foreign,
11-28-2022-14-52-45.553,3, 0.1948685,0.046926,15075, Foreign,
11-28-2022-14-52-45.654,3, 0.1261446,0.041008,15075, Foreign,
11-28-2022-14-52-45.754,3, 0.1126481,0.039532,15075, Foreign,
11-28-2022-14-52-45.854,3, 0.1112723,0.036604,15075, Foreign,
11-28-2022-14-52-46.055,3, 0.1202538,0.047931,15075, Foreign,
11-28-2022-14-52-46.157,3, 0.1674385,0.035904,15075, Foreign,
11-28-2022-14-52-45.050,3, 0.9885622,0.035056,6339, Foreign,
11-28-2022-14-52-46.257,3, 0.1229666,0.039134,15075, Foreign,
11-28-2022-14-52-45.955,3, 0.4922293,0.039832,15075, Foreign,
11-28-2022-14-52-46.557,3, 0.1382127,0.046701,15075, Foreign,
11-28-2022-14-52-46.658,3, 0.1389016,0.044375,15075, Foreign,
11-28-2022-14-52-46.758,3, 0.1457674,0.043891,15075, Foreign,
11-28-2022-14-52-46.859,3, 0.1828135,0.039824,15075, Foreign,
11-28-2022-14-52-46.960,3, 0.1166318,0.036297,15075, Foreign,
11-28-2022-14-52-47.161,3, 0.0867572,0.028371,15075, Foreign,
11-28-2022-14-52-47.262,3, 0.0998918,0.02992,15075, Foreign,
11-28-2022-14-52-47.061,3, 0.3812099,0.037526,15075, Foreign,
11-28-2022-14-52-46.357,3, 0.8147997,0.031398,6339, Foreign,
11-28-2022-14-52-47.664,3, 0.1236102,0.028459,15075, Foreign,
11-28-2022-14-52-46.457,3, 1.0998219,0.039114,6339, Foreign,
11-28-2022-14-52-47.764,3, 0.1554286,0.033337,15075, Foreign,
11-28-2022-14-52-47.463,3, 0.4596229,0.043489,15075, Foreign,
11-28-2022-14-52-47.966,3, 0.1443966,0.04824,15075, Foreign,
11-28-2022-14-52-47.865,3, 0.3840495,0.041476,15075, Foreign,
11-28-2022-14-52-48.168,3, 0.093617,0.030201,15075, Foreign,
11-28-2022-14-52-48.066,3, 0.3893937,0.039769,15075, Foreign,
11-28-2022-14-52-48.370,3, 0.098942,0.030025,15075, Foreign,
11-28-2022-14-52-48.268,3, 0.2456895,0.033492,15075, Foreign,
11-28-2022-14-52-48.570,3, 0.1304962,0.042757,15075, Foreign,
11-28-2022-14-52-48.772,3, 0.1175637,0.041011,15075, Foreign,
11-28-2022-14-52-48.470,3, 0.4484576,0.041457,15075, Foreign,
11-28-2022-14-52-47.564,3, 1.1990737,0.046721,6339, Foreign,
11-28-2022-14-52-48.973,3, 0.1134304,0.036148,15075, Foreign,
11-28-2022-14-52-49.175,3, 0.107857,0.032964,15075, Foreign,
11-28-2022-14-52-49.075,3, 0.2754594,0.031871,15075, Foreign,
11-28-2022-14-52-49.276,3, 0.1033643,0.03684,15075, Foreign,
11-28-2022-14-52-49.376,3, 0.1026423,0.031415,15075, Foreign,
11-28-2022-14-52-49.476,3, 0.0995102,0.033044,15075, Foreign,
11-28-2022-14-52-47.363,3, 1.9135751,0.028577,6339, Foreign,
11-28-2022-14-52-49.677,3, 0.1189499,0.039812,15075, Foreign,
11-28-2022-14-52-49.777,3, 0.1140089,0.037273,15075, Foreign,
11-28-2022-14-52-48.873,3, 0.8176965,0.037713,6339, Foreign,
11-28-2022-14-52-49.977,3, 0.1013535,0.036118,15075, Foreign,
11-28-2022-14-52-50.078,3, 0.385762,0.031491,15075, Foreign,
11-28-2022-14-52-50.482,3, 0.0848207,0.02739,15075, Foreign,
11-28-2022-14-52-49.576,3, 0.8085617,0.036783,6339, Foreign,
11-28-2022-14-52-50.279,3, 0.4084802,0.045434,15075, Foreign,
11-28-2022-14-52-50.583,3, 0.1192256,0.03476,15075, Foreign,
11-28-2022-14-52-50.382,3, 0.3845095,0.030889,15075, Foreign,
11-28-2022-14-52-50.784,3, 0.1131377,0.036595,15075, Foreign,
11-28-2022-14-52-48.671,3, 1.9835791999999999,0.042116,6339, Foreign,
11-28-2022-14-52-50.885,3, 0.1260437,0.041267,15075, Foreign,
11-28-2022-14-52-50.684,3, 0.4205911,0.041227,15075, Foreign,
11-28-2022-14-52-50.179,3, 0.8124566,0.034215,6339, Foreign,
11-28-2022-14-52-51.187,3, 0.1056505,0.037015,15075, Foreign,
11-28-2022-14-52-51.287,3, 0.3438372,0.026591,15075, Foreign,
11-28-2022-14-52-51.589,3, 0.0881865,0.030352,15075, Foreign,
11-28-2022-14-52-51.487,3, 0.3481144,0.026151,15075, Foreign,
11-28-2022-14-52-51.891,3, 0.1058817,0.034952,15075, Foreign,
11-28-2022-14-52-51.991,3, 0.1229104,0.040299,15075, Foreign,
11-28-2022-14-52-51.689,3, 0.4316184,0.034226,15075, Foreign,
11-28-2022-14-52-51.790,3, 0.4517805,0.037097,15075, Foreign,
11-28-2022-14-52-52.193,3, 0.1249547,0.043283,15075, Foreign,
11-28-2022-14-52-52.293,3, 0.1246302,0.039371,15075, Foreign,
11-28-2022-14-52-52.093,3, 0.4465827,0.043965,15075, Foreign,
11-28-2022-14-52-52.694,3, 0.166033,0.032468,15075, Foreign,
11-28-2022-14-52-52.594,3, 0.2721278,0.038648,15075, Foreign,
11-28-2022-14-52-52.494,3, 0.4465119,0.041613,15075, Foreign,
11-28-2022-14-52-52.895,3, 0.1290701,0.043262,15075, Foreign,
11-28-2022-14-52-51.087,3, 1.8846609,0.035346,6339, Foreign,
11-28-2022-14-52-52.995,3, 0.4464505,0.045131,15075, Foreign,
11-28-2022-14-52-50.985,3, 2.2452,0.040957,6339, Foreign,
11-28-2022-14-52-53.196,3, 0.3460627,0.030657,15075, Foreign,
11-28-2022-14-52-53.497,3, 0.1097868,0.024747,15075, Foreign,
11-28-2022-14-52-53.296,3, 0.3462878,0.025099,15075, Foreign,
11-28-2022-14-52-53.397,3, 0.3517107,0.026617,15075, Foreign,
11-28-2022-14-52-49.877,3, 3.9970025,0.042696,15075, Foreign,
11-28-2022-14-52-53.697,3, 0.1783114,0.037529,15075, Foreign,
11-28-2022-14-52-53.899,3, 0.1112657,0.037391,15075, Foreign,
11-28-2022-14-52-53.799,3, 0.3749807,0.036914,15075, Foreign,
11-28-2022-14-52-54.102,3, 0.0982487,0.028781,15075, Foreign,
11-28-2022-14-52-52.393,3, 1.9221594,0.036491,15075, Foreign,
11-28-2022-14-52-54.002,3, 0.3296699,0.024412,15075, Foreign,
11-28-2022-14-52-54.303,3, 0.1180432,0.038664,15075, Foreign,
11-28-2022-14-52-54.203,3, 0.4106097,0.035907,15075, Foreign,
11-28-2022-14-52-54.605,3, 0.1048517,0.034623,15075, Foreign,
11-28-2022-14-52-53.597,3, 0.8558736,0.032228,6339, Foreign,
11-28-2022-14-52-54.908,3, 0.1026781,0.032699,15075, Foreign,
11-28-2022-14-52-54.504,3, 0.5177914,0.03722,15075, Foreign,
11-28-2022-14-52-55.009,3, 0.1194125,0.029027,15075, Foreign,
11-28-2022-14-52-55.109,3, 0.0909139,0.028587,15075, Foreign,
11-28-2022-14-52-54.805,3, 0.4649668,0.044657,15075, Foreign,
11-28-2022-14-52-55.209,3, 0.1084057,0.032378,15075, Foreign,
11-28-2022-14-52-55.310,3, 0.1477789,0.031331,15075, Foreign,
11-28-2022-14-52-51.387,3, 3.8929926,0.038552,6339, Foreign,
11-28-2022-14-52-55.510,3, 0.1374487,0.042663,15075, Foreign,
11-28-2022-14-52-55.613,3, 0.1731326,0.03661,15075, Foreign,
11-28-2022-14-52-53.096,3, 2.503686,0.031044,6339, Foreign,
11-28-2022-14-52-55.926,3, 0.1039261,0.032898,15075, Foreign,
11-28-2022-14-52-56.027,3, 0.1314068,0.041445,15075, Foreign,
11-28-2022-14-52-55.713,3, 0.4857214,0.042685,15075, Foreign,
11-28-2022-14-52-54.705,3, 1.4130197,0.034637,6339, Foreign,
11-28-2022-14-52-56.328,3, 0.137524,0.029611,15075, Foreign,
11-28-2022-14-52-55.410,3, 0.7984559,0.030053,6339, Foreign,
11-28-2022-14-52-56.428,3, 0.0881137,0.028998,15075, Foreign,
11-28-2022-14-52-56.228,3, 0.3718091,0.033495,15075, Foreign,
11-28-2022-14-52-56.529,3, 0.0774197,0.025541,15075, Foreign,
11-28-2022-14-52-54.403,3, 1.9144976,0.034863,6339, Foreign,
11-28-2022-14-52-56.731,3, 0.0878448,0.027479,15075, Foreign,
11-28-2022-14-52-56.832,3, 0.1306359,0.045169,15075, Foreign,
11-28-2022-14-52-56.630,3, 0.3530639,0.025675,15075, Foreign,
11-28-2022-14-52-56.932,3, 0.1801359,0.0388,15075, Foreign,
11-28-2022-14-52-57.236,3, 0.1018984,0.036536,15075, Foreign,
11-28-2022-14-52-57.336,3, 0.0886734,0.026193,15075, Foreign,
11-28-2022-14-52-57.134,3, 0.4561447,0.039574,15075, Foreign,
11-28-2022-14-52-57.537,3, 0.1149933,0.035454,15075, Foreign,
11-28-2022-14-52-57.637,3, 0.1338849,0.04506,15075, Foreign,
11-28-2022-14-52-57.738,3, 0.1370143,0.043008,15075, Foreign,
11-28-2022-14-52-57.850,3, 0.0703624,0.024818,15075, Foreign,
11-28-2022-14-52-57.950,3, 0.1015608,0.029266,15075, Foreign,
11-28-2022-14-52-57.034,3, 0.814162,0.039406,6339, Foreign,
11-28-2022-14-52-58.151,3, 0.1780812,0.036085,15075, Foreign,
11-28-2022-14-52-58.251,3, 0.1608082,0.041677,15075, Foreign,
11-28-2022-14-52-58.351,3, 0.0960541,0.032178,15075, Foreign,
11-28-2022-14-52-58.452,3, 0.108749,0.035599,15075, Foreign,
11-28-2022-14-52-58.050,3, 0.6323221,0.035235,15075, Foreign,
11-28-2022-14-52-58.652,3, 0.173712,0.046661,15075, Foreign,
11-28-2022-14-52-58.852,3, 0.1335133,0.04531,15075, Foreign,
11-28-2022-14-52-58.552,3, 0.4400169,0.039755,15106, Foreign,
11-28-2022-14-52-58.954,3, 0.1046283,0.034671,15075, Foreign,
11-28-2022-14-52-59.054,3, 0.2872488,0.035505,15075, Foreign,
11-28-2022-14-52-59.260,3, 0.1144799,0.02945,15075, Foreign,
11-28-2022-14-52-59.155,3, 0.2343545,0.045037,15075, Foreign,
11-28-2022-14-52-57.437,3, 1.9649818,0.044962,15075, Foreign,
11-28-2022-14-52-59.365,3, 0.1717936,0.033788,15075, Foreign,
11-28-2022-14-52-59.466,3, 0.1285344,0.035697,15075, Foreign,
11-28-2022-14-52-58.752,3, 0.838964,0.041504,6339, Foreign,
11-28-2022-14-52-59.767,3, 0.1292274,0.044572,15075, Foreign,
11-28-2022-14-52-59.666,3, 0.2908188,0.043033,15075, Foreign,
11-28-2022-14-52-59.867,3, 0.1201924,0.041812,15075, Foreign,
11-28-2022-14-52-55.814,3, 4.1204285,0.033896,6339, Foreign,
11-28-2022-14-53-00.068,3, 0.186307,0.046745,15075, Foreign,
11-28-2022-14-52-59.566,3, 0.7728511,0.045521,15075, Foreign,
11-28-2022-14-53-00.169,3, 0.1876527,0.044413,15075, Foreign,
11-28-2022-14-53-00.269,3, 0.1187114,0.038731,15075, Foreign,
11-28-2022-14-53-00.473,3, 0.1333045,0.041604,15075, Foreign,
11-28-2022-14-53-00.573,3, 0.153641,0.042953,15075, Foreign,
11-28-2022-14-53-00.674,3, 0.1264267,0.043034,15075, Foreign,
11-28-2022-14-53-00.975,3, 0.1213378,0.02987,15075, Foreign,
11-28-2022-14-53-01.076,3, 0.0801191,0.025966,15075, Foreign,
11-28-2022-14-53-01.176,3, 0.08804,0.027544,15075, Foreign,
11-28-2022-14-52-56.128,3, 4.8704767,0.931591,6339, Foreign,
11-28-2022-14-53-01.377,3, 0.1407673,0.040976,15075, Foreign,
11-28-2022-14-52-59.967,3, 1.2829864,0.02811,6339, Foreign,
11-28-2022-14-53-00.370,3, 1.0521364,0.043455,6339, Foreign,
11-28-2022-14-53-01.678,3, 0.1249551,0.042296,15075, Foreign,
11-28-2022-14-53-01.477,3, 0.3988415,0.040335,15075, Foreign,
11-28-2022-14-53-01.779,3, 0.1338342,0.039487,15075, Foreign,
11-28-2022-14-53-01.578,3, 0.3637494,0.035893,15075, Foreign,
11-28-2022-14-53-00.875,3, 0.8590751,0.032089,6339, Foreign,
11-28-2022-14-53-02.080,3, 0.1313662,0.039957,15075, Foreign,
11-28-2022-14-53-01.879,3, 0.3903073,0.034031,15075, Foreign,
11-28-2022-14-53-02.180,3, 0.1370126,0.032545,15075, Foreign,
11-28-2022-14-53-02.281,3, 0.094432,0.0298,15075, Foreign,
11-28-2022-14-53-01.276,3, 0.8459887,0.036781,6339, Foreign,
11-28-2022-14-53-02.382,3, 0.1220273,0.038091,15075, Foreign,
11-28-2022-14-53-02.483,3, 0.1171963,0.036369,15075, Foreign,
11-28-2022-14-53-02.583,3, 0.1637329,0.04148,15075, Foreign,
11-28-2022-14-53-02.786,3, 0.0949759,0.03296,15075, Foreign,
11-28-2022-14-53-02.887,3, 0.1179998,0.03495,15075, Foreign,
11-28-2022-14-53-02.685,3, 0.3757113,0.034306,15075, Foreign,
11-28-2022-14-53-02.987,3, 0.3845799,0.039166,15075, Foreign,
11-28-2022-14-53-03.287,3, 0.1057759,0.034294,15075, Foreign,
11-28-2022-14-53-03.087,3, 0.3986186,0.035583,15075, Foreign,
11-28-2022-14-53-03.489,3, 0.1299744,0.040407,15075, Foreign,
11-28-2022-14-53-03.713,3, 0.1195314,0.026915,15075, Foreign,
11-28-2022-14-53-03.814,3, 0.0810839,0.02784,15075, Foreign,
11-28-2022-14-53-03.915,3, 0.0909025,0.030607,15075, Foreign,
11-28-2022-14-53-04.015,3, 0.1214313,0.029717,15075, Foreign,
11-28-2022-14-53-03.613,3, 0.6419715,0.033768,15075, Foreign,
11-28-2022-14-53-04.317,3, 0.1256487,0.03971,15075, Foreign,
11-28-2022-14-53-04.116,3, 0.4129461,0.031399,15075, Foreign,
11-28-2022-14-53-03.187,3, 1.3466808000000001,0.035736,15075, Foreign,
11-28-2022-14-53-04.217,3, 0.3398577,0.024834,15106, Foreign,
11-28-2022-14-53-00.774,3, 3.7965047,0.039242,15075, Foreign,
11-28-2022-14-53-03.389,3, 0.9476651,0.046652,6339, Foreign,
11-28-2022-14-53-04.618,3, 0.1001815,0.029539,15075, Foreign,
11-28-2022-14-53-04.417,3, 0.3873806,0.040719,15075, Foreign,
11-28-2022-14-53-04.518,3, 0.6875723,0.03954,15075, Foreign,
11-28-2022-14-53-05.122,3, 0.1296524,0.043792,15075, Foreign,
11-28-2022-14-53-04.819,3, 0.5003804,0.032912,15075, Foreign,
11-28-2022-14-53-05.222,3, 0.1280429,0.040731,15075, Foreign,
11-28-2022-14-53-04.719,3, 0.6513064,0.036201,15075, Foreign,
11-28-2022-14-53-05.021,3, 0.3978835,0.034871,15075, Foreign,
11-28-2022-14-53-05.422,3, 0.1777749,0.037612,15075, Foreign,
11-28-2022-14-53-05.322,3, 0.3735443,0.034199,15075, Foreign,
11-28-2022-14-53-05.623,3, 0.1077981,0.037304,15075, Foreign,
11-28-2022-14-53-05.725,3, 0.1108242,0.035666,15075, Foreign,
11-28-2022-14-53-05.826,3, 0.1144936,0.036817,15075, Foreign,
11-28-2022-14-53-05.523,3, 0.5055341,0.038364,15075, Foreign,
