Time of the generation of the data point., Instantaneous throughput (B/s)., Position of connection (ID)., Direction of Throughput., 
11-28-2022-14-52-50.760,2.031395619524706e+06, 27, Download, 
11-28-2022-14-52-50.760,1.1959870308876387e+06, 28, Download, 
11-28-2022-14-52-50.760,2.0641623874942302e+06, 29, Download, 
11-28-2022-14-52-50.760,1.9823174648633213e+06, 30, Download, 
11-28-2022-14-52-50.760,786402.4312685843, 31, Download, 
11-28-2022-14-52-50.760,2.408141453881334e+06, 32, Download, 
11-28-2022-14-52-50.760,1.3925876387047847e+06, 33, Download, 
11-28-2022-14-52-50.760,868319.3511923952, 34, Download, 
11-28-2022-14-52-50.760,737252.2793142978, 35, Download, 
11-28-2022-14-52-50.760,1.3433654894575963e+06, 36, Download, 
11-28-2022-14-52-50.760,540651.6714971517, 37, Download, 
11-28-2022-14-52-50.760,2.1952294593723277e+06, 38, Download, 
11-28-2022-14-52-50.760,1.2778319535185478e+06, 39, Download, 
11-28-2022-14-52-50.760,819169.1992381087, 0, Upload, 
11-28-2022-14-52-50.760,212983.99180190827, 1, Upload, 
11-28-2022-14-52-50.760,163833.83984762174, 2, Upload, 
11-28-2022-14-52-50.760,458734.75157334085, 3, Upload, 
11-28-2022-14-52-50.760,212983.99180190827, 4, Upload, 
11-28-2022-14-52-50.760,0, 5, Upload, 
11-28-2022-14-52-50.760,0, 6, Upload, 
11-28-2022-14-52-50.760,819169.1992381087, 7, Upload, 
11-28-2022-14-52-50.760,360434.4476647678, 8, Upload, 
11-28-2022-14-52-50.760,540651.6714971517, 9, Upload, 
11-28-2022-14-52-50.760,196600.60781714608, 10, Upload, 
11-28-2022-14-52-50.760,573418.4394666761, 11, Upload, 
11-28-2022-14-52-50.760,688102.1273600113, 12, Upload, 
11-28-2022-14-52-50.760,0, 13, Upload, 
11-28-2022-14-52-50.760,49150.15195428652, 14, Upload, 
11-28-2022-14-52-50.760,49150.15195428652, 15, Upload, 
11-28-2022-14-52-50.760,360434.4476647678, 16, Upload, 
11-28-2022-14-52-50.760,147450.45586285956, 17, Upload, 
11-28-2022-14-52-50.760,622568.5914209626, 18, Upload, 
11-28-2022-14-52-50.760,98300.30390857304, 19, Upload, 
11-28-2022-14-52-50.760,98300.30390857304, 20, Upload, 
11-28-2022-14-52-50.760,655335.359390487, 21, Upload, 
11-28-2022-14-52-50.760,163833.83984762174, 22, Upload, 
11-28-2022-14-52-50.760,98300.30390857304, 23, Upload, 
11-28-2022-14-52-50.760,147450.45586285956, 24, Upload, 
11-28-2022-14-52-50.760,1.1796036469028764e+06, 25, Upload, 
11-28-2022-14-52-50.760,0, 26, Upload, 
11-28-2022-14-52-50.760,49150.15195428652, 27, Upload, 
11-28-2022-14-52-50.760,0, 28, Upload, 
11-28-2022-14-52-50.760,98300.30390857304, 29, Upload, 
11-28-2022-14-52-50.760,540651.6714971517, 30, Upload, 
11-28-2022-14-52-50.760,524268.28751238954, 31, Upload, 
11-28-2022-14-52-50.760,573418.4394666761, 32, Upload, 
11-28-2022-14-52-50.760,622568.5914209626, 33, Upload, 
11-28-2022-14-52-50.760,163833.83984762174, 34, Upload, 
11-28-2022-14-52-50.760,0, 35, Upload, 
11-28-2022-14-52-50.760,147450.45586285956, 36, Upload, 
11-28-2022-14-52-50.760,671718.7433752491, 37, Upload, 
11-28-2022-14-52-50.760,311284.2957104813, 38, Upload, 
11-28-2022-14-52-50.760,589801.8234514382, 39, Upload, 
11-28-2022-14-52-51.760,966313.3452877608, 0, Upload, 
11-28-2022-14-52-51.760,163781.92293012896, 1, Upload, 
11-28-2022-14-52-51.760,933556.9607017351, 2, Upload, 
11-28-2022-14-52-51.760,605993.1148414771, 3, Upload, 
11-28-2022-14-52-51.760,98269.15375807737, 4, Upload, 
11-28-2022-14-52-51.760,49134.57687903869, 5, Upload, 
11-28-2022-14-52-51.760,98219.75691449443, 6, Upload, 
11-28-2022-14-52-51.760,491098.78457247216, 7, Upload, 
11-28-2022-14-52-51.760,327396.18025134015, 8, Upload, 
11-28-2022-14-52-51.760,343765.98926390713, 9, Upload, 
11-28-2022-14-52-51.760,441984.8433393092, 10, Upload, 
11-28-2022-14-52-51.760,245543.65148867335, 11, Upload, 
11-28-2022-14-52-51.760,49108.73029773467, 12, Upload, 
11-28-2022-14-52-51.760,0, 13, Upload, 
11-28-2022-14-52-51.760,0, 14, Upload, 
11-28-2022-14-52-51.760,49108.73029773467, 15, Upload, 
11-28-2022-14-52-51.760,196434.92119093868, 16, Upload, 
11-28-2022-14-52-51.760,0, 17, Upload, 
11-28-2022-14-52-51.760,671152.6474023738, 18, Upload, 
11-28-2022-14-52-51.760,491087.3029773467, 19, Upload, 
11-28-2022-14-52-51.760,98217.46059546934, 20, Upload, 
11-28-2022-14-52-51.760,687522.2241682854, 21, Upload, 
11-28-2022-14-52-51.760,114587.03736138089, 22, Upload, 
11-28-2022-14-52-51.760,196434.92119093868, 23, Upload, 
11-28-2022-14-52-51.760,196434.92119093868, 24, Upload, 
11-28-2022-14-52-51.760,900326.7221251356, 25, Upload, 
11-28-2022-14-52-51.760,0, 26, Upload, 
11-28-2022-14-52-51.760,147326.190893204, 27, Upload, 
11-28-2022-14-52-51.760,212804.49795685022, 28, Upload, 
11-28-2022-14-52-51.760,343761.1120841427, 29, Upload, 
11-28-2022-14-52-51.760,491087.3029773467, 30, Upload, 
11-28-2022-14-52-51.760,572935.1868069045, 31, Upload, 
11-28-2022-14-52-51.760,311021.95855231956, 32, Upload, 
11-28-2022-14-52-51.760,163695.76765911555, 33, Upload, 
11-28-2022-14-52-51.760,147326.190893204, 34, Upload, 
11-28-2022-14-52-51.760,0, 35, Upload, 
11-28-2022-14-52-51.760,147326.190893204, 36, Upload, 
11-28-2022-14-52-51.760,278282.8050204964, 37, Upload, 
11-28-2022-14-52-51.760,245543.65148867335, 38, Upload, 
11-28-2022-14-52-51.760,343761.1120841427, 39, Upload, 
11-28-2022-14-52-51.760,1.8343575368174443e+06, 0, Download, 
11-28-2022-14-52-51.760,2.6858795870984145e+06, 1, Download, 
11-28-2022-14-52-51.760,2.178155626015015e+06, 2, Download, 
11-28-2022-14-52-51.760,1.064510524567988e+06, 3, Download, 
11-28-2022-14-52-51.760,998925.7809180863, 4, Download, 
11-28-2022-14-52-51.760,5.71562923787225e+06, 5, Download, 
11-28-2022-14-52-51.760,1.538524406145745e+06, 6, Download, 
11-28-2022-14-52-51.760,2.9134969178656684e+06, 7, Download, 
11-28-2022-14-52-51.760,1.947835761910181e+06, 8, Download, 
11-28-2022-14-52-51.760,1.915096608378358e+06, 9, Download, 
11-28-2022-14-52-51.760,1.1949071672948964e+06, 10, Download, 
11-28-2022-14-52-51.760,4.108476021777212e+06, 11, Download, 
11-28-2022-14-52-51.760,2.324407964142794e+06, 12, Download, 
11-28-2022-14-52-51.760,982030.7327213992, 13, Download, 
11-28-2022-14-52-51.760,1.031283336252428e+06, 14, Download, 
11-28-2022-14-52-51.760,1.2113486806774552e+06, 15, Download, 
11-28-2022-14-52-51.760,998544.1827206049, 16, Download, 
11-28-2022-14-52-51.760,703891.8009341969, 17, Download, 
11-28-2022-14-52-51.760,1.0640224897842512e+06, 18, Download, 
11-28-2022-14-52-51.760,1.6696248935063316e+06, 19, Download, 
11-28-2022-14-52-51.760,2.389742397973146e+06, 20, Download, 
11-28-2022-14-52-51.760,1.620588099825244e+06, 21, Download, 
11-28-2022-14-52-51.760,1.865628194997388e+06, 22, Download, 
11-28-2022-14-52-51.760,1.325863781422189e+06, 23, Download, 
11-28-2022-14-52-51.760,1.325791844805542e+06, 24, Download, 
11-28-2022-14-52-51.760,1.325791844805542e+06, 25, Download, 
11-28-2022-14-52-51.760,1.4076397286350997e+06, 26, Download, 
11-28-2022-14-52-51.760,1.7186616871874193e+06, 27, Download, 
11-28-2022-14-52-51.760,1.2766831145078072e+06, 28, Download, 
11-28-2022-14-52-51.760,2.1934513500155015e+06, 29, Download, 
11-28-2022-14-52-51.760,1.800509571016977e+06, 30, Download, 
11-28-2022-14-52-51.760,670936.8375524326, 31, Download, 
11-28-2022-14-52-51.760,2.242560080313236e+06, 32, Download, 
11-28-2022-14-52-51.760,1.5057133159972748e+06, 33, Download, 
11-28-2022-14-52-51.760,1.0966177700827802e+06, 34, Download, 
11-28-2022-14-52-51.760,703891.8009341969, 35, Download, 
11-28-2022-14-52-51.760,1.506001062463863e+06, 36, Download, 
11-28-2022-14-52-51.760,998472.2461039579, 37, Download, 
11-28-2022-14-52-51.760,1.9969444922079158e+06, 38, Download, 
11-28-2022-14-52-51.760,1.1621680137630734e+06, 39, Download, 
11-28-2022-14-52-52.760,2.0961008096951898e+06, 0, Download, 
11-28-2022-14-52-52.760,3.1936451937849424e+06, 1, Download, 
11-28-2022-14-52-52.760,1.9652924370236795e+06, 2, Download, 
11-28-2022-14-52-52.760,1.1955966832476293e+06, 3, Download, 
11-28-2022-14-52-52.760,769767.7275703916, 4, Download, 
11-28-2022-14-52-52.760,5.600928701859652e+06, 5, Download, 
11-28-2022-14-52-52.760,1.360092879083563e+06, 6, Download, 
11-28-2022-14-52-52.760,2.7692017183590615e+06, 7, Download, 
11-28-2022-14-52-52.760,1.9007086750888345e+06, 8, Download, 
11-28-2022-14-52-52.760,2.310375204933281e+06, 9, Download, 
11-28-2022-14-52-52.760,1.2781595731146738e+06, 10, Download, 
11-28-2022-14-52-52.760,4.0800626021665917e+06, 11, Download, 
11-28-2022-14-52-52.760,2.5888764335328056e+06, 12, Download, 
11-28-2022-14-52-52.760,933967.6763506393, 13, Download, 
11-28-2022-14-52-52.760,950210.3141550188, 14, Download, 
11-28-2022-14-52-52.760,1.1304635872865752e+06, 15, Download, 
11-28-2022-14-52-52.760,1.245386250727118e+06, 16, Download, 
11-28-2022-14-52-52.760,770173.0761075598, 17, Download, 
11-28-2022-14-52-52.760,1.0979062999831173e+06, 18, Download, 
11-28-2022-14-52-52.760,2.1465085929955025e+06, 19, Download, 
11-28-2022-14-52-52.760,2.375993861403092e+06, 20, Download, 
11-28-2022-14-52-52.760,1.4254955004692762e+06, 21, Download, 
11-28-2022-14-52-52.760,1.6714394417653426e+06, 22, Download, 
11-28-2022-14-52-52.760,1.1798396059520065e+06, 23, Download, 
11-28-2022-14-52-52.760,1.2289995895333402e+06, 24, Download, 
11-28-2022-14-52-52.760,1.3272475450013082e+06, 25, Download, 
11-28-2022-14-52-52.760,1.3109328955022297e+06, 26, Download, 
11-28-2022-14-52-52.760,1.7860740584270887e+06, 27, Download, 
11-28-2022-14-52-52.760,1.1797675942573075e+06, 28, Download, 
11-28-2022-14-52-52.760,2.0154153034452796e+06, 29, Download, 
11-28-2022-14-52-52.760,1.572975451213277e+06, 30, Download, 
11-28-2022-14-52-52.760,704626.4313324484, 31, Download, 
11-28-2022-14-52-52.760,2.1464365813008035e+06, 32, Download, 
11-28-2022-14-52-52.760,1.343562194500387e+06, 33, Download, 
11-28-2022-14-52-52.760,1.4092528626648968e+06, 34, Download, 
11-28-2022-14-52-52.760,573533.1417822255, 35, Download, 
11-28-2022-14-52-52.760,1.540130117131022e+06, 36, Download, 
11-28-2022-14-52-52.760,1.491186168633786e+06, 37, Download, 
11-28-2022-14-52-52.760,1.8843940255897557e+06, 38, Download, 
11-28-2022-14-52-52.760,999586.3328204501, 39, Download, 
11-28-2022-14-52-52.760,474963.0659476884, 0, Upload, 
11-28-2022-14-52-52.760,98268.22054090105, 1, Upload, 
11-28-2022-14-52-52.760,556853.2497317726, 2, Upload, 
11-28-2022-14-52-52.760,311182.69837952, 3, Upload, 
11-28-2022-14-52-52.760,98268.22054090105, 4, Upload, 
11-28-2022-14-52-52.760,98268.22054090105, 5, Upload, 
11-28-2022-14-52-52.760,393270.6646223825, 6, Upload, 
11-28-2022-14-52-52.760,393270.6646223825, 7, Upload, 
11-28-2022-14-52-52.760,458819.99712357373, 8, Upload, 
11-28-2022-14-52-52.760,475206.4255922728, 9, Upload, 
11-28-2022-14-52-52.760,524365.71099837, 10, Upload, 
11-28-2022-14-52-52.760,245799.91790666804, 11, Upload, 
11-28-2022-14-52-52.760,344119.8850693353, 12, Upload, 
11-28-2022-14-52-52.760,0, 13, Upload, 
11-28-2022-14-52-52.760,0, 14, Upload, 
11-28-2022-14-52-52.760,98319.96716266722, 15, Upload, 
11-28-2022-14-52-52.760,294959.90148800163, 16, Upload, 
11-28-2022-14-52-52.760,196639.93432533444, 17, Upload, 
11-28-2022-14-52-52.760,786559.7373013378, 18, Upload, 
11-28-2022-14-52-52.760,606306.4641697812, 19, Upload, 
11-28-2022-14-52-52.760,229413.25671289017, 20, Upload, 
11-28-2022-14-52-52.760,426053.1910382246, 21, Upload, 
11-28-2022-14-52-52.760,147479.95074400082, 22, Upload, 
11-28-2022-14-52-52.760,147479.95074400082, 23, Upload, 
11-28-2022-14-52-52.760,49159.98358133361, 24, Upload, 
11-28-2022-14-52-52.760,196639.93432533444, 25, Upload, 
11-28-2022-14-52-52.760,0, 26, Upload, 
11-28-2022-14-52-52.760,245799.91790666804, 27, Upload, 
11-28-2022-14-52-52.760,360506.54626311315, 28, Upload, 
11-28-2022-14-52-52.760,409666.52984444675, 29, Upload, 
11-28-2022-14-52-52.760,458826.51342578034, 30, Upload, 
11-28-2022-14-52-52.760,606306.4641697812, 31, Upload, 
11-28-2022-14-52-52.760,442439.8522320025, 32, Upload, 
11-28-2022-14-52-52.760,852106.3820764492, 33, Upload, 
11-28-2022-14-52-52.760,196639.93432533444, 34, Upload, 
11-28-2022-14-52-52.760,0, 35, Upload, 
11-28-2022-14-52-52.760,0, 36, Upload, 
11-28-2022-14-52-52.760,737399.7537200041, 37, Upload, 
11-28-2022-14-52-52.760,573533.1417822255, 38, Upload, 
11-28-2022-14-52-52.760,917653.0268515607, 39, Upload, 
11-28-2022-14-52-53.761,2.2762768742235755e+06, 0, Download, 
11-28-2022-14-52-53.761,2.98027747557125e+06, 1, Download, 
11-28-2022-14-52-53.761,2.84940438991799e+06, 2, Download, 
11-28-2022-14-52-53.761,1.3756787651901261e+06, 3, Download, 
11-28-2022-14-52-53.761,622330.8699669618, 4, Download, 
11-28-2022-14-52-53.761,4.73270215817443e+06, 5, Download, 
11-28-2022-14-52-53.761,1.211907483619873e+06, 6, Download, 
11-28-2022-14-52-53.761,2.833099231562436e+06, 7, Download, 
11-28-2022-14-52-53.761,1.7849630295128163e+06, 8, Download, 
11-28-2022-14-52-53.761,2.423742997438275e+06, 9, Download, 
11-28-2022-14-52-53.761,1.3429245088760755e+06, 10, Download, 
11-28-2022-14-52-53.761,3.8973966523646675e+06, 11, Download, 
11-28-2022-14-52-53.761,2.3417134170502056e+06, 12, Download, 
11-28-2022-14-52-53.761,949801.4633059967, 13, Download, 
11-28-2022-14-52-53.761,753275.925421693, 14, Download, 
11-28-2022-14-52-53.761,1.1955303554628477e+06, 15, Download, 
11-28-2022-14-52-53.761,1.211907483619873e+06, 16, Download, 
11-28-2022-14-52-53.761,933352.3653475001, 17, Download, 
11-28-2022-14-52-53.761,1.0806745489592566e+06, 18, Download, 
11-28-2022-14-52-53.761,1.9814165975956486e+06, 19, Download, 
11-28-2022-14-52-53.761,2.587370339405585e+06, 20, Download, 
11-28-2022-14-52-53.761,1.2282846117768984e+06, 21, Download, 
11-28-2022-14-52-53.761,1.6374969062981172e+06, 22, Download, 
11-28-2022-14-52-53.761,1.260822958686535e+06, 23, Download, 
11-28-2022-14-52-53.761,1.244517800330981e+06, 24, Download, 
11-28-2022-14-52-53.761,1.3265473807190503e+06, 25, Download, 
11-28-2022-14-52-53.761,1.506551850843386e+06, 26, Download, 
11-28-2022-14-52-53.761,1.8832257984549683e+06, 27, Download, 
11-28-2022-14-52-53.761,1.1462550313888292e+06, 28, Download, 
11-28-2022-14-52-53.761,1.883153828653497e+06, 29, Download, 
11-28-2022-14-52-53.761,1.4411872778182274e+06, 30, Download, 
11-28-2022-14-52-53.761,966250.5612644934, 31, Download, 
11-28-2022-14-52-53.761,2.0633742081822467e+06, 32, Download, 
11-28-2022-14-52-53.761,1.179081257504351e+06, 33, Download, 
11-28-2022-14-52-53.761,1.3918399839427376e+06, 34, Download, 
11-28-2022-14-52-53.761,393051.07576860744, 35, Download, 
11-28-2022-14-52-53.761,1.6375688760995886e+06, 36, Download, 
11-28-2022-14-52-53.761,1.473941534132278e+06, 37, Download, 
11-28-2022-14-52-53.761,1.7032213283306323e+06, 38, Download, 
11-28-2022-14-52-53.761,1.244517800330981e+06, 39, Download, 
11-28-2022-14-52-53.761,769725.0233801897, 0, Upload, 
11-28-2022-14-52-53.761,0, 1, Upload, 
11-28-2022-14-52-53.761,425805.3320826581, 2, Upload, 
11-28-2022-14-52-53.761,671462.2544380378, 3, Upload, 
11-28-2022-14-52-53.761,343919.69129753154, 4, Upload, 
11-28-2022-14-52-53.761,0, 5, Upload, 
11-28-2022-14-52-53.761,442182.4602396834, 6, Upload, 
11-28-2022-14-52-53.761,245656.92235537968, 7, Upload, 
11-28-2022-14-52-53.761,474936.71655373403, 8, Upload, 
11-28-2022-14-52-53.761,343919.69129753154, 9, Upload, 
11-28-2022-14-52-53.761,589576.6136529112, 10, Upload, 
11-28-2022-14-52-53.761,491313.84471075935, 11, Upload, 
11-28-2022-14-52-53.761,212902.66604132904, 12, Upload, 
11-28-2022-14-52-53.761,196525.53788430372, 13, Upload, 
11-28-2022-14-52-53.761,49131.38447107593, 14, Upload, 
11-28-2022-14-52-53.761,0, 15, Upload, 
11-28-2022-14-52-53.761,229279.79419835436, 16, Upload, 
11-28-2022-14-52-53.761,343919.69129753154, 17, Upload, 
11-28-2022-14-52-53.761,1.1955303554628477e+06, 18, Upload, 
11-28-2022-14-52-53.761,458559.5883967087, 19, Upload, 
11-28-2022-14-52-53.761,343919.69129753154, 20, Upload, 
11-28-2022-14-52-53.761,49131.38447107593, 21, Upload, 
11-28-2022-14-52-53.761,196426.34491622148, 22, Upload, 
11-28-2022-14-52-53.761,245532.93114527687, 23, Upload, 
11-28-2022-14-52-53.761,196424.75534573797, 24, Upload, 
11-28-2022-14-52-53.761,0, 25, Upload, 
11-28-2022-14-52-53.761,0, 26, Upload, 
11-28-2022-14-52-53.761,261897.4235757035, 27, Upload, 
11-28-2022-14-52-53.761,49105.7669204444, 28, Upload, 
11-28-2022-14-52-53.761,883903.8045679993, 29, Upload, 
11-28-2022-14-52-53.761,425583.31331051816, 30, Upload, 
11-28-2022-14-52-53.761,49105.7669204444, 31, Upload, 
11-28-2022-14-52-53.761,949378.1604619252, 32, Upload, 
11-28-2022-14-52-53.761,0, 33, Upload, 
11-28-2022-14-52-53.761,49105.7669204444, 34, Upload, 
11-28-2022-14-52-53.761,0, 35, Upload, 
11-28-2022-14-52-53.761,0, 36, Upload, 
11-28-2022-14-52-53.761,671112.1479127402, 37, Upload, 
11-28-2022-14-52-53.761,589269.2030453328, 38, Upload, 
11-28-2022-14-52-53.761,572900.6140718514, 39, Upload, 
11-28-2022-14-52-54.761,458611.25220669777, 0, Upload, 
11-28-2022-14-52-54.761,49132.27339223302, 1, Upload, 
11-28-2022-14-52-54.761,393058.1871378642, 2, Upload, 
11-28-2022-14-52-54.761,425813.0360660195, 3, Upload, 
11-28-2022-14-52-54.761,0, 4, Upload, 
11-28-2022-14-52-54.761,0, 5, Upload, 
11-28-2022-14-52-54.761,900758.3455242721, 6, Upload, 
11-28-2022-14-52-54.761,98264.54678446605, 7, Upload, 
11-28-2022-14-52-54.761,589587.2807067962, 8, Upload, 
11-28-2022-14-52-54.761,524077.5828504856, 9, Upload, 
11-28-2022-14-52-54.761,262038.7914252428, 10, Upload, 
11-28-2022-14-52-54.761,376680.7626737865, 11, Upload, 
11-28-2022-14-52-54.761,245661.3669611651, 12, Upload, 
11-28-2022-14-52-54.761,262038.7914252428, 13, Upload, 
11-28-2022-14-52-54.761,0, 14, Upload, 
11-28-2022-14-52-54.761,0, 15, Upload, 
11-28-2022-14-52-54.761,0, 16, Upload, 
11-28-2022-14-52-54.761,835248.6476679613, 17, Upload, 
11-28-2022-14-52-54.761,1.5231004751592237e+06, 18, Upload, 
11-28-2022-14-52-54.761,360303.3382097088, 19, Upload, 
11-28-2022-14-52-54.761,376680.7626737865, 20, Upload, 
11-28-2022-14-52-54.761,98264.54678446605, 21, Upload, 
11-28-2022-14-52-54.761,147471.29277306056, 22, Upload, 
11-28-2022-14-52-54.761,262171.1871521077, 23, Upload, 
11-28-2022-14-52-54.761,196629.98323212535, 24, Upload, 
11-28-2022-14-52-54.761,49157.49580803134, 25, Upload, 
11-28-2022-14-52-54.761,0, 26, Upload, 
11-28-2022-14-52-54.761,65543.89148453475, 27, Upload, 
11-28-2022-14-52-54.761,147473.75584020317, 28, Upload, 
11-28-2022-14-52-54.761,606280.9962319464, 29, Upload, 
11-28-2022-14-52-54.761,540737.1047474116, 30, Upload, 
11-28-2022-14-52-54.761,0, 31, Upload, 
11-28-2022-14-52-54.761,671824.8877164811, 32, Upload, 
11-28-2022-14-52-54.761,49157.91861340105, 33, Upload, 
11-28-2022-14-52-54.761,245789.59306700528, 34, Upload, 
11-28-2022-14-52-54.761,0, 35, Upload, 
11-28-2022-14-52-54.761,0, 36, Upload, 
11-28-2022-14-52-54.761,409649.3217783421, 37, Upload, 
11-28-2022-14-52-54.761,327719.4574226737, 38, Upload, 
11-28-2022-14-52-54.761,852070.5892989516, 39, Upload, 
11-28-2022-14-52-54.762,2.2085247813585745e+06, 0, Download, 
11-28-2022-14-52-54.762,3.5662589487337843e+06, 1, Download, 
11-28-2022-14-52-54.762,3.2554194165867423e+06, 2, Download, 
11-28-2022-14-52-54.762,1.1449825930620881e+06, 3, Download, 
11-28-2022-14-52-54.762,687118.9657987246, 4, Download, 
11-28-2022-14-52-54.762,4.531425601504191e+06, 5, Download, 
11-28-2022-14-52-54.762,932518.5964411261, 6, Download, 
11-28-2022-14-52-54.762,2.9772279407689804e+06, 7, Download, 
11-28-2022-14-52-54.762,2.0122769712676932e+06, 8, Download, 
11-28-2022-14-52-54.762,2.420988777979537e+06, 9, Download, 
11-28-2022-14-52-54.762,997958.4979457665, 10, Download, 
11-28-2022-14-52-54.762,3.713498727119225e+06, 11, Download, 
11-28-2022-14-52-54.762,2.388412616073296e+06, 12, Download, 
11-28-2022-14-52-54.762,834286.8497611257, 13, Download, 
11-28-2022-14-52-54.762,736198.8919272048, 14, Download, 
11-28-2022-14-52-54.762,1.5212620267137706e+06, 15, Download, 
11-28-2022-14-52-54.762,784919.3459404863, 16, Download, 
11-28-2022-14-52-54.762,834358.7441841655, 17, Download, 
11-28-2022-14-52-54.762,1.2597181039643283e+06, 18, Download, 
11-28-2022-14-52-54.762,2.0284931577977738e+06, 19, Download, 
11-28-2022-14-52-54.762,2.748260179925779e+06, 20, Download, 
11-28-2022-14-52-54.762,1.0306784486980868e+06, 21, Download, 
11-28-2022-14-52-54.762,1.652285618569131e+06, 22, Download, 
11-28-2022-14-52-54.762,1.4069578823497691e+06, 23, Download, 
11-28-2022-14-52-54.762,1.2432143397420887e+06, 24, Download, 
11-28-2022-14-52-54.762,1.5541976607352102e+06, 25, Download, 
11-28-2022-14-52-54.762,1.3251580054689688e+06, 26, Download, 
11-28-2022-14-52-54.762,1.9140452245876929e+06, 27, Download, 
11-28-2022-14-52-54.762,1.3087980300928087e+06, 28, Download, 
11-28-2022-14-52-54.762,1.913973330164653e+06, 29, Download, 
11-28-2022-14-52-54.762,1.4394621498329702e+06, 30, Download, 
11-28-2022-14-52-54.762,1.3413022975760095e+06, 31, Download, 
11-28-2022-14-52-54.762,2.1757329361832147e+06, 32, Download, 
11-28-2022-14-52-54.762,1.2269262587889682e+06, 33, Download, 
11-28-2022-14-52-54.762,1.48868586480753e+06, 34, Download, 
11-28-2022-14-52-54.762,605103.4056488046, 35, Download, 
11-28-2022-14-52-54.762,1.5540538718891307e+06, 36, Download, 
11-28-2022-14-52-54.762,1.4066703046576101e+06, 37, Download, 
11-28-2022-14-52-54.762,1.4069578823497691e+06, 38, Download, 
11-28-2022-14-52-54.762,1.2595743151182488e+06, 39, Download, 
11-28-2022-14-52-55.761,818989.6834492902, 0, Upload, 
11-28-2022-14-52-55.761,0, 1, Upload, 
11-28-2022-14-52-55.761,0, 2, Upload, 
11-28-2022-14-52-55.761,556943.4417304263, 3, Upload, 
11-28-2022-14-52-55.761,49142.06838797878, 4, Upload, 
11-28-2022-14-52-55.761,0, 5, Upload, 
11-28-2022-14-52-55.761,442278.6154918091, 6, Upload, 
11-28-2022-14-52-55.761,360375.1681785111, 7, Upload, 
11-28-2022-14-52-55.761,491420.68387978786, 8, Upload, 
11-28-2022-14-52-55.761,573324.1311930858, 9, Upload, 
11-28-2022-14-52-55.761,147426.20516393636, 10, Upload, 
11-28-2022-14-52-55.761,458659.3049544687, 11, Upload, 
11-28-2022-14-52-55.761,245710.34193989393, 12, Upload, 
11-28-2022-14-52-55.761,507801.37334244745, 13, Upload, 
11-28-2022-14-52-55.761,49142.06838797878, 14, Upload, 
11-28-2022-14-52-55.761,49142.06838797878, 15, Upload, 
11-28-2022-14-52-55.761,0, 16, Upload, 
11-28-2022-14-52-55.761,540562.7522677666, 17, Upload, 
11-28-2022-14-52-55.761,442278.6154918091, 18, Upload, 
11-28-2022-14-52-55.761,917318.6099089374, 19, Upload, 
11-28-2022-14-52-55.761,49142.06838797878, 20, Upload, 
11-28-2022-14-52-55.761,589704.8206557455, 21, Upload, 
11-28-2022-14-52-55.761,0, 22, Upload, 
11-28-2022-14-52-55.761,212948.96301457472, 23, Upload, 
11-28-2022-14-52-55.761,65522.75785063838, 24, Upload, 
11-28-2022-14-52-55.761,147426.20516393636, 25, Upload, 
11-28-2022-14-52-55.761,0, 26, Upload, 
11-28-2022-14-52-55.761,147426.20516393636, 27, Upload, 
11-28-2022-14-52-55.761,245710.34193989393, 28, Upload, 
11-28-2022-14-52-55.761,442278.6154918091, 29, Upload, 
11-28-2022-14-52-55.761,753511.7152823413, 30, Upload, 
11-28-2022-14-52-55.761,0, 31, Upload, 
11-28-2022-14-52-55.761,819034.4731329797, 32, Upload, 
11-28-2022-14-52-55.761,49142.06838797878, 33, Upload, 
11-28-2022-14-52-55.761,638846.8890437242, 34, Upload, 
11-28-2022-14-52-55.761,0, 35, Upload, 
11-28-2022-14-52-55.761,147426.20516393636, 36, Upload, 
11-28-2022-14-52-55.761,819034.4731329797, 37, Upload, 
11-28-2022-14-52-55.761,835415.1625956394, 38, Upload, 
11-28-2022-14-52-55.761,507801.37334244745, 39, Upload, 
11-28-2022-14-52-55.763,2.471514888111242e+06, 0, Download, 
11-28-2022-14-52-55.763,3.159108087113123e+06, 1, Download, 
11-28-2022-14-52-55.763,3.5847164876996055e+06, 2, Download, 
11-28-2022-14-52-55.763,834847.2473042541, 3, Download, 
11-28-2022-14-52-55.763,834631.4377561803, 4, Download, 
11-28-2022-14-52-55.763,3.977441907516617e+06, 5, Download, 
11-28-2022-14-52-55.763,1.0637332554021077e+06, 6, Download, 
11-28-2022-14-52-55.763,2.520767422749424e+06, 7, Download, 
11-28-2022-14-52-55.763,1.7349569005352778e+06, 8, Download, 
11-28-2022-14-52-55.763,2.6026151920929784e+06, 9, Download, 
11-28-2022-14-52-55.763,1.0146245937959752e+06, 10, Download, 
11-28-2022-14-52-55.763,3.486427227971316e+06, 11, Download, 
11-28-2022-14-52-55.763,2.3407023301936043e+06, 12, Download, 
11-28-2022-14-52-55.763,883883.9723943621, 13, Download, 
11-28-2022-14-52-55.763,1.0149123398600736e+06, 14, Download, 
11-28-2022-14-52-55.763,1.4731879116679532e+06, 15, Download, 
11-28-2022-14-52-55.763,1.0476514475974953e+06, 16, Download, 
11-28-2022-14-52-55.763,965659.8052218917, 17, Download, 
