Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-28-2022-14-49-43.660,1, 0.1296043,0.039687,22322, SelfUp,
11-28-2022-14-49-43.761,1, 0.1082515,0.039172,22771, SelfUp,
11-28-2022-14-49-43.861,1, 0.0474616,0.040239,24848, SelfUp,
11-28-2022-14-49-43.660,1, 0.2555088,0.042123,41522, SelfDown,
11-28-2022-14-49-43.560,1, 0.3555924,0.042123,41522, SelfDown,
11-28-2022-14-49-43.761,1, 0.3546223,0.044376,43597, SelfDown,
11-28-2022-14-49-43.962,1, 0.3096764,0.045185,46296, SelfDown,
11-28-2022-14-49-43.861,1, 0.4107459,0.045185,46296, SelfDown,
11-28-2022-14-49-44.062,1, 0.3643905,0.046703,32730, SelfDown,
11-28-2022-14-49-44.062,1, 0.3793918,0.042257,14045, SelfUp,
11-28-2022-14-49-43.962,1, 0.4795996,0.042257,14045, SelfUp,
11-28-2022-14-49-44.162,1, 0.2789312,0.042257,14045, SelfUp,
11-28-2022-14-49-44.363,1, 0.0784713,0.042257,14045, SelfUp,
11-28-2022-14-49-44.263,1, 0.1785045,0.042257,14045, SelfUp,
11-28-2022-14-49-44.162,1, 0.3961862,0.04515,33738, SelfDown,
11-28-2022-14-49-44.363,1, 0.2554657,0.04627,34293, SelfDown,
11-28-2022-14-49-44.263,1, 0.4283161,0.046335,34472, SelfDown,
11-28-2022-14-49-44.463,1, 0.296843,0.044711,14877, SelfUp,
11-28-2022-14-49-44.663,1, 0.1503884,0.045906,15510, SelfUp,
11-28-2022-14-49-44.563,1, 0.2505765,0.045906,15510, SelfUp,
11-28-2022-14-49-44.463,1, 0.3515225,0.046069,35080, SelfDown,
11-28-2022-14-49-44.663,1, 0.2838736,0.047849,35726, SelfDown,
11-28-2022-14-49-44.763,1, 0.2466664,0.047636,18258, SelfUp,
11-28-2022-14-49-44.864,1, 0.1465484,0.047636,18258, SelfUp,
11-28-2022-14-49-44.964,1, 0.0910663,0.047295,18938, SelfUp,
11-28-2022-14-49-44.563,1, 0.516833,0.047703,42746, SelfDown,
11-28-2022-14-49-44.763,1, 0.3166329,0.047703,42746, SelfDown,
11-28-2022-14-49-45.065,1, 0.094085,0.048379,20303, SelfUp,
11-28-2022-14-49-44.864,1, 0.3192138,0.04994,44475, SelfDown,
11-28-2022-14-49-44.964,1, 0.2599711,0.049179,44885, SelfDown,
11-28-2022-14-49-45.165,1, 0.1284303,0.046399,22933, SelfUp,
11-28-2022-14-49-45.266,1, 0.1286482,0.048875,23865, SelfUp,
11-28-2022-14-49-45.065,1, 0.3909507,0.049152,48029, SelfDown,
11-28-2022-14-49-45.366,1, 0.1272192,0.047236,25712, SelfUp,
11-28-2022-14-49-45.266,1, 0.2982246,0.050065,49784, SelfDown,
11-28-2022-14-49-45.165,1, 0.3986713,0.050065,49784, SelfDown,
11-28-2022-14-49-45.466,1, 0.1377245,0.052492,25817, SelfUp,
11-28-2022-14-49-45.567,1, 0.1375708,0.05179,27359, SelfUp,
11-28-2022-14-49-45.366,1, 0.34147,0.052065,51046, SelfDown,
11-28-2022-14-49-45.466,1, 0.3081508,0.052076,52196, SelfDown,
11-28-2022-14-49-45.667,1, 0.1346696,0.050901,29134, SelfUp,
11-28-2022-14-49-45.567,1, 0.286124,0.052076,36537, SelfDown,
11-28-2022-14-49-45.667,1, 0.3079705,0.050048,37045, SelfDown,
11-28-2022-14-49-45.767,1, 0.2804978,0.048491,37602, SelfDown,
11-28-2022-14-49-45.867,1, 0.185953,0.044585,35441, SelfUp,
11-28-2022-14-49-45.968,1, 0.0850505,0.044585,35441, SelfUp,
11-28-2022-14-49-45.767,1, 0.2862916,0.044585,35441, SelfUp,
11-28-2022-14-49-46.069,1, 0.0761141,0.044538,37676, SelfUp,
11-28-2022-14-49-46.169,1, 0.0747255,0.042141,40167, SelfUp,
11-28-2022-14-49-45.867,1, 0.3844163,0.043954,38858, SelfDown,
11-28-2022-14-49-45.968,1, 0.3520779,0.041801,39500, SelfDown,
11-28-2022-14-49-46.270,1, 0.0513456,0.040437,43847, SelfUp,
11-28-2022-14-49-46.373,1, 0.0774879,0.04354,45405, SelfUp,
11-28-2022-14-49-46.473,1, 0.0539966,0.041808,46611, SelfUp,
11-28-2022-14-49-46.069,1, 0.4858748,0.041123,48652, SelfDown,
11-28-2022-14-49-46.169,1, 0.3853801,0.041123,48652, SelfDown,
11-28-2022-14-49-46.373,1, 0.3498665,0.039887,52782, SelfDown,
11-28-2022-14-49-46.270,1, 0.4526544,0.039887,52782, SelfDown,
11-28-2022-14-49-46.473,1, 0.4050806,0.040111,55073, SelfDown,
11-28-2022-14-49-46.573,1, 0.3554326,0.044462,50441, SelfUp,
11-28-2022-14-49-46.573,1, 0.4035023,0.040662,56230, SelfDown,
11-28-2022-14-49-46.673,1, 0.3636205,0.046416,51411, SelfUp,
11-28-2022-14-49-46.875,1, 0.1623296,0.046416,51411, SelfUp,
11-28-2022-14-49-46.774,1, 0.2629006,0.046416,51411, SelfUp,
11-28-2022-14-49-46.976,1, 0.0610565,0.046416,51411, SelfUp,
11-28-2022-14-49-46.673,1, 0.4013982,0.044472,56922, SelfDown,
11-28-2022-14-49-46.774,1, 0.3136326,0.044472,56922, SelfDown,
11-28-2022-14-49-47.076,1, 0.04712,0.048112,51416, SelfUp,
11-28-2022-14-49-46.875,1, 0.2971223,0.044771,57716, SelfDown,
11-28-2022-14-49-47.177,1, 0.1373566,0.052188,51433, SelfUp,
11-28-2022-14-49-47.280,1, 0.0787687,0.05551,51434, SelfUp,
11-28-2022-14-49-47.076,1, 0.3528167,0.048493,41032, SelfDown,
11-28-2022-14-49-46.976,1, 0.4532267,0.048493,41032, SelfDown,
11-28-2022-14-49-47.380,1, 0.0699002,0.052805,51435, SelfUp,
11-28-2022-14-49-47.177,1, 0.3832387,0.047248,41776, SelfDown,
11-28-2022-14-49-47.487,1, 0.0786033,0.051948,53378, SelfUp,
11-28-2022-14-49-47.588,1, 0.0419277,0.049067,57678, SelfUp,
11-28-2022-14-49-47.280,1, 0.3909344,0.044188,42602, SelfDown,
11-28-2022-14-49-47.689,1, 0.0460292,0.045771,62698, SelfUp,
11-28-2022-14-49-47.487,1, 0.2860878,0.043683,43267, SelfDown,
11-28-2022-14-49-47.380,1, 0.4794356,0.043576,43726, SelfDown,
11-28-2022-14-49-47.790,1, 0.081191,0.043239,66928, SelfUp,
11-28-2022-14-49-47.588,1, 0.3415316,0.043844,51303, SelfDown,
11-28-2022-14-49-47.689,1, 0.3785833,0.045803,53141, SelfDown,
11-28-2022-14-49-47.891,1, 0.1945714,0.043296,70430, SelfUp,
11-28-2022-14-49-47.991,1, 0.0943524,0.043296,70430, SelfUp,
11-28-2022-14-49-47.790,1, 0.354251,0.046898,54297, SelfDown,
11-28-2022-14-49-47.891,1, 0.3653067,0.047042,55769, SelfDown,
11-28-2022-14-49-47.991,1, 0.347718,0.044474,58076, SelfDown,
11-28-2022-14-49-48.192,1, 0.2953593,0.042276,61193, SelfDown,
11-28-2022-14-49-48.091,1, 0.4186987,0.041607,62241, SelfDown,
11-28-2022-14-49-48.292,1, 0.2835277,0.040723,64201, SelfDown,
11-28-2022-14-49-48.393,1, 0.2660388,0.039658,65520, SelfDown,
11-28-2022-14-49-48.091,1, 0.7143705,0.043296,13104, SelfUp,
11-28-2022-14-49-48.192,1, 0.6138981,0.043296,13104, SelfUp,
11-28-2022-14-49-48.292,1, 0.5141249,0.043296,13104, SelfUp,
11-28-2022-14-49-48.393,1, 0.4131542,0.043296,13104, SelfUp,
11-28-2022-14-49-48.494,1, 0.3236112,0.042748,45864, SelfDown,
11-28-2022-14-49-48.601,1, 0.2264451,0.042748,45864, SelfDown,
11-28-2022-14-49-48.494,1, 0.4560913,0.044446,34511, SelfUp,
11-28-2022-14-49-48.601,1, 0.3493374,0.044446,34511, SelfUp,
11-28-2022-14-49-48.801,1, 0.1490528,0.044446,34511, SelfUp,
11-28-2022-14-49-48.701,1, 0.2490834,0.044446,34511, SelfUp,
11-28-2022-14-49-48.701,1, 0.3018061,0.044564,46644, SelfDown,
11-28-2022-14-49-48.901,1, 0.1322859,0.043807,34515, SelfUp,
11-28-2022-14-49-49.001,1, 0.0708748,0.047212,34516, SelfUp,
11-28-2022-14-49-48.801,1, 0.272911,0.04229,47042, SelfDown,
11-28-2022-14-49-49.101,1, 0.0489606,0.040107,34526, SelfUp,
11-28-2022-14-49-49.001,1, 0.1918378,0.040828,48126, SelfDown,
11-28-2022-14-49-48.901,1, 0.291316,0.040828,48126, SelfDown,
11-28-2022-14-49-49.201,1, 0.1382117,0.03832,34534, SelfUp,
11-28-2022-14-49-49.302,1, 0.0830381,0.03832,34534, SelfUp,
11-28-2022-14-49-49.101,1, 0.2917556,0.039885,49246, SelfDown,
11-28-2022-14-49-49.402,1, 0.1918339,0.047967,24329, SelfUp,
11-28-2022-14-49-49.502,1, 0.141538,0.053051,24640, SelfUp,
11-28-2022-14-49-49.603,1, 0.0504802,0.052679,24788, SelfUp,
11-28-2022-14-49-49.402,1, 0.2754684,0.049844,57761, SelfDown,
11-28-2022-14-49-49.201,1, 0.4762484,0.049844,57761, SelfDown,
11-28-2022-14-49-49.302,1, 0.3759082,0.049844,57761, SelfDown,
11-28-2022-14-49-49.502,1, 0.2097141,0.049844,57761, SelfDown,
11-28-2022-14-49-49.603,1, 0.3453127,0.046673,40438, SelfDown,
11-28-2022-14-49-49.804,1, 0.3196105,0.050166,18921, SelfUp,
11-28-2022-14-49-49.703,1, 0.4203102,0.050166,18921, SelfUp,
11-28-2022-14-49-49.906,1, 0.2172049,0.050166,18921, SelfUp,
11-28-2022-14-49-50.006,1, 0.1170808,0.050166,18921, SelfUp,
11-28-2022-14-49-49.703,1, 0.5101771,0.04536,40470, SelfDown,
11-28-2022-14-49-50.107,1, 0.1732947,0.056264,18927, SelfUp,
11-28-2022-14-49-50.208,1, 0.0724231,0.056264,18927, SelfUp,
11-28-2022-14-49-49.804,1, 0.49262,0.04718,42243, SelfDown,
11-28-2022-14-49-49.906,1, 0.4239898,0.047617,42580, SelfDown,
11-28-2022-14-49-50.006,1, 0.4037482,0.047492,43451, SelfDown,
11-28-2022-14-49-50.107,1, 0.302812,0.047492,43451, SelfDown,
11-28-2022-14-49-50.208,1, 0.2019404,0.047492,43451, SelfDown,
11-28-2022-14-49-50.308,1, 0.1546854,0.051041,14570, SelfUp,
11-28-2022-14-49-50.408,1, 0.0545466,0.051041,14570, SelfUp,
11-28-2022-14-49-50.308,1, 0.2591768,0.045103,47041, SelfDown,
11-28-2022-14-49-50.509,1, 0.1065563,0.044942,16584, SelfUp,
11-28-2022-14-49-50.509,1, 0.2183468,0.0422,50933, SelfDown,
11-28-2022-14-49-50.408,1, 0.3411939,0.040812,52156, SelfDown,
11-28-2022-14-49-50.609,1, 0.368329,0.045561,22696, SelfUp,
11-28-2022-14-49-50.609,1, 0.4118046,0.045818,53922, SelfDown,
11-28-2022-14-49-50.709,1, 0.314453,0.045561,22696, SelfUp,
11-28-2022-14-49-50.910,1, 0.1135567,0.045561,22696, SelfUp,
11-28-2022-14-49-50.810,1, 0.21361,0.045561,22696, SelfUp,
11-28-2022-14-49-51.011,1, 0.0906296,0.043674,25486, SelfUp,
11-28-2022-14-49-51.111,1, 0.0697299,0.04184,27517, SelfUp,
11-28-2022-14-49-50.709,1, 0.4779051,0.043102,58131, SelfDown,
11-28-2022-14-49-50.810,1, 0.4324654,0.043432,58807, SelfDown,
11-28-2022-14-49-50.910,1, 0.3324121,0.043432,58807, SelfDown,
11-28-2022-14-49-51.211,1, 0.0461476,0.042808,28501, SelfUp,
11-28-2022-14-49-51.311,1, 0.0529325,0.046546,28828, SelfUp,
11-28-2022-14-49-51.111,1, 0.2645635,0.044293,41675, SelfDown,
11-28-2022-14-49-51.011,1, 0.3656677,0.044293,41675, SelfDown,
11-28-2022-14-49-51.412,1, 0.0473295,0.047698,29945, SelfUp,
11-28-2022-14-49-51.211,1, 0.2679283,0.044654,41830, SelfDown,
11-28-2022-14-49-51.512,1, 0.1005157,0.048639,31913, SelfUp,
11-28-2022-14-49-51.412,1, 0.2281357,0.045431,29624, SelfDown,
11-28-2022-14-49-51.311,1, 0.3939331,0.047356,29629, SelfDown,
11-28-2022-14-49-51.612,1, 0.1004497,0.049673,33011, SelfUp,
11-28-2022-14-49-51.512,1, 0.2625053,0.04848,29632, SelfDown,
11-28-2022-14-49-51.712,1, 0.1000403,0.050083,34482, SelfUp,
11-28-2022-14-49-51.812,1, 0.0519943,0.049775,35255, SelfUp,
11-28-2022-14-49-51.612,1, 0.2609786,0.049756,29674, SelfDown,
11-28-2022-14-49-51.712,1, 0.3231253,0.053432,29805, SelfDown,
11-28-2022-14-49-51.913,1, 0.1578103,0.052529,36844, SelfUp,
11-28-2022-14-49-52.014,1, 0.097597,0.052529,36844, SelfUp,
11-28-2022-14-49-51.812,1, 0.3079854,0.052316,20864, SelfDown,
11-28-2022-14-49-52.114,1, 0.0732996,0.040166,46214, SelfUp,
11-28-2022-14-49-52.014,1, 0.1924352,0.052316,14604, SelfDown,
11-28-2022-14-49-51.913,1, 0.320423,0.050329,14605, SelfDown,
11-28-2022-14-49-52.214,1, 0.0409125,0.038144,49651, SelfUp,
11-28-2022-14-49-52.314,1, 0.0865217,0.047731,49670, SelfUp,
11-28-2022-14-49-52.114,1, 0.2890495,0.047119,15261, SelfDown,
11-28-2022-14-49-52.214,1, 0.2551598,0.04749,16992, SelfDown,
11-28-2022-14-49-52.414,1, 0.118221,0.048043,49682, SelfUp,
11-28-2022-14-49-52.515,1, 0.0507783,0.048364,49683, SelfUp,
11-28-2022-14-49-52.314,1, 0.3184515,0.045599,19147, SelfDown,
11-28-2022-14-49-52.616,1, 0.0359211,0.039595,55798, SelfUp,
11-28-2022-14-49-52.414,1, 0.2813834,0.042697,21149, SelfDown,
11-28-2022-14-49-52.716,1, 0.0612096,0.037699,60609, SelfUp,
11-28-2022-14-49-52.515,1, 0.2970249,0.042,22462, SelfDown,
11-28-2022-14-49-52.816,1, 0.0517934,0.039521,60613, SelfUp,
11-28-2022-14-49-52.918,1, 0.0495405,0.048104,60623, SelfUp,
11-28-2022-14-49-52.716,1, 0.2990298,0.046403,25137, SelfDown,
11-28-2022-14-49-52.616,1, 0.3991375,0.046403,25137, SelfDown,
11-28-2022-14-49-53.018,1, 0.0494195,0.052354,60634, SelfUp,
11-28-2022-14-49-53.118,1, 0.0453632,0.047571,60644, SelfUp,
11-28-2022-14-49-52.816,1, 0.3491461,0.047798,27701, SelfDown,
11-28-2022-14-49-53.221,1, 0.0413182,0.049927,60655, SelfUp,
11-28-2022-14-49-52.918,1, 0.421561,0.044688,31510, SelfDown,
11-28-2022-14-49-53.018,1, 0.3252569,0.044688,31510, SelfDown,
11-28-2022-14-49-53.321,1, 0.0753334,0.037802,72115, SelfUp,
11-28-2022-14-49-53.221,1, 0.2874354,0.042289,34785, SelfDown,
11-28-2022-14-49-53.118,1, 0.3898644,0.042289,34785, SelfDown,
11-28-2022-14-49-53.422,1, 0.1675706,0.03598,77791, SelfUp,
11-28-2022-14-49-53.523,1, 0.0666029,0.03598,77791, SelfUp,
11-28-2022-14-49-53.623,1, 0.0920974,0.039724,79280, SelfUp,
11-28-2022-14-49-53.422,1, 0.3174634,0.040595,40805, SelfDown,
11-28-2022-14-49-53.723,1, 0.0405606,0.039692,79285, SelfUp,
11-28-2022-14-49-53.824,1, 0.0392069,0.036714,84031, SelfUp,
