Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-41-22.038,1, 0.2063859,0.04107,15983, SelfUp,
11-26-2022-11-41-22.139,1, 0.105176,0.04107,15983, SelfUp,
11-26-2022-11-41-22.241,1, 0.119639,0.038787,19154, SelfUp,
11-26-2022-11-41-22.139,1, 0.2452096,0.038537,23396, SelfDown,
11-26-2022-11-41-22.241,1, 0.2672422,0.038954,24809, SelfDown,
11-26-2022-11-41-22.344,1, 0.2129755,0.037883,26847, SelfDown,
11-26-2022-11-41-22.447,1, 0.2011172,0.037657,27736, SelfDown,
11-26-2022-11-41-22.344,1, 0.340225,0.068702,20073, SelfUp,
11-26-2022-11-41-22.547,1, 0.2150211,0.03704,29608, SelfDown,
11-26-2022-11-41-22.648,1, 0.2211947,0.039051,31024, SelfDown,
11-26-2022-11-41-22.749,1, 0.1485553,0.038976,32125, SelfDown,
11-26-2022-11-41-22.856,1, 0.1322428,0.040384,22694, SelfDown,
11-26-2022-11-41-22.957,1, 0.204174,0.038754,23492, SelfDown,
11-26-2022-11-41-23.058,1, 0.2527004,0.038294,28629, SelfDown,
11-26-2022-11-41-22.547,1, 0.8185274,0.071354,15447, SelfUp,
11-26-2022-11-41-22.447,1, 0.9182072,0.071354,15447, SelfUp,
11-26-2022-11-41-22.749,1, 0.6170072,0.071354,15447, SelfUp,
11-26-2022-11-41-22.648,1, 0.7175363,0.071354,15447, SelfUp,
11-26-2022-11-41-23.058,1, 0.3078101,0.071354,15447, SelfUp,
11-26-2022-11-41-22.957,1, 0.4091752,0.071354,15447, SelfUp,
11-26-2022-11-41-22.856,1, 0.50986,0.071354,15447, SelfUp,
11-26-2022-11-41-23.161,1, 0.2186002,0.037725,29740, SelfDown,
11-26-2022-11-41-23.262,1, 0.1179603,0.037725,29740, SelfDown,
11-26-2022-11-41-23.160,1, 0.2661769,0.051462,15452, SelfUp,
11-26-2022-11-41-23.363,1, 0.0643132,0.051462,15452, SelfUp,
11-26-2022-11-41-23.262,1, 0.1650313,0.051462,15452, SelfUp,
11-26-2022-11-41-23.363,1, 0.0666417,0.034937,22054, SelfDown,
11-26-2022-11-41-23.462,1, 0.0620815,0.042198,17140, SelfUp,
11-26-2022-11-41-23.462,1, 0.0881902,0.036298,22067, SelfDown,
11-26-2022-11-41-23.563,1, 0.088381,0.044846,19070, SelfUp,
11-26-2022-11-41-23.563,1, 0.1291689,0.045031,22608, SelfDown,
11-26-2022-11-41-23.664,1, 0.0755565,0.043033,23412, SelfDown,
11-26-2022-11-41-23.664,1, 0.1180618,0.043943,21379, SelfUp,
11-26-2022-11-41-23.764,1, 0.1037808,0.045128,21997, SelfUp,
11-26-2022-11-41-23.764,1, 0.1791652,0.045424,26011, SelfDown,
11-26-2022-11-41-23.868,1, 0.1588401,0.040957,28832, SelfDown,
11-26-2022-11-41-23.968,1, 0.1160216,0.038636,30542, SelfDown,
11-26-2022-11-41-23.868,1, 0.3701443,0.067276,22946, SelfUp,
11-26-2022-11-41-23.968,1, 0.2693947,0.067276,22946, SelfUp,
11-26-2022-11-41-24.168,1, 0.0692131,0.067276,22946, SelfUp,
11-26-2022-11-41-24.068,1, 0.1693516,0.067276,22946, SelfUp,
11-26-2022-11-41-24.068,1, 0.1706511,0.037433,33070, SelfDown,
11-26-2022-11-41-24.168,1, 0.1232352,0.036674,34889, SelfDown,
11-26-2022-11-41-24.269,1, 0.0413011,0.054726,25597, SelfUp,
11-26-2022-11-41-24.269,1, 0.1270018,0.035319,37245, SelfDown,
11-26-2022-11-41-24.369,1, 0.1096538,0.034317,39427, SelfDown,
11-26-2022-11-41-24.369,1, 0.1452074,0.042989,33583, SelfUp,
11-26-2022-11-41-24.469,1, 0.0804824,0.042989,33583, SelfUp,
11-26-2022-11-41-24.469,1, 0.1922547,0.038086,40291, SelfDown,
11-26-2022-11-41-24.570,1, 0.1693254,0.042749,37855, SelfUp,
11-26-2022-11-41-24.670,1, 0.0690865,0.042749,37855, SelfUp,
11-26-2022-11-41-24.570,1, 0.2269276,0.036342,44758, SelfDown,
11-26-2022-11-41-24.771,1, 0.0437638,0.040813,40022, SelfUp,
11-26-2022-11-41-24.670,1, 0.1871434,0.038095,44760, SelfDown,
11-26-2022-11-41-24.871,1, 0.032886,0.039431,42445, SelfUp,
11-26-2022-11-41-24.973,1, 0.0706482,0.036839,47265, SelfUp,
11-26-2022-11-41-24.771,1, 0.2817259,0.035717,50041, SelfDown,
11-26-2022-11-41-24.871,1, 0.1811532,0.035717,50041, SelfDown,
11-26-2022-11-41-24.973,1, 0.1615168,0.034875,52208, SelfDown,
11-26-2022-11-41-25.072,1, 0.0711851,0.035234,50328, SelfUp,
11-26-2022-11-41-25.072,1, 0.1086841,0.034979,54297, SelfDown,
11-26-2022-11-41-25.173,1, 0.0396425,0.038086,51805, SelfUp,
11-26-2022-11-41-25.173,1, 0.1073816,0.036331,54300, SelfDown,
11-26-2022-11-41-25.273,1, 0.0437294,0.042632,51817, SelfUp,
11-26-2022-11-41-25.273,1, 0.084532,0.041857,54311, SelfDown,
11-26-2022-11-41-25.373,1, 0.0506426,0.046168,51825, SelfUp,
11-26-2022-11-41-25.373,1, 0.1273089,0.043045,38681, SelfDown,
11-26-2022-11-41-25.473,1, 0.0431513,0.045501,51833, SelfUp,
11-26-2022-11-41-25.473,1, 0.0879743,0.043823,39692, SelfDown,
11-26-2022-11-41-25.574,1, 0.0433913,0.04563,53753, SelfUp,
11-26-2022-11-41-25.574,1, 0.0838305,0.045871,40576, SelfDown,
11-26-2022-11-41-25.674,1, 0.0434507,0.04208,37731, SelfUp,
11-26-2022-11-41-25.774,1, 0.0373139,0.041422,38629, SelfUp,
11-26-2022-11-41-25.674,1, 0.178222,0.040534,28491, SelfDown,
11-26-2022-11-41-25.774,1, 0.1438718,0.041066,28498, SelfDown,
11-26-2022-11-41-25.874,1, 0.0515926,0.040733,39444, SelfUp,
11-26-2022-11-41-25.975,1, 0.0370872,0.038192,40245, SelfUp,
11-26-2022-11-41-25.874,1, 0.1450367,0.03868,29631, SelfDown,
11-26-2022-11-41-26.075,1, 0.0360046,0.037918,44935, SelfUp,
11-26-2022-11-41-25.975,1, 0.1389122,0.038093,31415, SelfDown,
11-26-2022-11-41-26.075,1, 0.1917168,0.041293,33861, SelfDown,
11-26-2022-11-41-26.176,1, 0.1432599,0.042143,34102, SelfDown,
11-26-2022-11-41-26.278,1, 0.075879,0.043552,34429, SelfDown,
11-26-2022-11-41-26.176,1, 0.2804337,0.041787,49756, SelfUp,
11-26-2022-11-41-26.378,1, 0.1072171,0.046025,24391, SelfDown,
11-26-2022-11-41-26.378,1, 0.0789728,0.043983,50635, SelfUp,
11-26-2022-11-41-26.278,1, 0.179127,0.043983,50635, SelfUp,
11-26-2022-11-41-26.478,1, 0.0794142,0.042037,51613, SelfUp,
11-26-2022-11-41-26.478,1, 0.1107503,0.048948,17079, SelfDown,
11-26-2022-11-41-26.578,1, 0.1067543,0.042766,36851, SelfUp,
11-26-2022-11-41-26.578,1, 0.1111865,0.044044,13902, SelfDown,
11-26-2022-11-41-26.678,1, 0.0766045,0.039089,13910, SelfDown,
11-26-2022-11-41-26.678,1, 0.083776,0.046409,36852, SelfUp,
11-26-2022-11-41-26.778,1, 0.0459624,0.046567,36854, SelfUp,
11-26-2022-11-41-26.778,1, 0.1072611,0.045896,13921, SelfDown,
11-26-2022-11-41-26.878,1, 0.0370546,0.038779,36861, SelfUp,
11-26-2022-11-41-26.878,1, 0.1078759,0.040489,14277, SelfDown,
11-26-2022-11-41-26.978,1, 0.0613771,0.038371,37802, SelfUp,
11-26-2022-11-41-26.978,1, 0.1279397,0.03643,18282, SelfDown,
11-26-2022-11-41-27.080,1, 0.0994267,0.035193,41154, SelfUp,
11-26-2022-11-41-27.180,1, 0.0689089,0.034459,42926, SelfUp,
11-26-2022-11-41-27.080,1, 0.17745,0.035361,20913, SelfDown,
11-26-2022-11-41-27.180,1, 0.1111368,0.033336,23018, SelfDown,
11-26-2022-11-41-27.282,1, 0.0491394,0.034985,44138, SelfUp,
11-26-2022-11-41-27.282,1, 0.0558739,0.029328,26021, SelfDown,
11-26-2022-11-41-27.382,1, 0.0630059,0.036326,46449, SelfUp,
11-26-2022-11-41-27.382,1, 0.1073929,0.03756,28292, SelfDown,
11-26-2022-11-41-27.482,1, 0.0502889,0.039918,47231, SelfUp,
11-26-2022-11-41-27.482,1, 0.1136857,0.040838,28301, SelfDown,
11-26-2022-11-41-27.583,1, 0.0761277,0.040734,48269, SelfUp,
11-26-2022-11-41-27.583,1, 0.1318604,0.041961,28310, SelfDown,
11-26-2022-11-41-27.684,1, 0.1666113,0.041564,50690, SelfUp,
11-26-2022-11-41-27.785,1, 0.0657055,0.041564,50690, SelfUp,
11-26-2022-11-41-27.684,1, 0.1864176,0.03891,31386, SelfDown,
11-26-2022-11-41-27.785,1, 0.1169723,0.03891,31386, SelfDown,
11-26-2022-11-41-27.887,1, 0.0348787,0.038778,54012, SelfUp,
11-26-2022-11-41-27.887,1, 0.1675658,0.035446,37573, SelfDown,
11-26-2022-11-41-28.088,1, 0.0926675,0.039801,57475, SelfUp,
11-26-2022-11-41-27.988,1, 0.1927654,0.039801,57475, SelfUp,
11-26-2022-11-41-27.988,1, 0.1991073,0.034129,40405, SelfDown,
11-26-2022-11-41-28.088,1, 0.1144755,0.034129,40405, SelfDown,
11-26-2022-11-41-28.188,1, 0.0467347,0.039005,59461, SelfUp,
11-26-2022-11-41-28.188,1, 0.1075074,0.037245,41134, SelfDown,
11-26-2022-11-41-28.288,1, 0.0336026,0.037921,61357, SelfUp,
11-26-2022-11-41-28.288,1, 0.1465301,0.042554,42476, SelfDown,
11-26-2022-11-41-28.390,1, 0.0816206,0.045016,62398, SelfUp,
11-26-2022-11-41-28.390,1, 0.1091334,0.044937,42480, SelfDown,
11-26-2022-11-41-28.490,1, 0.0486969,0.045851,62405, SelfUp,
11-26-2022-11-41-28.596,1, 0.0822139,0.046535,62407, SelfUp,
11-26-2022-11-41-28.490,1, 0.235435,0.043807,30401, SelfDown,
11-26-2022-11-41-28.596,1, 0.1382782,0.042937,30558, SelfDown,
11-26-2022-11-41-28.697,1, 0.0842119,0.037583,70840, SelfUp,
11-26-2022-11-41-28.798,1, 0.0369517,0.036302,73022, SelfUp,
11-26-2022-11-41-28.697,1, 0.1862946,0.038242,35091, SelfDown,
11-26-2022-11-41-28.798,1, 0.1177906,0.037381,36128, SelfDown,
11-26-2022-11-41-28.900,1, 0.1042204,0.034732,38520, SelfDown,
11-26-2022-11-41-29.000,1, 0.1469307,0.039424,27445, SelfDown,
11-26-2022-11-41-29.101,1, 0.1095467,0.040026,19212, SelfDown,
11-26-2022-11-41-28.900,1, 0.3074157,0.038121,78262, SelfUp,
11-26-2022-11-41-29.000,1, 0.2466903,0.038562,78320, SelfUp,
11-26-2022-11-41-29.101,1, 0.1460855,0.038562,78320, SelfUp,
11-26-2022-11-41-29.201,1, 0.0459765,0.038562,78320, SelfUp,
11-26-2022-11-41-29.201,1, 0.0834286,0.03916,19217, SelfDown,
11-26-2022-11-41-29.301,1, 0.0478079,0.042008,80419, SelfUp,
11-26-2022-11-41-29.301,1, 0.1393864,0.042682,13907, SelfDown,
11-26-2022-11-41-29.401,1, 0.0909914,0.039104,13914, SelfDown,
11-26-2022-11-41-29.501,1, 0.1086692,0.036002,15684, SelfDown,
11-26-2022-11-41-29.602,1, 0.1798207,0.03761,19060, SelfDown,
11-26-2022-11-41-29.703,1, 0.1107871,0.03761,19060, SelfDown,
11-26-2022-11-41-29.804,1, 0.1189001,0.034629,22576, SelfDown,
11-26-2022-11-41-29.905,1, 0.0959458,0.033137,24705, SelfDown,
11-26-2022-11-41-30.006,1, 0.0699472,0.031725,26771, SelfDown,
11-26-2022-11-41-30.106,1, 0.1085802,0.031866,29796, SelfDown,
11-26-2022-11-41-30.206,1, 0.1019545,0.033711,31090, SelfDown,
11-26-2022-11-41-29.401,1, 0.9080902,0.041121,15290, SelfUp,
11-26-2022-11-41-29.501,1, 0.807861,0.041121,15290, SelfUp,
11-26-2022-11-41-29.602,1, 0.7078158,0.041121,15290, SelfUp,
11-26-2022-11-41-29.703,1, 0.6065043,0.041121,15290, SelfUp,
11-26-2022-11-41-29.804,1, 0.5052612,0.041121,15290, SelfUp,
11-26-2022-11-41-30.307,1, 0.1247905,0.034457,32579, SelfDown,
11-26-2022-11-41-29.905,1, 0.5548556,0.040399,39407, SelfUp,
11-26-2022-11-41-30.006,1, 0.45308,0.040399,39407, SelfUp,
11-26-2022-11-41-30.106,1, 0.3536392,0.040399,39407, SelfUp,
11-26-2022-11-41-30.206,1, 0.2532122,0.040399,39407, SelfUp,
11-26-2022-11-41-30.307,1, 0.1528151,0.040399,39407, SelfUp,
11-26-2022-11-41-30.407,1, 0.0864242,0.039628,39408, SelfUp,
11-26-2022-11-41-30.407,1, 0.1341278,0.03648,33397, SelfDown,
11-26-2022-11-41-30.507,1, 0.0656457,0.038871,39414, SelfUp,
11-26-2022-11-41-30.507,1, 0.1061675,0.037702,34698, SelfDown,
11-26-2022-11-41-30.608,1, 0.0412074,0.038284,39417, SelfUp,
11-26-2022-11-41-30.608,1, 0.063132,0.035532,37293, SelfDown,
11-26-2022-11-41-30.708,1, 0.0326107,0.026864,39426, SelfUp,
11-26-2022-11-41-30.708,1, 0.0455512,0.025162,50412, SelfDown,
11-26-2022-11-41-30.808,1, 0.0456713,0.029886,39441, SelfUp,
11-26-2022-11-41-30.808,1, 0.0598739,0.032131,56857, SelfDown,
11-26-2022-11-41-30.908,1, 0.080439,0.038752,39450, SelfUp,
11-26-2022-11-41-30.908,1, 0.0825179,0.044803,39812, SelfDown,
11-26-2022-11-41-31.009,1, 0.0541869,0.039448,39463, SelfUp,
11-26-2022-11-41-31.009,1, 0.133106,0.041621,27968, SelfDown,
11-26-2022-11-41-31.109,1, 0.0412051,0.040903,40360, SelfUp,
11-26-2022-11-41-31.109,1, 0.1154125,0.044388,27974, SelfDown,
11-26-2022-11-41-31.210,1, 0.0441994,0.045244,40991, SelfUp,
11-26-2022-11-41-31.210,1, 0.1415685,0.045394,28115, SelfDown,
11-26-2022-11-41-31.312,1, 0.1345354,0.041771,30088, SelfDown,
11-26-2022-11-41-31.412,1, 0.135934,0.039283,32524, SelfDown,
11-26-2022-11-41-31.312,1, 0.3331776,0.047893,44293, SelfUp,
11-26-2022-11-41-31.513,1, 0.1456132,0.038322,34602, SelfDown,
11-26-2022-11-41-31.412,1, 0.2689335,0.050379,45099, SelfUp,
11-26-2022-11-41-31.513,1, 0.1677559,0.050379,45099, SelfUp,
11-26-2022-11-41-31.613,1, 0.0675568,0.050379,45099, SelfUp,
11-26-2022-11-41-31.613,1, 0.1345675,0.040251,35397, SelfDown,
11-26-2022-11-41-31.714,1, 0.0623629,0.043669,49558, SelfUp,
11-26-2022-11-41-31.714,1, 0.1572594,0.043823,36919, SelfDown,
11-26-2022-11-41-31.814,1, 0.0610519,0.043862,51030, SelfUp,
11-26-2022-11-41-31.914,1, 0.0496383,0.043758,52569, SelfUp,
11-26-2022-11-41-32.014,1, 0.0510832,0.044218,39652, SelfDown,
11-26-2022-11-41-31.814,1, 0.2515398,0.044218,39652, SelfDown,
11-26-2022-11-41-31.914,1, 0.151533,0.044218,39652, SelfDown,
11-26-2022-11-41-32.115,1, 0.0786546,0.042349,42579, SelfDown,
11-26-2022-11-41-32.215,1, 0.1050643,0.044638,44149, SelfDown,
11-26-2022-11-41-32.319,1, 0.1435193,0.041947,47550, SelfDown,
11-26-2022-11-41-32.014,1, 0.5197406,0.043758,15290, SelfUp,
11-26-2022-11-41-32.115,1, 0.4196032,0.043758,15290, SelfUp,
11-26-2022-11-41-32.420,1, 0.1191097,0.040551,49479, SelfDown,
11-26-2022-11-41-32.215,1, 0.3952309,0.041352,25760, SelfUp,
11-26-2022-11-41-32.319,1, 0.2906755,0.041352,25760, SelfUp,
11-26-2022-11-41-32.420,1, 0.1899954,0.041352,25760, SelfUp,
11-26-2022-11-41-32.521,1, 0.089156,0.041352,25760, SelfUp,
11-26-2022-11-41-32.521,1, 0.1274347,0.040958,51385, SelfDown,
11-26-2022-11-41-32.622,1, 0.0681327,0.040926,25763, SelfUp,
11-26-2022-11-41-32.622,1, 0.1166392,0.039814,53502, SelfDown,
11-26-2022-11-41-32.723,1, 0.087294,0.041055,25766, SelfUp,
11-26-2022-11-41-32.723,1, 0.1365916,0.038331,56804, SelfDown,
11-26-2022-11-41-32.824,1, 0.0686537,0.04089,25769, SelfUp,
11-26-2022-11-41-32.925,1, 0.0504607,0.040633,25772, SelfUp,
11-26-2022-11-41-32.824,1, 0.1599935,0.038404,58795, SelfDown,
11-26-2022-11-41-32.925,1, 0.1293694,0.038873,59885, SelfDown,
11-26-2022-11-41-33.025,1, 0.0757229,0.040761,27973, SelfUp,
11-26-2022-11-41-33.025,1, 0.1297859,0.038923,61276, SelfDown,
11-26-2022-11-41-33.126,1, 0.096995,0.038825,29976, SelfUp,
11-26-2022-11-41-33.126,1, 0.1010553,0.038505,63228, SelfDown,
11-26-2022-11-41-33.227,1, 0.0613013,0.038606,31159, SelfUp,
11-26-2022-11-41-33.227,1, 0.1266238,0.037776,67047, SelfDown,
11-26-2022-11-41-33.328,1, 0.0380078,0.039042,32222, SelfUp,
11-26-2022-11-41-33.328,1, 0.1002478,0.036708,69614, SelfDown,
11-26-2022-11-41-33.429,1, 0.1148092,0.039119,35405, SelfUp,
11-26-2022-11-41-33.429,1, 0.1316878,0.03754,70753, SelfDown,
11-26-2022-11-41-33.531,1, 0.0359284,0.038707,36269, SelfUp,
11-26-2022-11-41-33.531,1, 0.1519088,0.037549,73031, SelfDown,
11-26-2022-11-41-33.631,1, 0.0700074,0.041626,37194, SelfUp,
11-26-2022-11-41-33.631,1, 0.1097979,0.037613,73958, SelfDown,
11-26-2022-11-41-33.731,1, 0.0379274,0.039911,39410, SelfUp,
11-26-2022-11-41-33.731,1, 0.1119531,0.037778,76217, SelfDown,
11-26-2022-11-41-33.831,1, 0.042225,0.038678,41904, SelfUp,
11-26-2022-11-41-33.831,1, 0.1485098,0.039085,76899, SelfDown,
11-26-2022-11-41-33.934,1, 0.0660359,0.03971,43543, SelfUp,
11-26-2022-11-41-33.934,1, 0.1149411,0.038153,79770, SelfDown,
11-26-2022-11-41-34.036,1, 0.0384481,0.039818,44878, SelfUp,
11-26-2022-11-41-34.036,1, 0.1164012,0.038074,80871, SelfDown,
11-26-2022-11-41-34.136,1, 0.1016335,0.037714,48687, SelfUp,
11-26-2022-11-41-34.136,1, 0.1226171,0.038315,83036, SelfDown,
11-26-2022-11-41-34.237,1, 0.0404607,0.038046,50175, SelfUp,
11-26-2022-11-41-34.237,1, 0.0938531,0.038409,83796, SelfDown,
11-26-2022-11-41-34.337,1, 0.0646801,0.040016,50734, SelfUp,
11-26-2022-11-41-34.438,1, 0.0549895,0.043197,50740, SelfUp,
11-26-2022-11-41-34.337,1, 0.2003148,0.042908,84254, SelfDown,
11-26-2022-11-41-34.438,1, 0.1432223,0.04312,84256, SelfDown,
11-26-2022-11-41-34.541,1, 0.0522268,0.046493,50746, SelfUp,
11-26-2022-11-41-34.541,1, 0.1235604,0.043076,84260, SelfDown,
11-26-2022-11-41-34.644,1, 0.0459698,0.044321,51454, SelfUp,
11-26-2022-11-41-34.644,1, 0.1227165,0.041415,85966, SelfDown,
11-26-2022-11-41-34.745,1, 0.0713836,0.042848,54610, SelfUp,
11-26-2022-11-41-34.745,1, 0.2313295,0.047945,88562, SelfDown,
11-26-2022-11-41-34.885,1, 0.1067764,0.045129,54643, SelfUp,
11-26-2022-11-41-34.988,1, 0.0346499,0.042314,58611, SelfUp,
11-26-2022-11-41-34.885,1, 0.1382196,0.044162,88564, SelfDown,
11-26-2022-11-41-34.988,1, 0.090578,0.0414,91960, SelfDown,
11-26-2022-11-41-35.089,1, 0.038888,0.038318,64933, SelfUp,
11-26-2022-11-41-35.089,1, 0.0812596,0.04337,65942, SelfDown,
11-26-2022-11-41-35.189,1, 0.0814973,0.04901,46299, SelfDown,
11-26-2022-11-41-35.189,1, 0.1953585,0.048476,45458, SelfUp,
11-26-2022-11-41-35.289,1, 0.3417519,0.048599,46329, SelfDown,
11-26-2022-11-41-35.390,1, 0.2831239,0.037173,46703, SelfDown,
11-26-2022-11-41-35.495,1, 0.1788399,0.037173,46703, SelfDown,
11-26-2022-11-41-35.596,1, 0.0871351,0.037173,46703, SelfDown,
11-26-2022-11-41-35.697,1, 0.1035875,0.039477,33939, SelfDown,
11-26-2022-11-41-35.797,1, 0.1003963,0.040398,33953, SelfDown,
11-26-2022-11-41-35.897,1, 0.0635428,0.039553,33958, SelfDown,
11-26-2022-11-41-35.998,1, 0.0935021,0.038591,34799, SelfDown,
11-26-2022-11-41-36.098,1, 0.1137404,0.037083,37300, SelfDown,
11-26-2022-11-41-36.199,1, 0.0844835,0.037865,38130, SelfDown,
11-26-2022-11-41-36.299,1, 0.1005531,0.037585,40814, SelfDown,
11-26-2022-11-41-36.399,1, 0.0998147,0.040643,41346, SelfDown,
11-26-2022-11-41-36.499,1, 0.1168434,0.039152,44025, SelfDown,
11-26-2022-11-41-36.600,1, 0.095792,0.037049,46374, SelfDown,
11-26-2022-11-41-36.700,1, 0.1278729,0.036428,49778, SelfDown,
11-26-2022-11-41-36.800,1, 0.1199196,0.037028,50486, SelfDown,
11-26-2022-11-41-36.900,1, 0.1135173,0.036624,52395, SelfDown,
11-26-2022-11-41-37.000,1, 0.0840804,0.039378,53589, SelfDown,
11-26-2022-11-41-37.102,1, 0.0931478,0.037436,55351, SelfDown,
11-26-2022-11-41-37.203,1, 0.1646882,0.037003,58871, SelfDown,
11-26-2022-11-41-37.303,1, 0.0889631,0.037003,58871, SelfDown,
11-26-2022-11-41-37.404,1, 0.0862835,0.036673,61371, SelfDown,
11-26-2022-11-41-37.505,1, 0.0933925,0.038378,62449, SelfDown,
11-26-2022-11-41-37.605,1, 0.1139993,0.037426,65718, SelfDown,
11-26-2022-11-41-37.706,1, 0.12413,0.036304,68718, SelfDown,
11-26-2022-11-41-37.807,1, 0.1203651,0.036325,70565, SelfDown,
11-26-2022-11-41-37.908,1, 0.089826,0.036286,72113, SelfDown,
11-26-2022-11-41-38.009,1, 0.1164133,0.036729,74981, SelfDown,
11-26-2022-11-41-38.110,1, 0.1212389,0.03879,74991, SelfDown,
11-26-2022-11-41-38.210,1, 0.0644839,0.03767,76220, SelfDown,
11-26-2022-11-41-35.289,1, 3.0783271,0.044598,7877, SelfUp,
11-26-2022-11-41-35.390,1, 2.9778428999999997,0.044598,7877, SelfUp,
11-26-2022-11-41-35.495,1, 2.873283,0.044598,7877, SelfUp,
11-26-2022-11-41-35.596,1, 2.7723415,0.044598,7877, SelfUp,
11-26-2022-11-41-35.697,1, 2.6719996999999998,0.044598,7877, SelfUp,
11-26-2022-11-41-35.797,1, 2.5719054999999997,0.044598,7877, SelfUp,
11-26-2022-11-41-35.897,1, 2.4718909,0.044598,7877, SelfUp,
11-26-2022-11-41-35.997,1, 2.3712898,0.044598,7877, SelfUp,
11-26-2022-11-41-36.098,1, 2.2710498,0.044598,7877, SelfUp,
11-26-2022-11-41-36.199,1, 2.1695611,0.044598,7877, SelfUp,
11-26-2022-11-41-36.299,1, 2.0695178,0.044598,7877, SelfUp,
11-26-2022-11-41-36.399,1, 1.9694844,0.044598,7877, SelfUp,
11-26-2022-11-41-36.499,1, 1.8691621999999999,0.044598,7877, SelfUp,
11-26-2022-11-41-36.600,1, 1.7689591999999998,0.044598,7877, SelfUp,
11-26-2022-11-41-36.700,1, 1.6688682,0.044598,7877, SelfUp,
11-26-2022-11-41-36.800,1, 1.568603,0.044598,7877, SelfUp,
11-26-2022-11-41-36.900,1, 1.4684745000000001,0.044598,7877, SelfUp,
11-26-2022-11-41-37.000,1, 1.3682052,0.044598,7877, SelfUp,
11-26-2022-11-41-37.203,1, 1.1659154,0.044598,7877, SelfUp,
11-26-2022-11-41-37.303,1, 1.065633,0.044598,7877, SelfUp,
11-26-2022-11-41-37.404,1, 0.9647074,0.044598,7877, SelfUp,
11-26-2022-11-41-37.505,1, 0.8640471,0.044598,7877, SelfUp,
11-26-2022-11-41-37.605,1, 0.7637714,0.044598,7877, SelfUp,
11-26-2022-11-41-37.706,1, 0.6629531,0.044598,7877, SelfUp,
11-26-2022-11-41-37.807,1, 0.5612901,0.044598,7877, SelfUp,
11-26-2022-11-41-37.908,1, 0.4605264,0.044598,7877, SelfUp,
11-26-2022-11-41-38.009,1, 0.3593107,0.044598,7877, SelfUp,
11-26-2022-11-41-37.102,1, 1.2663722,0.044598,7877, SelfUp,
11-26-2022-11-41-38.110,1, 0.2590119,0.044598,7877, SelfUp,
11-26-2022-11-41-38.310,1, 0.1218995,0.035238,81297, SelfDown,
11-26-2022-11-41-38.411,1, 0.1028786,0.036321,82385, SelfDown,
11-26-2022-11-41-38.210,1, 0.3183831,0.03934,11877, SelfUp,
11-26-2022-11-41-38.310,1, 0.2181173,0.03934,11877, SelfUp,
11-26-2022-11-41-38.411,1, 0.1179329,0.03934,11877, SelfUp,
11-26-2022-11-41-38.513,1, 0.0934965,0.036205,83174, SelfDown,
11-26-2022-11-41-38.513,1, 0.1689901,0.038862,14944, SelfUp,
11-26-2022-11-41-38.613,1, 0.0690965,0.038862,14944, SelfUp,
