Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-58-27.260,3, 0.5047246,0.048839,14415, Foreign,
11-26-2022-11-58-27.661,3, 0.1230367,0.038244,14415, Foreign,
11-26-2022-11-58-26.958,3, 0.8879045,0.032334,6075, Foreign,
11-26-2022-11-58-28.066,3, 0.1068948,0.033663,14415, Foreign,
11-26-2022-11-58-28.268,3, 0.1091369,0.037551,14415, Foreign,
11-26-2022-11-58-28.167,3, 0.2416545,0.04159,14415, Foreign,
11-26-2022-11-58-27.966,3, 0.443581,0.033879,14415, Foreign,
11-26-2022-11-58-27.360,3, 1.1219695,0.061858,14415, Foreign,
11-26-2022-11-58-28.570,3, 0.1095479,0.036561,14415, Foreign,
11-26-2022-11-58-28.368,3, 0.3316549,0.0416,14415, Foreign,
11-26-2022-11-58-27.861,3, 1.0215079,0.036762,14415, Foreign,
11-26-2022-11-58-28.870,3, 0.1171915,0.046227,14415, Foreign,
11-26-2022-11-58-25.740,3, 3.0239234,0.954536,6075, Foreign,
11-26-2022-11-58-29.376,3, 0.1055432,0.033374,14415, Foreign,
11-26-2022-11-58-29.176,3, 0.3933362,0.033363,14415, Foreign,
11-26-2022-11-58-29.578,3, 0.1254774,0.039226,14415, Foreign,
11-26-2022-11-58-27.761,3, 2.0166019,0.041371,14415, Foreign,
11-26-2022-11-58-29.778,3, 0.1395071,0.045294,14415, Foreign,
11-26-2022-11-58-28.770,3, 0.855365,0.046792,6075, Foreign,
11-26-2022-11-58-29.879,3, 0.1363509,0.045106,14415, Foreign,
11-26-2022-11-58-29.980,3, 0.1149807,0.04257,14415, Foreign,
11-26-2022-11-58-28.971,3, 0.897382,0.036304,6075, Foreign,
11-26-2022-11-58-30.181,3, 0.0955964,0.029994,14415, Foreign,
11-26-2022-11-58-29.073,3, 0.9220422,0.032664,6075, Foreign,
11-26-2022-11-58-30.080,3, 0.2298343,0.039846,14415, Foreign,
11-26-2022-11-58-29.276,3, 0.834353,0.038413,6075, Foreign,
11-26-2022-11-58-30.281,3, 0.1556843,0.035979,14415, Foreign,
11-26-2022-11-58-30.383,3, 0.1348867,0.046904,14415, Foreign,
11-26-2022-11-58-29.477,3, 0.8109633,0.030709,6075, Foreign,
11-26-2022-11-58-30.483,3, 0.1050154,0.036999,14415, Foreign,
11-26-2022-11-58-30.583,3, 0.1195009,0.038499,14415, Foreign,
11-26-2022-11-58-29.679,3, 0.7952601,0.026194,6075, Foreign,
11-26-2022-11-58-30.684,3, 0.0918164,0.029565,14415, Foreign,
11-26-2022-11-58-30.785,3, 0.098698,0.031516,14415, Foreign,
11-26-2022-11-58-28.670,3, 1.9452562,0.033132,6075, Foreign,
11-26-2022-11-58-30.885,3, 0.1060667,0.030466,14415, Foreign,
11-26-2022-11-58-31.088,3, 0.1089492,0.029584,14415, Foreign,
11-26-2022-11-58-31.295,3, 0.0913516,0.027918,14415, Foreign,
11-26-2022-11-58-30.987,3, 0.4074482,0.040739,14415, Foreign,
11-26-2022-11-58-31.498,3, 0.1218932,0.036683,14415, Foreign,
11-26-2022-11-58-31.598,3, 0.1351818,0.039484,14415, Foreign,
11-26-2022-11-58-31.698,3, 0.0946095,0.031434,14415, Foreign,
11-26-2022-11-58-31.189,3, 0.6083715,0.031125,14415, Foreign,
11-26-2022-11-58-31.799,3, 0.0865207,0.027348,14415, Foreign,
11-26-2022-11-58-28.469,3, 3.1683713,0.036391,1905, Foreign,
11-26-2022-11-58-31.899,3, 0.1081694,0.034767,14415, Foreign,
11-26-2022-11-58-31.999,3, 0.1324641,0.041272,14415, Foreign,
11-26-2022-11-58-32.099,3, 0.1243796,0.038775,14415, Foreign,
11-26-2022-11-58-32.200,3, 0.1979353,0.0471,14415, Foreign,
11-26-2022-11-58-32.401,3, 0.1204594,0.043489,14415, Foreign,
11-26-2022-11-58-31.398,3, 0.842489,0.039149,6075, Foreign,
11-26-2022-11-58-32.501,3, 0.1193817,0.036725,14415, Foreign,
11-26-2022-11-58-32.602,3, 0.1159512,0.037137,14415, Foreign,
11-26-2022-11-58-32.702,3, 0.1216205,0.038094,14415, Foreign,
11-26-2022-11-58-32.300,3, 0.5358681,0.040326,14415, Foreign,
11-26-2022-11-58-33.004,3, 0.1140765,0.039815,14415, Foreign,
11-26-2022-11-58-33.104,3, 0.1153886,0.036759,14415, Foreign,
11-26-2022-11-58-32.902,3, 0.5141627,0.050538,14415, Foreign,
11-26-2022-11-58-33.306,3, 0.1568262,0.037335,14415, Foreign,
11-26-2022-11-58-33.206,3, 0.2762584,0.03533,14415, Foreign,
11-26-2022-11-58-33.507,3, 0.1103281,0.034481,14415, Foreign,
11-26-2022-11-58-33.707,3, 0.1251682,0.03725,14415, Foreign,
11-26-2022-11-58-32.802,3, 1.0360604,0.042026,14415, Foreign,
11-26-2022-11-58-33.808,3, 0.1307323,0.049581,14415, Foreign,
11-26-2022-11-58-33.908,3, 0.1297841,0.043648,14415, Foreign,
11-26-2022-11-58-34.209,3, 0.104355,0.033897,14415, Foreign,
11-26-2022-11-58-33.406,3, 0.8507315,0.041469,6075, Foreign,
11-26-2022-11-58-34.313,3, 0.3971543,0.034628,14415, Foreign,
11-26-2022-11-58-34.718,3, 0.1166294,0.042942,14415, Foreign,
11-26-2022-11-58-34.819,3, 0.1084162,0.034791,14415, Foreign,
11-26-2022-11-58-34.919,3, 0.1102351,0.041664,14415, Foreign,
11-26-2022-11-58-34.008,3, 0.8157236,0.038412,6075, Foreign,
11-26-2022-11-58-35.019,3, 0.1098544,0.032094,14415, Foreign,
11-26-2022-11-58-35.119,3, 0.1691329,0.040042,14415, Foreign,
11-26-2022-11-58-33.607,3, 1.4374161,0.040752,6075, Foreign,
11-26-2022-11-58-34.617,3, 0.7707088,0.046149,14415, Foreign,
11-26-2022-11-58-35.320,3, 0.1189855,0.038362,14415, Foreign,
11-26-2022-11-58-35.420,3, 0.1373922,0.048778,14415, Foreign,
11-26-2022-11-58-35.521,3, 0.174374,0.038574,14415, Foreign,
11-26-2022-11-58-35.724,3, 0.1121461,0.035207,14415, Foreign,
11-26-2022-11-58-35.824,3, 0.1234656,0.039161,14415, Foreign,
11-26-2022-11-58-34.514,3, 1.1460073,0.047608,6075, Foreign,
11-26-2022-11-58-36.025,3, 0.1098841,0.037948,14415, Foreign,
11-26-2022-11-58-36.126,3, 0.2431091,0.044422,14415, Foreign,
11-26-2022-11-58-24.931,3, 11.1937247,0.037771,6075, Foreign,
11-26-2022-11-58-36.430,3, 0.1203402,0.029295,14415, Foreign,
11-26-2022-11-58-36.226,3, 0.467382,0.049867,14415, Foreign,
11-26-2022-11-58-34.414,3, 2.0433993,0.052189,6075, Foreign,
11-26-2022-11-58-36.631,3, 0.1413648,0.041903,14415, Foreign,
11-26-2022-11-58-35.623,3, 0.8589813,0.050973,6075, Foreign,
11-26-2022-11-58-36.731,3, 0.1297911,0.043172,14415, Foreign,
11-26-2022-11-58-36.834,3, 0.1374931,0.040183,14415, Foreign,
11-26-2022-11-58-35.924,3, 0.8337864,0.039952,6075, Foreign,
11-26-2022-11-58-37.036,3, 0.108886,0.035937,14415, Foreign,
11-26-2022-11-58-37.239,3, 0.1295495,0.045114,14415, Foreign,
11-26-2022-11-58-36.934,3, 0.4509886,0.043041,14415, Foreign,
11-26-2022-11-58-37.341,3, 0.1103039,0.03804,14415, Foreign,
11-26-2022-11-58-37.441,3, 0.1286948,0.038504,14415, Foreign,
11-26-2022-11-58-36.530,3, 0.8473144,0.047523,6075, Foreign,
11-26-2022-11-58-37.541,3, 0.15428,0.043417,14415, Foreign,
11-26-2022-11-58-36.326,3, 1.0911405,0.035284,6075, Foreign,
11-26-2022-11-58-37.641,3, 0.1504631,0.05318,14415, Foreign,
11-26-2022-11-58-37.742,3, 0.1859416,0.043714,14415, Foreign,
11-26-2022-11-58-37.943,3, 0.1020265,0.030626,14415, Foreign,
11-26-2022-11-58-38.043,3, 0.1188117,0.033168,14415, Foreign,
11-26-2022-11-58-38.144,3, 0.1206812,0.040392,14415, Foreign,
11-26-2022-11-58-37.139,3, 0.8323281,0.037653,6075, Foreign,
11-26-2022-11-58-38.244,3, 0.1257913,0.042104,14415, Foreign,
11-26-2022-11-58-38.446,3, 0.1233576,0.039742,14415, Foreign,
11-26-2022-11-58-38.649,3, 0.1126156,0.037904,14415, Foreign,
11-26-2022-11-58-38.345,3, 0.4908207,0.042164,14415, Foreign,
11-26-2022-11-58-38.749,3, 0.1147895,0.03965,14415, Foreign,
11-26-2022-11-58-37.842,3, 0.8378089,0.054555,6075, Foreign,
11-26-2022-11-58-38.950,3, 0.1198337,0.04223,14415, Foreign,
11-26-2022-11-58-39.050,3, 0.1187361,0.035513,14415, Foreign,
11-26-2022-11-58-38.849,3, 0.4243022,0.041893,14415, Foreign,
11-26-2022-11-58-39.253,3, 0.1236276,0.039739,14415, Foreign,
11-26-2022-11-58-34.108,3, 4.9678554,0.036012,6075, Foreign,
