Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-30-50.755,3, 0.1120107,0.035853,14415, Foreign,
11-26-2022-11-30-50.554,3, 0.3827731,0.036301,14446, Foreign,
11-26-2022-11-30-50.447,3, 0.4977689,0.045391,14415, Foreign,
11-26-2022-11-30-45.780,3, 4.8885078,0.034775,6075, Foreign,
11-26-2022-11-30-50.855,3, 0.1202893,0.041515,14415, Foreign,
11-26-2022-11-30-50.144,3, 1.0639527,0.059913,14415, Foreign,
11-26-2022-11-30-51.056,3, 0.1713686,0.038071,14415, Foreign,
11-26-2022-11-30-50.956,3, 0.4178817,0.037338,14415, Foreign,
11-26-2022-11-30-47.190,3, 3.8881354999999997,0.032891,1905, Foreign,
11-26-2022-11-30-51.558,3, 0.1232161,0.035347,14415, Foreign,
11-26-2022-11-30-51.658,3, 0.1054254,0.040576,14415, Foreign,
11-26-2022-11-30-51.860,3, 0.1425158,0.05008,14415, Foreign,
11-26-2022-11-30-51.961,3, 0.1280702,0.045374,14415, Foreign,
11-26-2022-11-30-52.062,3, 0.0991663,0.034996,14415, Foreign,
11-26-2022-11-30-52.264,3, 0.0956096,0.030767,14415, Foreign,
11-26-2022-11-30-51.257,3, 0.8227863,0.033878,6075, Foreign,
11-26-2022-11-30-51.357,3, 0.8073362,0.031687,6075, Foreign,
11-26-2022-11-30-52.365,3, 0.119078,0.042765,14415, Foreign,
11-26-2022-11-30-52.162,3, 0.4637478,0.03461,14415, Foreign,
11-26-2022-11-30-52.465,3, 0.1821128,0.039204,14415, Foreign,
11-26-2022-11-30-52.566,3, 0.0914478,0.029989,14415, Foreign,
11-26-2022-11-30-52.666,3, 0.1085958,0.038009,14415, Foreign,
11-26-2022-11-30-51.458,3, 1.0498482,0.030985,6075, Foreign,
11-26-2022-11-30-51.759,3, 0.8179169,0.038735,6075, Foreign,
