Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-39-52.033,3, 0.1337807,0.034878,14415, Foreign,
11-26-2022-11-39-52.134,3, 0.1549805,0.035029,14415, Foreign,
11-26-2022-11-39-52.336,3, 0.1957458,0.035836,14415, Foreign,
11-26-2022-11-39-50.720,3, 2.0289742,0.035451,14415, Foreign,
11-26-2022-11-39-52.647,3, 0.1172371,0.037339,14415, Foreign,
11-26-2022-11-39-51.933,3, 0.8098699,0.030941,6075, Foreign,
11-26-2022-11-39-52.544,3, 0.5119814,0.031636,14415, Foreign,
11-26-2022-11-39-52.948,3, 0.1155794,0.036907,14415, Foreign,
11-26-2022-11-39-52.441,3, 0.65387,0.034383,14415, Foreign,
11-26-2022-11-39-52.747,3, 0.3644688,0.034417,14415, Foreign,
11-26-2022-11-39-51.731,3, 1.0912128,0.033134,6075, Foreign,
11-26-2022-11-39-53.048,3, 0.125754,0.040217,14415, Foreign,
11-26-2022-11-39-53.148,3, 0.128181,0.041807,14415, Foreign,
11-26-2022-11-39-50.620,3, 2.3768635,0.039859,6075, Foreign,
11-26-2022-11-39-52.235,3, 0.8078415,0.033618,6075, Foreign,
11-26-2022-11-39-53.250,3, 0.1046535,0.034445,14415, Foreign,
11-26-2022-11-39-53.350,3, 0.4155055,0.037378,14415, Foreign,
11-26-2022-11-39-53.662,3, 0.1149233,0.038181,14415, Foreign,
11-26-2022-11-39-53.560,3, 0.2641681,0.041855,14415, Foreign,
11-26-2022-11-39-53.762,3, 0.1633745,0.038764,14415, Foreign,
11-26-2022-11-39-52.847,3, 0.8270882,0.039194,6075, Foreign,
11-26-2022-11-39-53.964,3, 0.1203695,0.038608,14415, Foreign,
11-26-2022-11-39-50.311,3, 3.9201538,0.038019,14415, Foreign,
11-26-2022-11-39-54.166,3, 0.1254276,0.041355,14415, Foreign,
11-26-2022-11-39-53.455,3, 0.9412398,0.035196,14415, Foreign,
11-26-2022-11-39-54.066,3, 0.3915355,0.036419,14415, Foreign,
11-26-2022-11-39-54.369,3, 0.1050643,0.033423,14415, Foreign,
11-26-2022-11-39-49.392,3, 4.8975543,0.038986,6075, Foreign,
11-26-2022-11-39-54.570,3, 0.1123899,0.036498,14415, Foreign,
11-26-2022-11-39-54.673,3, 0.1497037,0.031854,14415, Foreign,
11-26-2022-11-39-54.469,3, 0.3744378,0.035356,14415, Foreign,
11-26-2022-11-39-54.774,3, 0.1123097,0.038172,14415, Foreign,
11-26-2022-11-39-49.802,3, 4.8667058,0.035645,6075, Foreign,
11-26-2022-11-39-53.863,3, 0.8177509,0.03563,6075, Foreign,
11-26-2022-11-39-54.977,3, 0.1239553,0.039094,14415, Foreign,
11-26-2022-11-39-55.077,3, 0.1277578,0.040095,14415, Foreign,
11-26-2022-11-39-54.875,3, 0.4054541,0.029701,14446, Foreign,
11-26-2022-11-39-55.177,3, 0.1259773,0.041537,14415, Foreign,
11-26-2022-11-39-54.267,3, 0.8201189,0.040595,6075, Foreign,
11-26-2022-11-39-55.482,3, 0.1185307,0.038835,14415, Foreign,
11-26-2022-11-39-51.530,3, 4.1342753,0.038983,14415, Foreign,
11-26-2022-11-39-55.585,3, 0.1217149,0.040791,14415, Foreign,
11-26-2022-11-39-55.279,3, 0.5342432,0.038998,14415, Foreign,
11-26-2022-11-39-55.381,3, 0.4643712,0.053968,14415, Foreign,
11-26-2022-11-39-55.787,3, 0.1148754,0.039528,14415, Foreign,
11-26-2022-11-39-55.888,3, 0.1232131,0.038823,14415, Foreign,
11-26-2022-11-39-55.988,3, 0.1271402,0.041339,14415, Foreign,
11-26-2022-11-39-56.089,3, 0.1129922,0.037081,14415, Foreign,
11-26-2022-11-39-56.289,3, 0.1094565,0.035839,14415, Foreign,
11-26-2022-11-39-56.189,3, 0.3921735,0.040045,14415, Foreign,
11-26-2022-11-39-56.490,3, 0.1067437,0.034843,14415, Foreign,
11-26-2022-11-39-56.691,3, 0.1179323,0.035985,14415, Foreign,
11-26-2022-11-39-55.685,3, 0.8760704,0.035052,6075, Foreign,
11-26-2022-11-39-56.590,3, 0.2867266,0.036803,14415, Foreign,
11-26-2022-11-39-56.895,3, 0.1065908,0.035468,14415, Foreign,
11-26-2022-11-39-56.995,3, 0.1054806,0.035542,14415, Foreign,
11-26-2022-11-39-56.390,3, 0.8104692,0.034909,14415, Foreign,
11-26-2022-11-39-57.095,3, 0.1260066,0.035176,14415, Foreign,
11-26-2022-11-39-57.195,3, 0.1636225,0.038272,14415, Foreign,
11-26-2022-11-39-57.297,3, 0.1402472,0.038158,14415, Foreign,
11-26-2022-11-39-57.398,3, 0.1393082,0.043266,14415, Foreign,
11-26-2022-11-39-57.498,3, 0.1381132,0.045916,14415, Foreign,
11-26-2022-11-39-56.794,3, 0.9127242,0.045892,14415, Foreign,
11-26-2022-11-39-57.598,3, 0.1432644,0.04284,14415, Foreign,
11-26-2022-11-39-57.698,3, 0.12757,0.045786,14415, Foreign,
11-26-2022-11-39-57.999,3, 0.1097701,0.036187,14415, Foreign,
11-26-2022-11-39-57.798,3, 0.3597306,0.030448,14415, Foreign,
11-26-2022-11-39-58.100,3, 0.0865693,0.033385,14415, Foreign,
11-26-2022-11-39-58.200,3, 0.1321658,0.041774,14415, Foreign,
11-26-2022-11-39-57.898,3, 0.4824345,0.036596,14415, Foreign,
11-26-2022-11-39-58.304,3, 0.1557748,0.052552,14415, Foreign,
11-26-2022-11-39-58.403,3, 0.177089,0.05343,14415, Foreign,
11-26-2022-11-39-58.504,3, 0.1422717,0.042781,14415, Foreign,
11-26-2022-11-39-58.705,3, 0.2776651,0.040172,14415, Foreign,
11-26-2022-11-39-58.604,3, 0.4608113,0.04001,14415, Foreign,
11-26-2022-11-39-59.108,3, 0.1262052,0.036725,14415, Foreign,
11-26-2022-11-39-58.907,3, 0.4728366,0.038615,14415, Foreign,
11-26-2022-11-39-59.314,3, 0.1303688,0.035613,14415, Foreign,
11-26-2022-11-39-59.007,3, 0.6258276,0.044764,14415, Foreign,
11-26-2022-11-39-59.514,3, 0.1383717,0.037817,14415, Foreign,
11-26-2022-11-39-59.614,3, 0.1282003,0.034936,14415, Foreign,
11-26-2022-11-39-59.715,3, 0.1040046,0.034451,14415, Foreign,
11-26-2022-11-39-58.807,3, 1.0128775,0.039262,14415, Foreign,
11-26-2022-11-39-59.815,3, 0.1432371,0.045143,14415, Foreign,
11-26-2022-11-40-00.016,3, 0.2236156,0.038139,14415, Foreign,
11-26-2022-11-40-00.116,3, 0.2670065,0.036028,14415, Foreign,
11-26-2022-11-39-59.210,3, 0.8838828,0.039179,6075, Foreign,
11-26-2022-11-39-59.414,3, 0.8190268,0.0369,6075, Foreign,
11-26-2022-11-40-00.420,3, 0.1146527,0.037773,14415, Foreign,
11-26-2022-11-40-00.219,3, 0.4266996,0.047302,14415, Foreign,
11-26-2022-11-40-00.320,3, 0.3966052,0.039891,14415, Foreign,
11-26-2022-11-40-00.520,3, 0.3801305,0.038858,14415, Foreign,
11-26-2022-11-40-00.824,3, 0.1103941,0.034317,14415, Foreign,
11-26-2022-11-40-01.025,3, 0.1279924,0.037679,14415, Foreign,
11-26-2022-11-40-01.125,3, 0.1340979,0.048131,14415, Foreign,
11-26-2022-11-40-01.226,3, 0.1064916,0.033358,14415, Foreign,
11-26-2022-11-40-00.622,3, 0.9547674,0.045813,14415, Foreign,
11-26-2022-11-40-01.628,3, 0.1067797,0.03456,14415, Foreign,
11-26-2022-11-40-01.326,3, 0.4884106,0.046356,14415, Foreign,
11-26-2022-11-40-01.427,3, 0.402699,0.036698,14415, Foreign,
11-26-2022-11-40-00.724,3, 0.8119472,0.032442,6075, Foreign,
11-26-2022-11-40-01.831,3, 0.1065881,0.033348,14415, Foreign,
11-26-2022-11-40-01.931,3, 0.1553472,0.036341,14415, Foreign,
11-26-2022-11-40-02.031,3, 0.1071437,0.034667,14415, Foreign,
11-26-2022-11-40-02.132,3, 0.1006574,0.033044,14415, Foreign,
11-26-2022-11-40-02.232,3, 0.1082332,0.035605,14415, Foreign,
11-26-2022-11-40-00.924,3, 1.1447197,0.037875,6075, Foreign,
11-26-2022-11-40-02.333,3, 0.1190549,0.037839,14415, Foreign,
11-26-2022-11-40-01.527,3, 0.9651183,0.046468,14415, Foreign,
11-26-2022-11-40-02.433,3, 0.1020725,0.035981,14415, Foreign,
11-26-2022-11-39-59.916,3, 2.4134004,0.035303,6075, Foreign,
11-26-2022-11-40-02.535,3, 0.0998633,0.032296,14415, Foreign,
11-26-2022-11-40-02.636,3, 0.1654094,0.049543,14415, Foreign,
11-26-2022-11-40-02.838,3, 0.1520237,0.043893,14415, Foreign,
11-26-2022-11-40-02.939,3, 0.1199585,0.041994,14415, Foreign,
11-26-2022-11-40-02.737,3, 0.5462261,0.048455,14415, Foreign,
11-26-2022-11-40-03.240,3, 0.2024092,0.035806,14415, Foreign,
11-26-2022-11-40-03.340,3, 0.1248673,0.037927,14415, Foreign,
11-26-2022-11-40-03.140,3, 0.394853,0.033699,14415, Foreign,
11-26-2022-11-40-03.543,3, 0.1350528,0.041922,14415, Foreign,
11-26-2022-11-40-01.730,3, 1.7425792,0.041231,6075, Foreign,
11-26-2022-11-40-03.748,3, 0.0834027,0.028004,14415, Foreign,
11-26-2022-11-40-03.441,3, 0.4798093,0.034397,14415, Foreign,
11-26-2022-11-40-03.848,3, 0.0917292,0.027081,14415, Foreign,
11-26-2022-11-40-04.048,3, 0.1164348,0.038426,14415, Foreign,
11-26-2022-11-40-04.148,3, 0.1163142,0.039374,14415, Foreign,
11-26-2022-11-40-03.040,3, 1.3086238,0.043649,14446, Foreign,
11-26-2022-11-40-03.948,3, 0.4325337,0.034597,14415, Foreign,
11-26-2022-11-40-04.352,3, 0.1215404,0.038112,14415, Foreign,
11-26-2022-11-40-03.648,3, 0.819213,0.037956,6075, Foreign,
11-26-2022-11-40-04.558,3, 0.2469834,0.036115,14415, Foreign,
11-26-2022-11-40-04.960,3, 0.1596749,0.035773,14415, Foreign,
11-26-2022-11-40-04.759,3, 0.5234114,0.036671,14415, Foreign,
11-26-2022-11-40-05.162,3, 0.1390441,0.04521,14415, Foreign,
11-26-2022-11-40-05.263,3, 0.1167712,0.039094,14415, Foreign,
11-26-2022-11-40-04.251,3, 0.8374861,0.038012,6075, Foreign,
11-26-2022-11-40-04.658,3, 0.7492333,0.037252,14415, Foreign,
11-26-2022-11-40-05.364,3, 0.1188288,0.041141,14415, Foreign,
11-26-2022-11-40-04.453,3, 0.8320666,0.037278,6075, Foreign,
11-26-2022-11-40-05.464,3, 0.1382432,0.038889,14415, Foreign,
11-26-2022-11-40-05.564,3, 0.1862423,0.052926,14415, Foreign,
11-26-2022-11-40-05.765,3, 0.2006486,0.048223,14415, Foreign,
11-26-2022-11-40-04.860,3, 0.8205605,0.037703,6075, Foreign,
11-26-2022-11-40-05.966,3, 0.1104999,0.036619,14415, Foreign,
11-26-2022-11-40-06.067,3, 0.1114371,0.035484,14415, Foreign,
11-26-2022-11-40-05.061,3, 0.8322471,0.038059,6075, Foreign,
11-26-2022-11-40-06.471,3, 0.1262476,0.036821,14415, Foreign,
11-26-2022-11-40-06.369,3, 0.3174552,0.043231,14415, Foreign,
11-26-2022-11-40-06.167,3, 0.5783333,0.05486,14415, Foreign,
11-26-2022-11-40-06.269,3, 0.4878523,0.038392,14415, Foreign,
11-26-2022-11-40-06.672,3, 0.1410747,0.048098,14415, Foreign,
11-26-2022-11-40-06.772,3, 0.1236538,0.04349,14415, Foreign,
11-26-2022-11-40-05.866,3, 1.0323569,0.043136,14415, Foreign,
11-26-2022-11-40-06.572,3, 0.4725127,0.043922,14415, Foreign,
11-26-2022-11-40-07.176,3, 0.1153072,0.040416,14415, Foreign,
11-26-2022-11-40-06.874,3, 0.4863067,0.034926,14415, Foreign,
11-26-2022-11-40-07.276,3, 0.1114027,0.036732,14415, Foreign,
11-26-2022-11-40-06.974,3, 0.5151121,0.040542,14415, Foreign,
11-26-2022-11-40-07.477,3, 0.1172947,0.03457,14415, Foreign,
11-26-2022-11-40-07.075,3, 0.617921,0.037286,14415, Foreign,
11-26-2022-11-40-07.678,3, 0.1235029,0.041318,14415, Foreign,
11-26-2022-11-40-07.778,3, 0.1337607,0.042218,14415, Foreign,
11-26-2022-11-40-05.665,3, 1.9826385,0.041693,6075, Foreign,
11-26-2022-11-40-07.879,3, 0.1494966,0.046238,14415, Foreign,
11-26-2022-11-40-07.979,3, 0.413604,0.051132,14415, Foreign,
11-26-2022-11-40-08.283,3, 0.1198047,0.03842,14415, Foreign,
11-26-2022-11-40-07.376,3, 0.8347545,0.04288,6075, Foreign,
11-26-2022-11-40-08.384,3, 0.1285651,0.044099,14415, Foreign,
11-26-2022-11-40-08.182,3, 0.5836681,0.03906,14415, Foreign,
11-26-2022-11-40-07.577,3, 0.9103042,0.034007,6075, Foreign,
11-26-2022-11-40-08.686,3, 0.112126,0.040424,14415, Foreign,
11-26-2022-11-40-08.787,3, 0.1287725,0.046058,14415, Foreign,
11-26-2022-11-40-08.887,3, 0.1243919,0.038433,14415, Foreign,
11-26-2022-11-40-08.585,3, 0.5103356,0.037679,14415, Foreign,
11-26-2022-11-40-09.190,3, 0.1204383,0.042218,14415, Foreign,
11-26-2022-11-40-09.390,3, 0.1260413,0.04247,14415, Foreign,
11-26-2022-11-40-09.290,3, 0.2453347,0.037489,14415, Foreign,
11-26-2022-11-40-08.484,3, 0.8318993,0.044959,6075, Foreign,
11-26-2022-11-40-09.591,3, 0.1420125,0.045293,14415, Foreign,
11-26-2022-11-40-09.791,3, 0.1468467,0.048408,14415, Foreign,
11-26-2022-11-40-09.088,3, 0.9164734,0.039534,14415, Foreign,
11-26-2022-11-40-09.892,3, 0.1502383,0.048009,14415, Foreign,
11-26-2022-11-40-09.992,3, 0.1336666,0.048167,14415, Foreign,
11-26-2022-11-40-09.691,3, 0.4737348,0.042744,14415, Foreign,
11-26-2022-11-40-10.092,3, 0.1177421,0.039415,14415, Foreign,
11-26-2022-11-40-08.079,3, 2.1670712,0.037675,14415, Foreign,
11-26-2022-11-40-10.193,3, 0.12496,0.039728,14415, Foreign,
11-26-2022-11-40-10.294,3, 0.1059019,0.031848,14415, Foreign,
11-26-2022-11-40-08.987,3, 1.1254426,0.042954,6075, Foreign,
11-26-2022-11-40-10.395,3, 0.1491359,0.033169,14415, Foreign,
11-26-2022-11-40-10.495,3, 0.1633091,0.03819,14415, Foreign,
11-26-2022-11-40-09.491,3, 0.8902775,0.042193,6075, Foreign,
11-26-2022-11-40-10.699,3, 0.1439511,0.033091,14415, Foreign,
11-26-2022-11-40-10.902,3, 0.1045695,0.033752,14415, Foreign,
11-26-2022-11-40-11.006,3, 0.1035679,0.036125,14415, Foreign,
11-26-2022-11-40-11.106,3, 0.1812302,0.039371,14415, Foreign,
11-26-2022-11-40-11.513,3, 0.1179728,0.040198,14415, Foreign,
11-26-2022-11-40-11.307,3, 0.4230578,0.044821,14415, Foreign,
11-26-2022-11-40-10.596,3, 0.8416972,0.043736,6075, Foreign,
11-26-2022-11-40-11.619,3, 0.1457546,0.039153,14415, Foreign,
11-26-2022-11-40-11.719,3, 0.1632787,0.048733,14415, Foreign,
11-26-2022-11-40-10.802,3, 0.8387304,0.029928,6075, Foreign,
11-26-2022-11-40-11.919,3, 0.0902631,0.028731,14415, Foreign,
11-26-2022-11-40-12.019,3, 0.1144671,0.037146,14415, Foreign,
11-26-2022-11-40-12.120,3, 0.1086599,0.033741,14415, Foreign,
11-26-2022-11-40-11.206,3, 0.8228351,0.040402,6075, Foreign,
11-26-2022-11-40-12.221,3, 0.125903,0.039646,14415, Foreign,
11-26-2022-11-40-12.321,3, 0.1056619,0.034881,14415, Foreign,
11-26-2022-11-40-12.422,3, 0.1124701,0.037198,14415, Foreign,
11-26-2022-11-40-11.413,3, 0.8351979,0.036727,6075, Foreign,
11-26-2022-11-40-12.625,3, 0.1437327,0.040705,14415, Foreign,
11-26-2022-11-40-11.819,3, 0.8350567,0.048161,6075, Foreign,
11-26-2022-11-40-12.827,3, 0.1323369,0.041715,14415, Foreign,
11-26-2022-11-40-12.522,3, 0.445395,0.048412,14415, Foreign,
11-26-2022-11-40-12.927,3, 0.1570668,0.052635,14415, Foreign,
11-26-2022-11-40-13.231,3, 0.1234777,0.040598,14415, Foreign,
11-26-2022-11-40-13.331,3, 0.161358,0.035373,14415, Foreign,
11-26-2022-11-40-13.027,3, 0.5315923,0.052103,14415, Foreign,
11-26-2022-11-40-13.435,3, 0.137846,0.034828,14415, Foreign,
11-26-2022-11-40-13.128,3, 0.6519146,0.039,14415, Foreign,
11-26-2022-11-40-13.841,3, 0.1042191,0.032338,14415, Foreign,
11-26-2022-11-40-13.538,3, 0.5274397,0.052392,14415, Foreign,
11-26-2022-11-40-13.739,3, 0.4020963,0.035699,14415, Foreign,
11-26-2022-11-40-14.040,3, 0.1530683,0.049289,14415, Foreign,
11-26-2022-11-40-14.141,3, 0.1079709,0.035919,14415, Foreign,
11-26-2022-11-40-13.940,3, 0.3679375,0.036595,14415, Foreign,
11-26-2022-11-40-14.244,3, 0.0927004,0.02845,14415, Foreign,
11-26-2022-11-40-14.344,3, 0.1325875,0.041868,14415, Foreign,
11-26-2022-11-40-14.544,3, 0.1894694,0.045715,14415, Foreign,
11-26-2022-11-40-14.644,3, 0.1445781,0.045391,14415, Foreign,
11-26-2022-11-40-14.748,3, 0.1150734,0.040572,14415, Foreign,
11-26-2022-11-40-14.444,3, 0.5091725,0.05334,14415, Foreign,
11-26-2022-11-40-14.849,3, 0.1267196,0.041082,14415, Foreign,
11-26-2022-11-40-14.949,3, 0.140257,0.04453,14415, Foreign,
11-26-2022-11-40-15.050,3, 0.1499702,0.04547,14415, Foreign,
11-26-2022-11-40-15.150,3, 0.1022587,0.031372,14415, Foreign,
11-26-2022-11-40-15.251,3, 0.1069679,0.036849,14415, Foreign,
11-26-2022-11-40-15.351,3, 0.1140887,0.028868,14415, Foreign,
11-26-2022-11-40-15.451,3, 0.1759841,0.044432,14415, Foreign,
11-26-2022-11-40-15.754,3, 0.1442729,0.045426,14415, Foreign,
11-26-2022-11-40-15.551,3, 0.3951733,0.036752,14415, Foreign,
11-26-2022-11-40-15.862,3, 0.1127744,0.036691,14415, Foreign,
11-26-2022-11-40-16.062,3, 0.1228224,0.040527,14415, Foreign,
11-26-2022-11-40-15.962,3, 0.3847584,0.037323,14415, Foreign,
11-26-2022-11-40-16.163,3, 0.2854816,0.037777,14415, Foreign,
11-26-2022-11-40-16.363,3, 0.1204954,0.036779,14415, Foreign,
11-26-2022-11-40-16.463,3, 0.2291274,0.044789,14415, Foreign,
11-26-2022-11-40-16.263,3, 0.467778,0.044903,14415, Foreign,
11-26-2022-11-40-16.667,3, 0.1150614,0.035472,14415, Foreign,
11-26-2022-11-40-15.654,3, 0.8397413,0.038147,6075, Foreign,
11-26-2022-11-40-16.768,3, 0.1093141,0.034694,14415, Foreign,
11-26-2022-11-40-16.566,3, 0.4678387,0.037737,14415, Foreign,
11-26-2022-11-40-16.969,3, 0.1199645,0.039259,14415, Foreign,
11-26-2022-11-40-17.070,3, 0.1664206,0.035912,14415, Foreign,
11-26-2022-11-40-16.869,3, 0.3969703,0.036082,14415, Foreign,
11-26-2022-11-40-17.270,3, 0.1232285,0.035703,14415, Foreign,
11-26-2022-11-40-17.372,3, 0.1541754,0.037968,14415, Foreign,
11-26-2022-11-40-17.574,3, 0.1052252,0.035959,14415, Foreign,
11-26-2022-11-40-17.675,3, 0.1138261,0.037865,14415, Foreign,
11-26-2022-11-40-17.876,3, 0.1101899,0.036924,14415, Foreign,
11-26-2022-11-40-12.726,3, 4.9727906,0.736848,6075, Foreign,
11-26-2022-11-40-17.775,3, 0.2681004,0.04916,14415, Foreign,
11-26-2022-11-40-17.976,3, 0.1268262,0.036584,14415, Foreign,
11-26-2022-11-40-18.076,3, 0.1292368,0.043021,14415, Foreign,
11-26-2022-11-40-17.170,3, 0.8535819,0.05074,6075, Foreign,
11-26-2022-11-40-18.176,3, 0.4802623,0.046487,14415, Foreign,
11-26-2022-11-40-18.581,3, 0.11121,0.03397,14415, Foreign,
11-26-2022-11-40-18.276,3, 0.4308658,0.045924,14415, Foreign,
11-26-2022-11-40-18.378,3, 0.3787334,0.035928,14415, Foreign,
11-26-2022-11-40-18.681,3, 0.1355227,0.042685,14415, Foreign,
11-26-2022-11-40-18.478,3, 0.3754169,0.034051,14415, Foreign,
11-26-2022-11-40-13.639,3, 4.9334388,0.04524,6075, Foreign,
11-26-2022-11-40-17.473,3, 1.1068756,0.039692,6075, Foreign,
11-26-2022-11-40-18.885,3, 0.2060938,0.050217,14415, Foreign,
11-26-2022-11-40-18.782,3, 0.6069559,0.047748,14415, Foreign,
11-26-2022-11-40-19.290,3, 0.1101122,0.034958,14415, Foreign,
11-26-2022-11-40-18.985,3, 0.4497644,0.044122,14415, Foreign,
11-26-2022-11-40-19.390,3, 0.1154019,0.033005,14415, Foreign,
11-26-2022-11-40-19.189,3, 0.396148,0.036355,14415, Foreign,
11-26-2022-11-40-19.490,3, 0.1591009,0.053702,14415, Foreign,
11-26-2022-11-40-19.593,3, 0.1389991,0.048894,14415, Foreign,
11-26-2022-11-40-19.693,3, 0.1492103,0.036376,14415, Foreign,
11-26-2022-11-40-19.995,3, 0.1120139,0.037308,14415, Foreign,
11-26-2022-11-40-19.895,3, 0.3799655,0.035858,14415, Foreign,
11-26-2022-11-40-20.196,3, 0.1075721,0.034858,14415, Foreign,
11-26-2022-11-40-20.297,3, 0.1185369,0.037122,14415, Foreign,
11-26-2022-11-40-20.498,3, 0.1474998,0.046715,14415, Foreign,
11-26-2022-11-40-20.397,3, 0.3192996,0.043189,14415, Foreign,
11-26-2022-11-40-20.702,3, 0.1078734,0.03426,14415, Foreign,
11-26-2022-11-40-20.802,3, 0.1121617,0.037156,14415, Foreign,
11-26-2022-11-40-19.794,3, 0.8201059,0.038093,6075, Foreign,
11-26-2022-11-40-20.599,3, 0.4161555,0.044887,14415, Foreign,
11-26-2022-11-40-20.902,3, 0.117753,0.037344,14415, Foreign,
11-26-2022-11-40-21.002,3, 0.1398511,0.043152,14415, Foreign,
11-26-2022-11-40-21.306,3, 0.1785633,0.040433,14415, Foreign,
11-26-2022-11-40-21.412,3, 0.1206116,0.03757,14415, Foreign,
11-26-2022-11-40-21.105,3, 0.4968178,0.051773,14415, Foreign,
11-26-2022-11-40-21.515,3, 0.1069546,0.033852,14415, Foreign,
11-26-2022-11-40-21.206,3, 0.4457143,0.04269,14415, Foreign,
11-26-2022-11-40-21.616,3, 0.1133069,0.036399,14415, Foreign,
11-26-2022-11-40-21.716,3, 0.1730361,0.048353,14415, Foreign,
11-26-2022-11-40-21.816,3, 0.1561568,0.04843,14415, Foreign,
11-26-2022-11-40-21.916,3, 0.1179044,0.038659,14415, Foreign,
11-26-2022-11-40-22.017,3, 0.1185062,0.037966,14415, Foreign,
