Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-58-22.713,1, 0.0287891,0.031769,67040, SelfUp,
11-26-2022-11-58-22.310,1, 0.4513108,0.036596,41364, SelfDown,
11-26-2022-11-58-22.511,1, 0.3249512,0.038012,41673, SelfDown,
11-26-2022-11-58-22.411,1, 0.4248353,0.038012,41673, SelfDown,
11-26-2022-11-58-22.813,1, 0.0292774,0.03514,67438, SelfUp,
11-26-2022-11-58-22.914,1, 0.02827,0.031187,72395, SelfUp,
11-26-2022-11-58-23.014,1, 0.038812,0.029382,83679, SelfUp,
11-26-2022-11-58-22.713,1, 0.363567,0.034997,48034, SelfDown,
11-26-2022-11-58-23.116,1, 0.0322644,0.039607,83703, SelfUp,
11-26-2022-11-58-22.613,1, 0.6341367,0.037544,49641, SelfDown,
11-26-2022-11-58-22.813,1, 0.4338937,0.037544,49641, SelfDown,
11-26-2022-11-58-23.216,1, 0.0353753,0.0372,83733, SelfUp,
11-26-2022-11-58-23.317,1, 0.0146615,0.02596,90752, SelfUp,
11-26-2022-11-58-23.417,1, 0.048623,0.044091,98914, SelfUp,
11-26-2022-11-58-23.517,1, 0.0528465,0.051126,98931, SelfUp,
11-26-2022-11-58-23.014,1, 0.6001318,0.046534,52026, SelfDown,
11-26-2022-11-58-22.914,1, 0.7003135,0.046534,52026, SelfDown,
11-26-2022-11-58-23.617,1, 0.1839276,0.055545,69261, SelfUp,
11-26-2022-11-58-23.718,1, 0.0829585,0.055545,69261, SelfUp,
11-26-2022-11-58-23.818,1, 0.0386725,0.048961,69597, SelfUp,
11-26-2022-11-58-23.317,1, 0.5731413,0.042358,37335, SelfDown,
11-26-2022-11-58-23.417,1, 0.4730479,0.042358,37335, SelfDown,
11-26-2022-11-58-23.517,1, 0.3730093,0.042358,37335, SelfDown,
11-26-2022-11-58-23.216,1, 0.7388715,0.043528,37483, SelfDown,
11-26-2022-11-58-23.918,1, 0.0389558,0.048667,71992, SelfUp,
11-26-2022-11-58-24.018,1, 0.0443784,0.044273,74498, SelfUp,
11-26-2022-11-58-23.617,1, 0.4489087,0.043286,26350, SelfDown,
11-26-2022-11-58-23.116,1, 0.9494559,0.043286,26350, SelfDown,
11-26-2022-11-58-24.119,1, 0.0357402,0.038645,75863, SelfUp,
11-26-2022-11-58-23.818,1, 0.3387717,0.042695,26352, SelfDown,
11-26-2022-11-58-23.718,1, 0.4388792,0.042695,26352, SelfDown,
11-26-2022-11-58-24.219,1, 0.0419865,0.047748,77341, SelfUp,
11-26-2022-11-58-23.918,1, 0.391607,0.044928,26355, SelfDown,
11-26-2022-11-58-24.319,1, 0.0448042,0.043152,79160, SelfUp,
11-26-2022-11-58-24.018,1, 0.4129911,0.045604,26977, SelfDown,
11-26-2022-11-58-24.421,1, 0.0358634,0.036376,81068, SelfUp,
11-26-2022-11-58-24.119,1, 0.4130954,0.042837,29262, SelfDown,
11-26-2022-11-58-24.521,1, 0.0466041,0.03539,82793, SelfUp,
11-26-2022-11-58-24.621,1, 0.0317179,0.03653,83756, SelfUp,
11-26-2022-11-58-24.219,1, 0.4530425,0.039713,32913, SelfDown,
11-26-2022-11-58-24.319,1, 0.4200445,0.039789,33315, SelfDown,
11-26-2022-11-58-24.822,1, 0.0930108,0.036852,58902, SelfUp,
11-26-2022-11-58-24.721,1, 0.1934348,0.036852,58902, SelfUp,
11-26-2022-11-58-24.421,1, 0.5319067,0.043181,36611, SelfDown,
11-26-2022-11-58-24.521,1, 0.4318258,0.043181,36611, SelfDown,
11-26-2022-11-58-24.931,1, 0.0844332,0.04106,58912, SelfUp,
11-26-2022-11-58-25.034,1, 0.0356209,0.038338,58917, SelfUp,
11-26-2022-11-58-24.721,1, 0.5647977,0.041466,42795, SelfDown,
11-26-2022-11-58-24.822,1, 0.4643737,0.041466,42795, SelfDown,
11-26-2022-11-58-24.621,1, 0.748222,0.04142,43681, SelfDown,
11-26-2022-11-58-25.134,1, 0.3180634,0.041681,58982, SelfUp,
11-26-2022-11-58-25.234,1, 0.2568527,0.040091,59303, SelfUp,
11-26-2022-11-58-25.335,1, 0.1566388,0.040091,59303, SelfUp,
11-26-2022-11-58-25.435,1, 0.0561158,0.040091,59303, SelfUp,
11-26-2022-11-58-25.539,1, 0.0585184,0.038927,59717, SelfUp,
11-26-2022-11-58-24.931,1, 0.695091,0.039219,49117, SelfDown,
11-26-2022-11-58-25.034,1, 0.5921215,0.039219,49117, SelfDown,
11-26-2022-11-58-25.639,1, 0.0409725,0.047059,60445, SelfUp,
11-26-2022-11-58-25.234,1, 0.4691877,0.041858,49727, SelfDown,
11-26-2022-11-58-25.134,1, 0.6433388,0.040324,52068, SelfDown,
11-26-2022-11-58-25.335,1, 0.4426286,0.040324,52068, SelfDown,
11-26-2022-11-58-25.740,1, 0.1075256,0.040458,66803, SelfUp,
11-26-2022-11-58-25.840,1, 0.0454112,0.041146,66804, SelfUp,
11-26-2022-11-58-25.944,1, 0.0351439,0.040292,69383, SelfUp,
11-26-2022-11-58-25.539,1, 0.4519238,0.040764,55596, SelfDown,
11-26-2022-11-58-25.435,1, 0.565667,0.040764,55596, SelfDown,
11-26-2022-11-58-26.046,1, 0.071724,0.041367,71136, SelfUp,
11-26-2022-11-58-25.740,1, 0.4228273,0.039554,58628, SelfDown,
11-26-2022-11-58-26.147,1, 0.0728421,0.039897,72799, SelfUp,
11-26-2022-11-58-25.944,1, 0.336385,0.039237,61956, SelfDown,
11-26-2022-11-58-26.247,1, 0.093225,0.0431,75487, SelfUp,
11-26-2022-11-58-25.840,1, 0.5207022,0.039445,62597, SelfDown,
11-26-2022-11-58-26.046,1, 0.3516335,0.038841,64867, SelfDown,
11-26-2022-11-58-26.147,1, 0.2511328,0.038841,64867, SelfDown,
11-26-2022-11-58-26.353,1, 0.1656103,0.04012,79913, SelfUp,
11-26-2022-11-58-26.453,1, 0.0651518,0.04012,79913, SelfUp,
11-26-2022-11-58-25.639,1, 0.9461038,0.03853,65520, SelfDown,
11-26-2022-11-58-26.554,1, 0.0345818,0.036652,82512, SelfUp,
11-26-2022-11-58-26.655,1, 0.0344078,0.037589,83522, SelfUp,
11-26-2022-11-58-26.353,1, 0.3697459,0.039168,65520, SelfDown,
11-26-2022-11-58-26.755,1, 0.0428479,0.041287,86016, SelfUp,
11-26-2022-11-58-26.247,1, 0.6529869,0.041035,65520, SelfDown,
11-26-2022-11-58-26.554,1, 0.3493856,0.041035,65520, SelfDown,
11-26-2022-11-58-26.453,1, 0.4698209,0.041035,65520, SelfDown,
11-26-2022-11-58-26.857,1, 0.07528,0.042129,86025, SelfUp,
11-26-2022-11-58-26.655,1, 0.3888472,0.042789,65520, SelfDown,
11-26-2022-11-58-26.857,1, 0.3000103,0.044328,65520, SelfDown,
11-26-2022-11-58-26.755,1, 0.4017791,0.044328,65520, SelfDown,
11-26-2022-11-58-26.958,1, 0.3265361,0.044957,88443, SelfUp,
11-26-2022-11-58-27.058,1, 0.2687008,0.044972,88444, SelfUp,
11-26-2022-11-58-27.158,1, 0.1686995,0.044972,88444, SelfUp,
11-26-2022-11-58-27.260,1, 0.0673323,0.044972,88444, SelfUp,
11-26-2022-11-58-27.360,1, 0.0498224,0.048099,88462, SelfUp,
11-26-2022-11-58-26.958,1, 0.5133871,0.049431,65520, SelfDown,
11-26-2022-11-58-27.058,1, 0.4129028,0.049431,65520, SelfDown,
11-26-2022-11-58-27.460,1, 0.0324333,0.034496,103096, SelfUp,
11-26-2022-11-58-27.560,1, 0.0720268,0.038301,103323, SelfUp,
11-26-2022-11-58-27.661,1, 0.0373225,0.037598,103333, SelfUp,
11-26-2022-11-58-27.360,1, 0.346701,0.042893,65520, SelfDown,
11-26-2022-11-58-27.460,1, 0.2458921,0.042893,65520, SelfDown,
11-26-2022-11-58-27.260,1, 0.5360543,0.042893,45864, SelfDown,
11-26-2022-11-58-27.158,1, 0.6374215,0.042893,45864, SelfDown,
11-26-2022-11-58-27.761,1, 0.0421779,0.044887,103347, SelfUp,
11-26-2022-11-58-27.560,1, 0.3748328,0.0437,45956, SelfDown,
11-26-2022-11-58-27.661,1, 0.2911252,0.0437,45956, SelfDown,
11-26-2022-11-58-27.861,1, 0.2663419,0.042183,103355, SelfUp,
11-26-2022-11-58-27.966,1, 0.1622582,0.042183,103355, SelfUp,
11-26-2022-11-58-28.066,1, 0.0613747,0.042183,103355, SelfUp,
11-26-2022-11-58-28.167,1, 0.0764433,0.041683,113078, SelfUp,
11-26-2022-11-58-27.761,1, 0.4882254,0.04136,32174, SelfDown,
11-26-2022-11-58-28.268,1, 0.0357175,0.039674,113089, SelfUp,
11-26-2022-11-58-27.966,1, 0.5043875,0.038598,34668, SelfDown,
11-26-2022-11-58-27.861,1, 0.6084712,0.038598,34668, SelfDown,
11-26-2022-11-58-28.066,1, 0.403504,0.038598,34668, SelfDown,
11-26-2022-11-58-28.167,1, 0.3441144,0.038435,36622, SelfDown,
11-26-2022-11-58-28.368,1, 0.3053741,0.040392,119690, SelfUp,
11-26-2022-11-58-28.268,1, 0.4268697,0.039076,38115, SelfDown,
11-26-2022-11-58-28.368,1, 0.3266357,0.039076,38115, SelfDown,
11-26-2022-11-58-28.469,1, 0.2365789,0.038264,119692, SelfUp,
11-26-2022-11-58-28.670,1, 0.0355422,0.038264,119692, SelfUp,
11-26-2022-11-58-28.570,1, 0.1360495,0.038264,119692, SelfUp,
11-26-2022-11-58-28.770,1, 0.0454969,0.033371,137388, SelfUp,
11-26-2022-11-58-28.469,1, 0.3978652,0.037996,42839, SelfDown,
11-26-2022-11-58-28.870,1, 0.0508137,0.044269,137418, SelfUp,
11-26-2022-11-58-28.670,1, 0.3015763,0.040887,43329, SelfDown,
11-26-2022-11-58-28.971,1, 0.0618898,0.042986,137423, SelfUp,
11-26-2022-11-58-29.073,1, 0.0313165,0.031252,144795, SelfUp,
11-26-2022-11-58-28.570,1, 0.6917154,0.039503,30332, SelfDown,
11-26-2022-11-58-28.770,1, 0.4914947,0.039503,30332, SelfDown,
11-26-2022-11-58-28.971,1, 0.3645099,0.041387,30592, SelfDown,
11-26-2022-11-58-29.073,1, 0.3150324,0.041387,30592, SelfDown,
11-26-2022-11-58-28.870,1, 0.5181343,0.041387,30592, SelfDown,
11-26-2022-11-58-29.176,1, 0.4001624,0.045325,144799, SelfUp,
11-26-2022-11-58-29.176,1, 0.4215268,0.039715,35583, SelfDown,
11-26-2022-11-58-29.376,1, 0.234942,0.042743,144801, SelfUp,
11-26-2022-11-58-29.276,1, 0.3350391,0.042743,144801, SelfUp,
11-26-2022-11-58-29.477,1, 0.1341549,0.042743,144801, SelfUp,
11-26-2022-11-58-29.578,1, 0.0370764,0.036335,144818, SelfUp,
11-26-2022-11-58-29.276,1, 0.4161645,0.040368,36864, SelfDown,
11-26-2022-11-58-29.679,1, 0.0859778,0.037404,144848, SelfUp,
11-26-2022-11-58-29.778,1, 0.0437664,0.03741,144860, SelfUp,
11-26-2022-11-58-29.578,1, 0.4512494,0.041079,27539, SelfDown,
11-26-2022-11-58-29.477,1, 0.5521185,0.041079,27539, SelfDown,
11-26-2022-11-58-29.679,1, 0.4471071,0.041079,27539, SelfDown,
11-26-2022-11-58-29.376,1, 0.7495998,0.041079,27539, SelfDown,
11-26-2022-11-58-29.778,1, 0.4129693,0.041079,27539, SelfDown,
11-26-2022-11-58-29.980,1, 0.2789696,0.041463,101473, SelfUp,
11-26-2022-11-58-30.080,1, 0.1780588,0.041463,101473, SelfUp,
11-26-2022-11-58-30.181,1, 0.077842,0.041463,101473, SelfUp,
11-26-2022-11-58-29.879,1, 0.3799768,0.041463,101473, SelfUp,
11-26-2022-11-58-30.281,1, 0.0265259,0.030012,102391, SelfUp,
11-26-2022-11-58-30.383,1, 0.0467059,0.043162,104685, SelfUp,
11-26-2022-11-58-30.483,1, 0.0598195,0.04532,105792, SelfUp,
11-26-2022-11-58-29.879,1, 0.6943281,0.04514,13900, SelfDown,
11-26-2022-11-58-30.181,1, 0.3921933,0.04514,13900, SelfDown,
11-26-2022-11-58-29.980,1, 0.5933209,0.04514,13900, SelfDown,
11-26-2022-11-58-30.080,1, 0.4924101,0.04514,13900, SelfDown,
11-26-2022-11-58-30.281,1, 0.2917168,0.04514,13900, SelfDown,
11-26-2022-11-58-30.583,1, 0.0367247,0.03756,108410, SelfUp,
11-26-2022-11-58-30.684,1, 0.0275068,0.03711,108903, SelfUp,
11-26-2022-11-58-30.383,1, 0.3644135,0.037664,13908, SelfDown,
11-26-2022-11-58-30.483,1, 0.2642652,0.037664,13908, SelfDown,
11-26-2022-11-58-30.785,1, 0.0328867,0.031526,112199, SelfUp,
11-26-2022-11-58-30.583,1, 0.3265792,0.036099,13912, SelfDown,
11-26-2022-11-58-30.684,1, 0.2261111,0.036099,13912, SelfDown,
11-26-2022-11-58-30.885,1, 0.0638355,0.031775,112667, SelfUp,
11-26-2022-11-58-30.987,1, 0.0327622,0.031317,115662, SelfUp,
11-26-2022-11-58-31.088,1, 0.0379231,0.031452,117191, SelfUp,
11-26-2022-11-58-30.785,1, 0.3795548,0.034158,13920, SelfDown,
11-26-2022-11-58-30.885,1, 0.2798278,0.034158,13920, SelfDown,
11-26-2022-11-58-31.189,1, 0.0291088,0.03464,120541, SelfUp,
11-26-2022-11-58-30.987,1, 0.2406004,0.033944,15859, SelfDown,
11-26-2022-11-58-31.088,1, 0.1748905,0.034211,16680, SelfDown,
