Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-19-52.355,1, 0.0326918,0.038375,1168907, SelfUp,
11-26-2022-11-19-52.355,1, 0.0348535,0.038782,227344, SelfDown,
11-26-2022-11-19-52.462,1, 0.0636506,0.033867,1170432, SelfUp,
11-26-2022-11-19-52.462,1, 0.0646854,0.034361,227823, SelfDown,
11-26-2022-11-19-52.569,1, 0.03613,0.037493,1170432, SelfUp,
11-26-2022-11-19-52.569,1, 0.0912071,0.041532,228007, SelfDown,
11-26-2022-11-19-52.669,1, 0.0381589,0.038177,1170432, SelfUp,
11-26-2022-11-19-52.772,1, 0.0381157,0.03865,1170432, SelfUp,
11-26-2022-11-19-52.669,1, 0.2041078,0.037006,228399, SelfDown,
11-26-2022-11-19-52.772,1, 0.1097802,0.037006,228399, SelfDown,
11-26-2022-11-19-52.873,1, 0.0370888,0.03214,228594, SelfDown,
11-26-2022-11-19-52.872,1, 0.0708698,0.036936,1170432, SelfUp,
11-26-2022-11-19-52.981,1, 0.0333571,0.036522,1170432, SelfUp,
11-26-2022-11-19-52.981,1, 0.0909823,0.038011,229092, SelfDown,
11-26-2022-11-19-53.081,1, 0.2151769,0.038482,229329, SelfDown,
11-26-2022-11-19-53.183,1, 0.1669429,0.03571,229443, SelfDown,
11-26-2022-11-19-53.081,1, 0.3160308,0.04165,1170432, SelfUp,
11-26-2022-11-19-53.183,1, 0.2500353,0.039757,1170432, SelfUp,
11-26-2022-11-19-53.285,1, 0.147769,0.039757,1170432, SelfUp,
11-26-2022-11-19-53.385,1, 0.0483495,0.039757,1170432, SelfUp,
11-26-2022-11-19-53.285,1, 0.1788828,0.032728,229849, SelfDown,
11-26-2022-11-19-53.385,1, 0.0796921,0.032728,229849, SelfDown,
11-26-2022-11-19-53.485,1, 0.0447651,0.040133,1170432, SelfUp,
11-26-2022-11-19-53.485,1, 0.0775768,0.034428,230297, SelfDown,
11-26-2022-11-19-53.585,1, 0.0332664,0.039208,1170432, SelfUp,
11-26-2022-11-19-53.585,1, 0.1208775,0.036457,230530, SelfDown,
11-26-2022-11-19-53.691,1, 0.0667031,0.037639,1170432, SelfUp,
11-26-2022-11-19-53.691,1, 0.1044645,0.037395,230778, SelfDown,
11-26-2022-11-19-53.795,1, 0.0754355,0.03678,1170432, SelfUp,
11-26-2022-11-19-53.895,1, 0.04277,0.035429,1170432, SelfUp,
11-26-2022-11-19-53.795,1, 0.1492952,0.036898,230892, SelfDown,
11-26-2022-11-19-53.895,1, 0.122549,0.034875,231301, SelfDown,
11-26-2022-11-19-53.995,1, 0.0439871,0.035428,231302, SelfDown,
11-26-2022-11-19-54.101,1, 0.1015573,0.034112,231642, SelfDown,
11-26-2022-11-19-53.995,1, 0.3239729,0.036237,1170432, SelfUp,
11-26-2022-11-19-54.201,1, 0.1448526,0.034958,231836, SelfDown,
11-26-2022-11-19-54.101,1, 0.287631,0.035884,1170432, SelfUp,
11-26-2022-11-19-54.201,1, 0.1874458,0.035884,1170432, SelfUp,
11-26-2022-11-19-54.307,1, 0.0814476,0.035884,1170432, SelfUp,
11-26-2022-11-19-54.307,1, 0.1085542,0.032804,232070, SelfDown,
11-26-2022-11-19-54.407,1, 0.0317503,0.032725,1170432, SelfUp,
11-26-2022-11-19-54.407,1, 0.0442908,0.033812,234426, SelfDown,
11-26-2022-11-19-54.509,1, 0.0563995,0.038898,1170432, SelfUp,
11-26-2022-11-19-54.509,1, 0.1072999,0.038054,234735, SelfDown,
11-26-2022-11-19-54.609,1, 0.0439105,0.047476,1170432, SelfUp,
11-26-2022-11-19-54.710,1, 0.0322224,0.038304,1170432, SelfUp,
11-26-2022-11-19-54.810,1, 0.0340366,0.036037,1170432, SelfUp,
11-26-2022-11-19-54.912,1, 0.0331942,0.03573,1170432, SelfUp,
11-26-2022-11-19-55.011,1, 0.0343011,0.036046,1170432, SelfUp,
11-26-2022-11-19-55.120,1, 0.0296326,0.037655,1170432, SelfUp,
11-26-2022-11-19-54.810,1, 0.3525551,0.037957,235606, SelfDown,
11-26-2022-11-19-54.710,1, 0.4527044,0.037957,235606, SelfDown,
11-26-2022-11-19-55.011,1, 0.1510716,0.037957,235606, SelfDown,
11-26-2022-11-19-54.912,1, 0.2509648,0.037957,235606, SelfDown,
11-26-2022-11-19-54.609,1, 0.5530863,0.037957,235606, SelfDown,
11-26-2022-11-19-55.120,1, 0.0436309,0.037957,235606, SelfDown,
11-26-2022-11-19-55.221,1, 0.1393004,0.037049,237857, SelfDown,
11-26-2022-11-19-55.321,1, 0.0535904,0.048453,1170432, SelfUp,
11-26-2022-11-19-55.221,1, 0.1536322,0.048453,1170432, SelfUp,
