Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-41-24.771,3, 0.2221303,0.039028,14415, Foreign,
11-26-2022-11-41-24.570,3, 0.5186859,0.039114,14415, Foreign,
11-26-2022-11-41-24.068,3, 0.8124627,0.03775,6075, Foreign,
11-26-2022-11-41-25.072,3, 0.1129529,0.03698,14415, Foreign,
11-26-2022-11-41-25.173,3, 0.1284846,0.041138,14415, Foreign,
11-26-2022-11-41-25.273,3, 0.1377482,0.044936,14415, Foreign,
11-26-2022-11-41-24.973,3, 0.4677254,0.045145,14415, Foreign,
11-26-2022-11-41-25.373,3, 0.1461204,0.051779,14415, Foreign,
11-26-2022-11-41-25.473,3, 0.1416465,0.045072,14415, Foreign,
11-26-2022-11-41-24.469,3, 0.8507155,0.052988,6075, Foreign,
11-26-2022-11-41-25.574,3, 0.1242935,0.041771,14415, Foreign,
11-26-2022-11-41-25.774,3, 0.1157789,0.037003,14415, Foreign,
11-26-2022-11-41-25.874,3, 0.1086879,0.039193,14415, Foreign,
11-26-2022-11-41-24.871,3, 0.8224038,0.032696,6075, Foreign,
11-26-2022-11-41-25.674,3, 0.4006947,0.042779,14415, Foreign,
11-26-2022-11-41-26.075,3, 0.1155022,0.036127,14415, Foreign,
11-26-2022-11-41-26.176,3, 0.1410127,0.044728,14415, Foreign,
11-26-2022-11-41-25.975,3, 0.3861211,0.038676,14415, Foreign,
11-26-2022-11-41-26.278,3, 0.144053,0.047496,14415, Foreign,
11-26-2022-11-41-26.378,3, 0.1436673,0.048287,14415, Foreign,
11-26-2022-11-41-26.478,3, 0.1468139,0.049275,14415, Foreign,
11-26-2022-11-41-26.578,3, 0.117301,0.0422,14415, Foreign,
11-26-2022-11-41-26.678,3, 0.1275689,0.038182,14415, Foreign,
11-26-2022-11-41-26.778,3, 0.1151614,0.042735,14415, Foreign,
11-26-2022-11-41-26.878,3, 0.0996028,0.031649,14415, Foreign,
11-26-2022-11-41-27.080,3, 0.1008868,0.032967,14415, Foreign,
11-26-2022-11-41-26.978,3, 0.209988,0.040925,14415, Foreign,
11-26-2022-11-41-27.180,3, 0.104491,0.035296,14415, Foreign,
11-26-2022-11-41-27.282,3, 0.0857406,0.028163,14415, Foreign,
11-26-2022-11-41-27.482,3, 0.1370896,0.045522,14415, Foreign,
11-26-2022-11-41-27.382,3, 0.2505098,0.045216,14415, Foreign,
11-26-2022-11-41-27.583,3, 0.1312504,0.044971,14415, Foreign,
11-26-2022-11-41-27.785,3, 0.1078031,0.034201,14415, Foreign,
11-26-2022-11-41-28.088,3, 0.1017371,0.032257,14415, Foreign,
11-26-2022-11-41-27.887,3, 0.3612736,0.037336,14415, Foreign,
11-26-2022-11-41-28.188,3, 0.1118037,0.043371,14415, Foreign,
11-26-2022-11-41-27.988,3, 0.3780857,0.036168,14415, Foreign,
11-26-2022-11-41-28.390,3, 0.1474194,0.046748,14415, Foreign,
11-26-2022-11-41-28.288,3, 0.2571788,0.046493,14415, Foreign,
11-26-2022-11-41-28.490,3, 0.1443817,0.045287,14415, Foreign,
11-26-2022-11-41-28.596,3, 0.1078421,0.036954,14415, Foreign,
11-26-2022-11-41-28.900,3, 0.1498448,0.031558,14415, Foreign,
11-26-2022-11-41-27.684,3, 1.0827953,0.031715,6075, Foreign,
11-26-2022-11-41-29.000,3, 0.1300747,0.04014,14415, Foreign,
11-26-2022-11-41-29.101,3, 0.1286829,0.042619,14415, Foreign,
11-26-2022-11-41-29.301,3, 0.1272821,0.045367,14415, Foreign,
11-26-2022-11-41-29.401,3, 0.1386385,0.045777,14415, Foreign,
11-26-2022-11-41-29.501,3, 0.1080382,0.03807,14415, Foreign,
11-26-2022-11-41-29.201,3, 0.4435575,0.045123,14446, Foreign,
11-26-2022-11-41-29.602,3, 0.115108,0.034691,14415, Foreign,
11-26-2022-11-41-29.703,3, 0.0965511,0.031851,14415, Foreign,
11-26-2022-11-41-28.697,3, 0.8040847,0.033291,6075, Foreign,
11-26-2022-11-41-29.804,3, 0.1004825,0.035915,14415, Foreign,
11-26-2022-11-41-28.798,3, 0.8186024,0.032951,6075, Foreign,
11-26-2022-11-41-29.905,3, 0.0917644,0.029613,14415, Foreign,
11-26-2022-11-41-30.006,3, 0.0994408,0.032863,14415, Foreign,
11-26-2022-11-41-30.106,3, 0.0982921,0.033904,14415, Foreign,
11-26-2022-11-41-30.206,3, 0.1094259,0.034284,14415, Foreign,
11-26-2022-11-41-30.407,3, 0.1728735,0.041489,14415, Foreign,
11-26-2022-11-41-30.507,3, 0.1121013,0.03615,14415, Foreign,
11-26-2022-11-41-30.608,3, 0.0872,0.032885,14415, Foreign,
11-26-2022-11-41-30.708,3, 0.0763742,0.025929,14415, Foreign,
11-26-2022-11-41-30.808,3, 0.1235644,0.039113,14415, Foreign,
11-26-2022-11-41-30.908,3, 0.130978,0.047384,14415, Foreign,
11-26-2022-11-41-31.009,3, 0.1967098,0.042711,14415, Foreign,
11-26-2022-11-41-31.109,3, 0.2021987,0.046085,14415, Foreign,
11-26-2022-11-41-31.312,3, 0.2857139,0.038703,14415, Foreign,
11-26-2022-11-41-31.210,3, 0.4249216,0.044259,14415, Foreign,
11-26-2022-11-41-31.613,3, 0.1368668,0.041421,14415, Foreign,
11-26-2022-11-41-31.714,3, 0.1343575,0.046714,14415, Foreign,
11-26-2022-11-41-31.412,3, 0.4885603,0.03679,14415, Foreign,
11-26-2022-11-41-31.513,3, 0.388674,0.037433,14415, Foreign,
11-26-2022-11-41-31.814,3, 0.1203249,0.038485,14415, Foreign,
11-26-2022-11-41-31.914,3, 0.126236,0.041578,14415, Foreign,
11-26-2022-11-41-32.014,3, 0.1291611,0.040942,14415, Foreign,
11-26-2022-11-41-32.115,3, 0.1116713,0.035748,14415, Foreign,
11-26-2022-11-41-32.215,3, 0.1328153,0.043406,14415, Foreign,
11-26-2022-11-41-32.319,3, 0.1731404,0.039676,14415, Foreign,
11-26-2022-11-41-32.521,3, 0.1189622,0.037677,14415, Foreign,
11-26-2022-11-41-32.622,3, 0.1166956,0.03692,14415, Foreign,
11-26-2022-11-41-32.420,3, 0.3946348,0.038492,14415, Foreign,
11-26-2022-11-41-32.925,3, 0.1083271,0.037071,14415, Foreign,
11-26-2022-11-41-33.025,3, 0.1253579,0.039566,14415, Foreign,
11-26-2022-11-41-32.723,3, 0.4929104,0.036788,14415, Foreign,
11-26-2022-11-41-33.126,3, 0.1280716,0.038986,14415, Foreign,
11-26-2022-11-41-33.227,3, 0.1167913,0.035379,14415, Foreign,
11-26-2022-11-41-33.531,3, 0.1144062,0.037202,14415, Foreign,
11-26-2022-11-41-33.631,3, 0.1249437,0.043734,14415, Foreign,
11-26-2022-11-41-33.831,3, 0.1216829,0.038578,14415, Foreign,
11-26-2022-11-41-32.824,3, 0.9279872,0.049186,6075, Foreign,
11-26-2022-11-41-33.429,3, 0.6555034,0.039021,14415, Foreign,
11-26-2022-11-41-33.731,3, 0.4006236,0.038552,14415, Foreign,
11-26-2022-11-41-34.136,3, 0.1207736,0.038836,14415, Foreign,
11-26-2022-11-41-33.934,3, 0.3981073,0.035224,14415, Foreign,
11-26-2022-11-41-34.237,3, 0.1130923,0.038805,14415, Foreign,
11-26-2022-11-41-33.328,3, 0.9050661,0.048789,6075, Foreign,
11-26-2022-11-41-34.036,3, 0.518146,0.04063,14415, Foreign,
11-26-2022-11-41-34.438,3, 0.1459238,0.047416,14415, Foreign,
11-26-2022-11-41-34.541,3, 0.1223853,0.043132,14415, Foreign,
11-26-2022-11-41-34.644,3, 0.1222107,0.043302,14415, Foreign,
11-26-2022-11-41-34.745,3, 0.2466264,0.046908,14415, Foreign,
11-26-2022-11-41-34.885,3, 0.1315503,0.04756,14415, Foreign,
11-26-2022-11-41-35.089,3, 0.1464914,0.043394,14415, Foreign,
11-26-2022-11-41-34.988,3, 0.2686372,0.039608,14415, Foreign,
11-26-2022-11-41-35.189,3, 0.1333321,0.046896,14415, Foreign,
11-26-2022-11-41-34.337,3, 1.0527055,0.042498,14415, Foreign,
11-26-2022-11-41-35.495,3, 0.1122666,0.052274,14415, Foreign,
11-26-2022-11-41-35.697,3, 0.1005207,0.034419,14415, Foreign,
11-26-2022-11-41-35.797,3, 0.1288426,0.047239,14415, Foreign,
11-26-2022-11-41-35.997,3, 0.1196126,0.036938,14415, Foreign,
11-26-2022-11-41-36.199,3, 0.1205947,0.039369,14415, Foreign,
11-26-2022-11-41-35.897,3, 0.4517578,0.042633,14415, Foreign,
11-26-2022-11-41-35.289,3, 0.8241312,0.035508,6075, Foreign,
11-26-2022-11-41-36.399,3, 0.1253444,0.042827,14415, Foreign,
11-26-2022-11-41-36.098,3, 0.4424066,0.037805,14415, Foreign,
11-26-2022-11-41-36.499,3, 0.1167584,0.039283,14415, Foreign,
11-26-2022-11-41-36.800,3, 0.1279074,0.041999,14415, Foreign,
11-26-2022-11-41-36.600,3, 0.3871622,0.035022,14415, Foreign,
11-26-2022-11-41-35.596,3, 1.1122305,0.036522,6075, Foreign,
11-26-2022-11-41-36.900,3, 0.1147391,0.037202,14415, Foreign,
11-26-2022-11-41-36.700,3, 0.4074359,0.036636,14415, Foreign,
11-26-2022-11-41-37.000,3, 0.1146024,0.037375,14415, Foreign,
11-26-2022-11-41-37.102,3, 0.2644778,0.039513,14415, Foreign,
11-26-2022-11-41-37.404,3, 0.1139214,0.037519,14415, Foreign,
11-26-2022-11-41-37.505,3, 0.1341071,0.036417,14415, Foreign,
11-26-2022-11-41-36.299,3, 1.1049839,0.036532,6075, Foreign,
11-26-2022-11-41-37.807,3, 0.1096389,0.034699,14415, Foreign,
11-26-2022-11-41-37.605,3, 0.3988334,0.036145,14415, Foreign,
11-26-2022-11-41-37.908,3, 0.1615427,0.034305,14415, Foreign,
11-26-2022-11-41-37.706,3, 0.4031969,0.037616,14415, Foreign,
11-26-2022-11-41-38.009,3, 0.1254554,0.036406,14415, Foreign,
11-26-2022-11-41-38.110,3, 0.1471214,0.045253,14415, Foreign,
11-26-2022-11-41-38.210,3, 0.1166709,0.038344,14415, Foreign,
11-26-2022-11-41-38.310,3, 0.1055011,0.036178,14415, Foreign,
11-26-2022-11-41-37.303,3, 0.8196816,0.034955,6075, Foreign,
11-26-2022-11-41-38.613,3, 0.1145287,0.038408,14415, Foreign,
11-26-2022-11-41-38.411,3, 0.395005,0.040843,14415, Foreign,
11-26-2022-11-41-38.716,3, 0.1092047,0.034939,14415, Foreign,
11-26-2022-11-41-38.513,3, 0.3973458,0.040857,14415, Foreign,
11-26-2022-11-41-38.818,3, 0.1432502,0.047112,14415, Foreign,
11-26-2022-11-41-39.020,3, 0.1402057,0.046307,14415, Foreign,
11-26-2022-11-41-39.121,3, 0.1150139,0.042332,14415, Foreign,
11-26-2022-11-41-39.221,3, 0.1375356,0.042382,14415, Foreign,
11-26-2022-11-41-38.919,3, 0.4909988,0.041403,14415, Foreign,
11-26-2022-11-41-39.321,3, 0.1299407,0.044837,14415, Foreign,
11-26-2022-11-41-39.421,3, 0.1588041,0.03634,14415, Foreign,
11-26-2022-11-41-39.622,3, 0.1011577,0.033461,14415, Foreign,
11-26-2022-11-41-39.723,3, 0.1335988,0.037273,14415, Foreign,
11-26-2022-11-41-39.521,3, 0.3851779,0.035556,14415, Foreign,
11-26-2022-11-41-39.826,3, 0.1749216,0.042447,14415, Foreign,
11-26-2022-11-41-39.926,3, 0.1326703,0.042597,14415, Foreign,
11-26-2022-11-41-40.026,3, 0.1503381,0.046882,14415, Foreign,
11-26-2022-11-41-40.127,3, 0.1476597,0.050346,14415, Foreign,
11-26-2022-11-41-40.327,3, 0.1157192,0.04049,14415, Foreign,
11-26-2022-11-41-40.427,3, 0.0980188,0.032471,14415, Foreign,
11-26-2022-11-41-40.527,3, 0.0983238,0.03282,14415, Foreign,
11-26-2022-11-41-35.390,3, 4.9510998,0.038111,6075, Foreign,
11-26-2022-11-41-40.728,3, 0.1124991,0.03568,14415, Foreign,
11-26-2022-11-41-40.829,3, 0.1008582,0.031089,14415, Foreign,
11-26-2022-11-41-41.030,3, 0.0758709,0.025643,14415, Foreign,
11-26-2022-11-41-41.130,3, 0.1092496,0.036174,14415, Foreign,
11-26-2022-11-41-40.227,3, 0.8349418,0.037416,6075, Foreign,
11-26-2022-11-41-41.231,3, 0.1834958,0.045925,14415, Foreign,
11-26-2022-11-41-41.331,3, 0.1799095,0.038846,14415, Foreign,
11-26-2022-11-41-41.532,3, 0.1125511,0.037083,14415, Foreign,
11-26-2022-11-41-41.431,3, 0.3928781,0.036249,14415, Foreign,
11-26-2022-11-41-41.632,3, 0.2980699,0.037975,14415, Foreign,
11-26-2022-11-41-30.307,3, 11.3516541,0.039798,6075, Foreign,
11-26-2022-11-41-41.835,3, 0.2915574,0.044875,14415, Foreign,
11-26-2022-11-41-42.035,3, 0.2049843,0.038706,14415, Foreign,
11-26-2022-11-41-40.930,3, 1.1211014,0.039165,6075, Foreign,
11-26-2022-11-41-41.935,3, 0.4234201,0.051583,14415, Foreign,
11-26-2022-11-41-42.240,3, 0.1414975,0.047086,14415, Foreign,
11-26-2022-11-41-37.203,3, 4.8907331,0.040793,6075, Foreign,
11-26-2022-11-41-42.440,3, 0.1289958,0.044197,14415, Foreign,
11-26-2022-11-41-42.135,3, 0.5427901,0.056638,14415, Foreign,
11-26-2022-11-41-42.541,3, 0.1703188,0.04327,14415, Foreign,
11-26-2022-11-41-41.734,3, 0.8278211,0.037973,6075, Foreign,
11-26-2022-11-41-42.845,3, 0.1137395,0.037409,14415, Foreign,
11-26-2022-11-41-42.945,3, 0.121067,0.036058,14415, Foreign,
11-26-2022-11-41-42.643,3, 0.6278156,0.039304,14415, Foreign,
11-26-2022-11-41-43.248,3, 0.1157571,0.038254,14415, Foreign,
11-26-2022-11-41-43.147,3, 0.2973653,0.042206,14415, Foreign,
11-26-2022-11-41-43.351,3, 0.1313941,0.044425,14415, Foreign,
11-26-2022-11-41-42.340,3, 0.8411545,0.044574,6075, Foreign,
11-26-2022-11-41-43.046,3, 0.5011435,0.040305,14415, Foreign,
11-26-2022-11-41-43.453,3, 0.11647,0.038894,14415, Foreign,
11-26-2022-11-41-43.756,3, 0.1123202,0.036934,14415, Foreign,
11-26-2022-11-41-43.654,3, 0.2242349,0.040792,14415, Foreign,
11-26-2022-11-41-43.554,3, 0.4192867,0.038926,14415, Foreign,
11-26-2022-11-41-43.957,3, 0.159383,0.038004,14415, Foreign,
11-26-2022-11-41-44.059,3, 0.1197596,0.035905,14415, Foreign,
11-26-2022-11-41-44.159,3, 0.1242169,0.039481,14415, Foreign,
11-26-2022-11-41-44.360,3, 0.1176342,0.035362,14415, Foreign,
11-26-2022-11-41-44.460,3, 0.1905885,0.042013,14415, Foreign,
11-26-2022-11-41-44.560,3, 0.151464,0.048937,14415, Foreign,
11-26-2022-11-41-44.661,3, 0.165752,0.056926,14415, Foreign,
11-26-2022-11-41-44.762,3, 0.1694728,0.051493,14415, Foreign,
11-26-2022-11-41-44.862,3, 0.1371434,0.041125,14415, Foreign,
11-26-2022-11-41-44.962,3, 0.1396794,0.045334,14415, Foreign,
11-26-2022-11-41-45.064,3, 0.1380768,0.038628,14415, Foreign,
11-26-2022-11-41-45.164,3, 0.1439266,0.036297,14415, Foreign,
11-26-2022-11-41-44.260,3, 0.8118043,0.034802,6075, Foreign,
11-26-2022-11-41-45.368,3, 0.1699674,0.035543,14415, Foreign,
11-26-2022-11-41-45.468,3, 0.1299899,0.057205,14415, Foreign,
11-26-2022-11-41-45.265,3, 0.3576653,0.032165,14415, Foreign,
11-26-2022-11-41-45.568,3, 0.0786491,0.023721,14415, Foreign,
11-26-2022-11-41-40.628,3, 4.9541974,0.752289,6075, Foreign,
11-26-2022-11-41-45.772,3, 0.159867,0.047917,14415, Foreign,
11-26-2022-11-41-45.873,3, 0.3077481,0.050933,14415, Foreign,
11-26-2022-11-41-46.184,3, 0.1275306,0.048529,14415, Foreign,
11-26-2022-11-41-46.285,3, 0.1406637,0.042917,14415, Foreign,
11-26-2022-11-41-45.974,3, 0.4540686,0.044836,14415, Foreign,
11-26-2022-11-41-42.744,3, 3.4413793,0.048207,6075, Foreign,
11-26-2022-11-41-45.669,3, 1.034957,0.031322,14415, Foreign,
11-26-2022-11-41-46.385,3, 0.450699,0.047896,14415, Foreign,
11-26-2022-11-41-46.686,3, 0.1736032,0.039499,14415, Foreign,
11-26-2022-11-41-43.857,3, 2.8195149,0.0436,6075, Foreign,
11-26-2022-11-41-46.485,3, 0.518354,0.049961,14415, Foreign,
11-26-2022-11-41-46.886,3, 0.1268092,0.042671,14415, Foreign,
11-26-2022-11-41-46.786,3, 0.2763581,0.038843,14415, Foreign,
11-26-2022-11-41-46.987,3, 0.1180634,0.039323,14415, Foreign,
11-26-2022-11-41-46.585,3, 0.5556298,0.040231,14415, Foreign,
11-26-2022-11-41-46.081,3, 0.8215128,0.03896,6075, Foreign,
11-26-2022-11-41-47.087,3, 0.1357571,0.035895,14415, Foreign,
11-26-2022-11-41-47.187,3, 0.118337,0.037076,14415, Foreign,
11-26-2022-11-41-47.287,3, 0.1257441,0.03961,14415, Foreign,
11-26-2022-11-41-47.593,3, 0.1135661,0.037644,14415, Foreign,
11-26-2022-11-41-47.794,3, 0.1289345,0.043472,14415, Foreign,
11-26-2022-11-41-47.994,3, 0.1123443,0.035733,14415, Foreign,
11-26-2022-11-41-47.894,3, 0.4661243,0.041018,14415, Foreign,
11-26-2022-11-41-48.295,3, 0.1205085,0.039241,14415, Foreign,
11-26-2022-11-41-48.094,3, 0.4055102,0.038868,14415, Foreign,
11-26-2022-11-41-48.397,3, 0.1268567,0.040439,14415, Foreign,
11-26-2022-11-41-48.500,3, 0.144025,0.048382,14415, Foreign,
11-26-2022-11-41-48.600,3, 0.1602875,0.049376,14415, Foreign,
11-26-2022-11-41-47.693,3, 0.860827,0.047123,6075, Foreign,
11-26-2022-11-41-48.701,3, 0.1761924,0.050308,14415, Foreign,
11-26-2022-11-41-48.801,3, 0.1321059,0.047214,14415, Foreign,
11-26-2022-11-41-48.903,3, 0.1245284,0.041442,14415, Foreign,
11-26-2022-11-41-49.004,3, 0.20817,0.036445,14415, Foreign,
11-26-2022-11-41-49.105,3, 0.171529,0.038036,14415, Foreign,
11-26-2022-11-41-48.195,3, 0.8856733,0.044774,6075, Foreign,
11-26-2022-11-41-49.206,3, 0.2411005,0.035773,14415, Foreign,
11-26-2022-11-41-49.408,3, 0.1098192,0.03524,14415, Foreign,
11-26-2022-11-41-47.387,3, 1.9530575,0.949965,6075, Foreign,
11-26-2022-11-41-49.508,3, 0.1639732,0.040051,14415, Foreign,
11-26-2022-11-41-47.490,3, 1.9269726999999999,0.037754,6075, Foreign,
11-26-2022-11-41-49.709,3, 0.1164516,0.038519,14415, Foreign,
11-26-2022-11-41-50.012,3, 0.1159476,0.037233,14415, Foreign,
11-26-2022-11-41-50.116,3, 0.1174662,0.036775,14415, Foreign,
11-26-2022-11-41-49.809,3, 0.4605133,0.0396,14415, Foreign,
11-26-2022-11-41-50.319,3, 0.1407072,0.045198,14415, Foreign,
11-26-2022-11-41-49.307,3, 0.9102252,0.047889,6075, Foreign,
11-26-2022-11-41-50.218,3, 0.3392881,0.04356,14415, Foreign,
11-26-2022-11-41-50.419,3, 0.1389063,0.046578,14415, Foreign,
11-26-2022-11-41-50.519,3, 0.1156677,0.038668,14415, Foreign,
11-26-2022-11-41-49.608,3, 0.8415782,0.046948,6075, Foreign,
11-26-2022-11-41-50.920,3, 0.0981715,0.0319,14415, Foreign,
11-26-2022-11-41-50.619,3, 0.4561157,0.042874,14415, Foreign,
11-26-2022-11-41-50.719,3, 0.4012871,0.050298,14415, Foreign,
11-26-2022-11-41-51.121,3, 0.0964635,0.031754,14415, Foreign,
11-26-2022-11-41-50.819,3, 0.4055462,0.048294,14415, Foreign,
11-26-2022-11-41-49.911,3, 1.4098771,0.034735,14415, Foreign,
11-26-2022-11-41-51.221,3, 0.1148026,0.034942,14415, Foreign,
11-26-2022-11-41-51.020,3, 0.3914416,0.03681,14415, Foreign,
11-26-2022-11-41-51.321,3, 0.1982513,0.046117,14415, Foreign,
11-26-2022-11-41-51.422,3, 0.1219071,0.041055,14415, Foreign,
11-26-2022-11-41-51.522,3, 0.3853068,0.037932,14415, Foreign,
11-26-2022-11-41-51.623,3, 0.4678546,0.037302,14415, Foreign,
11-26-2022-11-41-51.931,3, 0.2017626,0.047061,14415, Foreign,
11-26-2022-11-41-51.730,3, 0.4384056,0.034136,14415, Foreign,
11-26-2022-11-41-52.131,3, 0.1446943,0.048766,14415, Foreign,
11-26-2022-11-41-52.232,3, 0.1363029,0.046677,14415, Foreign,
11-26-2022-11-41-52.031,3, 0.4873993,0.043354,14415, Foreign,
11-26-2022-11-41-52.435,3, 0.1324188,0.031356,14415, Foreign,
11-26-2022-11-41-52.535,3, 0.1022461,0.033177,14415, Foreign,
11-26-2022-11-41-52.637,3, 0.104543,0.031996,14415, Foreign,
11-26-2022-11-41-52.838,3, 0.1443916,0.047645,14415, Foreign,
11-26-2022-11-41-52.938,3, 0.1794953,0.046665,14415, Foreign,
11-26-2022-11-41-53.044,3, 0.149817,0.038045,14415, Foreign,
11-26-2022-11-41-52.335,3, 0.9544988,0.038978,14415, Foreign,
11-26-2022-11-41-53.247,3, 0.0954901,0.029599,14415, Foreign,
11-26-2022-11-41-53.144,3, 0.3796599,0.035199,14415, Foreign,
11-26-2022-11-41-53.548,3, 0.1132903,0.03845,14415, Foreign,
11-26-2022-11-41-53.648,3, 0.0980636,0.031757,14415, Foreign,
11-26-2022-11-41-53.347,3, 0.4299239,0.040927,14415, Foreign,
11-26-2022-11-41-53.448,3, 0.3800188,0.032068,14415, Foreign,
11-26-2022-11-41-53.748,3, 0.0971679,0.031822,14415, Foreign,
11-26-2022-11-41-52.738,3, 0.8881907,0.029775,6075, Foreign,
11-26-2022-11-41-53.949,3, 0.1008861,0.034201,14415, Foreign,
11-26-2022-11-41-54.049,3, 0.0983764,0.032438,14415, Foreign,
11-26-2022-11-41-54.250,3, 0.1120754,0.033627,14415, Foreign,
11-26-2022-11-41-54.350,3, 0.1051819,0.033774,14415, Foreign,
11-26-2022-11-41-54.653,3, 0.1180677,0.041665,14415, Foreign,
11-26-2022-11-41-54.553,3, 0.4261758,0.046518,14415, Foreign,
11-26-2022-11-41-51.830,3, 2.9371226999999998,0.037637,6075, Foreign,
11-26-2022-11-41-54.754,3, 0.4154851,0.032575,14415, Foreign,
11-26-2022-11-41-55.056,3, 0.1301952,0.044244,14415, Foreign,
11-26-2022-11-41-54.150,3, 0.8062726,0.034639,6075, Foreign,
11-26-2022-11-41-55.156,3, 0.1499891,0.033301,14415, Foreign,
11-26-2022-11-41-54.955,3, 0.3836353,0.03173,14415, Foreign,
11-26-2022-11-41-55.257,3, 0.1454073,0.02966,14415, Foreign,
11-26-2022-11-41-55.457,3, 0.1042372,0.032893,14415, Foreign,
11-26-2022-11-41-54.452,3, 0.8285489,0.032798,6075, Foreign,
11-26-2022-11-41-53.849,3, 1.9496021,0.037996,14415, Foreign,
11-26-2022-11-41-55.763,3, 0.0936887,0.033121,14415, Foreign,
11-26-2022-11-41-54.855,3, 0.782655,0.019597,6075, Foreign,
11-26-2022-11-41-55.864,3, 0.0773145,0.02631,14415, Foreign,
11-26-2022-11-41-55.558,3, 0.5362795,0.036852,14415, Foreign,
11-26-2022-11-41-55.964,3, 0.1477323,0.049214,14415, Foreign,
11-26-2022-11-41-56.064,3, 0.1367465,0.04395,14415, Foreign,
11-26-2022-11-41-56.367,3, 0.1059313,0.03268,14415, Foreign,
11-26-2022-11-41-55.357,3, 0.8177649,0.03609,6075, Foreign,
11-26-2022-11-41-56.164,3, 0.4058113,0.042953,14415, Foreign,
11-26-2022-11-41-56.468,3, 0.1197309,0.037039,14415, Foreign,
11-26-2022-11-41-56.570,3, 0.1171553,0.036546,14415, Foreign,
11-26-2022-11-41-56.776,3, 0.1231212,0.037254,14415, Foreign,
11-26-2022-11-41-56.877,3, 0.3991706,0.038729,14415, Foreign,
11-26-2022-11-41-57.180,3, 0.1164922,0.038919,14415, Foreign,
11-26-2022-11-41-56.979,3, 0.3892527,0.036807,14415, Foreign,
11-26-2022-11-41-57.280,3, 0.1140736,0.035957,14415, Foreign,
11-26-2022-11-41-57.080,3, 0.4009444,0.042232,14415, Foreign,
11-26-2022-11-41-57.381,3, 0.1446576,0.038847,14415, Foreign,
11-26-2022-11-41-56.670,3, 0.9935037,0.041443,14415, Foreign,
11-26-2022-11-41-57.684,3, 0.1144342,0.037935,14415, Foreign,
11-26-2022-11-41-57.481,3, 0.4000186,0.041942,14415, Foreign,
11-26-2022-11-41-57.885,3, 0.1164102,0.037987,14415, Foreign,
