Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-14-45-44.952,1, 0.0999696,0.031964,183428, SelfDown,
11-16-2022-14-45-45.053,1, 0.0436973,0.032902,1170432, SelfUp,
11-16-2022-14-45-45.053,1, 0.1136502,0.036437,184672, SelfDown,
11-16-2022-14-45-45.154,1, 0.07403,0.034572,184771, SelfDown,
11-16-2022-14-45-45.154,1, 0.1043941,0.034876,1170432, SelfUp,
11-16-2022-14-45-45.259,1, 0.0358147,0.034887,1170432, SelfUp,
11-16-2022-14-45-45.259,1, 0.1256793,0.032797,185894, SelfDown,
11-16-2022-14-45-45.359,1, 0.0324012,0.034893,1170432, SelfUp,
11-16-2022-14-45-45.461,1, 0.0341365,0.036269,1170432, SelfUp,
11-16-2022-14-45-45.359,1, 0.1462184,0.036125,186747, SelfDown,
11-16-2022-14-45-45.461,1, 0.0919218,0.027979,187097, SelfDown,
11-16-2022-14-45-45.561,1, 0.0339977,0.035921,1170432, SelfUp,
11-16-2022-14-45-45.561,1, 0.0870965,0.029982,188006, SelfDown,
11-16-2022-14-45-45.661,1, 0.036759,0.034642,1170432, SelfUp,
11-16-2022-14-45-45.661,1, 0.1314277,0.036812,188587, SelfDown,
11-16-2022-14-45-45.763,1, 0.033455,0.034642,1170432, SelfUp,
11-16-2022-14-45-45.763,1, 0.037154,0.036451,188588, SelfDown,
11-16-2022-14-45-45.873,1, 0.0909747,0.043811,1170432, SelfUp,
11-16-2022-14-45-45.873,1, 0.1133798,0.035317,190053, SelfDown,
11-16-2022-14-45-45.977,1, 0.0203381,0.033742,1170432, SelfUp,
11-16-2022-14-45-45.977,1, 0.0203381,0.033468,190054, SelfDown,
11-16-2022-14-45-46.080,1, 0.0399952,0.037063,1170432, SelfUp,
11-16-2022-14-45-46.183,1, 0.026887,0.035756,1170432, SelfUp,
11-16-2022-14-45-46.080,1, 0.1467651,0.029218,191925, SelfDown,
11-16-2022-14-45-46.183,1, 0.0518546,0.029218,191925, SelfDown,
11-16-2022-14-45-46.283,1, 0.0366771,0.034186,1170432, SelfUp,
11-16-2022-14-45-46.384,1, 0.0382017,0.036393,1170432, SelfUp,
11-16-2022-14-45-46.283,1, 0.1575237,0.036814,193572, SelfDown,
11-16-2022-14-45-46.384,1, 0.0777414,0.036814,193572, SelfDown,
11-16-2022-14-45-46.498,1, 0.0952682,0.040037,1170432, SelfUp,
11-16-2022-14-45-46.498,1, 0.121595,0.034033,194551, SelfDown,
11-16-2022-14-45-46.605,1, 0.032327,0.04007,1170432, SelfUp,
11-16-2022-14-45-46.705,1, 0.0343711,0.038333,1170432, SelfUp,
11-16-2022-14-45-46.605,1, 0.1596246,0.033748,195475, SelfDown,
11-16-2022-14-45-46.705,1, 0.1016351,0.029916,218869, SelfDown,
11-16-2022-14-45-46.805,1, 0.0333976,0.03526,1170432, SelfUp,
11-16-2022-14-45-46.805,1, 0.0362244,0.033665,219284, SelfDown,
11-16-2022-14-45-46.912,1, 0.1031193,0.039285,1170432, SelfUp,
11-16-2022-14-45-46.912,1, 0.1062152,0.037291,220015, SelfDown,
11-16-2022-14-45-47.016,1, 0.105189,0.037727,1170432, SelfUp,
11-16-2022-14-45-47.016,1, 0.137761,0.037271,220494, SelfDown,
11-16-2022-14-45-47.118,1, 0.0436029,0.03782,220495, SelfDown,
11-16-2022-14-45-47.118,1, 0.0472093,0.039463,1170432, SelfUp,
11-16-2022-14-45-47.219,1, 0.0751783,0.041274,1170432, SelfUp,
11-16-2022-14-45-47.219,1, 0.0758395,0.038006,221503, SelfDown,
11-16-2022-14-45-47.319,1, 0.0282124,0.035844,1170432, SelfUp,
11-16-2022-14-45-47.319,1, 0.0315843,0.03199,221741, SelfDown,
11-16-2022-14-45-47.422,1, 0.0300894,0.034042,1170432, SelfUp,
11-16-2022-14-45-47.422,1, 0.1036446,0.034574,227711, SelfDown,
11-16-2022-14-45-47.524,1, 0.0389853,0.036887,1170432, SelfUp,
11-16-2022-14-45-47.524,1, 0.0716571,0.033258,228030, SelfDown,
11-16-2022-14-45-47.624,1, 0.0278406,0.028963,1170432, SelfUp,
11-16-2022-14-45-47.624,1, 0.041406,0.026733,271956, SelfDown,
11-16-2022-14-45-47.730,1, 0.0345426,0.035865,1170432, SelfUp,
11-16-2022-14-45-47.730,1, 0.0688161,0.035312,272177, SelfDown,
11-16-2022-14-45-47.830,1, 0.0344816,0.035841,1170432, SelfUp,
11-16-2022-14-45-47.830,1, 0.0426013,0.030383,272493, SelfDown,
11-16-2022-14-45-47.932,1, 0.0525642,0.036018,272669, SelfDown,
11-16-2022-14-45-47.932,1, 0.0760871,0.0359,1170432, SelfUp,
11-16-2022-14-45-48.038,1, 0.036495,0.038646,1170432, SelfUp,
11-16-2022-14-45-48.038,1, 0.0952685,0.035264,273075, SelfDown,
11-16-2022-14-45-48.138,1, 0.0967693,0.036855,1170432, SelfUp,
11-16-2022-14-45-48.243,1, 0.0370402,0.039388,1170432, SelfUp,
11-16-2022-14-45-48.138,1, 0.1549417,0.03576,273400, SelfDown,
11-16-2022-14-45-48.242,1, 0.0888836,0.034298,273556, SelfDown,
11-16-2022-14-45-48.343,1, 0.0398161,0.035689,1170432, SelfUp,
11-16-2022-14-45-48.343,1, 0.1090211,0.051698,192538, SelfDown,
11-16-2022-14-45-48.443,1, 0.0384912,0.037555,1170432, SelfUp,
11-16-2022-14-45-48.443,1, 0.1177137,0.040862,193428, SelfDown,
11-16-2022-14-45-48.546,1, 0.047071,0.037687,1170432, SelfUp,
11-16-2022-14-45-48.546,1, 0.0861703,0.036723,194861, SelfDown,
11-16-2022-14-45-48.648,1, 0.1568627,0.035799,195535, SelfDown,
11-16-2022-14-45-48.648,1, 0.1643224,0.046541,1170432, SelfUp,
11-16-2022-14-45-48.751,1, 0.0615163,0.046541,1170432, SelfUp,
11-16-2022-14-45-48.751,1, 0.090467,0.030704,197161, SelfDown,
11-16-2022-14-45-48.851,1, 0.0368623,0.041997,1170432, SelfUp,
11-16-2022-14-45-48.851,1, 0.0751198,0.034668,199601, SelfDown,
11-16-2022-14-45-48.951,1, 0.039888,0.036781,1170432, SelfUp,
11-16-2022-14-45-48.951,1, 0.0868845,0.035511,200944, SelfDown,
11-16-2022-14-45-49.052,1, 0.0308249,0.036932,1170432, SelfUp,
11-16-2022-14-45-49.155,1, 0.0336641,0.036138,1170432, SelfUp,
11-16-2022-14-45-49.052,1, 0.1499347,0.033614,204096, SelfDown,
11-16-2022-14-45-49.155,1, 0.1011836,0.041795,205798, SelfDown,
11-16-2022-14-45-49.355,1, 0.0367506,0.034919,1170432, SelfUp,
11-16-2022-14-45-49.255,1, 0.1371314,0.034919,1170432, SelfUp,
11-16-2022-14-45-49.255,1, 0.1770077,0.036684,209369, SelfDown,
11-16-2022-14-45-49.355,1, 0.1344369,0.036544,209565, SelfDown,
11-16-2022-14-45-49.456,1, 0.0357787,0.036784,1170432, SelfUp,
11-16-2022-14-45-49.456,1, 0.0654922,0.032691,210559, SelfDown,
11-16-2022-14-45-49.557,1, 0.0392248,0.038252,1170432, SelfUp,
11-16-2022-14-45-49.557,1, 0.0723122,0.037956,214367, SelfDown,
11-16-2022-14-45-49.656,1, 0.0356175,0.042889,1170432, SelfUp,
11-16-2022-14-45-49.656,1, 0.0798765,0.043733,217959, SelfDown,
11-16-2022-14-45-49.757,1, 0.0350026,0.037101,1170432, SelfUp,
11-16-2022-14-45-49.757,1, 0.1212523,0.038742,219757, SelfDown,
11-16-2022-14-45-49.859,1, 0.0360764,0.03537,1170432, SelfUp,
11-16-2022-14-45-49.960,1, 0.034465,0.037473,1170432, SelfUp,
11-16-2022-14-45-49.859,1, 0.3718126,0.059187,220892, SelfDown,
11-16-2022-14-45-50.060,1, 0.1716268,0.03718,819302, SelfUp,
11-16-2022-14-45-50.161,1, 0.070781,0.03718,819302, SelfUp,
11-16-2022-14-45-49.960,1, 0.2747499,0.059187,220892, SelfDown,
11-16-2022-14-45-50.264,1, 0.0347492,0.037375,819599, SelfUp,
11-16-2022-14-45-50.060,1, 0.298818,0.059187,154624, SelfDown,
11-16-2022-14-45-50.162,1, 0.1970679,0.059187,154624, SelfDown,
11-16-2022-14-45-50.264,1, 0.0964695,0.059187,154624, SelfDown,
11-16-2022-14-45-50.364,1, 0.0384294,0.04002,820697, SelfUp,
11-16-2022-14-45-50.364,1, 0.0516983,0.040469,154635, SelfDown,
11-16-2022-14-45-50.464,1, 0.0356783,0.037151,821753, SelfUp,
11-16-2022-14-45-50.464,1, 0.1121179,0.035588,154650, SelfDown,
11-16-2022-14-45-50.565,1, 0.0388209,0.03714,824008, SelfUp,
11-16-2022-14-45-50.565,1, 0.1201911,0.035509,154653, SelfDown,
11-16-2022-14-45-50.668,1, 0.0325904,0.035302,826157, SelfUp,
11-16-2022-14-45-50.668,1, 0.039755,0.03528,154658, SelfDown,
11-16-2022-14-45-50.768,1, 0.0351004,0.035567,827045, SelfUp,
11-16-2022-14-45-50.872,1, 0.0411375,0.038036,829117, SelfUp,
11-16-2022-14-45-50.768,1, 0.1597026,0.035466,154692, SelfDown,
11-16-2022-14-45-50.872,1, 0.1158367,0.035203,154770, SelfDown,
11-16-2022-14-45-50.973,1, 0.0436919,0.037089,831728, SelfUp,
11-16-2022-14-45-50.973,1, 0.1047403,0.038785,155043, SelfDown,
11-16-2022-14-45-51.073,1, 0.050236,0.038178,108642, SelfDown,
11-16-2022-14-45-51.073,1, 0.0697949,0.038651,832654, SelfUp,
11-16-2022-14-45-51.173,1, 0.0344759,0.037342,833676, SelfUp,
11-16-2022-14-45-51.173,1, 0.0487522,0.03757,108643, SelfDown,
11-16-2022-14-45-51.274,1, 0.0377053,0.034841,836645, SelfUp,
11-16-2022-14-45-51.274,1, 0.0463878,0.038373,108677, SelfDown,
11-16-2022-14-45-51.374,1, 0.077625,0.038261,838659, SelfUp,
11-16-2022-14-45-51.374,1, 0.1049084,0.036452,108720, SelfDown,
11-16-2022-14-45-51.474,1, 0.0330829,0.035648,840543, SelfUp,
11-16-2022-14-45-51.474,1, 0.1239881,0.04016,108740, SelfDown,
11-16-2022-14-45-51.578,1, 0.0649218,0.038506,108743, SelfDown,
11-16-2022-14-45-51.578,1, 0.0753061,0.035065,841504, SelfUp,
11-16-2022-14-45-51.678,1, 0.0585739,0.039469,844831, SelfUp,
11-16-2022-14-45-51.678,1, 0.0863795,0.040032,108795, SelfDown,
11-16-2022-14-45-51.778,1, 0.1076401,0.034226,109509, SelfDown,
11-16-2022-14-45-51.879,1, 0.1411146,0.037351,109844, SelfDown,
11-16-2022-14-45-51.778,1, 0.2459245,0.038982,845676, SelfUp,
11-16-2022-14-45-51.879,1, 0.1451023,0.038982,845676, SelfUp,
11-16-2022-14-45-51.983,1, 0.0917083,0.038605,110060, SelfDown,
11-16-2022-14-45-51.983,1, 0.2718059,0.038765,847759, SelfUp,
11-16-2022-14-45-52.084,1, 0.1709246,0.038765,847759, SelfUp,
11-16-2022-14-45-52.186,1, 0.0693948,0.038765,847759, SelfUp,
11-16-2022-14-45-52.084,1, 0.1757712,0.035074,111266, SelfDown,
11-16-2022-14-45-52.186,1, 0.0745797,0.035074,111266, SelfDown,
11-16-2022-14-45-52.288,1, 0.0354024,0.036562,850910, SelfUp,
11-16-2022-14-45-52.288,1, 0.1057204,0.036075,112242, SelfDown,
11-16-2022-14-45-52.393,1, 0.0336583,0.035226,854702, SelfUp,
11-16-2022-14-45-52.393,1, 0.1237471,0.034802,113347, SelfDown,
11-16-2022-14-45-52.494,1, 0.0832538,0.035842,861375, SelfUp,
11-16-2022-14-45-52.494,1, 0.112765,0.035221,122543, SelfDown,
11-16-2022-14-45-52.595,1, 0.0333232,0.035212,862983, SelfUp,
11-16-2022-14-45-52.595,1, 0.0703645,0.034769,123980, SelfDown,
11-16-2022-14-45-52.695,1, 0.0806633,0.03644,866522, SelfUp,
11-16-2022-14-45-52.695,1, 0.0882984,0.042614,124015, SelfDown,
11-16-2022-14-45-52.795,1, 0.0386168,0.038473,868500, SelfUp,
11-16-2022-14-45-52.795,1, 0.0481639,0.039446,124138, SelfDown,
11-16-2022-14-45-52.895,1, 0.0374451,0.035949,872794, SelfUp,
11-16-2022-14-45-52.895,1, 0.0397896,0.035905,128297, SelfDown,
