Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-14-47-10.547,3, 0.1005563,0.032165,15075, Foreign,
11-16-2022-14-47-09.714,3, 0.7934461,0.024286,6339, Foreign,
11-16-2022-14-47-09.086,3, 1.8468844,0.029531,15075, Foreign,
11-16-2022-14-47-10.748,3, 0.3682321,0.024387,15075, Foreign,
11-16-2022-14-47-08.444,3, 2.3954628,0.04067,6339, Foreign,
11-16-2022-14-47-11.056,3, 0.106789,0.034352,15075, Foreign,
11-16-2022-14-47-10.855,3, 0.457792,0.033428,15075, Foreign,
11-16-2022-14-47-10.229,3, 0.8052038,0.03446,6339, Foreign,
11-16-2022-14-47-11.158,3, 0.2204342,0.037175,15075, Foreign,
11-16-2022-14-47-10.334,3, 0.8139738,0.034171,6339, Foreign,
11-16-2022-14-47-11.359,3, 0.1002752,0.032638,15075, Foreign,
11-16-2022-14-47-10.648,3, 0.8001941,0.032726,6339, Foreign,
11-16-2022-14-47-11.662,3, 0.1106479,0.033728,15075, Foreign,
11-16-2022-14-47-11.560,3, 0.2209396,0.026645,15075, Foreign,
11-16-2022-14-47-11.460,3, 0.433524,0.03762,15075, Foreign,
11-16-2022-14-47-11.257,3, 0.7516058,0.033128,15106, Foreign,
11-16-2022-14-47-10.955,3, 0.8464533,0.033973,6339, Foreign,
11-16-2022-14-47-12.273,3, 0.1129446,0.03288,15075, Foreign,
11-16-2022-14-47-12.073,3, 0.3782499,0.029463,15075, Foreign,
11-16-2022-14-47-12.478,3, 0.1005513,0.030145,15075, Foreign,
11-16-2022-14-47-11.762,3, 0.8715081,0.032947,15075, Foreign,
11-16-2022-14-47-11.867,3, 0.8639165,0.030241,15075, Foreign,
11-16-2022-14-47-12.679,3, 0.1465906,0.031915,15075, Foreign,
11-16-2022-14-47-12.785,3, 0.0971648,0.032306,15075, Foreign,
11-16-2022-14-47-09.499,3, 3.1335167999999998,0.034905,6339, Foreign,
11-16-2022-14-47-12.376,3, 0.5850126,0.032971,15075, Foreign,
11-16-2022-14-47-12.885,3, 0.1105664,0.036736,15075, Foreign,
11-16-2022-14-47-12.987,3, 0.1155882,0.038627,15075, Foreign,
11-16-2022-14-47-13.087,3, 0.1098957,0.037245,15075, Foreign,
11-16-2022-14-47-13.190,3, 0.1271046,0.040196,15075, Foreign,
11-16-2022-14-47-13.492,3, 0.1109158,0.036351,15075, Foreign,
11-16-2022-14-47-12.579,3, 0.8045425,0.033551,6339, Foreign,
11-16-2022-14-47-13.604,3, 0.0969202,0.031037,15075, Foreign,
11-16-2022-14-47-13.806,3, 0.1159975,0.038253,15075, Foreign,
11-16-2022-14-47-14.007,3, 0.1282525,0.048953,15075, Foreign,
11-16-2022-14-47-14.324,3, 0.1085438,0.033965,15075, Foreign,
11-16-2022-14-47-14.111,3, 0.3799437,0.030732,15075, Foreign,
11-16-2022-14-47-13.392,3, 0.8378854,0.035184,6339, Foreign,
11-16-2022-14-47-14.429,3, 0.1083337,0.034736,15075, Foreign,
11-16-2022-14-47-14.529,3, 0.125297,0.040902,15075, Foreign,
11-16-2022-14-47-14.629,3, 0.1046286,0.034439,15075, Foreign,
11-16-2022-14-47-14.731,3, 0.1045837,0.036205,15075, Foreign,
11-16-2022-14-47-14.216,3, 0.7641652,0.037451,15075, Foreign,
11-16-2022-14-47-14.833,3, 0.1687543,0.041838,15075, Foreign,
11-16-2022-14-47-14.935,3, 0.0982094,0.032852,15075, Foreign,
11-16-2022-14-47-15.037,3, 0.0890327,0.024216,15075, Foreign,
11-16-2022-14-47-15.136,3, 0.117077,0.039227,15075, Foreign,
11-16-2022-14-47-13.291,3, 1.9322426,0.036477,6339, Foreign,
11-16-2022-14-47-15.552,3, 0.1055455,0.033235,15075, Foreign,
11-16-2022-14-47-15.447,3, 0.3818705,0.030176,15075, Foreign,
11-16-2022-14-47-15.753,3, 0.1014009,0.03429,15075, Foreign,
11-16-2022-14-47-15.854,3, 0.0821921,0.029691,15075, Foreign,
11-16-2022-14-47-15.958,3, 0.1091166,0.033925,15075, Foreign,
11-16-2022-14-47-13.906,3, 1.9582177,0.034435,6339, Foreign,
11-16-2022-14-47-16.059,3, 0.1134724,0.033649,15075, Foreign,
11-16-2022-14-47-16.262,3, 0.0986427,0.034028,15075, Foreign,
11-16-2022-14-47-16.367,3, 0.1087376,0.040493,15075, Foreign,
11-16-2022-14-47-15.653,3, 1.0523352,0.033647,15075, Foreign,
11-16-2022-14-47-16.161,3, 0.6100081,0.033368,15075, Foreign,
11-16-2022-14-47-16.670,3, 0.1045844,0.035501,15075, Foreign,
11-16-2022-14-47-16.468,3, 0.3816161,0.03762,15075, Foreign,
11-16-2022-14-47-16.772,3, 0.1181431,0.025657,15075, Foreign,
11-16-2022-14-47-16.872,3, 0.0965024,0.027212,15075, Foreign,
11-16-2022-14-47-17.073,3, 0.1087122,0.036687,15075, Foreign,
11-16-2022-14-47-11.969,3, 4.9138413,0.035703,6339, Foreign,
11-16-2022-14-47-16.973,3, 0.227831,0.040365,15075, Foreign,
11-16-2022-14-47-17.174,3, 0.398434,0.040447,15075, Foreign,
11-16-2022-14-47-17.585,3, 0.1140833,0.037243,15075, Foreign,
11-16-2022-14-47-16.569,3, 0.8313801,0.040702,6339, Foreign,
11-16-2022-14-47-17.686,3, 0.1471973,0.035594,15075, Foreign,
11-16-2022-14-47-17.787,3, 0.3972417,0.036327,15075, Foreign,
11-16-2022-14-47-18.190,3, 0.1639872,0.03994,15075, Foreign,
11-16-2022-14-47-17.380,3, 0.9916105,0.039793,15075, Foreign,
11-16-2022-14-47-17.279,3, 0.8360957,0.039428,6339, Foreign,
11-16-2022-14-47-18.290,3, 0.1316125,0.038576,15075, Foreign,
11-16-2022-14-47-15.243,3, 2.9104291,0.032509,1971, Foreign,
11-16-2022-14-47-18.395,3, 0.0994431,0.031559,15075, Foreign,
11-16-2022-14-47-15.344,3, 2.9294181999999998,0.036467,6339, Foreign,
11-16-2022-14-47-17.485,3, 0.7962755,0.026731,6339, Foreign,
11-16-2022-14-47-18.495,3, 0.0947539,0.030625,15075, Foreign,
11-16-2022-14-47-18.598,3, 0.1197821,0.03786,15075, Foreign,
11-16-2022-14-47-18.699,3, 0.2038447,0.042014,15075, Foreign,
11-16-2022-14-47-17.888,3, 0.8163992,0.03384,6339, Foreign,
11-16-2022-14-47-19.003,3, 0.1191541,0.036701,15075, Foreign,
11-16-2022-14-47-18.799,3, 0.4556476,0.040595,15075, Foreign,
11-16-2022-14-47-19.207,3, 0.1005559,0.034024,15075, Foreign,
11-16-2022-14-47-19.104,3, 0.4199912,0.03458,15075, Foreign,
11-16-2022-14-47-18.902,3, 0.6918032,0.033185,15075, Foreign,
11-16-2022-14-47-17.988,3, 1.334459,0.045031,6339, Foreign,
11-16-2022-14-47-19.511,3, 0.1118359,0.032536,15075, Foreign,
11-16-2022-14-47-19.611,3, 0.1206466,0.036608,15075, Foreign,
11-16-2022-14-47-19.308,3, 0.4953226,0.029205,15075, Foreign,
11-16-2022-14-47-19.718,3, 0.1065845,0.036499,15075, Foreign,
11-16-2022-14-47-20.119,3, 0.1484939,0.055122,15075, Foreign,
11-16-2022-14-47-20.221,3, 0.1318259,0.045297,15075, Foreign,
11-16-2022-14-47-20.019,3, 0.4435921,0.04005,15075, Foreign,
11-16-2022-14-47-20.322,3, 0.1802826,0.038964,15075, Foreign,
11-16-2022-14-47-20.421,3, 0.1285402,0.042599,15075, Foreign,
11-16-2022-14-47-19.411,3, 0.839097,0.043371,6339, Foreign,
11-16-2022-14-47-20.522,3, 0.2063646,0.039057,15075, Foreign,
11-16-2022-14-47-20.624,3, 0.1077092,0.035021,15075, Foreign,
11-16-2022-14-47-20.727,3, 0.153068,0.048501,15075, Foreign,
11-16-2022-14-47-19.818,3, 1.0935801,0.04057,15075, Foreign,
11-16-2022-14-47-19.918,3, 0.8085283,0.031414,6339, Foreign,
11-16-2022-14-47-20.927,3, 0.1063502,0.033683,15075, Foreign,
11-16-2022-14-47-21.028,3, 0.1132963,0.034177,15075, Foreign,
11-16-2022-14-47-21.129,3, 0.1304641,0.040061,15075, Foreign,
11-16-2022-14-47-21.229,3, 0.1316081,0.043881,15075, Foreign,
11-16-2022-14-47-20.827,3, 0.5861189,0.045996,15075, Foreign,
11-16-2022-14-47-21.634,3, 0.1231994,0.040635,15075, Foreign,
11-16-2022-14-47-21.432,3, 0.3800049,0.036123,15075, Foreign,
11-16-2022-14-47-21.331,3, 0.6016271,0.041413,15075, Foreign,
11-16-2022-14-47-21.836,3, 0.1046188,0.033358,15075, Foreign,
11-16-2022-14-47-21.534,3, 0.4196074,0.038967,15075, Foreign,
11-16-2022-14-47-21.936,3, 0.127009,0.040094,15075, Foreign,
11-16-2022-14-47-22.036,3, 0.1363039,0.043581,15075, Foreign,
11-16-2022-14-47-22.136,3, 0.1380345,0.046942,15075, Foreign,
11-16-2022-14-47-22.436,3, 0.1524285,0.051926,15075, Foreign,
11-16-2022-14-47-22.236,3, 0.4017144,0.039013,15075, Foreign,
11-16-2022-14-47-22.537,3, 0.1439695,0.051514,15075, Foreign,
11-16-2022-14-47-22.336,3, 0.4303976,0.038103,15075, Foreign,
11-16-2022-14-47-21.734,3, 0.821924,0.035018,6339, Foreign,
11-16-2022-14-47-22.637,3, 0.3595819,0.040704,15075, Foreign,
11-16-2022-14-47-22.946,3, 0.11744,0.039124,15075, Foreign,
11-16-2022-14-47-22.741,3, 0.3866636,0.035306,15106, Foreign,
11-16-2022-14-47-23.047,3, 0.1124937,0.037889,15075, Foreign,
11-16-2022-14-47-18.089,3, 4.9327527,0.033958,6339, Foreign,
11-16-2022-14-47-23.248,3, 0.1212947,0.042619,15075, Foreign,
11-16-2022-14-47-23.349,3, 0.1043048,0.030317,15075, Foreign,
11-16-2022-14-47-23.450,3, 0.1075729,0.034766,15075, Foreign,
11-16-2022-14-47-23.652,3, 0.1312172,0.04002,15075, Foreign,
11-16-2022-14-47-22.843,3, 1.0951548,0.035758,6339, Foreign,
11-16-2022-14-47-23.148,3, 1.0960504,0.034836,15075, Foreign,
11-16-2022-14-47-24.157,3, 0.1298635,0.042881,15075, Foreign,
11-16-2022-14-47-23.955,3, 0.3876401,0.034284,15075, Foreign,
11-16-2022-14-47-23.753,3, 0.6288725,0.039067,15075, Foreign,
11-16-2022-14-47-24.258,3, 0.1677028,0.038875,15075, Foreign,
11-16-2022-14-47-23.551,3, 0.9577891,0.03905,15075, Foreign,
11-16-2022-14-47-24.663,3, 0.1212419,0.041032,15075, Foreign,
11-16-2022-14-47-24.458,3, 0.3740556,0.0348,15075, Foreign,
11-16-2022-14-47-23.854,3, 1.0227112,0.036151,15075, Foreign,
11-16-2022-14-47-24.764,3, 0.1143658,0.038619,15075, Foreign,
11-16-2022-14-47-24.563,3, 0.4325171,0.045571,15075, Foreign,
11-16-2022-14-47-13.704,3, 11.0285938,0.934238,6339, Foreign,
11-16-2022-14-47-24.864,3, 0.2195395,0.043892,15075, Foreign,
11-16-2022-14-47-24.055,3, 0.8213418,0.040063,6339, Foreign,
11-16-2022-14-47-25.269,3, 0.1256736,0.038954,15075, Foreign,
11-16-2022-14-47-25.472,3, 0.1105465,0.036403,15075, Foreign,
11-16-2022-14-47-25.575,3, 0.419808,0.044392,15075, Foreign,
11-16-2022-14-47-25.884,3, 0.1242833,0.036806,15075, Foreign,
11-16-2022-14-47-25.782,3, 0.2327657,0.044871,15075, Foreign,
11-16-2022-14-47-24.965,3, 0.8151854,0.032338,6339, Foreign,
11-16-2022-14-47-24.358,3, 1.9138557,0.054067,15075, Foreign,
11-16-2022-14-47-25.986,3, 0.4271513,0.047333,15075, Foreign,
11-16-2022-14-47-26.392,3, 0.1126992,0.03974,15075, Foreign,
11-16-2022-14-47-25.166,3, 1.0700554,0.031681,6339, Foreign,
11-16-2022-14-47-26.291,3, 0.3957194,0.031554,15075, Foreign,
11-16-2022-14-47-26.493,3, 0.2553345,0.036548,15075, Foreign,
11-16-2022-14-47-25.675,3, 0.9080972,0.048917,6339, Foreign,
11-16-2022-14-47-26.695,3, 0.2603453,0.065395,15075, Foreign,
11-16-2022-14-47-25.065,3, 1.6531316,0.03454,6339, Foreign,
11-16-2022-14-47-26.896,3, 0.1547779,0.044252,15075, Foreign,
11-16-2022-14-47-27.100,3, 0.3880387,0.035143,15075, Foreign,
11-16-2022-14-47-25.369,3, 1.9471036000000002,0.9603,6339, Foreign,
11-16-2022-14-47-27.503,3, 0.1237598,0.036805,15075, Foreign,
11-16-2022-14-47-26.594,3, 0.8290081,0.040029,6339, Foreign,
11-16-2022-14-47-27.603,3, 0.1508556,0.038001,15075, Foreign,
11-16-2022-14-47-26.190,3, 1.3163844,0.034665,6339, Foreign,
11-16-2022-14-47-27.302,3, 0.5057698,0.045351,15075, Foreign,
11-16-2022-14-47-27.402,3, 0.4807938,0.036071,15075, Foreign,
11-16-2022-14-47-27.804,3, 0.1067976,0.037779,15075, Foreign,
11-16-2022-14-47-27.703,3, 0.5356792,0.041614,15075, Foreign,
11-16-2022-14-47-28.210,3, 0.1591348,0.035491,15075, Foreign,
11-16-2022-14-47-28.008,3, 0.45867,0.040019,15075, Foreign,
11-16-2022-14-47-28.512,3, 0.1586942,0.03734,15075, Foreign,
11-16-2022-14-47-28.715,3, 0.1276376,0.037423,15075, Foreign,
11-16-2022-14-47-28.917,3, 0.1180821,0.041107,15075, Foreign,
11-16-2022-14-47-28.108,3, 1.027748,0.046002,15075, Foreign,
11-16-2022-14-47-29.118,3, 0.1432291,0.042407,15075, Foreign,
11-16-2022-14-47-29.219,3, 0.1174199,0.036557,15075, Foreign,
11-16-2022-14-47-28.411,3, 0.9566962,0.035756,15075, Foreign,
11-16-2022-14-47-29.321,3, 0.1086446,0.034688,15075, Foreign,
11-16-2022-14-47-28.311,3, 0.8205681,0.037888,6339, Foreign,
11-16-2022-14-47-26.795,3, 2.4568806,0.044985,6339, Foreign,
11-16-2022-14-47-29.522,3, 0.2459625,0.041411,15075, Foreign,
11-16-2022-14-47-29.421,3, 0.3713413,0.0391,15075, Foreign,
11-16-2022-14-47-29.826,3, 0.1374172,0.043198,15075, Foreign,
11-16-2022-14-47-29.928,3, 0.1032572,0.037806,15075, Foreign,
11-16-2022-14-47-29.726,3, 0.4045671,0.039297,15075, Foreign,
11-16-2022-14-47-29.016,3, 0.8158748,0.038334,6339, Foreign,
11-16-2022-14-47-30.028,3, 0.121697,0.035929,15075, Foreign,
11-16-2022-14-47-30.330,3, 0.1288725,0.045224,15075, Foreign,
11-16-2022-14-47-26.996,3, 3.2630951,0.037792,6339, Foreign,
11-16-2022-14-47-30.634,3, 0.1494667,0.035826,15075, Foreign,
11-16-2022-14-47-30.431,3, 0.4927654,0.056838,15075, Foreign,
11-16-2022-14-47-30.937,3, 0.1094911,0.034813,15075, Foreign,
11-16-2022-14-47-31.039,3, 0.1665265,0.040151,15075, Foreign,
11-16-2022-14-47-26.089,3, 4.8960567,0.935189,6339, Foreign,
11-16-2022-14-47-30.835,3, 0.5124263,0.049989,15075, Foreign,
11-16-2022-14-47-31.442,3, 0.1580215,0.035048,15075, Foreign,
11-16-2022-14-47-30.531,3, 0.831129,0.044617,6339, Foreign,
11-16-2022-14-47-31.544,3, 0.1247532,0.041305,15075, Foreign,
11-16-2022-14-47-31.240,3, 0.4296194,0.051418,15075, Foreign,
11-16-2022-14-47-31.748,3, 0.2761213,0.043086,15075, Foreign,
11-16-2022-14-47-31.956,3, 0.1210886,0.033062,15075, Foreign,
11-16-2022-14-47-28.612,3, 3.2564935999999998,0.042266,6339, Foreign,
11-16-2022-14-47-32.057,3, 0.1348174,0.042355,15075, Foreign,
11-16-2022-14-47-31.646,3, 0.5546149,0.034307,15075, Foreign,
11-16-2022-14-47-32.159,3, 0.1093497,0.032866,15075, Foreign,
11-16-2022-14-47-32.260,3, 0.106525,0.034998,15075, Foreign,
11-16-2022-14-47-31.341,3, 0.810731,0.033522,6339, Foreign,
11-16-2022-14-47-29.622,3, 2.5292538,0.036309,6339, Foreign,
11-16-2022-14-47-32.360,3, 0.1178345,0.034081,15075, Foreign,
11-16-2022-14-47-32.460,3, 0.15047,0.044633,15075, Foreign,
11-16-2022-14-47-32.560,3, 0.1415391,0.050578,15075, Foreign,
11-16-2022-14-47-32.661,3, 0.1133269,0.039092,15075, Foreign,
11-16-2022-14-47-31.855,3, 0.969522,0.039519,15075, Foreign,
11-16-2022-14-47-28.816,3, 4.0414701,0.053143,15075, Foreign,
11-16-2022-14-47-27.201,3, 5.5753802,0.035351,1971, Foreign,
11-16-2022-14-47-32.963,3, 0.1210149,0.043659,15075, Foreign,
11-16-2022-14-47-33.063,3, 0.1275012,0.042267,15075, Foreign,
11-16-2022-14-47-32.862,3, 0.4243709,0.040537,15075, Foreign,
11-16-2022-14-47-33.164,3, 0.1260983,0.038903,15075, Foreign,
11-16-2022-14-47-33.264,3, 0.1297835,0.038196,15075, Foreign,
11-16-2022-14-47-31.140,3, 1.977274,0.049032,6339, Foreign,
11-16-2022-14-47-33.364,3, 0.1289138,0.042799,15075, Foreign,
11-16-2022-14-47-30.229,3, 3.040096,0.038156,6339, Foreign,
11-16-2022-14-47-33.465,3, 0.1271115,0.042102,15075, Foreign,
11-16-2022-14-47-33.565,3, 0.1213479,0.037861,15075, Foreign,
11-16-2022-14-47-32.762,3, 0.8587963,0.050135,6339, Foreign,
11-16-2022-14-47-33.866,3, 0.1514666,0.045068,15075, Foreign,
11-16-2022-14-47-33.666,3, 0.3855598,0.037296,15075, Foreign,
11-16-2022-14-47-34.169,3, 0.1123167,0.037428,15075, Foreign,
11-16-2022-14-47-34.269,3, 0.1032621,0.033186,15075, Foreign,
11-16-2022-14-47-33.968,3, 0.4337212,0.044405,15075, Foreign,
11-16-2022-14-47-34.068,3, 0.370535,0.036085,15075, Foreign,
11-16-2022-14-47-34.370,3, 0.132642,0.042823,15075, Foreign,
11-16-2022-14-47-34.470,3, 0.1711782,0.038253,15075, Foreign,
11-16-2022-14-47-34.570,3, 0.125206,0.039037,15075, Foreign,
11-16-2022-14-47-34.772,3, 0.1330212,0.041294,15075, Foreign,
11-16-2022-14-47-33.766,3, 0.8698979,0.036502,6339, Foreign,
11-16-2022-14-47-34.974,3, 0.1288475,0.039641,15075, Foreign,
11-16-2022-14-47-35.177,3, 0.1109813,0.034144,15075, Foreign,
11-16-2022-14-47-35.075,3, 0.2847019,0.039365,15075, Foreign,
11-16-2022-14-47-34.874,3, 0.4851937,0.048874,15075, Foreign,
11-16-2022-14-47-35.579,3, 0.1320885,0.042459,15075, Foreign,
11-16-2022-14-47-34.670,3, 0.8544698,0.050532,6339, Foreign,
11-16-2022-14-47-35.278,3, 0.5668718,0.050386,15075, Foreign,
11-16-2022-14-47-12.173,3, 23.37105,0.917553,6339, Foreign,
11-16-2022-14-47-35.679,3, 0.1692725,0.050712,15075, Foreign,
11-16-2022-14-47-27.904,3, 7.9560437,0.061861,15075, Foreign,
11-16-2022-14-47-35.880,3, 0.1363344,0.048147,15075, Foreign,
11-16-2022-14-47-36.081,3, 0.1319975,0.042261,15075, Foreign,
11-16-2022-14-47-35.780,3, 0.5427308,0.047346,15075, Foreign,
11-16-2022-14-47-36.282,3, 0.122197,0.040486,15075, Foreign,
11-16-2022-14-47-35.478,3, 0.8052528,0.033899,6339, Foreign,
11-16-2022-14-47-36.383,3, 0.2801549,0.046014,15075, Foreign,
11-16-2022-14-47-35.378,3, 1.3629834,0.042092,15075, Foreign,
11-16-2022-14-47-36.485,3, 0.2681704,0.038628,15075, Foreign,
11-16-2022-14-47-36.792,3, 0.1160264,0.036588,15075, Foreign,
11-16-2022-14-47-36.689,3, 0.2216764,0.043895,15075, Foreign,
11-16-2022-14-47-35.980,3, 1.002075,0.037689,15075, Foreign,
11-16-2022-14-47-37.195,3, 0.1103564,0.035186,15075, Foreign,
11-16-2022-14-47-36.181,3, 0.8281728,0.036785,6339, Foreign,
11-16-2022-14-47-37.093,3, 0.2621588,0.035526,15075, Foreign,
11-16-2022-14-47-37.295,3, 0.1273865,0.039238,15075, Foreign,
11-16-2022-14-47-36.892,3, 0.6347022,0.039729,15075, Foreign,
11-16-2022-14-47-36.589,3, 0.9964963,0.056193,15075, Foreign,
11-16-2022-14-47-37.597,3, 0.1084369,0.034259,15075, Foreign,
11-16-2022-14-47-37.698,3, 0.1626735,0.037507,15075, Foreign,
11-16-2022-14-47-37.396,3, 0.5029741,0.047537,15075, Foreign,
11-16-2022-14-47-36.992,3, 0.8110797,0.038332,6339, Foreign,
11-16-2022-14-47-37.998,3, 0.1103078,0.035925,15075, Foreign,
11-16-2022-14-47-38.099,3, 0.1149941,0.04012,15075, Foreign,
11-16-2022-14-47-37.898,3, 0.3776373,0.03824,15075, Foreign,
11-16-2022-14-47-37.798,3, 0.4823243,0.040282,15075, Foreign,
11-16-2022-14-47-38.299,3, 0.1457502,0.053433,15075, Foreign,
11-16-2022-14-47-38.399,3, 0.1280739,0.042693,15075, Foreign,
11-16-2022-14-47-38.199,3, 0.4100392,0.04455,15075, Foreign,
11-16-2022-14-47-38.602,3, 0.1128207,0.036572,15075, Foreign,
11-16-2022-14-47-38.500,3, 0.4083232,0.038669,15075, Foreign,
11-16-2022-14-47-39.104,3, 0.1194498,0.03831,15075, Foreign,
11-16-2022-14-47-38.903,3, 0.3966139,0.042782,15075, Foreign,
11-16-2022-14-47-39.204,3, 0.1619774,0.037904,15075, Foreign,
11-16-2022-14-47-39.506,3, 0.1623188,0.036682,15075, Foreign,
11-16-2022-14-47-37.497,3, 1.9499482000000001,0.034342,6339, Foreign,
11-16-2022-14-47-39.305,3, 0.4439479,0.038476,15075, Foreign,
11-16-2022-14-47-39.607,3, 0.1612816,0.037808,15075, Foreign,
11-16-2022-14-47-40.212,3, 0.1381746,0.046088,15075, Foreign,
11-16-2022-14-47-40.111,3, 0.3027243,0.043636,15075, Foreign,
11-16-2022-14-47-40.415,3, 0.1221131,0.044023,15075, Foreign,
11-16-2022-14-47-40.516,3, 0.296626,0.047491,15075, Foreign,
11-16-2022-14-47-40.315,3, 0.5012046,0.044306,15075, Foreign,
11-16-2022-14-47-38.803,3, 2.1229591,0.048885,15075, Foreign,
11-16-2022-14-47-39.910,3, 0.8334887,0.039214,6339, Foreign,
11-16-2022-14-47-40.725,3, 0.3226293,0.050091,15075, Foreign,
11-16-2022-14-47-40.926,3, 0.1450318,0.05154,15075, Foreign,
11-16-2022-14-47-39.708,3, 1.1423047,0.045086,6339, Foreign,
11-16-2022-14-47-40.010,3, 0.9128591,0.036001,6339, Foreign,
11-16-2022-14-47-41.027,3, 0.5384361,0.042367,15075, Foreign,
11-16-2022-14-47-41.433,3, 0.1392603,0.041905,15075, Foreign,
11-16-2022-14-47-30.128,3, 11.1514447,0.037243,6339, Foreign,
11-16-2022-14-47-41.129,3, 0.4712717,0.050426,15075, Foreign,
11-16-2022-14-47-41.230,3, 0.385236,0.037971,15075, Foreign,
11-16-2022-14-47-39.406,3, 2.0413611,0.048189,6339, Foreign,
11-16-2022-14-47-40.624,3, 0.9281512,0.049398,6339, Foreign,
11-16-2022-14-47-39.004,3, 2.5484728,0.034142,6339, Foreign,
11-16-2022-14-47-42.038,3, 0.1069252,0.033736,15075, Foreign,
11-16-2022-14-47-41.735,3, 0.4867465,0.060228,15075, Foreign,
11-16-2022-14-47-41.332,3, 0.9297801,0.038298,15075, Foreign,
11-16-2022-14-47-41.634,3, 0.7018012,0.049366,15075, Foreign,
11-16-2022-14-47-42.239,3, 0.112197,0.037037,15075, Foreign,
11-16-2022-14-47-41.936,3, 0.478843,0.035042,15075, Foreign,
11-16-2022-14-47-42.340,3, 0.1091733,0.0348,15075, Foreign,
11-16-2022-14-47-39.810,3, 2.4412959,0.036569,6339, Foreign,
11-16-2022-14-47-42.442,3, 0.1135646,0.033436,15075, Foreign,
11-16-2022-14-47-42.542,3, 0.170454,0.040093,15075, Foreign,
11-16-2022-14-47-42.744,3, 0.125012,0.035485,15075, Foreign,
11-16-2022-14-47-42.844,3, 0.1983379,0.041352,15075, Foreign,
11-16-2022-14-47-42.643,3, 0.4054855,0.039378,15075, Foreign,
11-16-2022-14-47-41.835,3, 0.9229339,0.036998,6339, Foreign,
11-16-2022-14-47-40.825,3, 1.9738839000000001,0.035356,6339, Foreign,
11-16-2022-14-47-30.735,3, 12.0679363,0.049322,1693, Foreign,
11-16-2022-14-47-42.138,3, 0.982312,0.036555,15075, Foreign,
11-16-2022-14-47-43.044,3, 0.1441028,0.046715,15075, Foreign,
11-16-2022-14-47-43.145,3, 0.1446018,0.047248,15075, Foreign,
